

This is a high resolution (resolving power=4000) Kurucz Vega model wavelength-extended to 303.2 microns.

Column 2 is the line blanketted emergent spectrum.

Column 3 is the unblanketted atmosphere's spectrum

A total error of 1.46% (global bias) can be assigned to the 2nd Column.


M. Cohen
26/05/1996
KURUCZ VEGA MODEL                       
TEFF  9400.K   log(GRAV)  3.900 TITLE SDSC GRID  [-0.5] i.e. metal poor
VTURB 0.0 KM/S      RESOLVING POWER 4000  Absolutely calibrated by M. Cohen (provided 01/06/96)

  Wavelength   F-lambda      F-lambda 
                (model)     (continuum)
   (microns)   W/cm2/um      W/cm2/um
   1.345710  2.309306E-13  2.309442E-13
   1.345900  2.308109E-13  2.308381E-13
   1.346080  2.307084E-13  2.307220E-13
   1.346260  2.305788E-13  2.306196E-13
   1.346440  2.303405E-13  2.305036E-13
   1.346620  2.296267E-13  2.304011E-13
   1.346800  2.291713E-13  2.302852E-13
   1.346980  2.292459E-13  2.301694E-13
   1.347160  2.298092E-13  2.300672E-13
   1.347350  2.299344E-13  2.299480E-13
   1.347530  2.298322E-13  2.298458E-13
   1.347710  2.297166E-13  2.297302E-13
   1.347890  2.296010E-13  2.296281E-13
   1.348070  2.294855E-13  2.295126E-13
   1.348250  2.293971E-13  2.294106E-13
   1.348440  2.292783E-13  2.292918E-13
   1.348620  2.291764E-13  2.291764E-13
   1.348800  2.290610E-13  2.290746E-13
   1.348980  2.289458E-13  2.289593E-13
   1.349160  2.288305E-13  2.288576E-13
   1.349350  2.287255E-13  2.287391E-13
   1.349530  2.286239E-13  2.286374E-13
   1.349710  2.284953E-13  2.285224E-13
   1.349890  2.283803E-13  2.284209E-13
   1.350070  2.282518E-13  2.283059E-13
   1.350260  2.277416E-13  2.281876E-13
   1.350440  2.267352E-13  2.280863E-13
   1.350620  2.263100E-13  2.279714E-13
   1.350800  2.267358E-13  2.278701E-13
   1.350990  2.276171E-13  2.277521E-13
   1.351170  2.275969E-13  2.276509E-13
   1.351350  2.275093E-13  2.275363E-13
   1.351530  2.274217E-13  2.274352E-13
   1.351720  2.273039E-13  2.273174E-13
   1.351900  2.272029E-13  2.272029E-13
   1.352080  2.270885E-13  2.271019E-13
   1.352270  2.269708E-13  2.269842E-13
   1.352450  2.268700E-13  2.268834E-13
   1.352630  2.267557E-13  2.267692E-13
   1.352810  2.266550E-13  2.266684E-13
   1.353000  2.265509E-13  2.265509E-13
   1.353180  2.264368E-13  2.264503E-13
   1.353360  2.263094E-13  2.263363E-13
   1.353550  2.259499E-13  2.262189E-13
   1.353730  2.255134E-13  2.261184E-13
   1.353910  2.253862E-13  2.260045E-13
   1.354100  2.255783E-13  2.259008E-13
   1.354280  2.257870E-13  2.257870E-13
   1.354460  2.256464E-13  2.256868E-13
   1.354650  2.251267E-13  2.255697E-13
   1.354830  2.247581E-13  2.254695E-13
   1.355010  2.249399E-13  2.253559E-13
   1.355200  2.250781E-13  2.252391E-13
   1.355380  2.250988E-13  2.251390E-13
   1.355560  2.249720E-13  2.250256E-13
   1.355750  2.248821E-13  2.249223E-13
   1.355930  2.247018E-13  2.248090E-13
   1.356120  2.243307E-13  2.247059E-13
   1.356300  2.239363E-13  2.245926E-13
   1.356480  2.238367E-13  2.244929E-13
   1.356670  2.241756E-13  2.243764E-13
   1.356850  2.241028E-13  2.242633E-13
   1.357040  2.240400E-13  2.241604E-13
   1.357220  2.240207E-13  2.240475E-13
   1.357400  2.239212E-13  2.239479E-13
   1.357590  2.238184E-13  2.238318E-13
   1.357770  2.237056E-13  2.237324E-13
   1.357960  2.236030E-13  2.236163E-13
   1.358140  2.233834E-13  2.235169E-13
   1.358330  2.230805E-13  2.234010E-13
   1.358510  2.227677E-13  2.232884E-13
   1.358700  2.227989E-13  2.231860E-13
   1.358880  2.229400E-13  2.230734E-13
   1.359060  2.226675E-13  2.229743E-13
   1.359250  2.225919E-13  2.228587E-13
   1.359430  2.225863E-13  2.227596E-13
   1.359620  2.225508E-13  2.226441E-13
   1.359800  2.224918E-13  2.225451E-13
   1.359990  2.224164E-13  2.224297E-13
   1.360170  2.223042E-13  2.223309E-13
   1.360360  2.220824E-13  2.222155E-13
   1.360540  2.218772E-13  2.221035E-13
   1.360730  2.218153E-13  2.220015E-13
   1.360910  2.218098E-13  2.218896E-13
   1.361100  2.217745E-13  2.217878E-13
   1.361290  2.216726E-13  2.216726E-13
   1.361470  2.215476E-13  2.215742E-13
   1.361660  2.213396E-13  2.214592E-13
   1.361840  2.210552E-13  2.213608E-13
   1.362030  2.210334E-13  2.212459E-13
   1.362210  2.210149E-13  2.211476E-13
   1.362400  2.209797E-13  2.210328E-13
   1.362580  2.206294E-13  2.209214E-13
   1.362770  2.203822E-13  2.208200E-13
   1.362950  2.203770E-13  2.207086E-13
   1.363140  2.205012E-13  2.206073E-13
   1.363330  2.204795E-13  2.204927E-13
   1.363510  2.203815E-13  2.203948E-13
   1.363700  2.202672E-13  2.202804E-13
   1.363880  2.201560E-13  2.201825E-13
   1.364070  2.200550E-13  2.200682E-13
   1.364260  2.199540E-13  2.199672E-13
   1.364440  2.198563E-13  2.198563E-13
   1.364630  2.197421E-13  2.197421E-13
   1.364820  2.196280E-13  2.196412E-13
   1.365000  2.194114E-13  2.195304E-13
   1.365190  2.188744E-13  2.194297E-13
   1.365370  2.180898E-13  2.193189E-13
   1.365560  2.182933E-13  2.192183E-13
   1.365750  2.186157E-13  2.191044E-13
   1.365930  2.189542E-13  2.190070E-13
   1.366120  2.188670E-13  2.188933E-13
   1.366310  2.187665E-13  2.187929E-13
   1.366490  2.186693E-13  2.186825E-13
   1.366680  2.185557E-13  2.185689E-13
   1.366870  2.184290E-13  2.184686E-13
   1.367050  2.182660E-13  2.183583E-13
   1.367240  2.180999E-13  2.182581E-13
   1.367430  2.180393E-13  2.181447E-13
   1.367610  2.180214E-13  2.180478E-13
   1.367800  2.179214E-13  2.179345E-13
   1.367990  2.178082E-13  2.178345E-13
   1.368180  2.176819E-13  2.177213E-13
   1.368360  2.175720E-13  2.176246E-13
   1.368550  2.174326E-13  2.175116E-13
   1.368740  2.172408E-13  2.173986E-13
   1.368930  2.169963E-13  2.172987E-13
   1.369110  2.170050E-13  2.171891E-13
   1.369300  2.170237E-13  2.170894E-13
   1.369490  2.169634E-13  2.169766E-13
   1.369680  2.167982E-13  2.168770E-13
   1.369860  2.157434E-13  2.167675E-13
   1.370050  2.141214E-13  2.166680E-13
   1.370240  2.143245E-13  2.165554E-13
   1.370430  2.152096E-13  2.164560E-13
   1.370610  2.159926E-13  2.163467E-13
   1.370800  2.154475E-13  2.162343E-13
   1.370990  2.154796E-13  2.161350E-13
   1.371180  2.157606E-13  2.160227E-13
   1.371370  2.158450E-13  2.159236E-13
   1.371550  2.157883E-13  2.158145E-13
   1.371740  2.157023E-13  2.157154E-13
   1.371930  2.156033E-13  2.156033E-13
   1.372120  2.154782E-13  2.155043E-13
   1.372310  2.153531E-13  2.153923E-13
   1.372500  2.152412E-13  2.152935E-13
   1.372680  2.151193E-13  2.151847E-13
   1.372870  2.150206E-13  2.150859E-13
   1.373060  2.149610E-13  2.149741E-13
   1.373250  2.148624E-13  2.148624E-13
   1.373440  2.147507E-13  2.147638E-13
   1.373630  2.146390E-13  2.146521E-13
   1.373820  2.145406E-13  2.145536E-13
   1.374000  2.144321E-13  2.144452E-13
   1.374190  2.142554E-13  2.143468E-13
   1.374380  2.136092E-13  2.142353E-13
   1.374570  2.124287E-13  2.141370E-13
   1.374760  2.118094E-13  2.140256E-13
   1.374950  2.128326E-13  2.139274E-13
   1.375140  2.135165E-13  2.138161E-13
   1.375330  2.137050E-13  2.137180E-13
   1.375520  2.135938E-13  2.136069E-13
   1.375710  2.134567E-13  2.134958E-13
   1.375890  2.133228E-13  2.134009E-13
   1.376080  2.131858E-13  2.132899E-13
   1.376270  2.131269E-13  2.131920E-13
   1.376460  2.130031E-13  2.130812E-13
   1.376650  2.126453E-13  2.129833E-13
   1.376840  2.119237E-13  2.128726E-13
   1.377030  2.120212E-13  2.127748E-13
   1.377220  2.124693E-13  2.126642E-13
   1.377410  2.125406E-13  2.125665E-13
   1.377600  2.124560E-13  2.124560E-13
   1.377790  2.122416E-13  2.123584E-13
   1.377980  2.119755E-13  2.122480E-13
   1.378170  2.119170E-13  2.121506E-13
   1.378360  2.119105E-13  2.120402E-13
   1.378550  2.119039E-13  2.119299E-13
   1.378740  2.118326E-13  2.118326E-13
   1.378930  2.117223E-13  2.117223E-13
   1.379120  2.116252E-13  2.116252E-13
   1.379310  2.115151E-13  2.115151E-13
   1.379500  2.114050E-13  2.114180E-13
   1.379690  2.112821E-13  2.113080E-13
   1.379880  2.110557E-13  2.112110E-13
   1.380070  2.108424E-13  2.111011E-13
   1.380260  2.106938E-13  2.110042E-13
   1.380450  2.108038E-13  2.108943E-13
   1.380640  2.107717E-13  2.107975E-13
   1.380830  2.106749E-13  2.106879E-13
   1.381020  2.105653E-13  2.105782E-13
   1.381220  2.104527E-13  2.104785E-13
   1.381410  2.103560E-13  2.103689E-13
   1.381600  2.102594E-13  2.102723E-13
   1.381790  2.101371E-13  2.101629E-13
   1.381980  2.100277E-13  2.100664E-13
   1.382170  2.099313E-13  2.099571E-13
   1.382360  2.098349E-13  2.098607E-13
   1.382550  2.097386E-13  2.097515E-13
   1.382740  2.096423E-13  2.096551E-13
   1.382930  2.095331E-13  2.095460E-13
   1.383130  2.093824E-13  2.094468E-13
   1.383320  2.091318E-13  2.093378E-13
   1.383510  2.087396E-13  2.092416E-13
   1.383700  2.088239E-13  2.091327E-13
   1.383890  2.089209E-13  2.090367E-13
   1.384080  2.089150E-13  2.089279E-13
   1.384270  2.088190E-13  2.088190E-13
   1.384470  2.087202E-13  2.087202E-13
   1.384660  2.086115E-13  2.086115E-13
   1.384850  2.085157E-13  2.085157E-13
   1.385040  2.084071E-13  2.084071E-13
   1.385230  2.082986E-13  2.083115E-13
   1.385430  2.081999E-13  2.081999E-13
   1.385620  2.080915E-13  2.081044E-13
   1.385810  2.079960E-13  2.079960E-13
   1.386000  2.078876E-13  2.079005E-13
   1.386190  2.077922E-13  2.077922E-13
   1.386390  2.076810E-13  2.076938E-13
   1.386580  2.075856E-13  2.075856E-13
   1.386770  2.074775E-13  2.074903E-13
   1.386960  2.073823E-13  2.073823E-13
   1.387150  2.072742E-13  2.072870E-13
   1.387350  2.071633E-13  2.071760E-13
   1.387540  2.070681E-13  2.070681E-13
   1.387730  2.069602E-13  2.069730E-13
   1.387930  2.068622E-13  2.068622E-13
   1.388120  2.067545E-13  2.067673E-13
   1.388310  2.066595E-13  2.066595E-13
   1.388500  2.065518E-13  2.065646E-13
   1.388700  2.064540E-13  2.064540E-13
   1.388890  2.063464E-13  2.063592E-13
   1.389080  2.062517E-13  2.062517E-13
   1.389270  2.061442E-13  2.061570E-13
   1.389470  2.060466E-13  2.060466E-13
   1.389660  2.059264E-13  2.059520E-13
   1.389850  2.057936E-13  2.058446E-13
   1.390050  2.056707E-13  2.057471E-13
   1.390240  2.055762E-13  2.056400E-13
   1.390430  2.055200E-13  2.055455E-13
   1.390630  2.054354E-13  2.054354E-13
   1.390820  2.053284E-13  2.053411E-13
   1.391010  2.051958E-13  2.052340E-13
   1.391210  2.050605E-13  2.051242E-13
   1.391400  2.049790E-13  2.050299E-13
   1.391590  2.049103E-13  2.049231E-13
   1.391790  2.048260E-13  2.048260E-13
   1.391980  2.047193E-13  2.047193E-13
   1.392180  2.046095E-13  2.046223E-13
   1.392370  2.044902E-13  2.045156E-13
   1.392560  2.042438E-13  2.044217E-13
   1.392760  2.040200E-13  2.043122E-13
   1.392950  2.039898E-13  2.042184E-13
   1.393150  2.040201E-13  2.041089E-13
   1.393340  2.039518E-13  2.040152E-13
   1.393530  2.037819E-13  2.039088E-13
   1.393730  2.036981E-13  2.038123E-13
   1.393920  2.035538E-13  2.037059E-13
   1.394120  2.031531E-13  2.036095E-13
   1.394310  2.023626E-13  2.035033E-13
   1.394510  2.025960E-13  2.034069E-13
   1.394700  2.031109E-13  2.033009E-13
   1.394890  2.031948E-13  2.031948E-13
   1.395090  2.030733E-13  2.030986E-13
   1.395280  2.029547E-13  2.029926E-13
   1.395480  2.028332E-13  2.028965E-13
   1.395670  2.027021E-13  2.027906E-13
   1.395870  2.026061E-13  2.026946E-13
   1.396060  2.025256E-13  2.025889E-13
   1.396260  2.024677E-13  2.024929E-13
   1.396450  2.023873E-13  2.023873E-13
   1.396650  2.022409E-13  2.022914E-13
   1.396840  2.020596E-13  2.021859E-13
   1.397040  2.019891E-13  2.020901E-13
   1.397230  2.019468E-13  2.019847E-13
   1.397430  2.018764E-13  2.018890E-13
   1.397620  2.017711E-13  2.017837E-13
   1.397820  2.016755E-13  2.016881E-13
   1.398010  2.015829E-13  2.015829E-13
   1.398210  2.014748E-13  2.014874E-13
   1.398410  2.013668E-13  2.013793E-13
   1.398600  2.012743E-13  2.012869E-13
   1.398800  2.011664E-13  2.011790E-13
   1.398990  2.010740E-13  2.010865E-13
   1.399190  2.009661E-13  2.009787E-13
   1.399380  2.008612E-13  2.008864E-13
   1.399580  2.006780E-13  2.007787E-13
   1.399780  2.004949E-13  2.006710E-13
   1.399970  2.003651E-13  2.005789E-13
   1.400170  2.003958E-13  2.004712E-13
   1.400360  2.003540E-13  2.003792E-13
   1.400560  2.002717E-13  2.002717E-13
   1.400760  2.001517E-13  2.001768E-13
   1.400950  1.999970E-13  2.000723E-13
   1.401150  1.998772E-13  1.999776E-13
   1.401350  1.998327E-13  1.998703E-13
   1.401540  1.997534E-13  1.997785E-13
   1.401740  1.996588E-13  1.996713E-13
   1.401930  1.995545E-13  1.995796E-13
   1.402130  1.994349E-13  1.994725E-13
   1.402330  1.993154E-13  1.993781E-13
   1.402520  1.992363E-13  1.992739E-13
   1.402720  1.991545E-13  1.991795E-13
   1.402920  1.990226E-13  1.990727E-13
   1.403110  1.989187E-13  1.989812E-13
   1.403310  1.988494E-13  1.988745E-13
   1.403510  1.987427E-13  1.987803E-13
   1.403710  1.986486E-13  1.986736E-13
   1.403900  1.985698E-13  1.985823E-13
   1.404100  1.984633E-13  1.984758E-13
   1.404300  1.983692E-13  1.983817E-13
   1.404490  1.982657E-13  1.982781E-13
   1.404690  1.981718E-13  1.981842E-13
   1.404890  1.980404E-13  1.980778E-13
   1.405090  1.979216E-13  1.979840E-13
   1.405280  1.978556E-13  1.978806E-13
   1.405480  1.977744E-13  1.977868E-13
   1.405680  1.976807E-13  1.976807E-13
   1.405880  1.975746E-13  1.975871E-13
   1.406070  1.974714E-13  1.974838E-13
   1.406270  1.973653E-13  1.973778E-13
   1.406470  1.972719E-13  1.972843E-13
   1.406670  1.971784E-13  1.971784E-13
   1.406870  1.970850E-13  1.970850E-13
   1.407060  1.969820E-13  1.969820E-13
   1.407260  1.968887E-13  1.968887E-13
   1.407460  1.967830E-13  1.967830E-13
   1.407660  1.966773E-13  1.966898E-13
   1.407860  1.965717E-13  1.965841E-13
   1.408050  1.964814E-13  1.964938E-13
   1.408250  1.963759E-13  1.963883E-13
   1.408450  1.962704E-13  1.962953E-13
   1.408650  1.961775E-13  1.961899E-13
   1.408850  1.960846E-13  1.960970E-13
   1.409050  1.959916E-13  1.959916E-13
   1.409240  1.959016E-13  1.959016E-13
   1.409440  1.957964E-13  1.957964E-13
   1.409640  1.956912E-13  1.957036E-13
   1.409840  1.955985E-13  1.955985E-13
   1.410040  1.954935E-13  1.955059E-13
   1.410240  1.953885E-13  1.954009E-13
   1.410440  1.952835E-13  1.953083E-13
   1.410640  1.951786E-13  1.952034E-13
   1.410840  1.950738E-13  1.951109E-13
   1.411030  1.949841E-13  1.950088E-13
   1.411230  1.948670E-13  1.949165E-13
   1.411430  1.946881E-13  1.948118E-13
   1.411630  1.945216E-13  1.947195E-13
   1.411830  1.944295E-13  1.946149E-13
   1.412030  1.944609E-13  1.945227E-13
   1.412230  1.943935E-13  1.944181E-13
   1.412430  1.943137E-13  1.943260E-13
   1.412630  1.942216E-13  1.942216E-13
   1.412830  1.940803E-13  1.941296E-13
   1.413030  1.939266E-13  1.940253E-13
   1.413230  1.938100E-13  1.939334E-13
   1.413430  1.938045E-13  1.938291E-13
   1.413630  1.937250E-13  1.937373E-13
   1.413830  1.936209E-13  1.936332E-13
   1.414030  1.934922E-13  1.935415E-13
   1.414230  1.933759E-13  1.934375E-13
   1.414430  1.932843E-13  1.933458E-13
   1.414630  1.932049E-13  1.932419E-13
   1.414830  1.931258E-13  1.931504E-13
   1.415030  1.930342E-13  1.930465E-13
   1.415230  1.929428E-13  1.929551E-13
   1.415430  1.928390E-13  1.928513E-13
   1.415630  1.927477E-13  1.927600E-13
   1.415830  1.926441E-13  1.926564E-13
   1.416030  1.925405E-13  1.925651E-13
   1.416230  1.923756E-13  1.924616E-13
   1.416430  1.922107E-13  1.923704E-13
   1.416630  1.921196E-13  1.922669E-13
   1.416830  1.921268E-13  1.921759E-13
   1.417030  1.920357E-13  1.920725E-13
   1.417230  1.919202E-13  1.919815E-13
   1.417430  1.918170E-13  1.918783E-13
   1.417640  1.917479E-13  1.917847E-13
   1.417840  1.916693E-13  1.916815E-13
   1.418040  1.915662E-13  1.915907E-13
   1.418240  1.914754E-13  1.914877E-13
   1.418440  1.913724E-13  1.913969E-13
   1.418640  1.912695E-13  1.912940E-13
   1.418840  1.911789E-13  1.912034E-13
   1.419040  1.910883E-13  1.911005E-13
   1.419240  1.909977E-13  1.910100E-13
   1.419450  1.908923E-13  1.909046E-13
   1.419650  1.908018E-13  1.908141E-13
   1.419850  1.906870E-13  1.907114E-13
   1.420050  1.905600E-13  1.906211E-13
   1.420250  1.904697E-13  1.905185E-13
   1.420450  1.904038E-13  1.904283E-13
   1.420660  1.903231E-13  1.903231E-13
   1.420860  1.902330E-13  1.902330E-13
   1.421060  1.901306E-13  1.901306E-13
   1.421260  1.900161E-13  1.900283E-13
   1.421460  1.898773E-13  1.899383E-13
   1.421670  1.897236E-13  1.898334E-13
   1.421870  1.896825E-13  1.897434E-13
   1.422070  1.896291E-13  1.896413E-13
   1.422270  1.895392E-13  1.895514E-13
   1.422480  1.894102E-13  1.894468E-13
   1.422680  1.892839E-13  1.893570E-13
   1.422880  1.891820E-13  1.892551E-13
   1.423080  1.891289E-13  1.891654E-13
   1.423280  1.890636E-13  1.890757E-13
   1.423490  1.889713E-13  1.889713E-13
   1.423690  1.888331E-13  1.888818E-13
   1.423890  1.885856E-13  1.887801E-13
   1.424100  1.885057E-13  1.886880E-13
   1.424300  1.885135E-13  1.885864E-13
   1.424500  1.884727E-13  1.884970E-13
   1.424700  1.883834E-13  1.883956E-13
   1.424910  1.882914E-13  1.883036E-13
   1.425110  1.882022E-13  1.882022E-13
   1.425310  1.880766E-13  1.881130E-13
   1.425520  1.879606E-13  1.880091E-13
   1.425720  1.878715E-13  1.879200E-13
   1.425920  1.878067E-13  1.878188E-13
   1.426130  1.876908E-13  1.877272E-13
   1.426330  1.875776E-13  1.876261E-13
   1.426530  1.874887E-13  1.875371E-13
   1.426740  1.874093E-13  1.874336E-13
   1.426940  1.873326E-13  1.873447E-13
   1.427140  1.872196E-13  1.872438E-13
   1.427350  1.870920E-13  1.871524E-13
   1.427550  1.869911E-13  1.870516E-13
   1.427760  1.868999E-13  1.869603E-13
   1.427960  1.868355E-13  1.868597E-13
   1.428160  1.867590E-13  1.867710E-13
   1.428370  1.866558E-13  1.866679E-13
   1.428570  1.865311E-13  1.865794E-13
   1.428780  1.863193E-13  1.864762E-13
   1.428980  1.862551E-13  1.863878E-13
   1.429180  1.862030E-13  1.862874E-13
   1.429390  1.861362E-13  1.861965E-13
   1.429590  1.859515E-13  1.860962E-13
   1.429800  1.858848E-13  1.860054E-13
   1.430000  1.858690E-13  1.859052E-13
   1.430210  1.858024E-13  1.858144E-13
   1.430410  1.856902E-13  1.857143E-13
   1.430620  1.855514E-13  1.856237E-13
   1.430820  1.854033E-13  1.855237E-13
   1.431020  1.852672E-13  1.854357E-13
   1.431230  1.852249E-13  1.853332E-13
   1.431430  1.851972E-13  1.852453E-13
   1.431640  1.850707E-13  1.851429E-13
   1.431840  1.850071E-13  1.850551E-13
   1.432050  1.849408E-13  1.849528E-13
   1.432250  1.848651E-13  1.848651E-13
   1.432460  1.847629E-13  1.847629E-13
   1.432660  1.846753E-13  1.846753E-13
   1.432870  1.845731E-13  1.845731E-13
   1.433080  1.844831E-13  1.844831E-13
   1.433280  1.843716E-13  1.843836E-13
   1.433490  1.842456E-13  1.842936E-13
   1.433690  1.841104E-13  1.841943E-13
   1.433900  1.840684E-13  1.841044E-13
   1.434100  1.839931E-13  1.840051E-13
   1.434310  1.839033E-13  1.839152E-13
   1.434510  1.838041E-13  1.838161E-13
   1.434720  1.836905E-13  1.837264E-13
   1.434930  1.836008E-13  1.836247E-13
   1.435130  1.835257E-13  1.835377E-13
   1.435340  1.834362E-13  1.834362E-13
   1.435540  1.833491E-13  1.833491E-13
   1.435750  1.832477E-13  1.832477E-13
   1.435960  1.831583E-13  1.831583E-13
   1.436160  1.830595E-13  1.830595E-13
   1.436370  1.829582E-13  1.829701E-13
   1.436580  1.828570E-13  1.828689E-13
   1.436780  1.827702E-13  1.827822E-13
   1.436990  1.826810E-13  1.826810E-13
   1.437190  1.825944E-13  1.825944E-13
   1.437400  1.824933E-13  1.825053E-13
   1.437610  1.824043E-13  1.824043E-13
   1.437810  1.823059E-13  1.823178E-13
   1.438020  1.822049E-13  1.822169E-13
   1.438230  1.820922E-13  1.821279E-13
   1.438430  1.820058E-13  1.820296E-13
   1.438640  1.819289E-13  1.819408E-13
   1.438850  1.818401E-13  1.818401E-13
   1.439060  1.817275E-13  1.817513E-13
   1.439260  1.816295E-13  1.816532E-13
   1.439470  1.815289E-13  1.815646E-13
   1.439680  1.814403E-13  1.814640E-13
   1.439880  1.812235E-13  1.813780E-13
   1.440090  1.799707E-13  1.812776E-13
   1.440300  1.779347E-13  1.811891E-13
   1.440510  1.778353E-13  1.810888E-13
   1.440710  1.787475E-13  1.810029E-13
   1.440920  1.797872E-13  1.809027E-13
   1.441130  1.806601E-13  1.808143E-13
   1.441340  1.807024E-13  1.807142E-13
   1.441550  1.806260E-13  1.806260E-13
   1.441750  1.805048E-13  1.805285E-13
   1.441960  1.802507E-13  1.804404E-13
   1.442170  1.784213E-13  1.803404E-13
   1.442380  1.771258E-13  1.802524E-13
   1.442590  1.780096E-13  1.801526E-13
   1.442790  1.793332E-13  1.800671E-13
   1.443000  1.793520E-13  1.799674E-13
   1.443210  1.786019E-13  1.798795E-13
