WAVELENGTH       R          %15.7g  angstroms
THROUGHPUT       R          %15.7g  ""
GRFTABLE t mtab$o4g13576m_tmg.fits
CMPTABLE t mtab$o9k1612hm_tmc.fits
EXPR     t wfpc2,a2d7,1,f673n
     4321.755   3.712167E-9
     4322.526   3.712797E-9
     4323.298   3.713427E-9
     4324.069   3.714056E-9
     4324.841   3.714686E-9
      4325.61   3.715314E-9
     4326.382   3.715944E-9
     4327.154   3.716574E-9
     4327.926   3.717204E-9
     4328.698   3.717836E-9
     4329.471   3.718466E-9
     4330.241   3.719053E-9
     4331.013   3.719549E-9
     4331.786   3.720045E-9
     4332.557   3.720541E-9
      4333.33   3.721037E-9
     4334.103   3.721534E-9
     4334.874   3.722029E-9
     4335.647   3.722526E-9
     4336.421   3.723023E-9
     4337.195   3.723519E-9
     4337.969   3.724017E-9
      4338.74   3.724513E-9
     4339.515   3.725009E-9
     4340.289   3.725603E-9
     4341.063   3.726359E-9
     4341.838   3.727114E-9
     4342.613   3.727870E-9
     4343.388   3.728625E-9
      4344.16   3.729379E-9
     4344.936   3.730136E-9
     4345.708   3.730889E-9
     4346.484   3.731647E-9
     4347.259   3.732403E-9
     4348.035   3.733161E-9
     4348.809   3.733916E-9
     4349.584   3.734674E-9
     4350.358   3.735207E-9
     4351.134   3.735485E-9
     4351.911   3.735763E-9
     4352.687   3.736040E-9
     4353.464   3.736318E-9
     4354.241   3.736596E-9
     4355.018   3.736873E-9
     4355.795   3.737151E-9
      4356.57   3.737428E-9
     4357.347   3.737705E-9
     4358.125   3.737983E-9
     4358.902   3.738260E-9
     4359.678   3.738537E-9
     4360.456   3.739056E-9
     4361.231   3.739744E-9
     4362.009   3.740433E-9
     4362.788   3.741124E-9
     4363.566   3.741815E-9
     4364.342   3.742503E-9
     4365.121   3.743195E-9
       4365.9   3.743886E-9
     4366.679   3.744577E-9
     4367.458   3.745268E-9
     4368.237   3.745960E-9
     4369.017   3.746651E-9
     4369.794   3.747342E-9
     4370.574   3.747977E-9
     4371.354   3.748592E-9
     4372.134   3.749207E-9
     4372.911   3.749820E-9
     4373.691   3.750436E-9
     4374.472   3.751051E-9
      4375.25   3.751663E-9
     4376.031   3.752280E-9
     4376.812   3.752896E-9
      4377.59   3.753510E-9
     4378.372   3.754126E-9
     4379.153   3.754742E-9
     4379.934   3.755359E-9
     4380.716   4.019283E-9
     4381.495   4.306465E-9
     4382.277   4.595001E-9
     4383.059   4.883452E-9
     4383.841   5.172176E-9
     4384.623   5.460997E-9
     4385.405   5.749911E-9
     4386.188   6.039101E-9
     4386.968   6.327482E-9
     4387.751   6.616860E-9
     4388.531   6.905429E-9
     4389.314   7.195176E-9
     4390.098   7.533605E-9
     4390.881   8.213261E-9
     4391.662   8.891440E-9
     4392.446   9.571958E-9
     4393.229   1.025269E-8
     4394.011   1.093153E-8
     4394.797   1.161525E-8
     4395.579   1.229495E-8
     4396.363   1.297698E-8
     4397.148   1.365967E-8
     4397.933   1.434258E-8
     4398.717   1.502570E-8
     4399.502   1.570904E-8
     4400.285   1.643278E-8
      4401.07   1.723254E-8
     4401.853   1.803008E-8
     4402.638   1.883085E-8
     4403.424   1.963189E-8
     4404.209   2.043319E-8
     4404.993   2.123276E-8
     4405.779   2.203459E-8
     4406.562   2.283467E-8
     4407.349   2.363801E-8
     4408.135   2.444112E-8
     4408.922   2.524499E-8
     4409.708   2.604912E-8
     4410.496   2.666927E-8
     4411.282   2.718062E-8
      4412.07   2.769277E-8
     4412.854   2.820318E-8
     4413.642   2.871534E-8
     4414.429   2.922798E-8
     4415.217   2.974111E-8
     4416.002   3.025250E-8
     4416.791   3.076594E-8
     4417.579   3.127956E-8
     4418.364   3.179175E-8
     4419.153   3.230602E-8
     4419.941   3.282045E-8
      4420.73   3.293285E-8
     4421.516   3.301276E-8
     4422.305   3.309299E-8
     4423.094   3.317324E-8
     4423.884   3.325357E-8
      4424.67   3.333362E-8
      4425.46   3.341400E-8
      4426.25   3.349441E-8
      4427.04   3.357489E-8
      4427.83   3.365539E-8
      4428.62   3.373590E-8
      4429.41   3.381646E-8
     4430.198   3.382455E-8
     4430.988   3.361622E-8
     4431.779   3.340781E-8
     4432.567   3.319999E-8
     4433.358   3.299132E-8
     4434.146   3.278323E-8
     4434.938   3.257430E-8
     4435.729   3.236543E-8
     4436.521   3.215636E-8
     4437.312   3.194710E-8
     4438.104   3.173789E-8
     4438.894   3.152915E-8
     4439.686   3.131967E-8
     4440.478   3.111385E-8
      4441.27   3.091061E-8
     4442.063   3.070717E-8
     4442.855   3.050354E-8
     4443.648   3.029997E-8
     4444.436   3.009745E-8
     4445.229   2.989362E-8
     4446.022   2.968960E-8
     4446.815   2.948564E-8
     4447.609   2.928148E-8
       4448.4   2.907776E-8
     4449.194   2.887347E-8
     4449.985   2.866961E-8
     4450.779   2.821283E-8
     4451.576   2.774946E-8
     4452.368   2.728906E-8
     4453.162   2.682682E-8
     4453.957   2.636413E-8
     4454.751   2.590159E-8
     4455.546   2.543862E-8
     4456.339   2.497663E-8
     4457.134   2.451336E-8
      4457.93   2.404967E-8
     4458.723   2.358724E-8
     4459.518   2.312324E-8
     4460.314   2.269384E-8
      4461.11   2.231811E-8
     4461.903   2.194340E-8
       4462.7   2.156720E-8
     4463.496   2.119110E-8
     4464.292   2.081442E-8
     4465.086   2.043901E-8
     4465.883   2.006209E-8
      4466.68   1.968505E-8
     4467.477   1.930789E-8
     4468.274   1.893061E-8
     4469.069   1.855414E-8
     4469.869   1.817523E-8
     4470.667   1.782966E-8
     4471.462   1.749143E-8
     4472.257   1.715309E-8
     4473.058   1.681257E-8
     4473.853   1.647401E-8
     4474.651   1.613410E-8
     4475.447   1.579513E-8
     4476.249   1.545375E-8
     4477.045   1.511435E-8
     4477.841   1.477484E-8
      4478.64   1.443418E-8
     4479.439   1.409321E-8
     4480.239   1.380245E-8
     4481.038   1.362975E-8
     4481.835   1.345752E-8
     4482.637   1.328407E-8
     4483.435   1.311163E-8
     4484.235   1.293850E-8
     4485.035   1.276542E-8
     4485.835   1.259218E-8
     4486.636   1.241877E-8
     4487.434   1.224595E-8
     4488.234   1.207243E-8
     4489.035   1.189886E-8
     4489.834   1.172566E-8
     4490.635   1.161589E-8
     4491.434   1.152304E-8
     4492.235   1.142981E-8
     4493.037   1.133661E-8
     4493.836   1.124361E-8
      4494.64   1.115001E-8
      4495.44   1.105689E-8
     4496.245   1.096317E-8
     4497.044   1.086999E-8
     4497.847   1.077650E-8
     4498.649   1.068292E-8
     4499.452   1.058931E-8
     4500.252   1.051161E-8
     4501.055   1.046769E-8
     4501.858   1.042366E-8
     4502.662   1.037954E-8
     4503.463   1.033545E-8
     4504.266   1.029117E-8
      4505.07   1.024678E-8
     4505.872   1.020242E-8
     4506.675   1.015786E-8
     4507.477   1.011332E-8
     4508.284   1.006843E-8
     4509.086   1.002370E-8
      4509.89   9.978781E-9
     4510.695   9.949386E-9
       4511.5   9.922421E-9
     4512.305   9.895387E-9
     4513.107   9.868396E-9
     4513.913   9.841235E-9
     4514.718   9.814037E-9
     4515.521   9.786850E-9
      4516.33   9.759439E-9
     4517.133   9.732140E-9
     4517.939   9.704687E-9
     4518.745   9.677179E-9
     4519.549   9.649697E-9
     4520.358   9.666001E-9
     4521.162   9.737422E-9
     4521.969   9.809163E-9
     4522.776   9.881051E-9
      4523.58   9.952775E-9
     4524.387   1.002486E-8
     4525.195   1.009710E-8
        4526.   1.016917E-8
      4526.81   1.024183E-8
     4527.615   1.031415E-8
     4528.423   1.038684E-8
     4529.231   1.045963E-8
     4530.037   1.053048E-8
     4530.845   1.056329E-8
     4531.653   1.059615E-8
     4532.462   1.062905E-8
     4533.268   1.066190E-8
     4534.077   1.069490E-8
     4534.886   1.072794E-8
     4535.695   1.076102E-8
     4536.504   1.079413E-8
     4537.312   1.082721E-8
     4538.121   1.086042E-8
     4538.931   1.089370E-8
     4539.738   1.092689E-8
     4540.551   1.101919E-8
     4541.358   1.113887E-8
     4542.167   1.125880E-8
     4542.979   1.137962E-8
     4543.788   1.149990E-8
     4544.601   1.162108E-8
     4545.409   1.174177E-8
     4546.218   1.186264E-8
     4547.031   1.198441E-8
      4547.84   1.210570E-8
     4548.652   1.222753E-8
     4549.463   1.234954E-8
     4550.275   1.245398E-8
     4551.084   1.252360E-8
     4551.896   1.259355E-8
     4552.709   1.266365E-8
     4553.521   1.273384E-8
     4554.331   1.280387E-8
     4555.144   1.287429E-8
     4555.957   1.294476E-8
      4556.77   1.301536E-8
      4557.58   1.308585E-8
     4558.396   1.315690E-8
     4559.207   1.322762E-8
     4560.018   1.329780E-8
     4560.834   1.334051E-8
     4561.646   1.338304E-8
     4562.459   1.342574E-8
     4563.273   1.346850E-8
     4564.085   1.351117E-8
     4564.902   1.355418E-8
     4565.714   1.359698E-8
     4566.526   1.363986E-8
     4567.344   1.368306E-8
     4568.156   1.372601E-8
     4568.971   1.376919E-8
     4569.786   1.381240E-8
     4570.602   1.377001E-8
     4571.417   1.369701E-8
      4572.23   1.362414E-8
     4573.046   1.355088E-8
     4573.862   1.347750E-8
     4574.676   1.340421E-8
     4575.492   1.333053E-8
     4576.309   1.325672E-8
     4577.125   1.318279E-8
     4577.939   1.310890E-8
     4578.759   1.303445E-8
     4579.573   1.296031E-8
     4580.391   1.286053E-8
     4581.208   1.273306E-8
     4582.022   1.260568E-8
      4582.84   1.247765E-8
     4583.658   1.234940E-8
     4584.473   1.222140E-8
     4585.294   1.209228E-8
     4586.109   1.196380E-8
     4586.928   1.183465E-8
     4587.747   1.170520E-8
     4588.562   1.157602E-8
     4589.384   1.144578E-8
       4590.2   1.130879E-8
     4591.019   1.114860E-8
     4591.838   1.098805E-8
     4592.655   1.082774E-8
     4593.475   1.066669E-8
     4594.294   1.050529E-8
     4595.114   1.034363E-8
     4595.932   1.018221E-8
     4596.751   1.002005E-8
     4597.572   9.857537E-9
     4598.392   9.694769E-9
     4599.212   9.531751E-9
     4600.031   9.369811E-9
     4600.852   9.231518E-9
     4601.672   9.093005E-9
     4602.491   8.954609E-9
     4603.312   8.815582E-9
     4604.134   8.676338E-9
     4604.953   8.537291E-9
     4605.777   8.397113E-9
     4606.596   8.257551E-9
     4607.421   8.116855E-9
      4608.24   7.976857E-9
      4609.06   7.836560E-9
     4609.885   7.695208E-9
     4610.705   7.636348E-9
     4611.525   7.590795E-9
     4612.351   7.544894E-9
     4613.171   7.499191E-9
     4613.994   7.453249E-9
     4614.817   7.407229E-9
     4615.641   7.361108E-9
     4616.464   7.314935E-9
     4617.286   7.268799E-9
     4618.109   7.222448E-9
     4618.934   7.175994E-9
     4619.758   7.129462E-9
      4620.58   7.040932E-9
     4621.404   6.934299E-9
     4622.229   6.827564E-9
     4623.051   6.720920E-9
     4623.878   6.613412E-9
     4624.701   6.506439E-9
     4625.526   6.398921E-9
     4626.352   6.291175E-9
     4627.174   6.183646E-9
     4628.002   6.075251E-9
     4628.826   5.967331E-9
     4629.649   5.859181E-9
     4630.478   5.833185E-9
     4631.302   5.867827E-9
     4632.128   5.902616E-9
     4632.955   5.937471E-9
     4633.779   5.972267E-9
     4634.608   6.007314E-9
     4635.433   6.042221E-9
     4636.259   6.077256E-9
     4637.087   6.112375E-9
     4637.912   6.147417E-9
     4638.739   6.182629E-9
     4639.567   6.217883E-9
     4640.395   6.226426E-9
      4641.22   6.205627E-9
     4642.048   6.184730E-9
     4642.876   6.163796E-9
     4643.705   6.142813E-9
     4644.534   6.121792E-9
      4645.36   6.100797E-9
     4646.189   6.079691E-9
     4647.018   6.058549E-9
     4647.844   6.037443E-9
     4648.676   6.016152E-9
     4649.503   5.994948E-9
     4650.331   5.991128E-9
     4651.163   6.013615E-9
      4651.99   6.036010E-9
     4652.823   6.058563E-9
      4653.65   6.081012E-9
     4654.478   6.103487E-9
     4655.311   6.126132E-9
     4656.139   6.148673E-9
      4656.97   6.171319E-9
     4657.801   6.193992E-9
      4658.63   6.216627E-9
     4659.461   6.239352E-9
     4660.292   6.297693E-9
     4661.124   6.421727E-9
     4661.956   6.545934E-9
     4662.785   6.669946E-9
     4663.617   6.794568E-9
     4664.449   6.919436E-9
     4665.281   7.044402E-9
     4666.111   7.169246E-9
     4666.944   7.294629E-9
     4667.776   7.420184E-9
     4668.607   7.545616E-9
     4669.442   7.671960E-9
     4670.273   7.765649E-9
     4671.104   7.793880E-9
      4671.94   7.822313E-9
     4672.771   7.850611E-9
     4673.607   7.879125E-9
     4674.439   7.907505E-9
      4675.27   7.935902E-9
     4676.107   7.964529E-9
     4676.939   7.993026E-9
     4677.773   8.021638E-9
     4678.608   8.050283E-9
      4679.44   8.078893E-9
     4680.275   8.120712E-9
      4681.11   8.189205E-9
     4681.946   8.257826E-9
     4682.781   8.326539E-9
     4683.617   8.395340E-9
      4684.45   8.464029E-9
     4685.286   8.533051E-9
     4686.122   8.602160E-9
     4686.955   8.671158E-9
     4687.792   8.740487E-9
     4688.628   8.809907E-9
     4689.462   8.879215E-9
     4690.301   8.984026E-9
     4691.136   9.150499E-9
     4691.976   9.318275E-9
      4692.81   9.485201E-9
     4693.645   9.652452E-9
     4694.485   9.820908E-9
      4695.32   9.988612E-9
     4696.155   1.015664E-8
     4696.996   1.032587E-8
     4697.831   1.049436E-8
     4698.669   1.066365E-8
     4699.508   1.083318E-8
     4700.347   1.098468E-8
     4701.185   1.111024E-8
     4702.021   1.123567E-8
      4702.86   1.136164E-8
       4703.7   1.148784E-8
     4704.539   1.161421E-8
     4705.376   1.174038E-8
     4706.215   1.186708E-8
     4707.055   1.199402E-8
     4707.893   1.212077E-8
     4708.732   1.224804E-8
     4709.573   1.237556E-8
     4710.413   1.250144E-8
     4711.253   1.262562E-8
     4712.092   1.274967E-8
     4712.935   1.287461E-8
     4713.773   1.299898E-8
     4714.612   1.312352E-8
     4715.456   1.324901E-8
     4716.294   1.337394E-8
     4717.133   1.349903E-8
     4717.978   1.362508E-8
     4718.817   1.375057E-8
     4719.662   1.387702E-8
     4720.501   1.397554E-8
     4721.343   1.405601E-8
     4722.186   1.413664E-8
     4723.026   1.421708E-8
     4723.869   1.429789E-8
     4724.711   1.437881E-8
     4725.552   1.445959E-8
     4726.395   1.454076E-8
     4727.238   1.462202E-8
     4728.082   1.470342E-8
     4728.926   1.478493E-8
      4729.77   1.486654E-8
     4730.611   1.491440E-8
     4731.455   1.494976E-8
     4732.299   1.498514E-8
     4733.141   1.502046E-8
     4733.988   1.505604E-8
      4734.83   1.509143E-8
     4735.672   1.512688E-8
      4736.52   1.516259E-8
     4737.363   1.519812E-8
      4738.21   1.523389E-8
     4739.053   1.526950E-8
     4739.896   1.530516E-8
     4740.745   1.530478E-8
     4741.588   1.529937E-8
     4742.434   1.529391E-8
      4743.28   1.528844E-8
     4744.124   1.528296E-8
     4744.971   1.527744E-8
     4745.817   1.527190E-8
     4746.662   1.526635E-8
     4747.511   1.526075E-8
     4748.355   1.525516E-8
     4749.203   1.524952E-8
      4750.05   1.524488E-8
     4750.898   1.525621E-8
     4751.743   1.526752E-8
     4752.591   1.527885E-8
     4753.439   1.529020E-8
     4754.285   1.530152E-8
     4755.135   1.531290E-8
     4755.981   1.532422E-8
      4756.83   1.533558E-8
     4757.679   1.534694E-8
     4758.525   1.535828E-8
     4759.376   1.536968E-8
     4760.223   1.535239E-8
      4761.07   1.525499E-8
     4761.922   1.515678E-8
      4762.77   1.505903E-8
     4763.619   1.496086E-8
     4764.469   1.486249E-8
     4765.317   1.476426E-8
     4766.169   1.466531E-8
     4767.018   1.456672E-8
     4767.868   1.446770E-8
     4768.719   1.436854E-8
     4769.567   1.426951E-8
     4770.418   1.420938E-8
     4771.269   1.418998E-8
     4772.121   1.417054E-8
      4772.97   1.415111E-8
     4773.821   1.413159E-8
     4774.673   1.411203E-8
     4775.525   1.409242E-8
     4776.377   1.407277E-8
     4777.227   1.405314E-8
     4778.079   1.403340E-8
     4778.932   1.401363E-8
     4779.782   1.399387E-8
     4780.637   1.391193E-8
     4781.488   1.380921E-8
     4782.338   1.370634E-8
     4783.194   1.360267E-8
     4784.045   1.349950E-8
     4784.901   1.339547E-8
     4785.752   1.329194E-8
     4786.604   1.318821E-8
      4787.46   1.308372E-8
     4788.312   1.297969E-8
     4789.167   1.287514E-8
     4790.021   1.277258E-8
     4790.873   1.275456E-8
     4791.728   1.273644E-8
     4792.583   1.271829E-8
     4793.438   1.270011E-8
     4794.293   1.268187E-8
     4795.146   1.266366E-8
     4796.002   1.264536E-8
     4796.858   1.262701E-8
     4797.714   1.260863E-8
     4798.567   1.259027E-8
     4799.426   1.257176E-8
      4800.28   1.255331E-8
     4801.134   1.253483E-8
     4801.993   1.251619E-8
     4802.847   1.249764E-8
     4803.704   1.247899E-8
     4804.562   1.246029E-8
     4805.416   1.244161E-8
     4806.276   1.242280E-8
     4807.131   1.240404E-8
     4807.986   1.238524E-8
     4808.847   1.236630E-8
     4809.702   1.234743E-8
     4810.561   1.234946E-8
     4811.418   1.236262E-8
     4812.274   1.237577E-8
     4813.136   1.238900E-8
     4813.992   1.240217E-8
     4814.851   1.241538E-8
      4815.71   1.242859E-8
     4816.567   1.244179E-8
     4817.426   1.245503E-8
     4818.286   1.246827E-8
     4819.146   1.248153E-8
     4820.003   1.249481E-8
     4820.863   1.252335E-8
     4821.723   1.255192E-8
     4822.581   1.258044E-8
     4823.444   1.260915E-8
     4824.302   1.263773E-8
     4825.163   1.266643E-8
     4826.024   1.269518E-8
     4826.882   1.272385E-8
     4827.746   1.275273E-8
     4828.605   1.278148E-8
     4829.467   1.281035E-8
     4830.328   1.285015E-8
     4831.188   1.290763E-8
      4832.05   1.296537E-8
     4832.912   1.302315E-8
     4833.771   1.308085E-8
     4834.637   1.313899E-8
     4835.497   1.319682E-8
     4836.359   1.325493E-8
     4837.223   1.331312E-8
     4838.085   1.337136E-8
     4838.946   1.342951E-8
      4839.81   1.348791E-8
     4840.673   1.359886E-8
     4841.534   1.372436E-8
     4842.398   1.385051E-8
     4843.262   1.397674E-8
     4844.126   1.410319E-8
     4844.991   1.422980E-8
     4845.853   1.435621E-8
     4846.717   1.448320E-8
     4847.582   1.461034E-8
     4848.444   1.473727E-8
     4849.312   1.486522E-8
     4850.175   1.500280E-8
     4851.041   1.518190E-8
     4851.906   1.536112E-8
     4852.769   1.554015E-8
     4853.638   1.572052E-8
     4854.501   1.589999E-8
     4855.364   1.607968E-8
     4856.233   1.626081E-8
     4857.097   1.644104E-8
     4857.964   1.662210E-8
     4858.831   1.680348E-8
     4859.698   1.698498E-8
     4860.562   1.714374E-8
      4861.43   1.729098E-8
     4862.297   1.743839E-8
     4863.165   1.758607E-8
      4864.03   1.773350E-8
     4864.897   1.788153E-8
     4865.766   1.802981E-8
     4866.634   1.817827E-8
       4867.5   1.832650E-8
     4868.371   1.847582E-8
     4869.237   1.862447E-8
     4870.103   1.877331E-8
     4870.975   1.892323E-8
     4871.841   1.907250E-8
     4872.713   1.922279E-8
      4873.58   1.937249E-8
     4874.447   1.952228E-8
     4875.319   1.967327E-8
     4876.187   1.982350E-8
     4877.057   1.997442E-8
     4877.927   2.012552E-8
     4878.794   2.027636E-8
     4879.665   2.042790E-8
     4880.536   2.055580E-8
     4881.407   2.066902E-8
     4882.278   2.078237E-8
     4883.146   2.089547E-8
     4884.018   2.100914E-8
     4884.889   2.112293E-8
     4885.761   2.123686E-8
      4886.63   2.135060E-8
     4887.501   2.146478E-8
     4888.374   2.157916E-8
     4889.243   2.169334E-8
     4890.118   2.180439E-8
     4890.988   2.188966E-8
     4891.861   2.197526E-8
     4892.734   2.206100E-8
     4893.604   2.214655E-8
     4894.478   2.223252E-8
     4895.351   2.231855E-8
     4896.222   2.240446E-8
     4897.098   2.249095E-8
     4897.969   2.257705E-8
     4898.843   2.266353E-8
     4899.717   2.275015E-8
     4900.589   2.272006E-8
     4901.466   2.263340E-8
     4902.338   2.254709E-8
     4903.212   2.246042E-8
     4904.087   2.237357E-8
     4904.959   2.228689E-8
     4905.835   2.219973E-8
      4906.71   2.211246E-8
     4907.586   2.202504E-8
     4908.459   2.193775E-8
     4909.334   2.185009E-8
      4910.21   2.177578E-8
     4911.087   2.174414E-8
     4911.963   2.171246E-8
     4912.837   2.168079E-8
     4913.713   2.164898E-8
      4914.59   2.161710E-8
     4915.464   2.158527E-8
     4916.344   2.155316E-8
     4917.219   2.152120E-8
     4918.093   2.148918E-8
     4918.974   2.145689E-8
     4919.849   2.142473E-8
     4920.729   2.146463E-8
     4921.604   2.151921E-8
      4922.48   2.157388E-8
     4923.361   2.162896E-8
     4924.237   2.168374E-8
     4925.116   2.173877E-8
     4925.995   2.179386E-8
     4926.871   2.184882E-8
      4927.75   2.190403E-8
     4928.629   2.195928E-8
     4929.508   2.201462E-8
     4930.388   2.202978E-8
     4931.265   2.199407E-8
     4932.145   2.195818E-8
     4933.025   2.192222E-8
     4933.905   2.188618E-8
     4934.783   2.185018E-8
     4935.664   2.181402E-8
     4936.544   2.177778E-8
     4937.422   2.174160E-8
     4938.306   2.170511E-8
     4939.185   2.166879E-8
     4940.066   2.163772E-8
     4940.947   2.167395E-8
     4941.826   2.171010E-8
     4942.711   2.174652E-8
      4943.59   2.178273E-8
     4944.469   2.181899E-8
     4945.354   2.185552E-8
     4946.234   2.189184E-8
     4947.117   2.192833E-8
        4948.   2.196485E-8
     4948.882   2.200139E-8
     4949.765   2.203797E-8
     4950.646   2.204513E-8
     4951.529   2.204160E-8
     4952.413   2.203805E-8
     4953.293   2.203449E-8
     4954.177   2.203090E-8
     4955.062   2.202728E-8
     4955.946   2.202364E-8
     4956.827   2.202000E-8
     4957.712   2.201632E-8
     4958.596   2.201262E-8
     4959.481   2.200890E-8
     4960.366   2.200944E-8
     4961.249   2.201602E-8
     4962.134   2.202260E-8
     4963.019   2.202918E-8
     4963.902   2.203574E-8
     4964.791   2.204233E-8
     4965.673   2.204887E-8
     4966.557   2.205540E-8
     4967.446   2.206197E-8
      4968.33   2.206850E-8
     4969.219   2.207505E-8
     4970.103   2.206847E-8
     4970.989   2.196179E-8
     4971.876   2.185489E-8
     4972.761   2.174820E-8
     4973.648   2.164101E-8
     4974.536   2.153361E-8
      4975.42   2.142643E-8
     4976.308   2.131873E-8
     4977.196   2.121084E-8
     4978.084   2.110279E-8
      4978.97   2.099496E-8
     4979.861   2.088626E-8
     4980.747   2.088893E-8
     4981.636   2.091233E-8
     4982.524   2.093575E-8
     4983.411   2.095911E-8
       4984.3   2.098257E-8
     4985.189   2.100604E-8
     4986.076   2.102945E-8
     4986.969   2.105304E-8
     4987.856   2.107650E-8
     4988.746   2.110003E-8
     4989.636   2.112359E-8
     4990.523   2.110798E-8
     4991.417   2.106483E-8
     4992.305   2.102185E-8
     4993.195   2.097868E-8
     4994.086   2.093543E-8
     4994.975   2.089224E-8
     4995.866   2.084883E-8
     4996.757   2.080537E-8
     4997.646   2.076194E-8
     4998.538   2.071832E-8
      4999.43   2.067461E-8
     5000.322   2.064865E-8
     5001.214   2.065416E-8
     5002.106   2.065966E-8
     5002.997   2.066514E-8
     5003.889   2.067061E-8
     5004.782   2.067608E-8
     5005.672   2.068151E-8
     5006.565   2.068695E-8
     5007.459   2.069238E-8
      5008.35   2.069778E-8
     5009.246   2.070320E-8
     5010.137   2.072047E-8
     5011.034   2.080364E-8
     5011.925   2.088646E-8
     5012.817   2.096937E-8
     5013.714   2.105289E-8
     5014.606   2.113605E-8
     5015.498   2.121931E-8
     5016.396   2.130318E-8
     5017.288   2.138663E-8
     5018.183   2.147051E-8
     5019.079   2.155449E-8
     5019.974   2.163856E-8
      5020.87   2.166220E-8
     5021.763   2.168400E-8
     5022.659   2.170586E-8
     5023.555   2.172774E-8
     5024.452   2.174964E-8
     5025.345   2.177147E-8
     5026.242   2.179340E-8
     5027.139   2.181534E-8
     5028.033   2.183721E-8
     5028.933   2.185925E-8
     5029.828   2.188115E-8
     5030.725   2.189510E-8
     5031.623   2.190715E-8
     5032.518   2.191915E-8
     5033.418   2.193122E-8
     5034.314   2.194322E-8
     5035.209   2.195522E-8
     5036.111   2.196729E-8
     5037.006   2.197927E-8
     5037.902   2.199127E-8
     5038.804   2.200332E-8
     5039.701   2.201531E-8
     5040.603   2.192786E-8
       5041.5   2.179156E-8
     5042.399   2.165466E-8
     5043.299   2.151746E-8
     5044.196   2.138050E-8
     5045.096   2.124288E-8
     5045.996   2.110496E-8
     5046.896   2.096682E-8
     5047.794   2.082892E-8
     5048.695   2.069027E-8
     5049.596   2.055140E-8
     5050.497   2.039700E-8
     5051.398   2.022978E-8
     5052.296   2.006286E-8
     5053.198   1.989513E-8
       5054.1   1.972705E-8
     5054.999   1.955926E-8
     5055.903   1.939012E-8
     5056.803   1.922173E-8
     5057.702   1.905308E-8
     5058.607   1.888307E-8
     5059.507   1.871381E-8
     5060.413   1.843930E-8
     5061.313   1.804296E-8
     5062.213   1.764584E-8
      5063.12   1.724553E-8
      5064.02   1.684724E-8
     5064.924   1.644685E-8
     5065.828   1.604588E-8
     5066.729   1.564563E-8
     5067.633   1.524328E-8
     5068.537   1.484034E-8
     5069.441   1.443681E-8
     5070.346   1.406436E-8
     5071.248   1.374389E-8
     5072.153   1.342191E-8
     5073.058   1.309947E-8
     5073.963   1.277638E-8
     5074.866   1.245369E-8
     5075.771   1.212967E-8
     5076.677   1.180500E-8
      5077.58   1.148074E-8
     5078.489   1.115408E-8
     5079.392   1.082889E-8
     5080.298   1.054655E-8
     5081.205   1.035420E-8
     5082.109   1.016220E-8
     5083.019   9.968672E-9
     5083.923   9.776008E-9
     5084.827   9.583067E-9
     5085.737   9.388596E-9
     5086.642   9.195098E-9
     5087.549   9.000590E-9
     5088.457   8.805801E-9
     5089.362   8.611258E-9
     5090.273   8.437239E-9
     5091.179   8.315257E-9
     5092.087   8.192702E-9
     5092.996   8.069901E-9
     5093.904   7.946921E-9
     5094.811   7.824093E-9
      5095.72   7.700690E-9
     5096.629   7.577107E-9
     5097.536   7.453677E-9
     5098.445   7.329667E-9
     5099.355   7.205480E-9
     5100.265   7.098548E-9
     5101.175   7.033946E-9
     5102.083   6.969422E-9
     5102.996   6.904421E-9
     5103.903   6.839704E-9
     5104.811   6.774893E-9
     5105.725   6.709567E-9
     5106.633   6.644527E-9
     5107.542   6.579357E-9
     5108.456   6.513703E-9
     5109.364   6.448341E-9
     5110.279   6.406033E-9
     5111.188   6.417386E-9
     5112.097   6.428750E-9
     5113.012   6.440197E-9
     5113.921   6.451579E-9
     5114.834   6.463015E-9
     5115.747   6.474461E-9
      5116.66   6.485923E-9
      5117.57   6.497358E-9
     5118.483   6.508839E-9
     5119.396   6.520331E-9
      5120.31   6.526168E-9
     5121.221   6.520957E-9
     5122.134   6.515716E-9
     5123.048   6.510460E-9
     5123.962   6.505192E-9
     5124.874   6.499924E-9
     5125.791   6.494613E-9
     5126.703   6.489316E-9
     5127.615   6.484009E-9
     5128.533   6.478651E-9
     5129.445   6.473315E-9
      5130.36   6.469707E-9
     5131.275   6.468807E-9
     5132.188   6.467902E-9
     5133.107   6.466984E-9
      5134.02   6.466064E-9
     5134.936   6.465135E-9
     5135.853   6.464197E-9
     5136.766   6.463255E-9
     5137.683   6.462305E-9
     5138.599   6.461347E-9
     5139.513   6.460385E-9
     5140.431   6.466520E-9
     5141.348   6.480692E-9
     5142.265   6.494885E-9
     5143.183   6.509091E-9
     5144.101   6.523318E-9
     5145.016   6.537514E-9
     5145.934   6.551768E-9
     5146.852   6.566037E-9
     5147.767   6.580280E-9
     5148.688   6.594630E-9
     5149.604   6.608908E-9
     5150.521   6.648826E-9
     5151.442   6.708658E-9
     5152.359   6.768215E-9
     5153.278   6.828038E-9
     5154.198   6.887935E-9
     5155.114   6.947717E-9
     5156.037   7.007989E-9
