WAVELENGTH       R          %15.7g  angstroms
THROUGHPUT       R          %15.7g  ""
GRFTABLE t mtab$o4g13576m_tmg.fits
CMPTABLE t mtab$o9k1612hm_tmc.fits
EXPR     t nicmos,2,f222m
APERAREA r 45238.93
ZEROPT   r -21.1
URESP    r 4.931192E-20
PIVWV    r 22175.11
BANDW    r 511.4591
TPEAK    r 0.2713668
EQUVW    r 401.4564
RECTW    r 1479.387
EMFLX    r 8.132304E-17
     22967.39    0.09922712
     22967.77    0.09916074
     22968.12    0.09907482
     22968.47    0.09894361
     22968.83    0.09881245
     22969.21    0.09867253
     22969.56    0.09854129
     22969.91    0.09841004
     22970.29    0.09818463
     22970.64    0.09794885
     22971.02    0.09769616
     22971.37    0.09746036
     22971.73    0.09722457
     22972.11    0.09698232
     22972.46    0.09677746
     22972.81    0.09657263
     22973.19    0.09635299
     22973.54    0.09614922
     22973.92    0.09592958
     22974.28     0.0958344
     22974.63    0.09577034
     22975.01    0.09570207
     22975.36      0.095638
     22975.71    0.09557388
     22976.09    0.09549017
     22976.45    0.09536798
     22976.82    0.09523778
     22977.18    0.09511556
     22977.53    0.09499342
     22977.91    0.09486248
     22978.26    0.09465949
     22978.61    0.09442952
     22978.99    0.09418157
     22979.35    0.09395026
     22979.72    0.09370234
     22980.08    0.09348898
     22980.43     0.0933392
     22980.81    0.09317945
     22981.16    0.09302968
     22981.52    0.09287988
     22981.89     0.0927193
     22982.25    0.09263413
     22982.63    0.09257224
     22982.98    0.09251494
     22983.33    0.09245721
     22983.71    0.09239537
     22984.06    0.09231773
     22984.42    0.09215081
     22984.77    0.09198389
     22985.15    0.09180501
      22985.5    0.09163896
     22985.88    0.09146004
     22986.23    0.09133578
     22986.59    0.09123322
     22986.97    0.09112324
     22987.32     0.0910207
     22987.67    0.09091812
     22988.05    0.09079903
     22988.41    0.09063524
     22988.78    0.09046059
     22989.14    0.09029685
     22989.49    0.09013308
     22989.87    0.08995751
     22990.22    0.08967667
     22990.58    0.08932699
     22990.96    0.08895227
     22991.31    0.08860254
     22991.69    0.08822773
     22992.04     0.0879164
     22992.39    0.08789749
     22992.77     0.0878773
     22993.13    0.08785841
     22993.48    0.08783951
     22993.86     0.0878192
     22994.21    0.08771796
     22994.59    0.08754975
     22994.94    0.08739282
      22995.3    0.08723592
     22995.68    0.08706766
     22996.03    0.08691483
     22996.38    0.08680712
     22996.76    0.08669163
     22997.12    0.08658393
     22997.49    0.08646844
     22997.85    0.08636073
      22998.2    0.08618549
     22998.58    0.08594291
     22998.93    0.08571658
     22999.29    0.08549022
     22999.67    0.08524758
     23000.02     0.0850241
     23000.37    0.08485039
     23000.75    0.08466415
     23001.11    0.08449044
     23001.48    0.08430418
     23001.84    0.08413041
     23002.19    0.08405366
     23002.54    0.08405898
     23002.92    0.08406473
     23003.28    0.08407006
     23003.66     0.0840758
     23004.01    0.08407378
     23004.36    0.08381189
     23004.74    0.08353123
      23005.1    0.08326931
     23005.45    0.08300743
     23005.83    0.08272675
     23006.18    0.08256061
     23006.56    0.08247972
     23006.91    0.08240421
     23007.27    0.08232876
     23007.65    0.08224784
       23008.    0.08217233
     23008.35    0.08208703
     23008.73    0.08199556
     23009.09    0.08191022
     23009.46    0.08181877
     23009.82    0.08173344
     23010.17    0.08164002
     23010.55    0.08153073
     23010.91    0.08142821
     23011.26    0.08132625
     23011.64    0.08121692
     23011.99    0.08111497
     23012.37    0.08091228
     23012.72    0.08072137
     23013.08    0.08053043
     23013.46    0.08032578
     23013.81    0.08013482
     23014.16    0.07992603
     23014.54    0.07968022
      23014.9    0.07944958
     23015.25     0.0792202
     23015.63    0.07897436
     23015.98    0.07874496
     23016.36    0.07870419
     23016.72    0.07867435
     23017.07     0.0786445
     23017.42     0.0786147
      23017.8    0.07858256
     23018.16    0.07852731
     23018.54    0.07843446
     23018.89    0.07834785
     23019.27    0.07825503
     23019.62    0.07816841
     23019.98    0.07808181
     23020.33    0.07786158
     23020.71    0.07761681
     23021.06    0.07738847
     23021.44    0.07714365
      23021.8    0.07691528
     23022.15     0.0767687
     23022.53    0.07672984
     23022.88    0.07669378
     23023.24    0.07665769
     23023.62    0.07661899
     23023.97    0.07658293
     23024.35    0.07643234
     23024.71     0.0762823
     23025.06    0.07613301
     23025.44    0.07597303
     23025.79    0.07582371
     23026.14    0.07568466
     23026.53    0.07555075
     23026.88    0.07542644
     23027.26     0.0752932
     23027.61    0.07516894
     23027.96    0.07504459
     23028.35    0.07501081
      23028.7     0.0749889
     23029.05    0.07496698
     23029.41    0.07494505
     23029.79    0.07492144
     23030.14    0.07483918
     23030.52    0.07465315
     23030.87    0.07447953
     23031.25    0.07429345
     23031.61    0.07411886
     23031.96    0.07394523
     23032.31    0.07369012
     23032.69    0.07340582
     23033.05     0.0731391
     23033.43    0.07285476
     23033.78    0.07258949
     23034.16    0.07235866
     23034.52    0.07221071
     23034.87    0.07206357
     23035.22    0.07191639
      23035.6    0.07175782
     23035.96    0.07161069
     23036.34    0.07159159
     23036.69    0.07159033
     23037.07      0.071589
     23037.42    0.07158776
     23037.78    0.07158653
     23038.13    0.07152466
     23038.51     0.0713504
     23038.87    0.07118778
     23039.24    0.07101349
      23039.6    0.07084997
     23039.98    0.07067569
     23040.33    0.07053658
     23040.69    0.07039824
     23041.04    0.07026064
     23041.42    0.07011317
     23041.78    0.06997481
     23042.15    0.06985992
     23042.51    0.06979706
     23042.89    0.06972927
     23043.24    0.06966641
      23043.6     0.0696035
     23043.95    0.06954025
     23044.33    0.06937968
     23044.68    0.06921694
     23045.06    0.06904166
     23045.42    0.06887896
     23045.77    0.06871624
     23046.15    0.06855159
     23046.51    0.06841353
     23046.86    0.06827477
     23047.21    0.06813673
     23047.59    0.06798876
     23047.95    0.06784994
     23048.33    0.06775332
     23048.68    0.06767055
     23049.06     0.0675814
     23049.42    0.06749861
     23049.77    0.06741539
     23050.12    0.06738421
      23050.5    0.06745181
     23050.86    0.06751524
     23051.24    0.06758281
     23051.59    0.06764624
     23051.97    0.06771386
     23052.33    0.06750098
     23052.68    0.06726363
     23053.04     0.0670276
     23053.42     0.0667733
     23053.77    0.06653724
     23054.15     0.0663496
      23054.5    0.06626879
     23054.88    0.06618264
     23055.24    0.06610182
     23055.59    0.06602142
     23055.95    0.06594063
     23056.33    0.06585343
     23056.68    0.06577197
     23057.06    0.06568415
     23057.41     0.0656027
     23057.79    0.06551488
     23058.15    0.06539143
      23058.5    0.06520903
     23058.86    0.06502766
     23059.24     0.0648322
     23059.59    0.06465075
     23059.97     0.0644553
     23060.33    0.06436978
     23060.68     0.0642919
     23061.06    0.06420886
     23061.42    0.06413092
     23061.77    0.06405343
     23062.15    0.06396229
      23062.5    0.06386498
     23062.86     0.0637682
     23063.24    0.06366396
     23063.59    0.06356716
     23063.97    0.06346288
     23064.33    0.06338412
     23064.68    0.06330641
     23065.04    0.06322871
     23065.42     0.0631459
     23065.77     0.0630682
     23066.15    0.06296867
     23066.51    0.06285144
     23066.88     0.0627265
     23067.24    0.06260929
     23067.59    0.06249269
     23067.95    0.06237542
     23068.33    0.06228285
     23068.68     0.0622007
     23069.06    0.06211314
     23069.42    0.06203097
      23069.8     0.0619434
     23070.15     0.0618342
     23070.51     0.0616889
     23070.86    0.06154439
     23071.24    0.06138872
      23071.6    0.06124421
     23071.98    0.06108854
     23072.33    0.06097188
     23072.71    0.06084829
     23073.06    0.06073361
     23073.42     0.0606183
     23073.78    0.06050296
     23074.15    0.06030881
     23074.51    0.06002936
     23074.89    0.05973146
     23075.24      0.059452
      23075.6    0.05917253
     23075.98     0.0588746
     23076.33    0.05892882
     23076.69    0.05900408
     23077.07    0.05908516
     23077.42    0.05916084
     23077.78    0.05923612
     23078.16    0.05929223
     23078.51    0.05931172
     23078.89    0.05933267
     23079.25    0.05935226
      23079.6    0.05937171
     23079.98    0.05939269
     23080.34    0.05924634
     23080.69    0.05909218
     23081.07    0.05892608
     23081.43    0.05877105
     23081.81    0.05860578
     23082.16    0.05845822
     23082.52    0.05831961
      23082.9    0.05817184
     23083.25     0.0580332
     23083.61    0.05789535
     23083.99    0.05774681
     23084.34      0.057771
     23084.72    0.05780374
     23085.08    0.05783446
     23085.43    0.05786519
     23085.81     0.0578981
     23086.17    0.05778532
     23086.52    0.05750917
      23086.9    0.05721324
     23087.26    0.05693856
     23087.64    0.05664262
     23087.99    0.05636638
     23088.35    0.05634371
     23088.73    0.05632541
     23089.08    0.05630833
     23089.44    0.05629134
     23089.82    0.05627302
     23090.17    0.05621881
     23090.55    0.05611828
     23090.91    0.05602491
     23091.26    0.05593105
     23091.62    0.05583717
       23092.    0.05573654
     23092.35    0.05563115
     23092.71    0.05552509
     23093.09    0.05541139
     23093.44    0.05530588
     23093.82    0.05519221
     23094.18    0.05506553
     23094.53    0.05491827
     23094.91    0.05476123
     23095.27     0.0546139
     23095.62    0.05446663
       23096.    0.05430889
     23096.36    0.05417207
     23096.74    0.05402622
     23097.09    0.05388942
     23097.45    0.05375262
     23097.83    0.05360604
     23098.18    0.05353054
     23098.54    0.05351096
     23098.92    0.05349003
     23099.28    0.05347048
     23099.66    0.05344953
     23100.01    0.05343063
     23100.37    0.05343113
     23100.75    0.05343161
      23101.1    0.05343207
     23101.46    0.05343255
     23101.84    0.05343305
     23102.19    0.05330443
     23102.57     0.0530481
     23102.93    0.05280884
     23103.28    0.05256955
     23103.66    0.05231448
     23104.02    0.05208747
     23104.37    0.05209721
     23104.75    0.05210765
     23105.11    0.05211738
     23105.49    0.05212783
     23105.84     0.0521375
      23106.2    0.05215484
     23106.58    0.05217979
     23106.94    0.05220306
     23107.29    0.05222636
     23107.65    0.05224965
     23108.03    0.05225325
     23108.38    0.05200002
     23108.76    0.05172721
     23109.12    0.05147258
      23109.5    0.05119973
     23109.85    0.05094505
     23110.21    0.05080356
     23110.56    0.05074142
     23110.95    0.05067482
      23111.3      0.050613
     23111.68    0.05054639
     23112.04    0.05049027
     23112.39    0.05048917
     23112.77    0.05048802
     23113.13    0.05048692
     23113.48    0.05048583
     23113.86    0.05048466
     23114.22    0.05039394
      23114.6    0.05023752
     23114.95    0.05009079
     23115.31    0.04994404
     23115.69     0.0497868
     23116.04    0.04964811
      23116.4    0.04956524
     23116.78    0.04947644
     23117.14    0.04939355
     23117.52    0.04930475
     23117.87    0.04922188
     23118.23    0.04918477
     23118.61    0.04917224
     23118.96    0.04916056
     23119.32    0.04914888
      23119.7    0.04913637
     23120.06    0.04910205
     23120.44    0.04893811
     23120.79     0.0487843
     23121.15    0.04863049
     23121.53    0.04846568
     23121.88    0.04831185
     23122.24    0.04822841
     23122.59     0.0481796
     23122.97    0.04812731
     23123.33    0.04807849
     23123.71    0.04802618
     23124.07    0.04797516
     23124.45    0.04791025
      23124.8    0.04784967
     23125.16     0.0477891
     23125.51    0.04772852
     23125.89    0.04766359
     23126.25    0.04761571
     23126.63    0.04757015
     23126.99    0.04752767
     23127.37    0.04748211
     23127.72     0.0474396
     23128.08    0.04740246
     23128.43    0.04738441
     23128.81    0.04736508
     23129.17    0.04734704
     23129.55    0.04732772
     23129.91    0.04730968
     23130.26    0.04720824
     23130.64    0.04706681
       23131.    0.04693548
     23131.36    0.04680414
     23131.74    0.04666342
     23132.09    0.04653176
     23132.47    0.04638982
     23132.83    0.04625732
     23133.18    0.04612483
     23133.56    0.04598285
     23133.92    0.04585036
     23134.28    0.04583678
     23134.66    0.04585928
     23135.01    0.04588031
     23135.39    0.04590283
     23135.75    0.04592383
     23136.11    0.04590939
     23136.49     0.0458033
     23136.84    0.04570429
      23137.2    0.04560528
     23137.58    0.04549918
     23137.93    0.04540014
     23138.29    0.04530168
     23138.67    0.04519631
     23139.03    0.04509795
     23139.41    0.04499258
     23139.76    0.04489367
     23140.12    0.04484425
     23140.47    0.04489195
     23140.86    0.04494304
     23141.21    0.04499075
     23141.59    0.04504184
     23141.95    0.04508954
     23142.33    0.04491392
     23142.69    0.04471492
     23143.04    0.04451699
      23143.4    0.04431904
     23143.78    0.04410693
     23144.13    0.04395543
     23144.51    0.04387655
     23144.87    0.04380295
     23145.25    0.04372367
     23145.61    0.04365004
     23145.96    0.04357641
     23146.32    0.04351491
      23146.7    0.04345055
     23147.05    0.04339047
     23147.44    0.04332576
     23147.79    0.04326567
     23148.17    0.04315127
     23148.53    0.04298891
     23148.88    0.04282656
     23149.24    0.04266326
     23149.62    0.04248929
     23149.98    0.04232687
     23150.36    0.04251101
     23150.71    0.04270286
     23151.07    0.04289577
     23151.45    0.04310137
     23151.81    0.04329326
     23152.16    0.04328572
     23152.54    0.04302825
      23152.9    0.04278662
     23153.26    0.04254631
     23153.64    0.04228882
     23153.99    0.04204848
     23154.38    0.04196646
     23154.73    0.04189285
     23155.09    0.04181924
     23155.44    0.04174562
     23155.83    0.04166635
     23156.18    0.04163872
     23156.56    0.04165627
     23156.92    0.04167266
      23157.3     0.0416903
     23157.66    0.04170673
     23158.01    0.04172085
     23158.37    0.04166893
     23158.75    0.04161301
     23159.11     0.0415611
     23159.49    0.04150546
     23159.84    0.04145355
     23160.22    0.04133032
     23160.58    0.04117189
     23160.94    0.04101346
     23161.29    0.04085413
     23161.67    0.04068437
     23162.03    0.04052985
     23162.41     0.0404114
     23162.77    0.04030027
     23163.15    0.04018185
      23163.5     0.0400713
     23163.86    0.03996013
     23164.22    0.03992379
      23164.6    0.03993578
     23164.96    0.03994701
     23165.34      0.039959
     23165.69    0.03997018
     23166.07    0.03996116
     23166.43     0.0398716
     23166.79    0.03978203
     23167.14    0.03969194
     23167.52    0.03959594
     23167.88    0.03950633
     23168.24    0.03943739
     23168.62    0.03937545
     23168.97    0.03931765
     23169.36    0.03925536
     23169.71    0.03919753
     23170.07    0.03913048
     23170.45    0.03901488
      23170.8    0.03890756
     23171.16    0.03880021
     23171.54     0.0386846
      23171.9    0.03857725
     23172.28    0.03846303
     23172.64    0.03835741
     23172.99    0.03825177
     23173.35    0.03814555
     23173.73    0.03803237
     23174.09    0.03798179
     23174.47    0.03810975
     23174.82    0.03822916
     23175.21    0.03835777
     23175.56    0.03847721
     23175.92    0.03859731
     23176.28    0.03854815
     23176.66    0.03844295
     23177.01     0.0383442
     23177.39    0.03823899
     23177.75    0.03814024
     23178.13    0.03801125
     23178.49    0.03784946
     23178.85    0.03768678
      23179.2    0.03752498
     23179.58     0.0373507
     23179.94    0.03718889
     23180.32    0.03714401
     23180.68    0.03712492
     23181.06    0.03710436
     23181.42    0.03708527
     23181.77    0.03706618
     23182.13    0.03707476
     23182.51    0.03713642
     23182.87    0.03719426
     23183.25    0.03725589
     23183.61    0.03731376
     23183.99     0.0373754
     23184.34    0.03729393
      23184.7    0.03720738
     23185.06    0.03712037
     23185.44    0.03702764
     23185.79    0.03694059
     23186.15    0.03683124
     23186.53       0.03668
     23186.89    0.03653955
     23187.27     0.0363883
     23187.63    0.03624782
     23187.98    0.03610657
     23188.37    0.03600843
     23188.72    0.03591844
     23189.08    0.03582895
     23189.46    0.03573253
     23189.82    0.03564301
      23190.2    0.03562837
     23190.55    0.03568472
     23190.91    0.03574137
     23191.29    0.03580174
     23191.65    0.03585841
     23192.01    0.03591103
     23192.39    0.03572701
     23192.74    0.03555613
     23193.13    0.03537206
     23193.48    0.03520022
     23193.84    0.03502929
     23194.22    0.03494043
     23194.58    0.03492151
     23194.94    0.03490247
     23195.32    0.03488221
     23195.67    0.03486319
     23196.06     0.0348474
     23196.41    0.03485743
     23196.77     0.0348675
     23197.13    0.03487753
     23197.51    0.03488832
     23197.86    0.03489834
     23198.25    0.03486894
      23198.6    0.03482067
     23198.98     0.0347692
     23199.34    0.03472092
      23199.7    0.03467289
     23200.05    0.03460596
     23200.44    0.03442375
     23200.79    0.03425455
     23201.15    0.03408441
     23201.53     0.0339031
     23201.89    0.03373297
     23202.27    0.03368472
     23202.63    0.03369094
     23202.98    0.03369719
     23203.37    0.03370389
     23203.72     0.0337101
     23204.08    0.03371277
     23204.46    0.03370238
     23204.82    0.03369265
      23205.2    0.03368222
     23205.56    0.03367251
     23205.91    0.03366278
      23206.3    0.03364059
     23206.65    0.03361683
     23207.01    0.03359294
     23207.39    0.03356737
     23207.75    0.03354361
     23208.13    0.03351809
     23208.49    0.03349439
     23208.84    0.03347083
     23209.23    0.03344547
     23209.58    0.03342177
     23209.94    0.03339821
     23210.32    0.03325326
     23210.68    0.03309694
     23211.06    0.03293036
     23211.42    0.03277404
     23211.78     0.0326177
     23212.16    0.03251971
     23212.51    0.03252025
     23212.87    0.03252079
     23213.25    0.03252139
     23213.61    0.03252193
     23213.97    0.03252249
     23214.35    0.03250855
     23214.71    0.03249434
     23215.09    0.03247903
     23215.45    0.03246473
      23215.8    0.03245044
     23216.16    0.03240838
     23216.54    0.03232571
      23216.9    0.03224852
     23217.28    0.03216585
     23217.64    0.03208907
     23218.02     0.0320088
     23218.38     0.0319756
     23218.73    0.03194242
     23219.09     0.0319094
     23219.47    0.03187386
     23219.83    0.03184065
     23220.21    0.03174076
     23220.57     0.0316003
     23220.93    0.03145909
     23221.31    0.03130781
     23221.67    0.03116656
     23222.02    0.03103565
      23222.4    0.03105455
     23222.76    0.03107221
     23223.14    0.03109112
      23223.5    0.03110876
     23223.86    0.03112633
     23224.24    0.03114128
      23224.6    0.03115303
     23224.96     0.0311648
     23225.34     0.0311774
     23225.69     0.0311891
     23226.08    0.03117117
     23226.43    0.03103968
     23226.79    0.03090818
     23227.17    0.03076732
     23227.53    0.03063583
     23227.89    0.03050503
     23228.27    0.03045588
     23228.63    0.03044598
     23229.01    0.03043538
     23229.37    0.03042548
     23229.72    0.03041558
     23230.11    0.03039111
     23230.46    0.03033398
     23230.82    0.03027688
     23231.18    0.03021975
     23231.56    0.03015859
     23231.92    0.03010147
      23232.3    0.03000584
     23232.66    0.02990832
     23233.04    0.02980331
      23233.4    0.02970523
     23233.75    0.02960716
     23234.11    0.02951906
     23234.49    0.02944824
     23234.85    0.02938213
     23235.23    0.02931132
     23235.59    0.02924554
     23235.97    0.02917473
     23236.33    0.02927735
     23236.69    0.02939396
     23237.04    0.02951057
     23237.43    0.02963548
     23237.79    0.02975209
     23238.17    0.02979112
     23238.53    0.02972499
     23238.88    0.02965885
     23239.26    0.02958838
     23239.62    0.02952223
     23239.98    0.02945608
     23240.36    0.02940981
     23240.72    0.02936797
      23241.1    0.02932316
     23241.46    0.02928131
     23241.82    0.02923947
      23242.2    0.02915039
     23242.56    0.02902916
     23242.91     0.0289079
      23243.3    0.02877803
     23243.65    0.02865677
     23244.04    0.02853206
     23244.39    0.02846043
     23244.75    0.02838881
     23245.13     0.0283121
     23245.49    0.02824048
     23245.85    0.02816885
     23246.21     0.0281662
     23246.59    0.02821754
     23246.95    0.02826544
     23247.33    0.02831679
     23247.69    0.02836472
     23248.07    0.02839033
     23248.43     0.0283037
     23248.78    0.02821708
     23249.14    0.02813047
     23249.52    0.02803769
     23249.88    0.02795108
     23250.26    0.02790497
     23250.62    0.02788163
       23251.    0.02785663
     23251.36    0.02783327
     23251.72    0.02780992
     23252.08     0.0277823
     23252.46    0.02773558
     23252.82     0.0276922
      23253.2    0.02764571
     23253.56    0.02760232
     23253.94    0.02755584
      23254.3    0.02749474
     23254.66    0.02743015
     23255.01    0.02736556
      23255.4    0.02729638
     23255.75    0.02723179
     23256.14    0.02718024
     23256.49    0.02716177
     23256.85    0.02714328
     23257.23    0.02712349
     23257.59      0.027105
     23257.95    0.02708651
     23258.33    0.02701712
     23258.69    0.02694526
     23259.07     0.0268679
     23259.43    0.02679602
     23259.79    0.02672415
     23260.17    0.02666034
     23260.53    0.02661579
     23260.89    0.02657125
     23261.24    0.02652671
     23261.63    0.02647901
     23261.98    0.02643447
     23262.37     0.0263989
     23262.72    0.02636616
     23263.11    0.02633092
     23263.47    0.02629819
     23263.82    0.02626544
     23264.18    0.02623726
     23264.56    0.02621181
     23264.92    0.02618807
      23265.3    0.02616263
     23265.66    0.02613888
     23266.05      0.026104
      23266.4    0.02600929
     23266.76    0.02591459
     23267.12    0.02581987
      23267.5    0.02571842
     23267.86    0.02562371
     23268.24    0.02560313
      23268.6     0.0256279
     23268.98     0.0256543
     23269.34    0.02567892
      23269.7    0.02570356
     23270.06    0.02572757
     23270.44    0.02574963
      23270.8    0.02577033
     23271.18     0.0257924
     23271.54      0.025813
     23271.92    0.02583506
     23272.28    0.02577005
     23272.64    0.02568107
       23273.    0.02559161
     23273.38    0.02549632
     23273.74    0.02540735
     23274.12    0.02533065
     23274.48    0.02529754
     23274.86    0.02526188
     23275.22    0.02522876
     23275.58    0.02519563
     23275.93    0.02516251
     23276.32    0.02511353
     23276.68    0.02506545
     23277.03    0.02501736
     23277.42    0.02496585
     23277.77    0.02491778
     23278.16    0.02491782
     23278.52    0.02498683
     23278.87    0.02505584
     23279.23    0.02512485
     23279.62    0.02519915
     23279.97    0.02526814
     23280.36    0.02513332
     23280.71    0.02499245
      23281.1    0.02484079
     23281.46     0.0246999
     23281.81    0.02455902
     23282.17    0.02445833
     23282.55    0.02439772
     23282.91    0.02434141
     23283.29     0.0242811
     23283.65    0.02422447
     23284.04    0.02417816
     23284.39    0.02425674
     23284.75    0.02433531
     23285.11    0.02441431
     23285.49    0.02449847
     23285.85    0.02457705
     23286.24    0.02445164
     23286.59    0.02421259
     23286.98    0.02395657
     23287.33    0.02371751
     23287.69    0.02347713
     23288.05    0.02330574
     23288.43    0.02355981
     23288.79    0.02379833
     23289.18    0.02405244
     23289.53     0.0242897
     23289.92    0.02454511
     23290.28    0.02453989
     23290.63    0.02446244
     23290.99    0.02438455
     23291.37     0.0243016
     23291.73    0.02422414
     23292.09    0.02411949
     23292.47    0.02392489
     23292.83    0.02374319
     23293.22    0.02354758
     23293.57    0.02336587
     23293.93    0.02318414
     23294.32     0.0231678
     23294.67    0.02318861
     23295.03    0.02320951
     23295.42    0.02323179
     23295.77    0.02325259
     23296.16    0.02322861
     23296.52    0.02314469
     23296.87    0.02306077
     23297.26     0.0229704
     23297.62    0.02288647
     23297.97    0.02280207
     23298.36    0.02290919
     23298.71    0.02302228
      23299.1    0.02314403
     23299.46    0.02325712
     23299.82    0.02337085
     23300.17    0.02337452
     23300.56    0.02325466
     23300.92    0.02314214
      23301.3    0.02302228
     23301.66    0.02290975
     23302.04    0.02278229
      23302.4    0.02260328
     23302.76    0.02242525
     23303.12    0.02224721
      23303.5    0.02205553
     23303.86    0.02187747
     23304.24    0.02181544
      23304.6    0.02182875
     23304.98    0.02184307
     23305.34    0.02185637
      23305.7    0.02186975
     23306.06    0.02188324
     23306.44    0.02189879
      23306.8    0.02191324
     23307.16    0.02192769
     23307.54    0.02194324
      23307.9     0.0219577
     23308.29    0.02191584
     23308.64    0.02185832
       23309.    0.02180049
     23309.38    0.02173889
     23309.74    0.02168106
      23310.1    0.02165138
     23310.49    0.02169501
     23310.84    0.02173553
     23311.23    0.02177916
     23311.59    0.02181969
     23311.95    0.02186043
     23312.33    0.02188349
     23312.69    0.02190194
     23313.04    0.02192032
     23313.43    0.02194008
     23313.79    0.02195845
     23314.17    0.02188713
     23314.53     0.0217161
     23314.89    0.02154412
     23315.27    0.02135997
     23315.63    0.02118892
     23315.99    0.02101691
     23316.37    0.02124639
     23316.73    0.02147197
     23317.12    0.02171227
     23317.47    0.02193787
     23317.83    0.02216225
     23318.22    0.02218382
     23318.57    0.02204551
     23318.93    0.02190645
     23319.32    0.02175756
     23319.68    0.02161925
     23320.06    0.02147758
     23320.42    0.02138202
     23320.78    0.02128594
     23321.16    0.02118358
     23321.52    0.02108749
     23321.88    0.02099139
     23322.26    0.02097561
     23322.62     0.0209984
       23323.    0.02102269
     23323.36    0.02104549
     23323.72    0.02106828
     23324.11    0.02104953
     23324.46    0.02092568
     23324.82     0.0208025
     23325.18    0.02067864
     23325.57    0.02054602
     23325.92    0.02042282
     23326.31    0.02050645
     23326.67    0.02063371
     23327.03    0.02076168
     23327.41     0.0208987
     23327.77    0.02102599
     23328.13    0.02104193
     23328.51    0.02083938
     23328.87    0.02065122
     23329.25    0.02044866
     23329.61    0.02025945
     23329.97    0.02007127
     23330.36    0.02015696
     23330.71    0.02025919
     23331.07    0.02036087
     23331.46    0.02047033
     23331.81    0.02057201
      23332.2    0.02066594
     23332.56    0.02074016
     23332.92    0.02081438
      23333.3    0.02089343
     23333.66    0.02096766
     23334.02    0.02103097
      23334.4    0.02089619
     23334.76    0.02076967
     23335.15    0.02063418
      23335.5    0.02050833
     23335.86    0.02038178
     23336.25     0.0202224
     23336.61    0.02006214
     23336.96    0.01990099
     23337.35    0.01972844
     23337.71    0.01956727
     23338.09    0.01945871
     23338.45    0.01954469
     23338.81    0.01963067
      23339.2    0.01972274
     23339.55    0.01980826
     23339.91    0.01989424
     23340.27     0.0198763
     23340.65    0.01982132
     23341.01     0.0197697
      23341.4    0.01971445
     23341.76    0.01966284
     23342.14    0.01959933
      23342.5    0.01952592
     23342.86    0.01945253
     23343.22    0.01937913
      23343.6    0.01930094
     23343.96    0.01922753
     23344.35    0.01923345
     23344.71    0.01924789
     23345.09    0.01926337
     23345.45    0.01927774
     23345.81    0.01929219
     23346.17    0.01928987
     23346.55    0.01926647
     23346.91    0.01924473
     23347.29    0.01922134
     23347.65    0.01919948
     23348.01    0.01917269
      23348.4    0.01898767
     23348.75    0.01881579
     23349.11    0.01864296
      23349.5    0.01845791
     23349.86    0.01828507
     23350.24    0.01832674
      23350.6    0.01848946
     23350.96    0.01865306
     23351.34    0.01882823
      23351.7    0.01899185
     23352.06    0.01911874
     23352.45    0.01906777
      23352.8    0.01902041
     23353.19    0.01896944
     23353.55    0.01892182
     23353.91     0.0188742
     23354.29    0.01882192
     23354.65     0.0187727
     23355.01    0.01872375
     23355.37    0.01867452
     23355.75    0.01862183
     23356.11    0.01856272
      23356.5    0.01847647
     23356.86     0.0183959
     23357.24    0.01830965
      23357.6    0.01822907
     23357.96    0.01814894
     23358.32    0.01816854
      23358.7    0.01820336
     23359.06    0.01823589
     23359.45     0.0182707
     23359.81    0.01830322
     23360.19    0.01826843
     23360.55    0.01817022
     23360.91    0.01807201
     23361.27    0.01797434
     23361.65    0.01786919
     23362.01    0.01777591
      23362.4    0.01783297
     23362.76    0.01788628
     23363.14    0.01794334
      23363.5    0.01799665
     23363.86    0.01804996
     23364.22    0.01801867
      23364.6    0.01792697
     23364.96    0.01784131
     23365.35    0.01774962
     23365.71    0.01766395
     23366.06    0.01759354
     23366.45    0.01759008
     23366.81    0.01758685
     23367.17    0.01758361
     23367.55    0.01758016
     23367.91    0.01757693
      23368.3    0.01757505
     23368.66    0.01757374
     23369.02    0.01757243
      23369.4    0.01757104
     23369.76    0.01756972
     23370.12    0.01753222
     23370.48    0.01742173
     23370.86    0.01730342
     23371.22    0.01719293
     23371.61    0.01707461
     23371.97    0.01696409
     23372.35    0.01711406
     23372.71    0.01727779
     23373.07    0.01744154
     23373.43     0.0176053
     23373.81    0.01778062
     23374.17    0.01777662
     23374.56     0.0175806
     23374.92    0.01739752
      23375.3    0.01720149
     23375.66    0.01701839
     23376.02    0.01684967
     23376.38    0.01690727
     23376.77    0.01696893
     23377.12    0.01702654
     23377.51    0.01708821
     23377.87    0.01714583
     23378.25    0.01713937
     23378.61    0.01710054
     23378.97    0.01706172
     23379.33    0.01702288
     23379.72    0.01698131
     23380.08    0.01694254
     23380.46    0.01690107
     23380.82    0.01686255
     23381.21    0.01682129
     23381.57    0.01678274
     23381.93    0.01674421
     23382.29    0.01675331
     23382.67    0.01677635
     23383.03    0.01679786
     23383.41    0.01682089
     23383.77     0.0168424
     23384.16    0.01678301
     23384.52    0.01661728
     23384.88    0.01645065
     23385.24     0.0162849
     23385.62    0.01610745
     23385.98    0.01594169
     23386.34    0.01598713
     23386.73     0.0160474
