WAVELENGTH       R          %15.7g  angstroms
THROUGHPUT       R          %15.7g  ""
GRFTABLE t mtab$o4g13576m_tmg.fits
CMPTABLE t mtab$o9k1612hm_tmc.fits
EXPR     t stis,nuvmama,25mama
APERAREA r 45238.93
ZEROPT   r -21.1
URESP    r 5.229004E-18
PIVWV    r 2265.048
BANDW    r 511.7854
TPEAK    r 0.02941846
EQUVW    r 36.17458
RECTW    r 1229.656
EMFLX    r 6.443280E-15
     6311.471   1.378789E-6
     6312.836   1.371967E-6
     6314.202   1.365143E-6
     6315.568   1.358319E-6
     6316.934   1.351493E-6
     6318.301   1.344664E-6
     6319.667   1.337839E-6
     6321.035   1.331190E-6
     6322.402   1.324604E-6
      6323.77   1.318016E-6
     6325.138   1.311426E-6
     6326.506   1.304836E-6
     6327.875   1.298243E-6
     6329.247   1.291643E-6
     6330.616   1.285149E-6
     6331.985   1.278786E-6
     6333.355   1.272426E-6
     6334.725   1.266064E-6
     6336.095   1.259701E-6
     6337.466   1.253337E-6
     6338.837   1.246970E-6
     6340.208   1.240666E-6
      6341.58   1.234497E-6
     6342.952   1.228355E-6
     6344.324   1.222212E-6
     6345.696   1.216068E-6
     6347.069   1.209923E-6
     6348.442   1.203776E-6
     6349.815   1.197669E-6
     6351.188   1.191672E-6
     6352.563   1.185741E-6
     6353.937   1.179809E-6
     6355.311   1.173879E-6
     6356.686   1.167945E-6
     6358.061   1.162011E-6
     6359.437   1.156074E-6
     6360.812   1.150275E-6
     6362.188   1.144538E-6
     6363.564   1.138811E-6
     6364.941   1.133083E-6
     6366.318   1.127354E-6
     6367.695   1.121624E-6
     6369.073   1.115899E-6
     6370.454   1.110213E-6
     6371.832   1.104683E-6
     6373.207   1.099169E-6
     6374.585   1.093637E-6
     6375.964   1.088105E-6
     6377.344   1.082572E-6
     6378.727   1.077024E-6
     6380.106   1.071551E-6
     6381.487   1.066165E-6
     6382.867   1.060826E-6
     6384.248   1.055486E-6
     6385.625   1.050159E-6
      6387.01   1.044803E-6
     6388.392   1.039459E-6
     6389.774   1.034124E-6
     6391.156   1.028929E-6
     6392.539   1.023775E-6
     6393.921   1.018619E-6
     6395.305   1.013461E-6
     6396.688   1.008303E-6
     6398.072   1.003144E-6
     6399.456   9.979949E-7
      6400.84   9.929336E-7
     6402.225   9.879577E-7
      6403.61   9.829785E-7
     6404.999   9.779868E-7
     6406.384   9.730074E-7
      6407.77   9.680247E-7
     6409.156   9.630447E-7
     6410.542   9.581289E-7
     6411.929   9.533230E-7
     6413.316   9.485155E-7
     6414.704   9.437080E-7
     6416.091   9.388987E-7
     6417.479   9.340895E-7
     6418.867   9.292786E-7
     6420.256   9.245303E-7
     6421.645   9.198583E-7
     6423.034   9.152174E-7
     6424.423   9.105746E-7
     6425.813   9.059319E-7
     6427.203   9.012875E-7
     6428.593   8.966434E-7
     6429.984   8.920000E-7
     6431.375   8.875146E-7
     6432.766   8.830341E-7
     6434.158   8.785518E-7
      6435.55   8.740681E-7
     6436.942   8.695843E-7
     6438.334   8.651005E-7
     6439.727   8.606414E-7
      6441.12   8.562563E-7
     6442.513   8.519306E-7
     6443.907   8.476018E-7
     6445.301   8.432745E-7
     6446.695   8.389441E-7
      6448.09   8.346138E-7
     6449.485   8.302880E-7
      6450.88   8.260483E-7
     6452.275   8.218707E-7
     6453.671   8.176931E-7
     6455.067   8.135140E-7
     6456.463   8.093334E-7
      6457.86   8.051515E-7
     6459.257   8.009696E-7
     6460.654   7.968692E-7
     6462.052   7.928244E-7
      6463.45   7.887896E-7
     6464.848   7.847535E-7
     6466.247   7.807174E-7
     6467.646   7.766799E-7
     6469.044   7.726478E-7
     6470.444   7.686492E-7
     6471.843   7.647552E-7
     6473.244   7.608586E-7
     6474.644   7.569632E-7
     6476.044   7.530650E-7
     6477.445   7.491670E-7
     6478.847   7.452676E-7
     6480.248   7.414185E-7
     6481.653   7.376226E-7
     6483.056   7.338602E-7
     6484.458   7.300978E-7
     6485.861   7.263343E-7
     6487.264   7.225705E-7
     6488.667   7.188056E-7
     6490.071   7.150697E-7
     6491.475   7.114153E-7
     6492.879   7.077833E-7
     6494.283   7.041514E-7
     6495.692   7.005079E-7
     6497.097   6.968747E-7
     6498.499   6.932478E-7
     6499.905   6.894433E-7
     6501.311   6.843921E-7
     6502.717   6.790552E-7
     6504.127   6.737017E-7
     6505.534   6.683629E-7
     6506.941   6.630224E-7
     6508.349   6.576801E-7
     6509.757   6.523957E-7
     6511.162   6.472480E-7
     6512.574   6.421829E-7
     6513.982   6.371299E-7
     6515.392   6.320752E-7
     6516.801   6.270187E-7
     6518.211   6.219623E-7
     6519.621   6.169080E-7
     6521.031   6.120489E-7
     6522.442   6.072669E-7
     6523.853   6.024849E-7
     6525.264   5.976995E-7
     6526.675   5.929157E-7
     6528.087   5.881287E-7
       6529.5   5.833533E-7
     6530.912   5.787265E-7
     6532.325   5.741973E-7
     6533.738   5.696701E-7
     6535.151   5.651414E-7
     6536.565   5.606126E-7
     6537.979   5.560823E-7
     6539.393   5.515764E-7
     6540.808   5.471625E-7
     6542.223   5.428784E-7
     6543.638   5.385927E-7
     6545.054   5.343071E-7
     6546.469   5.300214E-7
     6547.885   5.257343E-7
     6549.302   5.214456E-7
     6550.719   5.172904E-7
     6552.136   5.132212E-7
     6553.553   5.091657E-7
     6554.971   5.051102E-7
     6556.389   5.010533E-7
     6557.807   4.969951E-7
     6559.229   4.929300E-7
     6560.648   4.889785E-7
     6562.067   4.851313E-7
     6563.487   4.812933E-7
     6564.907   4.774541E-7
     6566.327   4.736149E-7
     6567.747   4.697744E-7
     6569.168   4.659429E-7
     6570.589   4.621782E-7
      6572.01   4.585463E-7
     6573.432   4.549131E-7
     6574.854   4.512799E-7
     6576.276   4.476455E-7
     6577.699   4.440111E-7
     6579.122   4.403755E-7
     6580.545   4.368359E-7
     6581.968   4.333778E-7
     6583.392   4.299395E-7
     6584.816   4.265000E-7
     6586.241   4.230604E-7
     6587.666   4.196198E-7
     6589.091   4.161780E-7
     6590.516   4.128184E-7
     6591.942   4.095508E-7
     6593.368   4.062971E-7
     6594.794   4.030423E-7
     6596.221   3.997864E-7
     6597.647   3.965304E-7
     6599.075   3.932804E-7
     6600.502   3.900793E-7
      6601.93   3.869993E-7
     6603.358   3.839202E-7
     6604.787   3.808390E-7
     6606.215   3.777578E-7
     6607.645   3.746755E-7
     6609.074   3.715933E-7
     6610.503   3.685881E-7
     6611.934   3.656553E-7
     6613.364   3.627407E-7
     6614.794   3.598252E-7
     6616.225   3.569097E-7
     6617.657   3.539921E-7
     6619.088   3.510756E-7
      6620.52   3.482302E-7
     6621.956   3.454513E-7
     6623.388   3.426927E-7
     6624.821   3.399342E-7
      6626.25   3.371813E-7
     6627.684   3.344217E-7
     6629.118   3.316686E-7
     6630.552   3.289576E-7
     6631.989   3.263421E-7
     6633.424   3.237311E-7
     6634.859   3.211210E-7
     6636.294   3.185090E-7
     6637.733   3.158909E-7
     6639.166   3.132843E-7
     6640.605   3.107340E-7
     6642.042   3.082560E-7
     6643.479   3.057852E-7
     6644.916   3.033145E-7
     6646.354   3.008429E-7
     6647.791   2.983713E-7
     6649.229   2.958981E-7
     6650.667   2.935004E-7
     6652.106   2.911508E-7
     6653.545   2.888128E-7
     6654.985   2.864740E-7
     6656.424   2.841352E-7
     6657.864   2.817956E-7
     6659.304   2.794667E-7
     6660.745   2.771815E-7
     6662.186   2.749692E-7
     6663.627   2.727568E-7
     6665.068   2.705438E-7
      6666.51   2.683300E-7
     6667.953   2.661154E-7
     6669.395   2.639074E-7
     6670.837   2.617571E-7
     6672.281   2.596631E-7
     6673.724   2.575691E-7
     6675.167   2.554752E-7
     6676.612   2.533798E-7
     6678.056   2.512851E-7
       6679.5   2.491890E-7
     6680.945   2.471736E-7
     6682.391   2.451872E-7
     6683.836   2.432059E-7
     6685.282   2.412233E-7
     6686.728   2.392413E-7
     6688.175   2.372581E-7
     6689.622   2.352868E-7
     6691.068   2.333723E-7
     6692.516   2.314971E-7
     6693.964   2.296219E-7
     6695.412   2.277467E-7
      6696.86   2.258702E-7
     6698.309   2.239944E-7
     6699.758   2.221373E-7
     6701.207   2.203250E-7
     6702.657   2.185490E-7
     6704.106   2.167730E-7
     6705.557   2.149965E-7
     6707.007   2.132193E-7
     6708.458   2.114416E-7
      6709.91   2.096759E-7
     6711.361   2.079780E-7
     6712.813   2.062973E-7
     6714.265   2.046166E-7
     6715.717   2.029358E-7
     6717.174   2.012500E-7
     6718.627   1.995681E-7
      6720.08   1.978982E-7
     6721.534   1.963017E-7
     6722.988   1.947115E-7
     6724.442   1.931208E-7
     6725.897   1.915300E-7
     6727.352   1.899388E-7
     6728.807   1.883475E-7
     6730.263   1.867867E-7
     6731.719   1.852670E-7
     6733.175   1.837625E-7
     6734.631   1.822575E-7
     6736.088   1.807521E-7
     6737.545   1.792466E-7
     6739.003   1.777405E-7
      6740.46   1.762712E-7
     6741.919   1.748369E-7
     6743.381   1.734097E-7
     6744.836   1.719892E-7
     6746.295   1.705649E-7
     6747.754   1.691401E-7
     6749.214   1.677204E-7
     6750.674   1.663263E-7
     6752.138   1.649756E-7
     6753.599   1.636285E-7
      6755.06   1.622810E-7
     6756.521   1.609330E-7
     6757.979   1.595886E-7
      6759.44   1.582467E-7
     6760.903   1.569373E-7
     6762.369   1.556595E-7
     6763.832   1.543847E-7
     6765.295   1.531099E-7
     6766.758   1.518347E-7
     6768.222   1.505590E-7
     6769.687   1.492829E-7
     6771.151   1.480624E-7
     6772.616   1.468562E-7
     6774.081   1.456501E-7
     6775.546   1.444437E-7
     6777.012   1.432369E-7
     6778.478   1.420301E-7
     6779.944   1.408310E-7
     6781.411   1.396793E-7
     6782.877   1.385383E-7
     6784.345   1.373969E-7
     6785.813   1.362551E-7
      6787.28   1.351133E-7
     6788.749   1.339712E-7
     6790.217   1.328502E-7
     6791.686   1.317585E-7
     6793.155   1.306787E-7
     6794.625   1.295985E-7
     6796.095   1.285184E-7
     6797.568   1.274353E-7
     6799.039   1.263544E-7
      6800.51   1.253012E-7
     6801.981   1.242728E-7
     6803.452   1.232513E-7
     6804.924   1.222295E-7
     6806.396   1.212073E-7
     6807.868   1.201852E-7
     6809.341   1.191675E-7
     6810.814   1.181711E-7
     6812.288   1.172045E-7
     6813.761   1.162378E-7
     6815.235   1.152712E-7
     6816.709   1.143039E-7
     6818.184   1.133367E-7
     6819.659   1.123779E-7
     6821.134   1.114429E-7
     6822.609   1.105285E-7
     6824.085   1.096138E-7
     6825.562   1.086991E-7
     6827.038   1.077841E-7
     6828.515   1.068688E-7
     6829.992   1.059613E-7
      6831.47   1.050881E-7
     6832.947   1.042231E-7
     6834.425   1.033577E-7
     6835.904   1.024921E-7
     6837.383   1.016262E-7
     6838.862   1.007611E-7
     6840.341   9.990517E-8
     6841.821   9.908685E-8
     6843.301   9.826825E-8
     6844.781   9.744937E-8
     6846.262   9.663052E-8
     6847.743   9.581137E-8
     6849.224   9.499195E-8
     6850.706   9.419475E-8
     6852.188   9.341949E-8
      6853.67   9.264510E-8
     6855.153   9.187021E-8
     6856.636   9.109532E-8
     6858.119   9.032044E-8
     6859.603   8.954503E-8
     6861.086   8.880221E-8
      6862.57   8.806835E-8
     6864.055   8.733528E-8
      6865.54   8.660217E-8
     6867.025   8.586908E-8
      6868.51   8.513577E-8
     6869.996   8.440928E-8
     6871.482   8.370884E-8
     6872.969   8.301559E-8
     6874.456   8.232209E-8
     6875.946   8.162679E-8
      6877.43   8.093468E-8
     6878.921   8.023913E-8
      6880.41   7.956100E-8
     6881.898   7.889965E-8
     6883.387   7.824357E-8
     6884.879   7.758577E-8
     6886.369   7.692927E-8
     6887.858   7.627298E-8
     6889.349   7.561624E-8
     6890.835   7.498379E-8
     6892.326   7.436098E-8
      6893.82   7.373874E-8
     6895.312   7.311790E-8
     6896.803   7.249690E-8
     6898.295   7.187565E-8
     6899.788   7.126028E-8
      6901.28   7.066190E-8
     6902.773   7.007417E-8
     6904.266   6.948625E-8
      6905.76   6.889812E-8
     6907.253   6.831000E-8
     6908.748   6.772169E-8
     6910.242   6.714502E-8
     6911.737   6.658237E-8
     6913.232   6.602627E-8
     6914.728   6.547019E-8
     6916.224   6.491373E-8
      6917.72   6.435729E-8
     6919.216   6.380066E-8
     6920.713   6.326042E-8
      6922.21   6.273275E-8
     6923.708   6.220662E-8
     6925.205   6.168047E-8
     6926.703   6.115418E-8
     6928.202   6.062771E-8
       6929.7   6.010632E-8
     6931.199   5.959789E-8
     6932.699   5.910020E-8
     6934.198   5.860251E-8
     6935.698   5.810465E-8
     6937.199   5.760663E-8
     6938.699   5.710860E-8
       6940.2   5.661986E-8
     6941.702   5.614329E-8
     6943.204   5.567234E-8
     6944.706   5.520138E-8
     6946.208   5.473042E-8
      6947.71   5.425916E-8
     6949.213   5.378848E-8
     6950.716   5.332990E-8
      6952.22   5.288357E-8
     6953.724   5.243809E-8
     6955.228   5.199261E-8
     6956.733   5.154684E-8
     6958.238   5.110108E-8
     6959.743   5.066008E-8
     6961.252   5.022864E-8
     6962.758   4.980730E-8
     6964.264   4.938595E-8
     6965.771   4.896433E-8
     6967.278   4.854270E-8
     6968.785   4.812108E-8
     6970.292   4.770788E-8
       6971.8   4.730521E-8
     6973.308   4.690670E-8
     6974.817   4.650793E-8
     6976.326   4.610916E-8
     6977.834   4.571039E-8
     6979.344   4.531256E-8
     6980.854   4.492484E-8
     6982.364   4.454789E-8
     6983.875   4.417070E-8
     6985.385   4.379351E-8
     6986.896   4.341621E-8
     6988.408   4.303890E-8
     6989.919   4.266661E-8
     6991.432   4.230369E-8
     6992.944   4.194701E-8
     6994.457   4.159022E-8
      6995.97   4.123333E-8
     6997.483   4.087642E-8
     6998.997   4.051941E-8
     7000.511   4.014249E-8
     7002.025   3.974813E-8
      7003.54   3.934811E-8
     7005.055   3.894822E-8
      7006.57   3.854807E-8
     7008.086   3.814792E-8
     7009.602   3.775031E-8
     7011.122   3.736576E-8
     7012.639   3.699160E-8
     7014.152   3.661828E-8
     7015.669   3.624401E-8
     7017.187   3.586961E-8
     7018.705   3.549509E-8
     7020.227   3.512800E-8
     7021.746   3.477312E-8
     7023.265   3.442295E-8
     7024.784   3.407279E-8
     7026.303   3.372251E-8
     7027.819   3.337303E-8
     7029.344   3.302162E-8
     7030.864   3.268566E-8
     7032.385   3.235657E-8
     7033.906   3.202895E-8
     7035.428   3.170123E-8
      7036.95   3.137341E-8
     7038.472   3.104548E-8
     7039.995   3.072137E-8
     7041.518   3.041094E-8
     7043.041   3.010442E-8
     7044.568   2.979690E-8
     7046.092   2.949018E-8
     7047.616   2.918345E-8
     7049.141   2.887662E-8
     7050.666   2.857984E-8
     7052.191   2.829157E-8
     7053.716   2.800467E-8
     7055.242   2.771768E-8
     7056.769   2.743059E-8
     7058.295   2.714351E-8
     7059.822   2.685633E-8
     7061.349   2.658583E-8
     7062.876   2.631725E-8
     7064.404   2.604873E-8
     7065.933   2.578011E-8
     7067.461   2.551150E-8
      7068.99   2.524313E-8
     7070.519   2.498000E-8
     7072.049   2.472876E-8
     7073.579   2.447753E-8
     7075.109   2.422620E-8
     7076.639   2.397488E-8
      7078.17   2.372348E-8
     7079.701   2.347383E-8
     7081.232   2.323377E-8
     7082.765   2.299863E-8
     7084.296   2.276355E-8
     7085.829   2.252832E-8
     7087.362   2.229309E-8
     7088.895   2.205818E-8
     7090.429   2.182684E-8
     7091.962   2.160679E-8
     7093.497   2.138678E-8
     7095.031   2.116677E-8
     7096.566   2.094663E-8
     7098.101   2.072648E-8
     7099.636   2.050878E-8
     7101.172   2.029697E-8
     7102.708   2.009101E-8
     7104.245   1.988504E-8
     7105.782   1.967894E-8
     7107.319   1.947284E-8
     7108.856   1.926674E-8
     7110.394   1.906601E-8
     7111.932   1.887127E-8
     7113.471   1.867851E-8
     7115.009   1.848574E-8
     7116.548   1.829292E-8
     7118.088   1.810003E-8
     7119.628   1.790836E-8
     7121.168   1.772373E-8
     7122.708   1.754337E-8
     7124.249   1.736301E-8
      7125.79   1.718260E-8
     7127.332   1.700212E-8
     7128.877   1.682113E-8
     7130.419   1.664535E-8
     7131.962   1.647508E-8
     7133.505   1.630629E-8
     7135.048   1.613749E-8
     7136.591   1.596864E-8
     7138.135   1.579974E-8
     7139.679   1.563083E-8
     7141.224   1.547083E-8
     7142.769   1.531273E-8
     7144.313   1.515481E-8
     7145.859   1.499679E-8
     7147.409   1.483842E-8
     7148.955   1.468066E-8
     7150.501   1.452563E-8
     7152.044   1.437826E-8
     7153.591   1.423051E-8
     7155.139   1.408267E-8
     7156.687   1.393487E-8
     7158.239   1.378661E-8
     7159.787   1.364044E-8
     7161.336   1.349915E-8
     7162.885   1.336088E-8
     7164.435   1.322261E-8
      7165.98   1.308464E-8
     7167.535   1.294593E-8
     7169.085   1.280765E-8
     7170.636   1.267321E-8
     7172.187   1.254350E-8
     7173.739   1.241409E-8
     7175.291   1.228467E-8
     7176.843   1.215522E-8
     7178.395   1.202576E-8
     7179.948   1.189826E-8
     7181.501   1.177493E-8
     7183.055   1.165385E-8
     7184.608   1.153276E-8
     7186.163   1.141164E-8
     7187.717   1.129048E-8
     7189.272   1.116932E-8
     7190.827   1.105290E-8
     7192.383   1.093905E-8
     7193.938   1.082576E-8
     7195.495   1.071240E-8
     7197.051   1.059908E-8
     7198.608   1.048570E-8
     7200.166   1.037307E-8
     7201.723   1.026708E-8
     7203.281   1.016109E-8
     7204.839   1.005503E-8
     7206.398   9.948975E-9
     7207.957   9.842917E-9
     7209.516   9.737642E-9
     7211.076   9.635468E-9
     7212.635   9.536304E-9
       7214.2   9.436829E-9
      7215.76   9.337604E-9
     7217.321   9.238347E-9
     7218.882   9.139088E-9
     7220.444   9.042386E-9
     7222.006   8.948843E-9
     7223.568   8.856005E-9
     7225.131   8.763168E-9
     7226.694   8.670302E-9
     7228.257   8.577437E-9
     7229.821   8.485565E-9
     7231.385   8.396977E-9
     7232.949   8.310140E-9
     7234.514   8.223247E-9
     7236.079   8.136354E-9
     7237.644   8.049435E-9
     7239.209   7.962516E-9
     7240.775   7.878694E-9
     7242.342   7.797121E-9
     7243.909   7.715826E-9
     7245.476   7.634529E-9
     7247.043   7.553210E-9
      7248.61   7.471943E-9
     7250.179   7.391277E-9
     7251.747   7.315087E-9
     7253.315   7.239048E-9
     7254.885   7.162961E-9
     7256.454   7.086875E-9
     7258.024   7.010767E-9
     7259.594   6.935470E-9
     7261.164   6.862224E-9
     7262.735   6.791062E-9
     7264.306   6.719877E-9
     7265.877   6.648692E-9
     7267.449   6.577485E-9
     7269.021   6.506256E-9
     7270.594   6.437348E-9
     7272.167   6.370211E-9
      7273.74   6.303612E-9
     7275.313   6.237013E-9
     7276.887   6.170372E-9
     7278.461   6.103753E-9
     7280.036   6.037611E-9
      7281.61   5.974895E-9
     7283.186   5.912580E-9
     7284.761   5.850245E-9
     7286.337   5.787911E-9
     7287.917   5.725402E-9
     7289.494   5.663450E-9
      7291.07   5.603431E-9
     7292.644   5.545271E-9
     7294.221   5.486950E-9
     7295.799   5.428610E-9
     7297.377   5.370272E-9
      7298.96   5.311769E-9
     7300.543   5.254893E-9
     7302.122   5.200012E-9
     7303.702   5.145444E-9
     7305.282   5.090858E-9
     7306.858   5.036408E-9
     7308.443   4.981654E-9
     7310.023   4.927853E-9
     7311.605   4.876055E-9
     7313.187   4.825004E-9
     7314.769   4.773937E-9
     7316.351   4.722854E-9
     7317.934   4.671771E-9
     7319.517   4.620764E-9
       7321.1   4.571885E-9
     7322.684   4.524121E-9
     7324.268   4.476342E-9
     7325.852   4.428549E-9
     7327.437   4.380741E-9
     7329.022   4.333056E-9
     7330.607   4.286311E-9
     7332.193   4.241609E-9
     7333.779   4.196906E-9
     7335.366   4.152191E-9
     7336.953   4.107461E-9
      7338.54   4.062731E-9
     7340.127   4.018880E-9
     7341.715   3.976399E-9
     7343.303   3.934562E-9
     7344.892   3.892725E-9
      7346.48   3.850877E-9
      7348.07   3.809014E-9
     7349.659   3.767151E-9
     7351.249   3.727456E-9
     7352.839   3.688285E-9
      7354.43   3.649127E-9
     7356.021   3.609970E-9
     7357.612   3.570801E-9
     7359.204   3.531845E-9
     7360.796   3.493722E-9
     7362.388   3.457099E-9
      7363.98   3.420476E-9
     7365.574   3.383830E-9
     7367.167   3.347184E-9
     7368.761   3.310526E-9
     7370.354   3.274825E-9
     7371.949   3.240125E-9
     7373.543   3.205858E-9
     7375.139   3.171569E-9
     7376.734   3.137271E-9
      7378.33   3.102972E-9
     7379.926   3.068674E-9
     7381.522   3.036508E-9
     7383.119   3.004430E-9
     7384.716   2.972351E-9
     7386.314   2.940263E-9
     7387.916   2.908096E-9
     7389.514   2.876299E-9
     7391.112   2.845352E-9
     7392.711   2.815338E-9
     7394.311   2.785324E-9
      7395.91   2.755300E-9
      7397.51   2.725277E-9
      7399.11   2.695244E-9
      7400.71   2.666270E-9
     7402.312   2.637995E-9
     7403.913   2.609905E-9
     7405.515   2.581816E-9
     7407.116   2.553726E-9
     7408.719   2.525639E-9
     7410.321   2.497882E-9
     7411.924   2.471610E-9
     7413.528   2.445329E-9
     7415.131   2.419049E-9
     7416.735   2.392760E-9
      7418.34   2.366463E-9
     7419.945   2.340597E-9
     7421.554   2.315458E-9
     7423.155   2.290928E-9
     7424.761   2.266332E-9
     7426.367   2.241735E-9
     7427.974   2.217131E-9
     7429.581   2.192519E-9
     7431.192   2.169083E-9
     7432.799   2.146031E-9
     7434.407   2.123018E-9
     7436.015   2.100006E-9
      7437.62   2.077042E-9
     7439.229   2.054131E-9
     7440.842   2.031708E-9
     7442.452   2.010183E-9
     7444.062   1.988651E-9
     7445.672   1.967113E-9
     7447.283   1.945568E-9
     7448.894   1.924024E-9
     7450.505   1.903109E-9
     7452.117   1.882768E-9
     7453.729   1.862622E-9
     7455.341   1.842464E-9
     7456.954   1.822312E-9
     7458.567   1.802148E-9
      7460.18   1.782163E-9
     7461.794   1.763281E-9
     7463.408   1.744426E-9
     7465.023   1.725564E-9
     7466.638   1.706703E-9
     7468.253   1.687836E-9
     7469.868   1.669254E-9
     7471.484   1.651225E-9
     7473.101   1.633581E-9
     7474.721   1.615890E-9
     7476.338   1.598236E-9
     7477.956   1.580582E-9
     7479.573   1.562922E-9
     7481.191   1.546151E-9
      7482.81   1.529605E-9
     7484.428   1.513095E-9
     7486.047   1.496580E-9
     7487.667   1.480064E-9
     7489.286   1.463646E-9
     7490.906   1.447626E-9
     7492.527   1.432181E-9
     7494.147   1.416737E-9
     7495.769   1.401288E-9
      7497.39   1.385833E-9
     7499.012   1.370375E-9
     7500.634   1.355212E-9
     7502.257   1.340267E-9
      7503.88   1.325385E-9
     7505.503   1.310503E-9
     7507.126   1.295617E-9
      7508.75   1.280748E-9
     7510.375   1.266062E-9
        7512.   1.252173E-9
     7513.625   1.238279E-9
      7515.25   1.224382E-9
     7516.875   1.210484E-9
     7518.501   1.196582E-9
     7520.128   1.182974E-9
     7521.755   1.169780E-9
     7523.382   1.156809E-9
     7525.009   1.143835E-9
     7526.637   1.130857E-9
     7528.265   1.117878E-9
     7529.894   1.104892E-9
     7531.523   1.092725E-9
     7533.152   1.080614E-9
     7534.782   1.068495E-9
     7536.412   1.056377E-9
     7538.042   1.044255E-9
     7539.672   1.032282E-9
     7541.303   1.020661E-9
     7542.935   1.009350E-9
     7544.566  9.980348E-10
     7546.198  9.867198E-10
     7547.831  9.753979E-10
     7549.464  9.640764E-10
     7551.097  9.532850E-10
      7552.73  9.427038E-10
     7554.364  9.321347E-10
     7555.998  9.215688E-10
     7557.633  9.109965E-10
     7559.268  9.004850E-10
     7560.903  8.902424E-10
     7562.539  8.803763E-10
     7564.179  8.704837E-10
     7565.815  8.606147E-10
     7567.456  8.507192E-10
     7569.088  8.408708E-10
     7570.726  8.313298E-10
     7572.363  8.220778E-10
     7574.001  8.128623E-10
      7575.64  8.036441E-10
     7577.283  7.944038E-10
     7578.922  7.851891E-10
     7580.562  7.762030E-10
     7582.201  7.675693E-10
     7583.837  7.589850E-10
     7585.478  7.503775E-10
     7587.123  7.417471E-10
     7588.764  7.331369E-10
     7590.406  7.247185E-10
     7592.048  7.166322E-10
      7593.69  7.085969E-10
     7595.333  7.005567E-10
     7596.976  6.925165E-10
     7598.619  6.844763E-10
     7600.263  6.766074E-10
     7601.907  6.690152E-10
     7603.552  6.615102E-10
     7605.196  6.540051E-10
     7606.841  6.464978E-10
     7608.487  6.389883E-10
     7610.133  6.315642E-10
     7611.779  6.245092E-10
     7613.426  6.175009E-10
     7615.073  6.104905E-10
      7616.72  6.034803E-10
     7618.368  5.964657E-10
     7620.016  5.895804E-10
     7621.664  5.829118E-10
     7623.313  5.763679E-10
     7624.962  5.698202E-10
     7626.611  5.632724E-10
     7628.261  5.567228E-10
     7629.911  5.501763E-10
     7631.562  5.440413E-10
     7633.212  5.379263E-10
     7634.864  5.318120E-10
     7636.516  5.256959E-10
     7638.167  5.195798E-10
      7639.82  5.135543E-10
     7641.472  5.077113E-10
     7643.125  5.020020E-10
     7644.779  4.962928E-10
     7646.433  4.905820E-10
     7648.086  4.848710E-10
     7649.741  4.791660E-10
     7651.396  4.737685E-10
     7653.051  4.684376E-10
      7654.71  4.630923E-10
     7656.367  4.577580E-10
     7658.022  4.524254E-10
     7659.679  4.471475E-10
     7661.336  4.420423E-10
     7662.994  4.370644E-10
     7664.651  4.320852E-10
     7666.309  4.271059E-10
     7667.968  4.221237E-10
     7669.626  4.171730E-10
     7671.286  4.124176E-10
     7672.945  4.077695E-10
     7674.605  4.031185E-10
     7676.265  3.984676E-10
     7677.925  3.938166E-10
     7679.586  3.891837E-10
     7681.248  3.847459E-10
     7682.909  3.804033E-10
     7684.571  3.760605E-10
     7686.233  3.717178E-10
     7687.896  3.673725E-10
     7689.559  3.630706E-10
     7691.223  3.588969E-10
     7692.887  3.548418E-10
     7694.551  3.507866E-10
     7696.215  3.467302E-10
      7697.88  3.426738E-10
     7699.545  3.386151E-10
     7701.211  3.347659E-10
     7702.876  3.309741E-10
     7704.543  3.271890E-10
     7706.209  3.234039E-10
     7707.876  3.196177E-10
     7709.544  3.158700E-10
     7711.212  3.122271E-10
      7712.88  3.086936E-10
     7714.553  3.051497E-10
     7716.221  3.016151E-10
     7717.891  2.980784E-10
     7719.556  2.945534E-10
     7721.226  2.911881E-10
     7722.896  2.878876E-10
     7724.567  2.845861E-10
     7726.242  2.812769E-10
     7727.913  2.779745E-10
     7729.585  2.746961E-10
     7731.257  2.715347E-10
      7732.93  2.684517E-10
     7734.598  2.653768E-10
     7736.275  2.622857E-10
     7737.949  2.592019E-10
     7739.623  2.561448E-10
     7741.297  2.531923E-10
     7742.972  2.503135E-10
     7744.646  2.474347E-10
     7746.326  2.445476E-10
     7748.002  2.416671E-10
     7749.678  2.387862E-10
     7751.354  2.360648E-10
     7753.031  2.333730E-10
     7754.708  2.306840E-10
     7756.386  2.279951E-10
     7758.063  2.253053E-10
     7759.742  2.226518E-10
      7761.42  2.200766E-10
       7763.1  2.175656E-10
     7764.779  2.150546E-10
     7766.458  2.125429E-10
     7768.139  2.100304E-10
     7769.819  2.075292E-10
       7771.5  2.051556E-10
     7773.181  2.028109E-10
     7774.862  2.004655E-10
     7776.544  1.981194E-10
     7778.227  1.957732E-10
     7779.909  1.934569E-10
     7781.592  1.912291E-10
     7783.275  1.890391E-10
     7784.959  1.868490E-10
     7786.643  1.846583E-10
     7788.328  1.824670E-10
     7790.012  1.803128E-10
     7791.697  1.782323E-10
     7793.383  1.761872E-10
     7795.069  1.741416E-10
     7796.755  1.720959E-10
     7798.442  1.700491E-10
     7800.128  1.680149E-10
     7801.816  1.661037E-10
     7803.503  1.641939E-10
     7805.192  1.622831E-10
