WAVELENGTH       R          %15.7g  angstroms
THROUGHPUT       R          %15.7g  ""
GRFTABLE t mtab$o4g13576m_tmg.fits
CMPTABLE t mtab$o9k1612hm_tmc.fits
EXPR     t wfpc2,a2d7,1,f785lp
APERAREA r 45238.93
ZEROPT   r -21.1
URESP    r 4.727259E-18
PIVWV    r 8686.312
BANDW    r 578.1899
TPEAK    r 0.006783323
EQUVW    r 10.66919
RECTW    r 1572.855
EMFLX    r 8.155447E-15
     7101.851   4.828589E-8
      7103.11   4.825673E-8
      7104.37   4.822757E-8
     7105.629   4.819840E-8
      7106.89   4.816925E-8
     7108.146   4.814020E-8
     7109.406   4.811106E-8
     7110.667   4.915094E-8
     7111.924   5.113520E-8
     7113.189   5.312934E-8
     7114.447   5.510875E-8
     7115.708   5.709263E-8
      7116.97   5.907408E-8
     7118.232   6.105386E-8
     7119.495   6.303121E-8
     7120.753   6.379912E-8
     7122.016   6.376040E-8
     7123.279   6.372169E-8
     7124.542   6.368298E-8
     7125.802   6.364439E-8
     7127.069   6.360559E-8
      7128.33   6.356701E-8
     7129.594   6.352833E-8
     7130.858   6.485155E-8
     7132.119   6.681234E-8
     7133.383   6.877680E-8
     7134.648   7.073959E-8
     7135.914   7.269997E-8
     7137.179   7.465870E-8
     7138.445   7.661502E-8
     7139.707   7.856286E-8
     7140.977   8.052095E-8
     7142.239   8.246523E-8
     7143.502   8.440713E-8
     7144.772   8.635860E-8
     7146.036   8.829639E-8
     7147.303   9.023778E-8
      7148.57   9.217746E-8
     7149.838   9.411475E-8
     7151.106   9.778914E-8
     7152.374   1.017137E-7
     7153.639   1.056229E-7
     7154.907   1.095394E-7
     7156.176   1.134525E-7
     7157.441   1.173473E-7
     7158.714   1.212643E-7
      7159.98   1.251525E-7
      7161.25   1.290479E-7
      7162.52   1.329400E-7
      7163.79   1.368273E-7
      7165.06   1.407113E-7
     7166.327   1.445785E-7
     7167.598   1.484543E-7
     7168.869   1.523254E-7
      7170.14   1.561932E-7
     7171.408   1.600449E-7
     7172.683   1.639156E-7
     7173.951   1.677592E-7
     7175.224   1.716115E-7
     7176.496   1.754589E-7
     7177.765   1.792898E-7
     7179.042   1.831410E-7
     7180.311   1.874450E-7
     7181.584   1.932480E-7
     7182.857   1.990438E-7
     7184.131   2.048346E-7
     7185.401   2.106004E-7
      7186.68   2.163967E-7
      7187.95   2.221503E-7
     7189.221   2.278969E-7
       7190.5   2.336741E-7
     7191.771   2.394117E-7
      7193.05   2.451775E-7
     7194.322   2.509009E-7
     7195.598   2.566369E-7
     7196.874   2.623657E-7
      7198.15   2.680896E-7
     7199.422   2.737888E-7
     7200.699   2.805739E-7
     7201.976   2.882367E-7
      7203.25   2.958694E-7
     7204.531   3.035394E-7
     7205.804   3.111531E-7
     7207.086   3.188069E-7
      7208.36   3.264074E-7
     7209.639   3.340218E-7
     7210.917   3.430273E-7
     7212.192   3.525477E-7
     7213.471   3.620854E-7
      7214.75   3.716147E-7
     7216.029   3.811322E-7
     7217.305   3.906123E-7
     7218.589   4.001387E-7
     7219.865   4.095986E-7
     7221.146   4.225596E-7
     7222.426   4.359192E-7
     7223.703   4.492216E-7
     7224.988   4.625886E-7
     7226.265   4.758629E-7
     7227.547   4.891664E-7
     7228.829   5.024533E-7
      7230.11   5.157235E-7
     7231.389   5.289401E-7
     7232.671   5.421804E-7
     7233.954   5.554090E-7
     7235.236   5.686209E-7
      7236.52   5.818214E-7
     7237.799   5.949648E-7
     7239.086   6.081772E-7
     7240.366   6.229479E-7
      7241.65   6.418846E-7
     7242.934   6.608050E-7
     7244.215   6.796514E-7
       7245.5   6.985317E-7
     7246.784   7.173883E-7
     7248.069   7.362284E-7
     7249.354   7.550449E-7
      7250.64   7.757637E-7
     7251.922   7.983214E-7
     7253.212   8.209967E-7
     7254.494   8.435064E-7
     7255.777   8.659964E-7
     7257.067   8.885950E-7
     7258.351   9.110371E-7
     7259.638   9.335193E-7
     7260.925   9.615010E-7
     7262.213   9.916075E-7
       7263.5   1.021676E-6
     7264.785   1.051627E-6
     7266.073   1.081632E-6
     7267.361   1.111610E-6
      7268.65   1.141562E-6
     7269.935   1.171374E-6
     7271.229   1.205003E-6
     7272.514   1.238566E-6
     7273.804   1.272215E-6
     7275.093   1.305809E-6
      7276.38   1.339284E-6
     7277.674   1.372908E-6
      7278.96   1.406299E-6
     7280.251   1.442362E-6
     7281.542   1.489120E-6
     7282.834   1.535836E-6
     7284.121   1.582335E-6
     7285.417   1.629092E-6
     7286.705   1.675508E-6
     7287.993   1.721866E-6
      7289.29   1.768463E-6
     7290.578   1.816424E-6
     7291.875   1.866739E-6
     7293.164   1.916688E-6
     7294.458   1.966743E-6
     7295.751   2.016737E-6
     7297.041   2.066534E-6
     7298.335   2.116420E-6
     7299.629   2.166261E-6
     7300.924   2.232256E-6
     7302.214   2.304451E-6
     7303.513   2.377019E-6
     7304.805   2.449087E-6
     7306.104   2.521500E-6
     7307.396   2.593386E-6
     7308.688   2.665208E-6
     7309.987   2.737374E-6
      7311.28   2.814643E-6
     7312.576   2.892105E-6
     7313.873   2.969497E-6
      7315.17   3.046822E-6
     7316.463   3.123788E-6
     7317.765   3.201180E-6
     7319.059   3.277979E-6
     7320.356   3.364239E-6
     7321.655   3.474963E-6
     7322.949   3.585215E-6
     7324.251   3.695992E-6
     7325.546   3.806007E-6
     7326.846   3.916254E-6
     7328.145   4.026361E-6
     7329.444   4.136327E-6
      7330.74   4.251214E-6
      7332.04   4.370326E-6
      7333.34   4.489332E-6
     7334.641   4.608231E-6
     7335.941   4.726937E-6
     7337.238   4.845179E-6
     7338.543   4.964027E-6
     7339.841   5.082014E-6
     7341.139   5.242377E-6
     7342.444   5.409472E-6
     7343.743   5.575420E-6
     7345.045   5.741656E-6
     7346.348   5.907746E-6
      7347.65   6.073622E-6
     7348.953   6.239287E-6
     7350.256   6.407368E-6
     7351.556   6.585167E-6
     7352.859   6.763339E-6
     7354.164   6.941352E-6
     7355.463   7.118539E-6
     7356.772   7.296696E-6
     7358.073   7.473564E-6
     7359.377   7.650735E-6
     7360.683   7.864638E-6
     7361.988   8.111894E-6
     7363.293   8.358929E-6
     7364.595   8.604915E-6
     7365.901   8.851419E-6
     7367.208   9.097607E-6
     7368.514   9.343487E-6
     7369.816   9.588410E-6
     7371.127   9.853686E-6
     7372.431   1.012014E-5
     7373.738   1.038704E-5
     7375.045   1.065370E-5
      7376.35   1.091933E-5
     7377.658   1.118541E-5
     7378.966   1.145115E-5
     7380.274   1.173984E-5
     7381.583   1.211553E-5
     7382.892   1.249088E-5
     7384.197   1.286463E-5
     7385.511   1.324029E-5
     7386.816   1.361323E-5
     7388.123   1.398584E-5
     7389.437   1.436019E-5
     7390.743   1.474658E-5
     7392.054   1.514470E-5
     7393.365   1.554246E-5
     7394.676   1.593971E-5
     7395.987   1.633660E-5
     7397.299   1.673298E-5
     7398.606   1.712768E-5
     7399.918   1.752320E-5
      7401.23   1.806752E-5
     7402.539   1.861959E-5
     7403.856   1.917446E-5
     7405.165   1.972534E-5
     7406.478   2.027715E-5
     7407.792   2.082847E-5
     7409.105   2.137909E-5
     7410.419   2.194023E-5
     7411.729   2.252246E-5
     7413.043   2.310589E-5
     7414.358   2.368857E-5
     7415.673   2.427071E-5
     7416.984   2.485038E-5
     7418.303   2.543296E-5
     7419.615   2.601135E-5
     7420.931   2.674781E-5
     7422.247   2.754823E-5
     7423.559   2.834526E-5
     7424.879   2.914659E-5
     7426.192   2.994187E-5
     7427.509   3.073880E-5
     7428.826   3.153470E-5
     7430.144   3.233571E-5
     7431.457   3.317819E-5
     7432.779   3.402492E-5
     7434.093   3.486556E-5
     7435.407   3.570545E-5
     7436.729   3.654924E-5
     7438.044   3.738730E-5
     7439.368   3.822956E-5
     7440.683   3.923161E-5
     7442.002   4.039047E-5
     7443.322   4.154742E-5
     7444.642   4.270373E-5
     7445.958   4.385471E-5
     7447.278   4.500805E-5
     7448.599   4.616032E-5
     7449.916   4.730772E-5
     7451.241   4.851173E-5
     7452.559   4.971055E-5
     7453.884   5.091537E-5
     7455.202   5.211155E-5
     7456.524   5.330972E-5
     7457.846   5.450681E-5
     7459.165   5.569882E-5
     7460.488   5.705367E-5
     7461.811   5.867998E-5
     7463.134   6.030482E-5
     7464.453   6.192277E-5
     7465.781   6.354941E-5
     7467.101   6.516380E-5
     7468.429   6.678624E-5
      7469.75   6.839706E-5
      7471.07   7.006066E-5
     7472.399   7.174610E-5
      7473.72   7.341945E-5
     7475.045   7.509560E-5
     7476.371   7.677020E-5
     7477.697   7.844261E-5
     7479.019   8.010792E-5
     7480.349   8.194103E-5
     7481.671   8.420389E-5
     7482.999   8.647218E-5
     7484.325   8.873671E-5
     7485.648   9.099247E-5
      7486.98   9.325945E-5
     7488.304   9.551020E-5
     7489.632   9.776549E-5
      7490.96   1.000631E-4
     7492.284   1.023682E-4
     7493.613   1.046781E-4
     7494.942   1.069857E-4
     7496.271   1.092904E-4
       7497.6   1.115921E-4
      7498.93   1.138917E-4
     7500.255   1.163333E-4
      7501.59   1.194280E-4
     7502.916   1.224994E-4
     7504.242   1.255669E-4
     7505.577   1.286508E-4
     7506.904   1.317114E-4
     7508.235   1.347794E-4
     7509.567   1.378434E-4
     7510.898   1.409463E-4
      7512.23   1.440668E-4
     7513.563   1.471834E-4
     7514.891   1.502879E-4
     7516.224   1.533975E-4
     7517.557   1.565041E-4
     7518.885   1.595965E-4
     7520.223   1.628757E-4
     7521.552   1.669686E-4
     7522.886   1.710712E-4
      7524.22   1.751685E-4
     7525.555   1.792619E-4
     7526.889   1.833501E-4
      7528.22   1.874209E-4
     7529.555   1.914998E-4
      7530.89   1.955936E-4
     7532.226   1.996914E-4
     7533.557   2.037718E-4
     7534.897   2.078738E-4
     7536.229   2.119451E-4
     7537.562   2.160110E-4
     7538.902   2.200983E-4
     7540.235   2.246541E-4
     7541.577   2.315662E-4
      7542.91   2.384264E-4
     7544.248   2.453028E-4
     7545.585   2.521702E-4
     7546.923   2.590285E-4
     7548.258   2.658604E-4
     7549.596   2.727034E-4
     7550.935   2.749670E-4
      7552.27   2.752530E-4
     7553.613   2.755403E-4
     7554.949   2.758254E-4
     7556.292   2.761117E-4
     7557.628   2.763958E-4
     7558.969   2.766803E-4
     7560.309   2.769642E-4
     7561.646   2.772468E-4
     7562.987   2.775298E-4
     7564.328   2.778123E-4
     7565.669   2.780943E-4
     7567.007   2.783749E-4
     7568.353   2.786567E-4
     7569.691   2.789364E-4
     7571.038   2.792174E-4
     7572.376   2.794962E-4
     7573.715   2.797745E-4
     7575.062   2.800540E-4
     7576.401   2.819950E-4
     7577.745   2.878447E-4
     7579.088   2.933941E-4
     7580.433   2.989829E-4
     7581.772   3.047843E-4
     7583.117   3.111700E-4
     7584.462   3.173685E-4
     7585.807   3.229975E-4
     7587.152   3.293537E-4
     7588.494   3.358683E-4
     7589.843   3.425232E-4
     7591.185   3.491307E-4
     7592.531   3.558861E-4
     7593.878   3.628422E-4
      7595.22   3.696113E-4
     7596.567   3.765217E-4
     7597.914   3.836234E-4
     7599.262   3.907179E-4
     7600.609   3.979574E-4
     7601.957   4.053742E-4
     7603.301   4.127620E-4
     7604.654   4.202682E-4
     7605.998   4.278060E-4
     7607.343   4.355059E-4
     7608.696   4.435066E-4
     7610.041   4.516974E-4
     7611.391   4.599040E-4
      7612.74   4.683792E-4
      7614.09   4.770649E-4
     7615.437   4.855556E-4
     7616.791   4.942860E-4
     7618.138   5.031123E-4
     7619.489   5.121076E-4
      7620.84   5.211963E-4
     7622.187   5.303337E-4
     7623.543   5.396645E-4
     7624.891   5.490372E-4
     7626.243   5.585153E-4
     7627.595   5.681227E-4
     7628.944   5.778071E-4
     7630.296   5.875942E-4
      7631.65   5.975071E-4
     7633.003   6.079031E-4
     7634.356   6.184187E-4
      7635.71   6.287996E-4
     7637.061   6.390046E-4
     7638.419   6.493782E-4
      7639.77   6.600263E-4
      7641.12   6.706599E-4
     7642.479   6.815196E-4
      7643.83   6.926223E-4
     7645.186   7.037602E-4
     7646.542   7.150837E-4
     7647.897   7.266840E-4
     7649.254   7.382878E-4
      7650.61   7.498735E-4
     7651.963   7.614054E-4
      7653.32   7.731220E-4
     7654.677   7.852440E-4
      7656.03   7.977262E-4
     7657.392   8.097754E-4
     7658.746   8.220101E-4
     7660.104   8.345485E-4
     7661.462   8.476866E-4
     7662.821   8.609123E-4
      7664.18   8.741845E-4
     7665.535   8.873884E-4
     7666.894   9.010710E-4
     7668.254   9.149720E-4
     7669.614   9.288468E-4
      7670.97   9.429001E-4
     7672.334   9.571128E-4
      7673.69   9.712182E-4
     7675.051   9.852278E-4
     7676.413   9.992903E-4
      7677.77   0.001013524
     7679.135     0.0010281
     7680.493   0.001042739
     7681.855   0.001057616
     7683.217   0.001072783
      7684.58   0.001087818
     7685.938    0.00110259
     7687.305   0.001117762
     7688.665   0.001133002
     7690.023   0.001148398
     7691.392   0.001164692
     7692.751    0.00118041
      7694.12    0.00119592
      7695.48   0.001212235
     7696.845   0.001228569
     7698.209   0.001244874
     7699.575   0.001261163
     7700.936   0.001277721
     7702.302   0.001294354
     7703.667   0.001310578
     7705.029   0.001327105
       7706.4   0.001343885
     7707.762   0.001360655
     7709.133   0.001377917
     7710.497   0.001395441
     7711.864   0.001413511
     7713.231   0.001431267
     7714.595    0.00144898
     7715.963   0.001466823
     7717.332   0.001484646
       7718.7    0.00150294
     7720.064   0.001521625
     7721.437   0.001540085
     7722.803   0.001558413
     7724.177    0.00157696
     7725.542   0.001596212
     7726.908   0.001615335
     7728.282   0.001634467
     7729.648   0.001653326
      7731.02   0.001672589
      7732.39   0.001692128
     7733.762   0.001712118
     7735.129   0.001731747
     7736.505   0.001751238
     7737.873   0.001770278
     7739.245   0.001789939
     7740.617   0.001809567
     7741.985   0.001829015
     7743.363   0.001849212
     7744.731   0.001868997
     7746.105   0.001888661
     7747.479    0.00190905
     7748.853   0.001929002
     7750.223   0.001948683
     7751.597    0.00196867
     7752.972   0.001989199
     7754.347   0.002009778
     7755.722   0.002029845
     7757.093    0.00205021
     7758.473   0.002070996
     7759.844   0.002092049
      7761.22   0.002113283
     7762.597   0.002134721
     7763.969   0.002156332
     7765.346   0.002177046
     7766.723   0.002197876
       7768.1   0.002218859
     7769.478   0.002240109
     7770.855   0.002261435
     7772.229   0.002282863
     7773.612    0.00230506
     7774.986   0.002326869
     7776.361   0.002348766
     7777.744   0.002371362
     7779.119   0.002393659
     7780.499   0.002415735
     7781.878    0.00243738
     7783.258   0.002460011
     7784.639   0.002482125
     7786.015   0.002503465
     7787.396   0.002526112
     7788.776   0.002548904
     7790.158   0.002571773
     7791.535   0.002594256
     7792.921   0.002617281
     7794.298   0.002639962
     7795.681   0.002661319
     7797.063   0.002683629
     7798.442    0.00270628
     7799.829   0.002729366
     7801.208   0.002751173
     7802.591   0.002773469
     7803.975   0.002796556
     7805.359   0.002819144
     7806.739   0.002841286
     7808.127    0.00286327
     7809.508   0.002885377
     7810.888    0.00290816
     7812.278   0.002931489
     7813.659    0.00295477
     7815.049   0.002978037
     7816.431   0.003000854
     7817.816   0.003023159
     7819.203   0.003045172
      7820.59   0.003067312
     7821.972    0.00308962
     7823.359   0.003112745
     7824.747   0.003135681
      7826.13   0.003158402
     7827.522   0.003181518
     7828.906   0.003204871
     7830.299   0.003228562
     7831.683   0.003252069
     7833.067   0.003275421
     7834.461   0.003298805
     7835.846   0.003321902
     7837.235   0.003344628
     7838.625   0.003367485
     7840.015   0.003390567
     7841.401   0.003414484
     7842.796   0.003438159
     7844.183   0.003461504
     7845.569   0.003485632
     7846.965   0.003508362
     7848.353   0.003530496
     7849.749   0.003553427
     7851.136   0.003575298
     7852.528    0.00359742
     7853.921    0.00362019
     7855.314    0.00364264
     7856.703   0.003665124
     7858.096    0.00368784
     7859.489   0.003711106
     7860.879   0.003733882
     7862.277   0.003756654
     7863.667    0.00377976
     7865.066   0.003802382
     7866.456   0.003824594
     7867.847   0.003846683
     7869.247   0.003869145
     7870.638   0.003890768
     7872.034   0.003911645
      7873.43   0.003934448
     7874.826   0.003957215
     7876.218   0.003979858
     7877.619   0.004002485
     7879.012     0.0040246
     7880.409   0.004046536
     7881.806    0.00406823
       7883.2   0.004089959
     7884.602   0.004112474
     7885.996   0.004135694
     7887.395   0.004157268
     7888.793   0.004179323
     7890.192   0.004201708
     7891.587   0.004223733
     7892.986   0.004246225
     7894.386   0.004268699
     7895.786   0.004290695
     7897.186   0.004312137
     7898.583   0.004333463
     7899.987   0.004354973
     7901.384    0.00437618
     7902.785   0.004397067
     7904.187   0.004417743
     7905.584   0.004438853
     7906.986   0.004459782
     7908.388   0.004480342
     7909.791   0.004500207
     7911.193   0.004521084
     7912.596   0.004542627
     7913.995   0.004564771
     7915.398    0.00458589
     7916.802   0.004606545
     7918.202   0.004627017
      7919.61   0.004649023
      7921.01   0.004668569
     7922.415   0.004688119
      7923.82    0.00470966
     7925.225   0.004728536
     7926.631   0.004747611
     7928.032   0.004767346
     7929.438   0.004787564
     7930.844    0.00480721
      7932.25   0.004826894
     7933.653   0.004848464
     7935.064   0.004868541
     7936.467   0.004888398
     7937.875   0.004909195
     7939.282   0.004928582
     7940.686    0.00494783
     7942.098   0.004967298
     7943.502   0.004987309
     7944.911   0.005007356
      7946.32   0.005026797
     7947.729   0.005044236
     7949.134   0.005063158
     7950.548    0.00508226
     7951.954   0.005100764
     7953.359   0.005120246
     7954.774   0.005139769
      7956.18   0.005158867
     7957.596   0.005176622
     7959.002   0.005195084
     7960.414   0.005213706
     7961.826   0.005231771
     7963.237   0.005250328
     7964.646   0.005268269
     7966.058   0.005285558
      7967.47   0.005304107
     7968.879   0.005323127
     7970.296   0.005342228
     7971.706     0.0053599
     7973.124   0.005378479
     7974.533   0.005396124
     7975.947   0.005412133
     7977.362   0.005428548
     7978.772   0.005445144
     7980.187   0.005462007
     7981.602   0.005479106
     7983.018   0.005495327
     7984.429   0.005511051
     7985.849   0.005526643
     7987.261   0.005543557
     7988.682   0.005559944
     7990.094   0.005575484
     7991.506   0.005592639
     7992.928   0.005610074
     7994.341    0.00562712
     7995.759   0.005643073
     7997.177   0.005659246
     7998.595   0.005719021
     8000.009    0.00583784
     8001.432   0.005849654
     8002.847   0.005860221
     8004.266    0.00587019
     8005.685   0.005880846
     8007.101   0.005892344
     8008.525   0.005903438
     8009.941    0.00591324
     8011.361   0.005924859
     8012.782   0.005936283
     8014.203   0.005947436
      8015.62   0.005958278
     8017.041   0.005969863
     8018.463    0.00598098
     8019.885   0.005990596
     8021.307   0.006000852
     8022.725   0.006011032
     8024.152   0.006021249
     8025.571   0.006032015
     8026.994   0.006041776
     8028.417   0.006051579
     8029.837   0.006062539
     8031.261   0.006070571
     8032.685   0.006079374
     8034.109   0.006089261
     8035.534   0.006097264
     8036.959   0.006106685
      8038.38   0.006116942
      8039.81   0.006127757
     8041.231   0.006138601
     8042.653   0.006148773
     8044.083   0.006158371
     8045.505   0.006170556
     8046.932   0.006180139
     8048.359   0.006189026
     8049.787   0.006200013
     8051.214   0.006207946
     8052.642   0.006216533
     8054.065   0.006226564
     8055.494   0.006237002
     8056.922   0.006247042
     8058.347   0.006256578
      8059.78   0.006265391
     8061.205   0.006274957
     8062.635   0.006284173
     8064.064    0.00629286
     8065.494   0.006304204
     8066.925   0.006313244
     8068.351    0.00632157
     8069.782   0.006331696
     8071.213   0.006341911
     8072.644   0.006350662
     8074.071   0.006357682
     8075.507    0.00636645
     8076.935   0.006375776
     8078.363   0.006384946
       8079.8   0.006392786
     8081.229   0.006400912
     8082.666   0.006408664
     8084.095   0.006415854
     8085.528   0.006423559
     8086.962   0.006432079
     8088.396   0.006440131
     8089.826    0.00644593
     8091.261   0.006451727
     8092.696   0.006458505
     8094.126   0.006466217
     8095.566   0.006473064
     8096.998   0.006481472
     8098.434   0.006489796
      8099.87   0.006496261
     8101.306   0.006504205
     8102.743   0.006511492
     8104.175   0.006518146
     8105.612   0.006525885
      8107.05   0.006532689
     8108.487   0.006539504
     8109.921   0.006546996
     8111.363   0.006551913
     8112.797   0.006557766
     8114.236   0.006564408
     8115.675   0.006570451
      8117.11   0.006576558
     8118.554   0.006582916
     8119.989   0.006589542
     8121.429   0.006594817
     8122.869   0.006599894
      8124.31   0.006604723
     8125.746   0.006609087
     8127.187   0.006612998
     8128.628   0.006617381
     8130.065   0.006622555
     8131.511   0.006629162
     8132.949   0.006635169
     8134.396    0.00664117
     8135.833   0.006647791
     8137.276   0.006653093
     8138.719   0.006658001
     8140.158   0.006662597
     8141.602    0.00666659
     8143.045   0.006670461
      8144.49   0.006674049
      8145.93   0.006677162
     8147.378   0.006681039
     8148.819   0.006684834
     8150.269   0.006689168
     8151.709   0.006696052
      8153.15   0.006700152
     8154.601   0.006703888
     8156.042   0.006708038
     8157.489    0.00671205
     8158.936   0.006714756
     8160.382   0.006716529
     8161.825     0.0067177
     8163.277    0.00671956
      8164.72   0.006721289
     8166.168   0.006722944
     8167.616    0.00672563
      8169.06   0.006729157
     8170.513   0.006732812
     8171.958   0.006736086
     8173.407   0.006741388
     8174.856   0.006744557
     8176.301    0.00674617
     8177.751   0.006747668
     8179.202   0.006749688
     8180.652   0.006752213
     8182.103   0.006755215
     8183.554   0.006758074
        8185.   0.006758479
     8186.457   0.006758888
     8187.904   0.006761681
     8189.351   0.006763486
     8190.808   0.006765723
     8192.256   0.006768329
     8193.709   0.006770923
     8195.162   0.006771635
     8196.615   0.006772521
     8198.068   0.006774148
     8199.522   0.006773053
     8200.972    0.00677247
     8202.427   0.006772729
     8203.881   0.006774427
     8205.331   0.006775514
     8206.791   0.006776537
     8208.241   0.006777513
     8209.697   0.006778369
     8211.153   0.006779819
     8212.609   0.006781356
     8214.065   0.006782756
     8215.518   0.006783159
     8216.975   0.006782441
     8218.432   0.006781691
      8219.89   0.006782178
     8221.343   0.006781949
     8222.805   0.006782485
     8224.259   0.006783323
     8225.713   0.006782483
     8227.176   0.006782135
      8228.63   0.006781515
     8230.094   0.006780285
     8231.549    0.00677776
     8233.009    0.00677539
     8234.469   0.006773937
     8235.929   0.006774265
     8237.385   0.006771954
     8238.846   0.006771088
     8240.307   0.006771266
     8241.764   0.006771034
     8243.229   0.006770892
     8244.687   0.006770108
     8246.153   0.006768616
     8247.611   0.006767455
     8249.074   0.006765818
     8250.537   0.006764509
     8251.995   0.006764056
     8253.459   0.006764578
     8254.923   0.006763832
     8256.387   0.006762668
     8257.846   0.006762401
     8259.315   0.006759673
     8260.775   0.006757847
     8262.244   0.006756554
     8263.705   0.006752791
     8265.166    0.00675059
     8266.637   0.006749351
     8268.098   0.006748952
     8269.564   0.006749684
      8271.03   0.006750054
     8272.497   0.006750139
      8273.96   0.006749965
     8275.432   0.006747506
     8276.895   0.006745732
     8278.362   0.006743812
      8279.83   0.006740045
     8281.294   0.006737463
     8282.768   0.006735012
     8284.231   0.006732757
       8285.7   0.006731505
      8287.17   0.006730333
      8288.64   0.006728965
     8290.104   0.006727202
     8291.575   0.006723962
     8293.046   0.006720886
     8294.517   0.006717828
     8295.987   0.006714683
     8297.454   0.006711656
      8298.93    0.00671035
     8300.396   0.006710219
     8301.869   0.006710513
     8303.341   0.006708825
     8304.809   0.006707461
     8306.281   0.006705825
     8307.755   0.006701272
     8309.228   0.006698708
     8310.701    0.00669562
     8312.175   0.006691568
     8313.645   0.006687837
     8315.124   0.006684524
     8316.594   0.006682226
     8318.063   0.006681171
     8319.544    0.00667975
     8321.015   0.006677595
      8322.49   0.006674896
     8323.966   0.006671792
     8325.442   0.006666949
     8326.918   0.006662577
     8328.395    0.00665841
     8329.867    0.00665399
     8331.345   0.006651585
     8332.822   0.006650087
     8334.295   0.006648847
     8335.777   0.006646364
     8337.251   0.006643882
     8338.729   0.006641211
     8340.209    0.00663825
     8341.688   0.006634683
     8343.167    0.00663083
     8344.642   0.006626605
     8346.122   0.006622049
     8347.602   0.006618449
     8349.082   0.006614159
     8350.558   0.006611987
     8352.044   0.006613676
      8353.52    0.00661456
     8355.001    0.00661575
     8356.483   0.006617273
      8357.96   0.006619165
     8359.442   0.006620267
     8360.925   0.006620549
     8362.407   0.006620627
     8363.891   0.006621452
     8365.374   0.006623334
     8366.853   0.006625551
     8368.341   0.006627596
      8369.82   0.006628378
       8371.3   0.006630566
     8372.789   0.006631912
      8374.27   0.006632405
     8375.755   0.006633268
      8377.24   0.006633833
     8378.726   0.006634444
     8380.211   0.006635179
     8381.697   0.006636005
     8383.179      0.006636
     8384.666   0.006635928
     8386.152   0.006636109
     8387.635   0.006636895
     8389.127   0.006638026
      8390.61   0.006638874
     8392.099   0.006639162
     8393.587   0.006639226
      8395.07   0.006639611
     8396.563   0.006640507
     8398.048   0.006641998
     8399.537   0.006642597
     8401.027   0.006645081
     8402.517    0.00664646
     8404.002   0.006644183
     8405.497   0.006644289
     8406.983    0.00664378
      8408.47   0.006642742
     8409.965   0.006641218
     8411.452   0.006641139
     8412.948   0.006640144
     8414.436   0.006639073
     8415.928   0.006639118
      8417.42   0.006639803
     8418.913   0.006639467
     8420.401   0.006638766
     8421.895   0.006638888
     8423.388   0.006637839
     8424.877    0.00663803
     8426.376    0.00663915
     8427.865   0.006640252
     8429.364   0.006640729
     8430.854   0.006641132
     8432.346   0.006641579
     8433.846   0.006642194
     8435.336   0.006639757
     8436.832   0.006638402
     8438.328   0.006637821
     8439.825   0.006635904
     8441.316   0.006634887
     8442.818   0.006634032
     8444.311   0.006633156
     8445.809      0.006632
     8447.307   0.006630836
       8448.8   0.006629668
     8450.303   0.006628482
     8451.796   0.006627297
     8453.295   0.006627366
     8454.794   0.006626847
     8456.294    0.00662574
     8457.788   0.006625081
     8459.288   0.006624312
     8460.788   0.006624465
     8462.289   0.006625204
      8463.79   0.006624843
     8465.286   0.006624858
     8466.792   0.006623682
     8468.288   0.006621887
      8469.79    0.00662216
     8471.292   0.006620398
      8472.79    0.00661801
     8474.292   0.006615454
     8475.795   0.006613339
     8477.298   0.006611797
     8478.802   0.006611947
     8480.306    0.00661309
     8481.805    0.00661262
     8483.309   0.006611942
     8484.813   0.006611047
     8486.313   0.006609922
     8487.822   0.006608512
     8489.323   0.006606516
     8490.828   0.006604732
     8492.334   0.006603637
      8493.84   0.006604091
     8495.347   0.006604338
     8496.849   0.006603607
     8498.355   0.006601955
     8499.862     0.0065997
     8501.369   0.006597076
     8502.872   0.006593193
     8504.385   0.006588845
     8505.889   0.006585837
     8507.396   0.006583225
     8508.905    0.00658303
      8510.41   0.006583781
     8511.924   0.006582832
     8513.429   0.006581458
     8514.938   0.006580322
     8516.448   0.006579015
     8517.959   0.006576921
     8519.465   0.006574183
     8520.979   0.006571402
     8522.486   0.006569231
     8523.993   0.006568319
     8525.509    0.00656706
     8527.017   0.006565353
     8528.533   0.006563682
     8530.041   0.006562469
     8531.554   0.006559854
     8533.066   0.006556765
     8534.575   0.006554233
     8536.089   0.006552767
     8537.603   0.006549018
     8539.116   0.006546314
     8540.626    0.00654439
     8542.146   0.006542804
     8543.655   0.006539144
     8545.175   0.006537747
     8546.686   0.006536668
     8548.197   0.006535049
     8549.718   0.006532644
     8551.229   0.006529985
     8552.745   0.006526601
     8554.262   0.006522825
     8555.779   0.006520394
     8557.292   0.006515272
     8558.813   0.006511462
     8560.327   0.006509725
     8561.845   0.006509765
     8563.363    0.00650862
     8564.877   0.006506833
       8566.4   0.006504773
     8567.915   0.006503034
     8569.435   0.006499844
     8570.954   0.006495747
     8572.475   0.006491698
     8573.989   0.006488844
      8575.51   0.006487477
     8577.031   0.006485081
     8578.552   0.006482545
     8580.073   0.006480617
      8581.59   0.006478685
     8583.116   0.006475148
     8584.634   0.006471538
     8586.156   0.006468493
     8587.679   0.006464469
