WAVELENGTH       R          %15.7g  angstroms
THROUGHPUT       R          %15.7g  ""
GRFTABLE t mtab$o4g13576m_tmg.fits
CMPTABLE t mtab$o9k1612hm_tmc.fits
EXPR     t nicmos,2,f190n
APERAREA r 45238.93
ZEROPT   r -21.1
URESP    r 4.995194E-19
PIVWV    r 19003.38
BANDW    r 62.56868
TPEAK    r 0.2514151
EQUVW    r 46.25806
RECTW    r 183.9908
EMFLX    r 9.200486E-17
     19322.83            0.
     19323.03            0.
     19323.22            0.
     19323.41            0.
      19323.6            0.
     19323.79            0.
     19323.98            0.
     19324.17            0.
     19324.36            0.
     19324.55            0.
     19324.74   6.965439E-5
     19324.91   2.408500E-4
      19325.1   4.317243E-4
     19325.29   6.245681E-4
     19325.51   8.390588E-4
     19325.68   0.001010259
     19325.89   0.001222785
     19326.06   0.001304331
     19326.25   0.001204301
     19326.44   0.001104269
     19326.63   0.001004238
     19326.82   9.052257E-4
     19327.01   8.051923E-4
     19327.21   7.051584E-4
      19327.4   6.051236E-4
     19327.59   5.050881E-4
     19327.78   4.060728E-4
     19327.97   3.060359E-4
     19328.14   2.998652E-4
     19328.33   3.138916E-4
     19328.52   3.279182E-4
     19328.71   3.418016E-4
      19328.9   3.558284E-4
     19329.09   3.698553E-4
     19329.29   3.838821E-4
     19329.48   3.979092E-4
     19329.67   4.117932E-4
     19329.86   4.258203E-4
     19330.05   4.161025E-4
     19330.22   3.459213E-4
     19330.41   2.668662E-4
      19330.6   1.886171E-4
     19330.79   1.095610E-4
     19330.98   3.050417E-5
     19331.17            0.
     19331.37            0.
     19331.55            0.
     19331.75            0.
     19331.94            0.
     19332.13            0.
      19332.3            0.
     19332.49            0.
     19332.68            0.
     19332.87            0.
     19333.06            0.
     19333.25            0.
     19333.45            0.
     19333.64            0.
     19333.83            0.
     19334.02            0.
     19334.21            0.
      19334.4            0.
     19334.57            0.
     19334.76            0.
     19334.95            0.
     19335.14            0.
     19335.33            0.
     19335.53            0.
     19335.72            0.
     19335.91            0.
      19336.1            0.
     19336.29            0.
     19336.48            0.
     19336.67            0.
     19336.86            0.
     19337.05            0.
     19337.24            0.
     19337.44            0.
     19337.61            0.
      19337.8            0.
     19337.99            0.
     19338.18            0.
     19338.37            0.
     19338.56            0.
     19338.75            0.
     19338.94   2.582281E-5
     19339.13   6.392180E-5
     19339.33   1.020210E-4
     19339.52   1.401206E-4
     19339.71   1.778316E-4
     19339.88   2.116551E-4
     19340.07   2.600604E-4
     19340.26   3.270152E-4
     19340.45   3.939701E-4
     19340.64   4.609257E-4
     19340.83   5.278818E-4
     19341.02   5.941552E-4
     19341.21   6.611119E-4
     19341.41   7.280696E-4
      19341.6   7.950276E-4
     19341.79   8.619856E-4
     19341.96   9.214287E-4
     19342.15   8.071354E-4
     19342.34   6.434080E-4
     19342.53   4.813503E-4
     19342.72   3.176208E-4
     19342.91   1.538902E-4
     19343.11            0.
      19343.3            0.
     19343.49            0.
     19343.68            0.
     19343.87            0.
     19344.04            0.
     19344.23            0.
     19344.42            0.
     19344.61            0.
      19344.8            0.
       19345.            0.
     19345.19            0.
     19345.38            0.
     19345.57            0.
     19345.76            0.
     19345.95            0.
     19346.12            0.
     19346.31            0.
      19346.5            0.
      19346.7            0.
     19346.89            0.
     19347.08            0.
     19347.27            0.
     19347.46            0.
     19347.65            0.
     19347.84            0.
     19348.03   1.145075E-7
     19348.22            0.
     19348.42            0.
     19348.61            0.
      19348.8            0.
     19348.99            0.
     19349.16            0.
     19349.35            0.
     19349.54            0.
     19349.73            0.
     19349.92            0.
     19350.12            0.
     19350.31            0.
      19350.5            0.
     19350.69            0.
     19350.88            0.
     19351.07            0.
     19351.24            0.
     19351.43            0.
     19351.62            0.
     19351.81            0.
     19352.01            0.
      19352.2            0.
     19352.39            0.
     19352.58            0.
     19352.77            0.
     19352.96            0.
     19353.15            0.
     19353.35            0.
     19353.52            0.
     19353.71            0.
      19353.9            0.
     19354.09            0.
     19354.28            0.
     19354.47            0.
     19354.66            0.
     19354.85   4.014791E-6
     19355.04   2.353162E-4
     19355.24   4.666190E-4
     19355.43   6.979235E-4
      19355.6   9.032668E-4
     19355.79   0.001134575
     19355.98   0.001365884
     19356.17   0.001242109
     19356.36   0.001077982
     19356.55   9.138528E-4
     19356.75   7.497233E-4
     19356.94   5.872679E-4
     19357.13   4.231359E-4
     19357.32   2.590033E-4
     19357.51   9.486929E-5
     19357.68            0.
     19357.87            0.
     19358.08            0.
     19358.25            0.
     19358.47            0.
     19358.66            0.
     19358.83            0.
     19359.02            0.
     19359.21            0.
      19359.4            0.
     19359.59            0.
     19359.79            0.
     19359.98            0.
     19360.17            0.
     19360.36            0.
     19360.55            0.
     19360.74            0.
     19360.91            0.
      19361.1            0.
     19361.29   1.129430E-4
     19361.48   2.554439E-4
     19361.68   3.979459E-4
     19361.87   5.404488E-4
     19362.06   6.405893E-4
     19362.25   6.447074E-4
     19362.44   6.488260E-4
     19362.63   6.529437E-4
     19362.82   6.570618E-4
     19362.99   6.607178E-4
     19363.19   6.648360E-4
     19363.38   6.689539E-4
     19363.57   6.730725E-4
     19363.76   6.771907E-4
     19363.95   6.813089E-4
     19364.14   6.762939E-4
     19364.33   6.681511E-4
     19364.53   6.600078E-4
     19364.72   6.518648E-4
     19364.91   6.437215E-4
     19365.08   6.364924E-4
     19365.27   6.283493E-4
     19365.46   6.202061E-4
     19365.65   6.120626E-4
     19365.84   6.039192E-4
     19366.04   5.924123E-4
     19366.23   5.659577E-4
     19366.42   5.395027E-4
     19366.61   5.130474E-4
      19366.8   4.865921E-4
     19366.99   4.601367E-4
     19367.16   4.366504E-4
     19367.35   4.101945E-4
     19367.54   3.837385E-4
     19367.74   3.572823E-4
     19367.93   3.308257E-4
     19368.12   2.220245E-4
     19368.31   6.327550E-5
      19368.5            0.
     19368.69            0.
     19368.88            0.
     19369.08            0.
     19369.27            0.
     19369.46            0.
     19369.65            0.
     19369.84            0.
     19370.03            0.
     19370.22            0.
     19370.39            0.
     19370.59            0.
     19370.78            0.
     19370.97            0.
     19371.16            0.
     19371.35            0.
     19371.54            0.
     19371.73            0.
     19371.93            0.
     19372.12            0.
     19372.31            0.
     19372.48            0.
     19372.67            0.
     19372.86            0.
     19373.05            0.
     19373.24            0.
     19373.44            0.
     19373.63            0.
     19373.82            0.
     19374.01            0.
      19374.2            0.
     19374.39   7.846443E-6
     19374.56   8.140979E-5
     19374.75   1.642747E-4
     19374.95   2.471403E-4
     19375.14   3.300066E-4
     19375.33   4.137187E-4
     19375.52   4.965859E-4
     19375.71   5.794541E-4
      19375.9   6.623222E-4
      19376.1   6.463845E-4
     19376.29   5.316401E-4
     19376.48   4.168945E-4
     19376.65   3.150277E-4
     19376.84   2.002807E-4
     19377.03   8.553283E-5
     19377.22            0.
     19377.41            0.
     19377.61            0.
      19377.8            0.
     19377.99            0.
     19378.18            0.
     19378.37            0.
     19378.56            0.
     19378.73            0.
     19378.92            0.
     19379.12            0.
     19379.31            0.
      19379.5            0.
     19379.69            0.
     19379.88            0.
     19380.07            0.
     19380.27            0.
     19380.46            0.
     19380.65            0.
     19380.84            0.
     19381.03            0.
     19381.22            0.
     19381.41            0.
     19381.61            0.
      19381.8            0.
     19381.97            0.
     19382.16            0.
     19382.35            0.
     19382.54            0.
     19382.73            0.
     19382.93            0.
     19383.12            0.
     19383.31            0.
      19383.5            0.
     19383.69            0.
     19383.88            0.
     19384.05            0.
     19384.24            0.
     19384.44            0.
     19384.63            0.
     19384.82            0.
     19385.01            0.
      19385.2            0.
     19385.39            0.
     19385.59            0.
     19385.78            0.
     19385.97            0.
     19386.14            0.
     19386.33            0.
     19386.52            0.
     19386.71            0.
      19386.9            0.
      19387.1            0.
     19387.29            0.
     19387.48            0.
     19387.67            0.
     19387.86            0.
     19388.05            0.
     19388.22            0.
     19388.42            0.
     19388.61            0.
      19388.8            0.
     19388.99            0.
     19389.18            0.
     19389.38            0.
     19389.57   1.853337E-5
     19389.76   1.127797E-4
     19389.95   2.070266E-4
     19390.14   2.864943E-4
     19390.33   3.606255E-4
      19390.5   4.264362E-4
     19390.71   5.088892E-4
     19390.89   5.754572E-4
      19391.1   6.579115E-4
     19391.29   7.320453E-4
     19391.46   7.978581E-4
     19391.65   8.719930E-4
     19391.84   9.461277E-4
     19392.04   0.001004347
     19392.23   9.918261E-4
     19392.42   9.791767E-4
     19392.61   9.666550E-4
      19392.8   9.541340E-4
     19392.99   9.416121E-4
     19393.19   9.290903E-4
     19393.38   9.165688E-4
     19393.55   9.054525E-4
     19393.74   8.928027E-4
     19393.93   8.802806E-4
     19394.12   8.185514E-4
     19394.31   7.294839E-4
     19394.51   6.404160E-4
      19394.7   5.513475E-4
     19394.89   4.622781E-4
     19395.08   3.732085E-4
     19395.27   2.841381E-4
     19395.46   1.941580E-4
     19395.66   1.050864E-4
     19395.83   2.601207E-5
     19396.02            0.
     19396.21            0.
      19396.4            0.
     19396.59            0.
     19396.79            0.
     19396.98            0.
     19397.17            0.
     19397.36            0.
     19397.55            0.
     19397.74            0.
     19397.91            0.
     19398.11            0.
      19398.3            0.
     19398.49            0.
     19398.68            0.
     19398.87            0.
     19399.06            0.
     19399.26            0.
     19399.45   6.896899E-6
     19399.64   7.855631E-5
     19399.83   1.502163E-4
       19400.   2.138332E-4
     19400.19   1.621933E-4
     19400.38   1.100253E-4
     19400.58   5.838322E-5
     19400.77   6.739975E-6
     19400.96            0.
     19401.15            0.
     19401.34            0.
     19401.54            0.
     19401.73            0.
     19401.92            0.
     19402.11            0.
      19402.3            0.
     19402.49            0.
     19402.69            0.
     19402.88            0.
     19403.05            0.
     19403.24            0.
     19403.43            0.
     19403.62            0.
     19403.81            0.
     19404.01            0.
      19404.2            0.
     19404.39            0.
     19404.58   1.746448E-5
     19404.77   5.917666E-5
     19404.96   1.013154E-4
     19405.13   1.383472E-4
     19405.33   1.800620E-4
     19405.52   2.217777E-4
     19405.71   2.634943E-4
      19405.9   3.056375E-4
     19406.09   3.013501E-4
     19406.29   2.491393E-4
     19406.48   1.969274E-4
     19406.67   1.447143E-4
     19406.86   9.196738E-5
     19407.05   3.975203E-5
     19407.22            0.
     19407.41            0.
     19407.61            0.
      19407.8            0.
     19407.99            0.
     19408.18            0.
     19408.37            0.
     19408.56            0.
     19408.76   6.825371E-6
     19408.95   6.378524E-5
     19409.14   1.207464E-4
     19409.33   1.777087E-4
      19409.5   2.282783E-4
      19409.7   2.858244E-4
     19409.89   3.427903E-4
     19410.08   3.280959E-4
     19410.27   2.094908E-4
     19410.46   9.088318E-5
     19410.65            0.
     19410.85            0.
     19411.04            0.
     19411.23            0.
     19411.42            0.
     19411.59            0.
     19411.78            0.
     19411.97            0.
     19412.17            0.
     19412.36            0.
     19412.55            0.
     19412.74            0.
     19412.93            0.
     19413.13            0.
     19413.32            0.
     19413.51            0.
      19413.7            0.
     19413.89   5.560205E-5
     19414.09   1.008274E-4
     19414.28   8.542573E-5
     19414.47   7.002366E-5
     19414.66   5.462130E-5
     19414.83   4.079031E-5
     19415.02   2.538730E-5
     19415.21   9.983957E-6
     19415.41            0.
      19415.6            0.
     19415.79            0.
     19415.98            0.
     19416.17            0.
     19416.37            0.
     19416.56            0.
     19416.75            0.
     19416.92            0.
     19417.11            0.
      19417.3            0.
      19417.5            0.
     19417.69            0.
     19417.88            0.
     19418.07            0.
     19418.26            0.
     19418.46            0.
     19418.65            0.
     19418.84            0.
     19419.01            0.
      19419.2   3.133603E-5
     19419.39   8.761057E-5
     19419.59   1.433179E-4
     19419.78   1.990264E-4
     19419.97   2.547361E-4
     19420.16   2.553006E-4
     19420.35   2.452275E-4
     19420.54   2.351542E-4
     19420.74   2.250807E-4
     19420.93   2.149042E-4
      19421.1   2.059611E-4
     19421.29   1.958869E-4
     19421.48   1.858125E-4
     19421.68   1.756351E-4
     19421.87   1.655604E-4
     19422.06   1.638738E-4
     19422.25   1.812014E-4
     19422.44   1.987060E-4
     19422.63   2.160344E-4
     19422.83   2.333630E-4
     19423.02   2.508689E-4
     19423.19   2.662532E-4
      19423.4   2.855281E-4
     19423.57   3.009131E-4
     19423.79   3.203657E-4
     19423.98   3.376967E-4
     19424.17   2.808820E-4
     19424.34   2.214454E-4
     19424.53   1.552534E-4
     19424.72   8.905992E-5
     19424.92   2.286502E-5
     19425.11            0.
      19425.3            0.
     19425.49            0.
     19425.68            0.
     19425.88            0.
     19426.07            0.
     19426.26            0.
     19426.43            0.
     19426.62            0.
     19426.81            0.
     19427.01            0.
      19427.2            0.
     19427.39   4.565137E-6
     19427.58   5.365298E-5
     19427.78   1.032428E-4
     19427.97   1.523328E-4
     19428.16   1.879007E-4
     19428.35   2.209650E-4
     19428.52   2.500223E-4
     19428.71   2.827540E-4
     19428.91   3.158205E-4
      19429.1   3.485536E-4
     19429.29   3.812875E-4
     19429.48   4.140221E-4
     19429.67   4.470914E-4
     19429.87   4.798274E-4
     19430.06   4.674044E-4
     19430.25   3.463080E-4
     19430.44   2.264318E-4
     19430.63   1.065533E-4
      19430.8            0.
       19431.            0.
     19431.19            0.
     19431.38            0.
     19431.57            0.
     19431.76            0.
     19431.96            0.
     19432.13            0.
     19432.34            0.
     19432.53            0.
      19432.7            0.
     19432.89            0.
     19433.09   1.158481E-5
     19433.28   1.455540E-4
     19433.47   2.795261E-4
     19433.66   4.135013E-4
     19433.86   5.488463E-4
     19434.05   6.463345E-4
     19434.24   6.313054E-4
     19434.43   6.161223E-4
     19434.62   6.010926E-4
     19434.81   5.860627E-4
     19435.01   5.708786E-4
      19435.2   5.558478E-4
     19435.37   5.425040E-4
     19435.56   5.273191E-4
     19435.78   5.105999E-4
     19435.97   4.955680E-4
     19436.14   4.558206E-4
     19436.33   4.045565E-4
     19436.52   3.527683E-4
     19436.71   3.015021E-4
     19436.91   2.502347E-4
      19437.1   1.984430E-4
     19437.29   1.471734E-4
     19437.46   1.016576E-4
     19437.68   4.410766E-5
     19437.87            0.
     19438.06            0.
     19438.23            0.
     19438.42            0.
     19438.61            0.
     19438.81            0.
       19439.            0.
     19439.19            0.
     19439.38            0.
     19439.57            0.
     19439.77            0.
     19439.96            0.
     19440.13            0.
     19440.32            0.
     19440.51            0.
     19440.71            0.
      19440.9            0.
     19441.09            0.
     19441.28            0.
     19441.47   4.842706E-5
     19441.67   1.128968E-4
     19441.86   1.773680E-4
     19442.03   2.065640E-4
     19442.22   8.354404E-5
     19442.41            0.
     19442.63            0.
      19442.8            0.
     19442.99            0.
     19443.18            0.
     19443.37            0.
     19443.57            0.
     19443.76            0.
     19443.95            0.
     19444.12            0.
     19444.31            0.
     19444.53            0.
     19444.72            0.
     19444.89            0.
     19445.08            0.
     19445.29            0.
     19445.47            0.
     19445.66            0.
     19445.85   2.258434E-5
     19446.04   1.047992E-4
     19446.23   7.881597E-5
     19446.43   5.256703E-5
     19446.62   2.658268E-5
     19446.81   5.977454E-7
       19447.            0.
      19447.2            0.
     19447.37            0.
     19447.56            0.
     19447.75            0.
     19447.96            0.
     19448.13            0.
     19448.33            0.
     19448.52            0.
     19448.71            0.
      19448.9            0.
      19449.1            0.
     19449.29            0.
     19449.46            0.
     19449.65            0.
     19449.87            0.
     19450.06            0.
     19450.23            0.
     19450.42            0.
     19450.61            0.
      19450.8            0.
       19451.            0.
     19451.19            0.
     19451.36            0.
     19451.55            0.
     19451.74            0.
     19451.96            0.
     19452.15            0.
     19452.32            0.
     19452.51            0.
     19452.71            0.
      19452.9            0.
     19453.09            0.
     19453.28            0.
     19453.45            0.
     19453.64            0.
     19453.86            0.
     19454.05            0.
     19454.22            0.
     19454.41            0.
     19454.61            0.
      19454.8            0.
     19454.99            0.
     19455.18            0.
     19455.37            0.
     19455.55            0.
     19455.76            0.
     19455.95            0.
     19456.14            0.
     19456.31            0.
     19456.53            0.
      19456.7            0.
     19456.89            0.
     19457.08   6.567269E-5
      19457.3   1.635635E-4
     19457.49   2.507773E-4
     19457.66   3.282034E-4
     19457.85   4.163108E-4
     19458.04   4.830210E-4
     19458.24   4.828533E-4
     19458.43   4.826875E-4
     19458.62   4.825197E-4
     19458.79   4.823725E-4
     19458.99   4.822048E-4
      19459.2   4.820201E-4
     19459.39   4.818542E-4
     19459.58   4.816864E-4
     19459.75   4.815391E-4
     19459.95   4.813713E-4
     19460.14   4.591538E-4
     19460.33   4.282372E-4
     19460.52   3.976321E-4
     19460.72   3.667143E-4
     19460.89   3.395433E-4
      19461.1   3.051888E-4
     19461.29   2.745814E-4
     19461.49   2.436607E-4
     19461.66   2.164876E-4
     19461.85   1.855657E-4
     19462.04   1.426508E-4
     19462.23   5.371782E-5
     19462.43            0.
     19462.62            0.
     19462.81            0.
     19462.98            0.
      19463.2            0.
     19463.39            0.
     19463.56            0.
     19463.75            0.
     19463.94            0.
     19464.13            0.
     19464.33            0.
     19464.52            0.
     19464.71            0.
      19464.9            0.
      19465.1            0.
     19465.29            0.
     19465.46            0.
     19465.65            0.
     19465.85            0.
     19466.06            0.
     19466.23            0.
     19466.42            0.
     19466.62   1.870683E-5
     19466.81   9.157823E-5
       19467.   1.651948E-4
     19467.19   2.380694E-4
     19467.38   3.116892E-4
     19467.58   3.845669E-4
     19467.77   4.581899E-4
     19467.96   5.310710E-4
     19468.15   4.662696E-4
     19468.32   3.785247E-4
     19468.54   2.675805E-4
     19468.73   1.687370E-4
      19468.9   7.997781E-5
     19469.09            0.
     19469.29            0.
     19469.48            0.
     19469.67            0.
     19469.86            0.
     19470.06            0.
     19470.25            0.
     19470.44            0.
     19470.63            0.
     19470.83   1.442838E-5
       19471.   1.175466E-4
     19471.19   2.348904E-4
     19471.38   3.510514E-4
     19471.57   4.684005E-4
     19471.77   5.845664E-4
     19471.96   7.019204E-4
     19472.15   6.180619E-4
     19472.34   4.782354E-4
     19472.54   3.398181E-4
     19472.73   1.999853E-4
      19472.9   7.709939E-5
     19473.09            0.
     19473.28            0.
     19473.48            0.
     19473.67            0.
     19473.86            0.
     19474.05            0.
     19474.25            0.
     19474.44            0.
     19474.63            0.
      19474.8            0.
     19474.99            0.
     19475.19            0.
      19475.4            0.
     19475.57            0.
     19475.76            0.
     19475.96            0.
     19476.15            0.
     19476.34            0.
     19476.54            0.
     19476.73            0.
      19476.9            0.
     19477.09            0.
      19477.3            0.
      19477.5            0.
     19477.67   2.774925E-5
     19477.86   1.375015E-4
     19478.07   2.039560E-4
     19478.25   1.711151E-4
     19478.44   1.345415E-4
     19478.63   9.759379E-5
     19478.82   6.101859E-5
     19479.02   2.406934E-5
     19479.21            0.
      19479.4            0.
     19479.59            0.
     19479.79            0.
     19479.98            0.
     19480.17            0.
     19480.34            0.
     19480.53            0.
     19480.75            0.
     19480.92            0.
     19481.11            0.
      19481.3            0.
      19481.5            0.
     19481.69            0.
     19481.88            0.
     19482.07            0.
     19482.24            0.
     19482.44            0.
     19482.65            0.
     19482.84            0.
     19483.02            0.
     19483.21            0.
      19483.4            0.
     19483.59            0.
     19483.79            0.
     19483.98            0.
     19484.15            0.
     19484.34            0.
     19484.53            0.
     19484.75            0.
     19484.94            0.
     19485.11            0.
      19485.3            0.
      19485.5            0.
     19485.69            0.
     19485.88            0.
     19486.07            0.
     19486.25   4.726980E-5
     19486.44   1.093753E-4
     19486.65   1.790873E-4
     19486.84   2.411957E-4
     19487.02   2.969676E-4
     19487.21   3.597123E-4
      19487.4   4.218244E-4
     19487.59   4.845721E-4
     19487.79   5.466868E-4
     19487.98   6.094371E-4
     19488.17   6.671735E-4
     19488.34   7.173617E-4
     19488.56   7.808199E-4
     19488.75   8.373566E-4
     19488.94   8.944707E-4
     19489.11   9.452406E-4
     19489.33   0.001008127
      19489.5   0.001058899
     19489.69   0.001115441
     19489.88   0.001172562
      19490.1    0.00116676
     19490.29   0.001087534
     19490.46    0.00101639
     19490.65   9.371607E-4
     19490.85   8.571204E-4
     19491.04   7.770789E-4
     19491.23   6.978441E-4
     19491.42   6.177988E-4
      19491.6   5.466460E-4
     19491.79   4.674062E-4
       19492.   3.790263E-4
     19492.19   3.551530E-4
     19492.39   3.310355E-4
     19492.56   3.095973E-4
     19492.75   2.857225E-4
     19492.94   2.616035E-4
     19493.13   2.377277E-4
     19493.33   2.136076E-4
     19493.52   1.894871E-4
     19493.69   1.682898E-4
     19493.91   1.414880E-4
      19494.1   1.189451E-4
     19494.29   9.810100E-5
     19494.46   7.938347E-5
     19494.66   5.832577E-5
     19494.85   3.748032E-5
     19495.04   1.642172E-5
     19495.23            0.
     19495.43            0.
     19495.62            0.
     19495.79            0.
       19496.            0.
      19496.2            0.
     19496.37            0.
     19496.56            0.
     19496.75            0.
     19496.95            0.
     19497.14   6.068263E-6
     19497.33   2.204793E-5
     19497.52   3.786654E-5
     19497.72   5.384691E-5
     19497.91   6.966620E-5
      19498.1   7.610928E-5
     19498.29   7.393154E-5
     19498.46   7.201777E-5
     19498.66   6.983994E-5
     19498.87   6.742013E-5
     19499.04   6.550622E-5
     19499.24   6.332824E-5
     19499.43   6.115022E-5
     19499.62   5.899418E-5
     19499.81   5.681609E-5
       19500.   5.472596E-5
