WAVELENGTH       R          %15.7g  angstroms
THROUGHPUT       R          %15.7g  ""
GRFTABLE t mtab$p1s1748gm_tmg.fits
CMPTABLE t mtab$p1s1748hm_tmc.fits
EXPR     t landolt,B
APERAREA r 45238.93
ZEROPT   r -21.1
URESP    r 9.771246E-20
PIVWV    r 4433.508
BANDW    r 352.9421
TPEAK    r 1.
EQUVW    r 1010.301
RECTW    r 1010.301
EMFLX    r 1.029395E-16
     5127.061     0.2692334
     5127.286     0.2689858
     5127.505     0.2687446
     5127.728     0.2684997
      5127.95     0.2682553
     5128.169     0.2680136
     5128.392     0.2677687
     5128.614     0.2675243
     5128.839     0.2672767
     5129.059      0.267035
     5129.279     0.2667933
     5129.504     0.2665457
     5129.727     0.2663008
     5129.946     0.2660591
     5130.168     0.2658147
     5130.391     0.2655698
     5130.614     0.2653248
     5130.833     0.2650831
     5131.059     0.2648355
     5131.281     0.2645906
     5131.504     0.2643457
     5131.724      0.264104
     5131.946     0.2638591
     5132.168     0.2636147
     5132.389     0.2633725
     5132.614     0.2631249
     5132.833     0.2628832
     5133.059      0.262635
     5133.279     0.2623933
     5133.501     0.2621484
     5133.724     0.2619035
     5133.947     0.2616585
     5134.167     0.2614169
     5134.389     0.2611719
     5134.615     0.2609238
     5134.837     0.2606788
     5135.058     0.2604366
      5135.28     0.2601917
     5135.503     0.2599468
     5135.726     0.2597019
     5135.945     0.2594602
     5136.168     0.2592152
     5136.391     0.2589698
     5136.611     0.2587281
     5136.836       0.25848
     5137.059      0.258235
     5137.282     0.2579896
     5137.502     0.2577479
     5137.725     0.2575024
     5137.948     0.2572575
     5138.173     0.2570093
     5138.394     0.2567671
     5138.616     0.2565222
     5138.839     0.2562772
     5139.062     0.2560318
     5139.282     0.2557895
     5139.505     0.2555446
     5139.728     0.2552992
     5139.951     0.2550543
     5140.171      0.254812
     5140.396     0.2545639
      5140.62     0.2543184
     5140.842     0.2540735
     5141.063     0.2538313
     5141.286     0.2535858
     5141.509     0.2533403
     5141.729     0.2530986
     5141.955     0.2528499
     5142.175     0.2526077
       5142.4     0.2523596
     5142.621     0.2521173
     5142.844     0.2518719
     5143.067     0.2516264
      5143.29      0.251381
      5143.51     0.2511387
     5143.733     0.2508933
     5143.959     0.2506451
     5144.179     0.2504029
     5144.402     0.2501574
     5144.625      0.249912
     5144.849     0.2496665
     5145.072      0.249421
     5145.292     0.2491788
     5145.515     0.2489334
     5145.739     0.2486874
     5145.964     0.2484392
     5146.185     0.2481964
     5146.408      0.247951
     5146.631     0.2477055
     5146.852     0.2474633
     5147.075     0.2472178
     5147.298     0.2469718
     5147.521     0.2467264
     5147.745     0.2464809
     5147.965     0.2462387
     5148.191       0.24599
     5148.415      0.245744
     5148.635     0.2455018
     5148.858     0.2452558
     5149.082     0.2450103
     5149.305     0.2447648
     5149.525     0.2445221
     5149.751     0.2442734
     5149.975     0.2440279
     5150.198     0.2438216
     5150.419      0.243623
     5150.642     0.2434221
     5150.865     0.2432213
     5151.086     0.2430227
      5151.31     0.2428214
     5151.533     0.2426206
     5151.759     0.2424167
     5151.979     0.2422185
     5152.203     0.2420172
     5152.427     0.2418159
      5152.65     0.2416151
     5152.871     0.2414165
     5153.094     0.2412152
      5153.32     0.2410117
     5153.541     0.2408131
     5153.765     0.2406118
     5153.988     0.2404106
     5154.212     0.2402093
     5154.435     0.2400085
     5154.656     0.2398098
     5154.879     0.2396085
     5155.103     0.2394073
      5155.33     0.2392034
      5155.55     0.2390047
     5155.774     0.2388035
     5155.998     0.2386022
     5156.218     0.2384036
     5156.442     0.2382023
     5156.666      0.238001
     5156.892     0.2377971
     5157.113     0.2375985
     5157.333     0.2373998
      5157.56      0.237196
     5157.784     0.2369947
     5158.005     0.2367956
     5158.229     0.2365943
     5158.452     0.2363931
     5158.676     0.2361918
     5158.897     0.2359927
     5159.124     0.2357888
     5159.347     0.2355876
     5159.571     0.2353863
     5159.792     0.2351872
     5160.016     0.2349859
     5160.239     0.2347847
      5160.46     0.2345856
     5160.687     0.2343817
     5160.908     0.2341826
     5161.135     0.2339787
     5161.355     0.2337801
      5161.58     0.2335784
     5161.803     0.2333771
     5162.027     0.2331754
     5162.248     0.2329767
     5162.472      0.232775
     5162.699     0.2325712
      5162.92     0.2323721
     5163.144     0.2321704
     5163.368     0.2319691
     5163.592     0.2317674
     5163.816     0.2315657
     5164.037     0.2313671
     5164.261     0.2311653
     5164.485     0.2309636
     5164.706     0.2307646
     5164.933     0.2305606
     5165.157     0.2303589
     5165.381     0.2301572
     5165.602     0.2299581
     5165.826     0.2297564
      5166.05     0.2295552
     5166.274     0.2293535
     5166.498     0.2291518
     5166.719     0.2289527
     5166.946     0.2287483
      5167.17     0.2285466
     5167.392     0.2283476
     5167.616     0.2281458
      5167.84     0.2279441
     5168.064     0.2277424
     5168.285     0.2275434
     5168.512      0.227339
     5168.736     0.2271373
     5168.958     0.2269378
     5169.182     0.2267361
     5169.406     0.2265344
      5169.63     0.2263327
     5169.852     0.2261336
     5170.076     0.2259315
       5170.3     0.2257297
     5170.527     0.2255254
     5170.749     0.2253263
     5170.973     0.2251242
     5171.197     0.2249225
     5171.421     0.2247207
     5171.643     0.2245212
     5171.867     0.2243195
     5172.094     0.2241152
     5172.316     0.2239157
      5172.54      0.223714
     5172.765     0.2235118
     5172.989     0.2233101
     5173.213      0.223108
     5173.435     0.2229089
     5173.659     0.2227067
     5173.883      0.222505
     5174.105     0.2223055
     5174.332     0.2221012
     5174.557      0.221899
     5174.781     0.2216969
     5175.003     0.2214974
     5175.227     0.2212957
     5175.452     0.2210935
     5175.676     0.2208914
       5175.9     0.2206897
     5176.122     0.2204901
      5176.35     0.2202854
     5176.574     0.2200832
     5176.795     0.2198841
      5177.02      0.219682
     5177.245     0.2194798
     5177.469     0.2192777
     5177.691     0.2190782
     5177.918     0.2188734
     5178.143     0.2186712
     5178.368     0.2184691
     5178.589     0.2182696
     5178.814     0.2180674
     5179.039     0.2178653
      5179.26     0.2176658
     5179.488      0.217461
     5179.709     0.2172615
     5179.937     0.2170567
     5180.159     0.2168572
     5180.383      0.216655
     5180.608     0.2164529
     5180.833     0.2162503
     5181.055     0.2160508
     5181.279     0.2158486
     5181.507     0.2156439
     5181.729     0.2154439
     5181.954     0.2152418
     5182.178     0.2150396
     5182.403     0.2148374
     5182.628     0.2146349
      5182.85     0.2144354
     5183.075     0.2142328
     5183.299     0.2140306
     5183.521     0.2138311
     5183.749     0.2136259
     5183.974     0.2134237
     5184.199     0.2132211
      5184.42     0.2130216
     5184.646     0.2128191
      5184.87     0.2126169
     5185.095     0.2124143
      5185.32     0.2122121
     5185.545     0.2120096
      5185.77      0.211807
     5185.995     0.2116048
     5186.217     0.2114049
     5186.442     0.2112023
     5186.667     0.2110001
     5186.892     0.2107976
     5187.114     0.2105976
     5187.341     0.2103928
     5187.566     0.2101902
     5187.792     0.2099876
     5188.014     0.2097877
     5188.239     0.2095851
     5188.464     0.2093825
     5188.686     0.2091826
     5188.914     0.2089778
     5189.136     0.2087778
     5189.364     0.2085726
     5189.586     0.2083727
     5189.811     0.2081701
     5190.036     0.2079675
     5190.261     0.2077649
     5190.483     0.2075649
     5190.708     0.2073624
     5190.937     0.2071571
     5191.159     0.2069572
     5191.384     0.2067546
     5191.609     0.2065516
     5191.834      0.206349
      5192.06     0.2061464
     5192.282     0.2059464
     5192.507     0.2057438
     5192.732     0.2055408
     5192.955     0.2053409
     5193.183     0.2051356
     5193.408     0.2049331
     5193.633       0.20473
     5193.855     0.2045301
     5194.081     0.2043275
     5194.306     0.2041245
     5194.531     0.2039219
     5194.757     0.2037188
     5194.979     0.2035189
     5195.207     0.2033137
     5195.433     0.2031107
     5195.655     0.2029107
      5195.88     0.2027077
     5196.105     0.2025051
     5196.331      0.202302
     5196.554     0.2021017
     5196.782     0.2018964
     5197.007     0.2016934
     5197.229     0.2014935
     5197.455     0.2012904
     5197.681     0.2010874
     5197.906     0.2008848
     5198.128     0.2006844
     5198.354     0.2004814
      5198.58     0.2002784
     5198.808     0.2000732
      5199.03     0.1998728
     5199.256     0.1996697
     5199.481     0.1994667
     5199.707     0.1992637
      5199.93     0.1990633
     5200.155     0.1988603
     5200.383      0.198655
     5200.606     0.1984546
     5200.832     0.1982516
     5201.057     0.1980486
     5201.283     0.1978455
     5201.505     0.1976452
     5201.731     0.1974421
     5201.957     0.1972391
     5202.182     0.1970361
     5202.405     0.1968353
     5202.634     0.1966296
     5202.859     0.1964266
     5203.085     0.1962235
     5203.308     0.1960232
     5203.533     0.1958201
     5203.759     0.1956171
     5203.985     0.1954136
      5204.21     0.1952106
     5204.433     0.1950102
     5204.662     0.1948045
     5204.888     0.1946011
      5205.11     0.1944007
     5205.336     0.1941972
     5205.562     0.1939942
     5205.788     0.1937912
     5206.011     0.1935903
     5206.239     0.1933847
     5206.462     0.1931838
     5206.688     0.1929808
     5206.914     0.1927774
      5207.14     0.1925743
     5207.366     0.1923708
     5207.588     0.1921705
     5207.817     0.1919644
      5208.04      0.191764
     5208.269     0.1915579
     5208.492      0.191357
     5208.718      0.191154
     5208.944     0.1909505
     5209.169     0.1907475
     5209.393     0.1905467
     5209.619     0.1903432
     5209.848     0.1901371
     5210.071     0.1899363
     5210.293     0.1897359
     5210.522     0.1895298
     5210.749     0.1893263
     5210.975     0.1891228
     5211.198      0.188922
     5211.424     0.1887186
     5211.649     0.1885155
     5211.873     0.1883143
     5212.102     0.1881086
     5212.328     0.1879051
     5212.554     0.1877017
     5212.777     0.1875008
     5213.003     0.1872974
     5213.229     0.1870939
     5213.455     0.1868904
     5213.682     0.1866865
     5213.905     0.1864857
     5214.134     0.1862796
      5214.36     0.1860761
     5214.583     0.1858753
     5214.809     0.1856718
     5215.036     0.1854679
     5215.262     0.1852645
     5215.485     0.1850636
     5215.714     0.1848575
      5215.94     0.1846541
     5216.164     0.1844528
      5216.39     0.1842493
     5216.616     0.1840454
     5216.842     0.1838419
     5217.065     0.1836411
     5217.292     0.1834372
     5217.518     0.1832337
     5217.748     0.1830272
     5217.971     0.1828264
     5218.197     0.1826225
     5218.423      0.182419
      5218.65     0.1822151
     5218.873     0.1820143
       5219.1     0.1818103
     5219.329     0.1816043
     5219.552      0.181403
     5219.779     0.1811991
     5220.005     0.1809956
     5220.231     0.1807917
     5220.458     0.1805878
     5220.681      0.180387
     5220.908     0.1801831
     5221.134     0.1799791
     5221.358     0.1797779
     5221.587     0.1795718
     5221.813     0.1793679
      5222.04      0.179164
     5222.264     0.1789627
      5222.49     0.1787588
     5222.717     0.1785549
     5222.943      0.178351
     5223.167     0.1781497
     5223.393     0.1779462
     5223.623     0.1777397
     5223.849     0.1775358
     5224.073     0.1773345
     5224.299     0.1771306
     5224.526     0.1769267
     5224.753     0.1767224
     5224.977     0.1765211
     5225.206     0.1763145
     5225.433     0.1761107
     5225.656     0.1759094
     5225.883     0.1757055
     5226.109     0.1755016
     5226.336     0.1752972
      5226.56     0.1750959
     5226.787      0.174892
     5227.013     0.1746881
     5227.243     0.1744812
     5227.467     0.1742799
     5227.693      0.174076
      5227.92     0.1738716
     5228.147     0.1736677
     5228.371     0.1734665
     5228.598     0.1732621
     5228.824     0.1730582
     5229.051     0.1728539
     5229.278     0.1726499
     5229.505     0.1724456
     5229.731     0.1722417
     5229.956       0.17204
     5230.182     0.1718361
     5230.409     0.1716318
     5230.636     0.1714278
      5230.86     0.1712261
      5231.09     0.1710191
     5231.316     0.1708152
     5231.543     0.1706109
     5231.768     0.1704092
     5231.994     0.1702053
     5232.221     0.1700009
     5232.448     0.1697966
     5232.672     0.1695949
     5232.899     0.1693905
     5233.129      0.169184
     5233.356     0.1689796
      5233.58     0.1687779
     5233.807     0.1685736
     5234.034     0.1683692
     5234.258     0.1681675
     5234.485     0.1679632
     5234.712     0.1677589
     5234.942     0.1675518
     5235.167     0.1673501
     5235.394     0.1671458
     5235.621     0.1669415
     5235.848     0.1667371
     5236.072     0.1665354
     5236.299     0.1663311
     5236.526     0.1661267
     5236.756     0.1659197
      5236.98      0.165718
     5237.207     0.1655137
     5237.435     0.1653089
     5237.662     0.1651045
     5237.886     0.1649028
     5238.113     0.1646985
      5238.34     0.1644937
     5238.567     0.1642894
     5238.794      0.164085
     5239.022     0.1638802
     5239.249     0.1636759
     5239.476     0.1634715
     5239.701     0.1632694
     5239.928      0.163065
     5240.155     0.1628603
     5240.379     0.1626585
     5240.609     0.1624516
     5240.837     0.1622468
     5241.064     0.1620424
     5241.289     0.1618403
     5241.516     0.1616355
     5241.743     0.1614312
     5241.971     0.1612264
     5242.195     0.1610242
     5242.422     0.1608199
     5242.653     0.1606124
      5242.88     0.1604081
     5243.104      0.160206
     5243.332     0.1600012
      5243.56     0.1597964
     5243.787      0.159592
     5244.011     0.1593899
     5244.242     0.1591825
     5244.469     0.1589777
     5244.694     0.1587755
     5244.921     0.1585712
     5245.148     0.1583664
     5245.376     0.1581616
     5245.601     0.1579595
     5245.828     0.1577547
     5246.056     0.1575499
     5246.286     0.1573425
     5246.511     0.1571403
     5246.738     0.1569355
     5246.966     0.1567308
     5247.193      0.156526
     5247.418     0.1563238
     5247.646      0.156119
     5247.873     0.1559143
     5248.101      0.155709
     5248.329     0.1555042
     5248.556     0.1552995
     5248.784     0.1550947
     5249.011     0.1548899
     5249.236     0.1546873
     5249.464     0.1544825
     5249.691     0.1542777
     5249.917     0.1540751
     5250.147     0.1538795
     5250.375     0.1536929
     5250.602     0.1535063
     5250.827     0.1533217
     5251.055     0.1531352
     5251.283     0.1529482
      5251.51     0.1527616
     5251.735      0.152577
     5251.963     0.1523904
     5252.194      0.152201
     5252.421     0.1520144
     5252.646     0.1518299
     5252.874     0.1516433
     5253.102     0.1514563
      5253.33     0.1512697
     5253.555     0.1510852
     5253.786     0.1508958
     5254.013     0.1507092
     5254.238     0.1505246
     5254.466     0.1503376
     5254.694      0.150151
     5254.922     0.1499641
     5255.147     0.1497795
     5255.375     0.1495925
     5255.603     0.1494055
     5255.833     0.1492165
     5256.059      0.149032
     5256.287      0.148845
     5256.515      0.148658
     5256.743      0.148471
     5256.968     0.1482864
     5257.196     0.1480995
     5257.424     0.1479125
     5257.652     0.1477255
      5257.88     0.1475385
     5258.108     0.1473515
     5258.336     0.1471645
     5258.561     0.1469799
     5258.789      0.146793
     5259.017      0.146606
     5259.245      0.146419
     5259.471      0.146234
     5259.702     0.1460446
      5259.93     0.1458577
     5260.158     0.1456707
     5260.383     0.1454861
     5260.611     0.1452987
     5260.839     0.1451117
     5261.067     0.1449247
     5261.292     0.1447402
     5261.521     0.1445528
     5261.752     0.1443634
      5261.98     0.1441764
     5262.206     0.1439914
     5262.434     0.1438044
     5262.662     0.1436171
     5262.887     0.1434325
     5263.116     0.1432451
     5263.344     0.1430581
     5263.572     0.1428707
       5263.8     0.1426838
     5264.029     0.1424964
     5264.257     0.1423094
     5264.485      0.142122
     5264.711      0.141937
     5264.939       0.14175
     5265.167     0.1415627
     5265.398     0.1413733
     5265.624     0.1411883
     5265.853     0.1410009
     5266.081     0.1408135
     5266.309     0.1406265
     5266.535     0.1404416
     5266.763     0.1402542
     5266.992     0.1400668
      5267.22     0.1398794
     5267.448     0.1396924
     5267.677     0.1395051
     5267.905     0.1393177
     5268.131     0.1391327
     5268.359     0.1389453
     5268.588     0.1387579
     5268.816     0.1385705
     5269.042     0.1383856
     5269.273     0.1381958
     5269.502     0.1380084
      5269.73      0.137821
     5269.956      0.137636
     5270.185     0.1374487
     5270.413     0.1372613
     5270.642     0.1370735
     5270.868     0.1368885
     5271.096     0.1367011
     5271.328     0.1365113
     5271.556      0.136324
     5271.782     0.1361386
     5272.011     0.1359512
     5272.239     0.1357638
     5272.468     0.1355764
     5272.694      0.135391
     5272.925     0.1352013
     5273.154     0.1350139
      5273.38     0.1348285
     5273.608     0.1346411
     5273.837     0.1344533
     5274.066     0.1342659
     5274.292     0.1340806
     5274.521     0.1338932
      5274.75     0.1337054
     5274.981     0.1335156
     5275.207     0.1333302
     5275.436     0.1331429
     5275.665     0.1329551
     5275.893     0.1327677
     5276.119     0.1325823
     5276.348     0.1323945
     5276.577     0.1322071
     5276.806     0.1320193
     5277.035     0.1318316
     5277.263     0.1316442
     5277.492     0.1314564
     5277.718      0.131271
     5277.947     0.1310832
     5278.176     0.1308955
     5278.405     0.1307081
     5278.631     0.1305227
     5278.863     0.1303325
     5279.092     0.1301447
     5279.321     0.1299569
     5279.547     0.1297716
     5279.776     0.1295838
     5280.005      0.129396
     5280.234     0.1292082
      5280.46     0.1290228
     5280.689     0.1288351
     5280.921     0.1286449
      5281.15     0.1284571
     5281.376     0.1282717
     5281.605     0.1280839
     5281.834     0.1278961
     5282.063     0.1277083
      5282.29     0.1275226
     5282.519     0.1273348
     5282.748      0.127147
     5282.977     0.1269592
     5283.206      0.126771
     5283.435     0.1265832
     5283.664     0.1263955
      5283.89     0.1262101
      5284.12     0.1260219
     5284.349     0.1258341
     5284.581     0.1256439
     5284.807     0.1254582
     5285.036     0.1252704
     5285.266     0.1250822
     5285.495     0.1248944
     5285.721     0.1247086
      5285.95     0.1245208
      5286.18     0.1243327
     5286.409     0.1241449
     5286.635     0.1239591
     5286.867     0.1237689
     5287.097     0.1235807
     5287.323     0.1233949
     5287.552     0.1232072
     5287.782      0.123019
     5288.011     0.1228308
     5288.237     0.1226454
      5288.47     0.1224548
     5288.699     0.1222666
     5288.928     0.1220789
     5289.155     0.1218931
     5289.384     0.1217049
     5289.614     0.1215167
     5289.843     0.1213285
      5290.07     0.1211427
     5290.299     0.1209546
     5290.531     0.1207644
     5290.761     0.1205762
     5290.987     0.1203904
     5291.217     0.1202022
     5291.446      0.120014
     5291.673     0.1198283
     5291.902     0.1196401
     5292.135     0.1194495
     5292.361     0.1192637
     5292.591     0.1190755
     5292.821     0.1188869
      5293.05     0.1186988
      5293.28     0.1185106
     5293.506     0.1183248
     5293.736     0.1181366
     5293.965     0.1179484
     5294.198     0.1177574
     5294.425     0.1175717
     5294.654     0.1173835
     5294.884     0.1171953
     5295.114     0.1170067
      5295.34     0.1168209
      5295.57     0.1166327
       5295.8     0.1164442
     5296.029      0.116256
     5296.259     0.1160674
     5296.489     0.1158792
     5296.718      0.115691
     5296.945     0.1155048
     5297.175     0.1153167
     5297.405     0.1151281
     5297.634     0.1149399
     5297.861     0.1147537
     5298.094     0.1145627
     5298.324     0.1143745
     5298.554      0.114186
      5298.78     0.1140002
      5299.01     0.1138116
      5299.24      0.113623
      5299.47     0.1134348
     5299.697     0.1132486
     5299.927     0.1130601
      5300.16     0.1129074
     5300.389     0.1127743
     5300.616     0.1126426
     5300.846     0.1125092
     5301.076     0.1123758
     5301.303     0.1122441
     5301.533     0.1121107
     5301.763     0.1119774
     5301.993      0.111844
     5302.223     0.1117109
     5302.453     0.1115775
     5302.683     0.1114441
     5302.913     0.1113107
      5303.14      0.111179
      5303.37     0.1110456
       5303.6     0.1109119
     5303.833     0.1107769
      5304.06     0.1106452
      5304.29     0.1105118
      5304.52     0.1103784
      5304.75      0.110245
     5304.977     0.1101133
     5305.208     0.1099796
     5305.438     0.1098462
     5305.667     0.1097129
     5305.897     0.1095795
     5306.128     0.1094458
     5306.358     0.1093124
     5306.585     0.1091807
     5306.815      0.109047
     5307.045     0.1089137
     5307.275     0.1087803
     5307.503     0.1086483
     5307.736     0.1085132
     5307.966     0.1083795
     5308.196     0.1082461
     5308.424     0.1081142
     5308.654     0.1079808
     5308.884     0.1078471
     5309.114     0.1077137
     5309.342     0.1075817
     5309.572     0.1074484
     5309.805      0.107313
     5310.036     0.1071793
     5310.263     0.1070476
     5310.493      0.106914
     5310.724     0.1067803
     5310.954     0.1066469
     5311.181     0.1065149
     5311.412     0.1063813
     5311.642     0.1062476
     5311.872     0.1061142
     5312.103     0.1059805
     5312.333     0.1058469
     5312.563     0.1057132
     5312.791     0.1055812
     5313.021     0.1054475
     5313.252     0.1053139
     5313.485     0.1051788
     5313.712     0.1050468
     5313.943     0.1049131
     5314.173     0.1047795
     5314.404     0.1046458
     5314.632     0.1045135
     5314.862     0.1043799
     5315.093     0.1042462
     5315.323     0.1041125
     5315.551     0.1039805
     5315.784     0.1038452
     5316.015     0.1037115
     5316.242     0.1035795
     5316.473     0.1034456
     5316.704     0.1033119
     5316.934     0.1031782
     5317.162     0.1030463
     5317.396     0.1029106
     5317.626     0.1027769
     5317.856     0.1026433
     5318.084      0.102511
     5318.315     0.1023773
     5318.545     0.1022437
     5318.776     0.1021097
     5319.004     0.1019777
     5319.235     0.1018438
     5319.468     0.1017084
     5319.699     0.1015745
     5319.927     0.1014425
     5320.158     0.1013085
     5320.388     0.1011748
     5320.616     0.1010426
     5320.847     0.1009089
     5321.081     0.1007733
     5321.312     0.1006393
     5321.539     0.1005073
      5321.77     0.1003734
     5322.001     0.1002394
     5322.231     0.1001058
     5322.459    0.09997351
      5322.69    0.09983955
     5322.921    0.09970559
     5323.155    0.09957022
     5323.383    0.09943797
     5323.614    0.09930401
     5323.845    0.09917006
     5324.076     0.0990361
     5324.304    0.09890385
     5324.535    0.09876989
     5324.766    0.09863594
     5324.996    0.09850226
     5325.227    0.09836832
     5325.458    0.09823436
     5325.689    0.09810039
     5325.917    0.09796786
     5326.148    0.09783391
     5326.379    0.09769996
      5326.61    0.09756599
     5326.838    0.09743375
     5327.072    0.09729809
     5327.303    0.09716413
     5327.534    0.09703018
     5327.763    0.09689763
     5327.994    0.09676369
     5328.225    0.09662972
     5328.456    0.09649578
     5328.684    0.09636323
     5328.915    0.09622927
     5329.149    0.09609362
     5329.377    0.09596109
     5329.608    0.09582713
     5329.839    0.09569317
     5330.071    0.09555893
     5330.299    0.09542668
      5330.53    0.09529243
     5330.761    0.09515849
     5330.993    0.09502424
     5331.224     0.0948903
     5331.455    0.09475605
     5331.686    0.09462211
     5331.917    0.09448786
     5332.146     0.0943556
     5332.377    0.09422137
     5332.608    0.09408712
     5332.842    0.09395147
     5333.071    0.09381893
     5333.302     0.0936847
     5333.533    0.09355074
     5333.765     0.0934165
     5333.993    0.09328397
     5334.225    0.09314972
     5334.456    0.09301578
     5334.684    0.09288323
     5334.916    0.09274899
      5335.15    0.09261306
     5335.381    0.09247881
      5335.61    0.09234628
     5335.841    0.09221204
     5336.073    0.09207781
     5336.304    0.09194356
     5336.533    0.09181102
     5336.767    0.09167509
     5336.999    0.09154084
      5337.23    0.09140661
     5337.458    0.09127407
      5337.69    0.09113984
     5337.921    0.09100559
     5338.153    0.09087136
     5338.381    0.09073882
     5338.613    0.09060457
     5338.848    0.09046835
     5339.079    0.09033412
     5339.308    0.09020159
     5339.539    0.09006734
     5339.771     0.0899331
        5340.    0.08980028
     5340.231    0.08966605
     5340.462     0.0895318
     5340.694    0.08939728
     5340.926    0.08926305
     5341.158    0.08912852
     5341.389    0.08899429
     5341.621    0.08886005
      5341.85    0.08872723
     5342.081    0.08859299
     5342.313    0.08845846
     5342.544    0.08832423
     5342.776    0.08818971
     5343.008    0.08805546
      5343.24    0.08792095
     5343.472    0.08778642
       5343.7    0.08765388
     5343.932    0.08751936
     5344.164    0.08738484
     5344.396     0.0872506
     5344.625    0.08711778
     5344.859    0.08698156
     5345.091    0.08684733
      5345.32     0.0867145
     5345.552    0.08657998
     5345.784    0.08644547
     5346.016    0.08631094
     5346.244    0.08617839
     5346.476    0.08604388
     5346.708    0.08590936
     5346.943    0.08577313
     5347.172    0.08564031
     5347.404    0.08550579
     5347.636    0.08537127
     5347.868    0.08523674
     5348.097    0.08510393
     5348.329     0.0849694
     5348.563    0.08483319
     5348.795    0.08469866
     5349.024    0.08456583
     5349.256    0.08443132
     5349.488     0.0842968
     5349.717    0.08416397
      5349.95    0.08402916
     5350.182    0.08388012
     5350.414    0.08372704
     5350.643     0.0835759
     5350.878    0.08342057
      5351.11    0.08326749
     5351.342    0.08311442
     5351.571    0.08296327
     5351.803    0.08280987
     5352.035    0.08265679
     5352.271    0.08250146
       5352.5    0.08235032
     5352.731    0.08219725
     5352.964    0.08204385
     5353.196    0.08189077
     5353.425    0.08173931
     5353.657    0.08158623
      5353.89    0.08143283
     5354.119    0.08128169
     5354.351    0.08112829
     5354.586    0.08097328
     5354.818    0.08081988
     5355.048    0.08066841
      5355.28    0.08051534
     5355.512    0.08036195
     5355.745    0.08020855
     5355.974     0.0800574
     5356.209    0.07990208
     5356.441    0.07974868
     5356.674    0.07959528
     5356.903    0.07944413
     5357.135    0.07929073
     5357.368    0.07913733
       5357.6    0.07898393
      5357.83    0.07883247
     5358.062    0.07867907
     5358.297    0.07852374
     5358.526    0.07837259
     5358.759    0.07821921
     5358.991    0.07806581
     5359.224    0.07791241
     5359.453    0.07776093
     5359.686    0.07760753
     5359.918    0.07745381
     5360.151    0.07730041
     5360.383    0.07714702
     5360.616    0.07699362
     5360.848    0.07684022
     5361.081    0.07668683
      5361.31    0.07653537
     5361.542    0.07638197
     5361.775    0.07622824
     5362.008    0.07607484
      5362.24    0.07592145
     5362.473    0.07576805
     5362.706    0.07561433
     5362.935    0.07546286
     5363.167    0.07530946
       5363.4    0.07515574
     5363.633    0.07500234
     5363.863    0.07485056
     5364.095    0.07469716
     5364.331     0.0745415
     5364.563     0.0743881
     5364.793    0.07423664
     5365.026    0.07408292
     5365.258    0.07392952
     5365.491     0.0737758
     5365.721    0.07362401
     5365.954    0.07347061
     5366.187    0.07331689
     5366.422    0.07316156
     5366.652    0.07300977
     5366.885    0.07285605
     5367.117    0.07270265
      5367.35    0.07254893
      5367.58    0.07239714
     5367.813    0.07224343
     5368.048    0.07208809
     5368.281    0.07193437
     5368.511    0.07178259
     5368.744    0.07162887
     5368.977    0.07147515
     5369.207    0.07132336
      5369.44    0.07116964
     5369.672    0.07101624
     5369.905    0.07086252
     5370.138     0.0707088
     5370.371    0.07055508
     5370.604    0.07040136
     5370.837    0.07024764
     5371.067    0.07009584
       5371.3    0.06994212
     5371.533    0.06978808
     5371.766    0.06963436
     5371.999    0.06948064
     5372.232    0.06932692
     5372.465     0.0691732
     5372.698    0.06901948
     5372.928    0.06886737
     5373.161    0.06871365
     5373.394    0.06855993
     5373.624    0.06840815
     5373.857     0.0682541
     5374.093    0.06809844
     5374.326    0.06794472
     5374.557    0.06779262
      5374.79     0.0676389
     5375.022    0.06748518
     5375.256    0.06733114
     5375.486    0.06717934
     5375.722    0.06702337
     5375.952    0.06687158
     5376.188    0.06671561
     5376.418    0.06656381
     5376.652    0.06640977
     5376.885    0.06625605
     5377.118    0.06610201
     5377.348    0.06595022
     5377.582    0.06579618
     5377.818     0.0656402
     5378.051    0.06548648
     5378.281    0.06533437
     5378.515    0.06518033
     5378.748    0.06502661
     5378.978     0.0648745
     5379.211    0.06472046
     5379.445    0.06456642
     5379.678    0.06441237
     5379.911    0.06425865
     5380.145    0.06410461
     5380.378    0.06395056
     5380.611    0.06379652
     5380.842    0.06364441
     5381.075    0.06349037
     5381.309    0.06333633
     5381.542    0.06318228
     5381.775    0.06302824
     5382.009     0.0628742
     5382.242    0.06272015
     5382.476    0.06256611
     5382.706    0.06241401
     5382.939    0.06225996
     5383.173    0.06210592
     5383.403    0.06195381
     5383.637    0.06179976
     5383.874    0.06164347
     5384.107    0.06148942
     5384.337    0.06133731
     5384.571    0.06118327
     5384.805    0.06102891
     5385.038    0.06087486
     5385.269    0.06072275
     5385.502    0.06056871
     5385.739    0.06041241
     5385.972    0.06025837
     5386.203    0.06010593
     5386.437    0.05995189
      5386.67    0.05979785
     5386.904    0.05964348
     5387.134    0.05949138
     5387.368    0.05933701
     5387.604    0.05918103
     5387.835     0.0590286
     5388.069    0.05887456
     5388.303    0.05872019
     5388.537    0.05856583
     5388.767    0.05841372
     5389.001    0.05825935
     5389.234    0.05810531
     5389.468    0.05795094
     5389.702    0.05779658
