WAVELENGTH       R          %15.7g  angstroms
THROUGHPUT       R          %15.7g  ""
GRFTABLE t mtab$o4g13576m_tmg.fits
CMPTABLE t mtab$o9k1612hm_tmc.fits
EXPR     t wfpc2,a2d7,1,f467m
     7083.635            0.
     7084.896            0.
     7086.156            0.
     7087.417            0.
     7088.673            0.
     7089.934            0.
     7091.195            0.
     7092.453            0.
     7093.718            0.
     7094.977            0.
     7096.238            0.
     7097.501            0.
     7098.759            0.
     7100.026            0.
     7101.285            0.
     7102.544            0.
     7103.812            0.
     7105.072            0.
     7106.335            0.
       7107.6            0.
     7108.864            0.
     7110.128            0.
     7111.389            0.
     7112.654            0.
     7113.919            0.
     7115.185            0.
     7116.447            0.
     7117.717            0.
     7118.979            0.
     7120.241            0.
     7121.512            0.
     7122.775            0.
     7124.042            0.
     7125.309            0.
     7126.573            0.
     7127.844            0.
     7129.108            0.
     7130.376            0.
     7131.645            0.
     7132.914            0.
     7134.178            0.
     7135.447            0.
     7136.717            0.
     7137.982            0.
     7139.256            0.
     7140.522            0.
     7141.796            0.
     7143.062            0.
      7144.33            0.
     7145.604            0.
     7146.871            0.
     7148.143            0.
     7149.414            0.
     7150.682            0.
     7151.954            0.
     7153.226            0.
     7154.499            0.
     7155.771            0.
     7157.041            0.
     7158.313            0.
     7159.587            0.
      7160.86            0.
      7162.13            0.
     7163.408            0.
     7164.679            0.
     7165.953            0.
     7167.228            0.
     7168.499            0.
     7169.778            0.
     7171.049            0.
     7172.325            0.
     7173.601            0.
     7174.873            0.
     7176.149            0.
     7177.426            0.
     7178.703            0.
     7179.976            0.
     7181.253            0.
      7182.53            0.
     7183.808            0.
     7185.086            0.
      7186.36            0.
     7187.642            0.
     7188.917            0.
     7190.192            0.
     7191.475            0.
      7192.75            0.
      7194.03            0.
     7195.309            0.
     7196.589            0.
     7197.869            0.
     7199.146            0.
     7200.426            0.
     7201.708            0.
     7202.988            0.
     7204.266            0.
     7205.547            0.
     7206.829            0.
     7208.107            0.
     7209.393            0.
     7210.672            0.
     7211.958            0.
     7213.237            0.
     7214.517            0.
     7215.804            0.
     7217.083            0.
     7218.367            0.
     7219.651            0.
     7220.932            0.
     7222.216            0.
       7223.5            0.
     7224.786            0.
     7226.071            0.
     7227.353            0.
     7228.638            0.
     7229.924            0.
      7231.21            0.
     7232.492            0.
     7233.783            0.
     7235.065            0.
     7236.353            0.
      7237.64            0.
     7238.923            0.
     7240.215            0.
     7241.499            0.
     7242.787            0.
     7244.076            0.
      7245.36            0.
     7246.649            0.
     7247.938            0.
     7249.228            0.
     7250.513            0.
     7251.803            0.
     7253.093            0.
     7254.383            0.
     7255.673            0.
      7256.96            0.
     7258.255            0.
     7259.542            0.
      7260.83            0.
     7262.125            0.
     7263.413            0.
     7264.705            0.
     7265.997            0.
      7267.29            0.
     7268.583            0.
     7269.872            0.
     7271.165            0.
     7272.458            0.
     7273.751            0.
     7275.042            0.
     7276.336            0.
      7277.63            0.
      7278.92            0.
     7280.219            0.
      7281.51            0.
      7282.81            0.
     7284.101            0.
     7285.393            0.
     7286.693            0.
     7287.985            0.
     7289.282            0.
     7290.578            0.
     7291.875            0.
     7293.168            0.
     7294.465            0.
     7295.763            0.
     7297.061            0.
     7298.359            0.
     7299.653            0.
     7300.952            0.
      7302.25            0.
     7303.545            0.
     7304.849            0.
     7306.144            0.
     7307.444            0.
     7308.744            0.
      7310.04            0.
     7311.344            0.
     7312.641            0.
     7313.941            0.
     7315.243            0.
     7316.544            0.
     7317.841            0.
     7319.143            0.
     7320.445            0.
     7321.743            0.
     7323.049            0.
     7324.348            0.
     7325.651            0.
     7326.954            0.
     7328.253            0.
     7329.561            0.
     7330.861            0.
     7332.161            0.
     7333.469            0.
      7334.77            0.
     7336.075            0.
     7337.379            0.
     7338.685            0.
      7339.99            0.
     7341.296            0.
     7342.598            0.
     7343.904            0.
      7345.21            0.
     7346.513            0.
     7347.824            0.
     7349.126            0.
      7350.43            0.
     7351.742            0.
     7353.045            0.
     7354.357            0.
     7355.662            0.
     7356.966            0.
     7358.279            0.
     7359.583            0.
     7360.893            0.
     7362.202            0.
     7363.512            0.
     7364.817            0.
     7366.132            0.
     7367.438            0.
     7368.745            0.
     7370.059            0.
     7371.366            0.
     7372.682            0.
     7373.989            0.
     7375.297            0.
     7376.613            0.
     7377.921            0.
     7379.233            0.
     7380.546            0.
     7381.854            0.
     7383.168            0.
     7384.481            0.
     7385.795            0.
     7387.108            0.
     7388.423            0.
     7389.733            0.
     7391.047            0.
     7392.362            0.
     7393.673            0.
     7394.992            0.
     7396.304            0.
     7397.615            0.
     7398.936            0.
     7400.248            0.
     7401.568            0.
      7402.88            0.
     7404.197            0.
     7405.515            0.
     7406.828            0.
     7408.146            0.
     7409.463            0.
     7410.781            0.
     7412.095            0.
     7413.418            0.
     7414.732            0.
     7416.052            0.
     7417.371            0.
     7418.686            0.
      7420.01            0.
     7421.326            0.
     7422.642            0.
     7423.966            0.
     7425.283            0.
     7426.604            0.
     7427.925            0.
     7429.242            0.
     7430.567            0.
     7431.885            0.
     7433.207            0.
     7434.529            0.
     7435.852            0.
     7437.171            0.
     7438.494            0.
     7439.817            0.
     7441.136            0.
     7442.464            0.
     7443.784            0.
     7445.112            0.
     7446.432            0.
     7447.753            0.
     7449.082            0.
     7450.403            0.
     7451.728            0.
     7453.054            0.
     7454.375            0.
     7455.701            0.
     7457.027            0.
     7458.354            0.
     7459.681            0.
     7461.008            0.
     7462.331            0.
     7463.658            0.
     7464.986            0.
      7466.31            0.
     7467.642            0.
     7468.966            0.
     7470.295            0.
     7471.624            0.
     7472.949            0.
     7474.282            0.
     7475.607            0.
     7476.938            0.
     7478.268            0.
     7479.594            0.
     7480.924            0.
     7482.255            0.
     7483.586            0.
     7484.913            0.
     7486.245            0.
     7487.576            0.
     7488.908            0.
      7490.24            0.
     7491.568            0.
     7492.905            0.
     7494.234            0.
     7495.567            0.
       7496.9            0.
      7498.23            0.
     7499.564            0.
     7500.898            0.
     7502.232            0.
     7503.566            0.
     7504.897            0.
     7506.232            0.
     7507.567            0.
     7508.903            0.
     7510.235            0.
     7511.571            0.
     7512.907            0.
     7514.239            0.
      7515.58            0.
     7516.913            0.
     7518.254            0.
     7519.587            0.
     7520.925            0.
     7522.263            0.
     7523.597            0.
     7524.935            0.
     7526.273            0.
     7527.612            0.
     7528.947            0.
     7530.287            0.
     7531.626            0.
     7532.966            0.
     7534.306            0.
     7535.642            0.
     7536.982            0.
     7538.323            0.
      7539.66            0.
     7541.005            0.
     7542.343            0.
     7543.684            0.
     7545.026            0.
     7546.364            0.
     7547.711            0.
     7549.049            0.
     7550.392            0.
     7551.735            0.
     7553.079            0.
     7554.418            0.
     7555.762            0.
     7557.106            0.
     7558.446            0.
     7559.794            0.
     7561.135            0.
      7562.48            0.
     7563.826            0.
     7565.167            0.
     7566.517            0.
     7567.858            0.
     7569.205            0.
     7570.551            0.
     7571.894            0.
     7573.241            0.
     7574.588            0.
     7575.935            0.
     7577.283            0.
     7578.631            0.
     7579.975            0.
     7581.323            0.
     7582.672            0.
     7584.017            0.
      7585.37            0.
     7586.715            0.
      7588.06            0.
     7589.414            0.
      7590.76            0.
     7592.114            0.
     7593.461            0.
     7594.812            0.
     7596.163            0.
      7597.51            0.
     7598.861            0.
     7600.213            0.
     7601.565            0.
     7602.913            0.
     7604.265            0.
     7605.618            0.
     7606.967            0.
     7608.324            0.
     7609.673            0.
     7611.031            0.
     7612.381            0.
     7613.731            0.
     7615.089            0.
      7616.44            0.
     7617.794            0.
      7619.15            0.
     7620.501            0.
     7621.856            0.
     7623.212            0.
     7624.568            0.
     7625.925            0.
     7627.281            0.
     7628.634            0.
     7629.991            0.
     7631.348            0.
     7632.701            0.
     7634.063            0.
     7635.417            0.
     7636.771            0.
     7638.134            0.
     7639.488            0.
     7640.852            0.
     7642.207            0.
     7643.566            0.
     7644.926            0.
     7646.281            0.
     7647.642            0.
     7649.002            0.
     7650.362            0.
     7651.719            0.
     7653.084            0.
     7654.442            0.
     7655.803            0.
     7657.165            0.
     7658.523            0.
      7659.89            0.
     7661.248            0.
     7662.606            0.
     7663.974            0.
     7665.333            0.
     7666.696            0.
      7668.06            0.
      7669.42            0.
     7670.789            0.
     7672.149            0.
     7673.514            0.
     7674.878            0.
     7676.244            0.
     7677.605            0.
     7678.975            0.
     7680.337            0.
     7681.699            0.
     7683.069            0.
     7684.432            0.
     7685.803            0.
     7687.166            0.
     7688.529            0.
     7689.901            0.
     7691.265            0.
     7692.633            0.
     7694.001            0.
     7695.366            0.
     7696.735            0.
     7698.104            0.
     7699.473            0.
     7700.843            0.
     7702.213            0.
     7703.579            0.
     7704.953            0.
      7706.32            0.
     7707.686            0.
     7709.062            0.
     7710.429            0.
       7711.8            0.
     7713.172            0.
      7714.54            0.
     7715.917            0.
     7717.285            0.
     7718.658            0.
     7720.031            0.
     7721.399            0.
     7722.773            0.
     7724.147            0.
     7725.521            0.
     7726.891            0.
      7728.27            0.
      7729.64            0.
     7731.015            0.
      7732.39            0.
     7733.762            0.
     7735.142            0.
     7736.513            0.
      7737.89            0.
     7739.266            0.
     7740.638            0.
     7742.015            0.
     7743.393            0.
      7744.77            0.
     7746.147            0.
     7747.521            0.
     7748.899            0.
     7750.278            0.
     7751.657            0.
     7753.031            0.
     7754.415            0.
      7755.79            0.
     7757.165            0.
     7758.549            0.
     7759.925            0.
      7761.31            0.
     7762.686            0.
     7764.067            0.
     7765.448            0.
     7766.825            0.
     7768.207            0.
     7769.589            0.
     7770.971            0.
     7772.349            0.
     7773.731            0.
     7775.114            0.
     7776.497            0.
     7777.881            0.
      7779.26            0.
     7780.644            0.
     7782.028            0.
     7783.408            0.
     7784.797            0.
     7786.177            0.
     7787.562            0.
     7788.947            0.
     7790.333            0.
     7791.719            0.
     7793.101            0.
     7794.487            0.
     7795.874            0.
      7797.26            0.
     7798.643            0.
      7800.03            0.
     7801.417            0.
     7802.801            0.
     7804.193            0.
     7805.577            0.
     7806.966            0.
     7808.354            0.
     7809.739            0.
     7811.133            0.
     7812.518            0.
     7813.908            0.
     7815.298            0.
     7816.684            0.
     7818.074            0.
     7819.465            0.
     7820.856            0.
     7822.247            0.
     7823.634            0.
     7825.026            0.
     7826.418            0.
      7827.81            0.
     7829.198            0.
     7830.595            0.
     7831.984            0.
     7833.373            0.
     7834.771            0.
      7836.16            0.
     7837.554            0.
     7838.948            0.
     7840.342            0.
     7841.737            0.
     7843.128            0.
     7844.523            0.
     7845.918            0.
     7847.314            0.
     7848.706            0.
     7850.102            0.
     7851.498            0.
     7852.891            0.
     7854.292            0.
     7855.685            0.
     7857.082            0.
     7858.479            0.
     7859.873            0.
     7861.276            0.
      7862.67            0.
     7864.068            0.
     7865.467            0.
     7866.867            0.
     7868.262            0.
     7869.661            0.
     7871.061            0.
     7872.461            0.
     7873.862            0.
     7875.258            0.
     7876.659            0.
      7878.06            0.
     7879.457            0.
     7880.863            0.
     7882.261            0.
     7883.658            0.
     7885.065            0.
     7886.463            0.
     7887.871            0.
      7889.27            0.
     7890.673            0.
     7892.077            0.
      7893.48            0.
      7894.88            0.
     7896.285            0.
     7897.689            0.
      7899.09            0.
     7900.499            0.
       7901.9            0.
     7903.306            0.
     7904.712            0.
     7906.114            0.
     7907.524            0.
     7908.927            0.
     7910.329            0.
     7911.741            0.
     7913.144            0.
     7914.551            0.
     7915.959            0.
     7917.367            0.
     7918.775            0.
      7920.18            0.
     7921.589            0.
     7922.998            0.
     7924.407            0.
     7925.812            0.
     7927.227            0.
     7928.633            0.
     7930.039            0.
     7931.454            0.
      7932.86            0.
     7934.276            0.
     7935.683            0.
      7937.09            0.
     7938.506            0.
     7939.914            0.
     7941.326            0.
     7942.739            0.
     7944.152            0.
     7945.561            0.
     7946.974            0.
     7948.388            0.
     7949.802            0.
     7951.216            0.
     7952.626            0.
     7954.045            0.
     7955.456            0.
     7956.866            0.
     7958.286            0.
     7959.697            0.
     7961.113            0.
     7962.529            0.
     7963.941            0.
     7965.362            0.
     7966.775            0.
     7968.192            0.
     7969.609            0.
     7971.023            0.
     7972.441            0.
     7973.859            0.
     7975.277            0.
     7976.692            0.
     7978.115            0.
      7979.53            0.
     7980.954            0.
     7982.369            0.
     7983.785            0.
     7985.209            0.
     7986.625            0.
     7988.046            0.
     7989.467            0.
     7990.884   2.784161E-9
     7992.305   7.256482E-9
     7993.727   1.172213E-8
     7995.149   1.618418E-8
     7996.571   2.063802E-8
     7997.989   2.507453E-8
     7999.412   2.951658E-8
     8000.835   3.046077E-8
     8002.258   2.894424E-8
     8003.677   2.743449E-8
     8005.105   2.591906E-8
     8006.525   2.441504E-8
     8007.945   2.291415E-8
     8009.374   2.140710E-8
     8010.794   1.991194E-8
     8012.223   1.841068E-8
     8013.644   1.692125E-8
      8015.07   1.542984E-8
     8016.496   1.394155E-8
     8017.917   1.246097E-8
     8019.343   1.097842E-8
      8020.77   1.583786E-8
     8022.197   2.608796E-8
     8023.619   3.628476E-8
     8025.046   4.649478E-8
     8026.474   5.668647E-8
     8027.902   6.685633E-8
      8029.33   7.700438E-8
     8030.754   8.479624E-8
     8032.187   9.055250E-8
     8033.611   9.626302E-8
     8035.036   1.019631E-7
     8036.469   1.076859E-7
     8037.895   1.133632E-7
     8039.324   1.190456E-7
     8040.754   1.140101E-7
      8042.18   9.944865E-8
     8043.615   8.482375E-8
     8045.042   7.031455E-8
     8046.473   5.579179E-8
     8047.904   4.130023E-8
     8049.336   2.683488E-8
     8050.763   1.935623E-8
     8052.195   1.789586E-8
     8053.628   1.643811E-8
     8055.056   1.498795E-8
     8056.493   1.353198E-8
     8057.922   1.208754E-8
      8059.36   1.063684E-8
     8060.789   1.234998E-8
     8062.218   1.661360E-8
     8063.657   2.089701E-8
     8065.087   2.514351E-8
     8066.521   2.939520E-8
     8067.957   3.363903E-8
     8069.387   3.786058E-8
     8070.823   3.882577E-8
     8072.258   3.736226E-8
     8073.694   3.590138E-8
      8075.13   3.444361E-8
     8076.563   3.299293E-8
        8078.   3.154041E-8
     8079.436   3.009151E-8
     8080.874   3.208110E-8
     8082.307   3.626956E-8
     8083.749   4.047437E-8
     8085.182   4.464573E-8
     8086.616   4.880925E-8
     8088.059   5.298897E-8
     8089.493   5.713396E-8
     8090.932   6.037416E-8
     8092.372   6.311393E-8
     8093.811   6.584752E-8
     8095.251   6.857588E-8
     8096.687   7.128976E-8
     8098.126   7.400578E-8
     8099.567   7.671655E-8
     8101.008   7.259051E-8
     8102.444   6.556237E-8
     8103.886   5.852583E-8
     8105.327   5.150482E-8
     8106.765   4.451828E-8
     8108.211   3.750223E-8
     8109.649   3.054662E-8
     8111.096   3.935861E-8
     8112.535   5.312112E-8
     8113.973   6.685288E-8
     8115.421   8.064217E-8
      8116.86   9.432158E-8
     8118.304   1.080118E-7
     8119.748   1.216712E-7
     8121.192   1.193896E-7
     8122.633   1.137691E-7
     8124.078   1.081438E-7
     8125.523   1.025290E-7
     8126.968   9.692669E-8
     8128.414   9.133488E-8
     8129.855   8.577246E-8
     8131.301   7.651295E-8
     8132.748   6.685801E-8
      8134.19   5.725723E-8
     8135.642   4.761316E-8
     8137.084   3.804906E-8
     8138.527   2.850650E-8
     8139.979   1.892429E-8
     8141.423   1.743295E-8
     8142.876   1.605101E-8
      8144.32   1.468097E-8
     8145.769   1.330939E-8
     8147.217   1.194091E-8
     8148.667   1.057460E-8
     8150.112   9.424398E-9
     8151.562   1.076325E-8
     8153.012   1.209947E-8
     8154.458   1.342857E-8
     8155.913   1.476312E-8
     8157.359   1.608653E-8
      8158.81   1.741135E-8
     8160.261   1.921614E-8
     8161.708   2.320387E-8
     8163.165   2.720655E-8
     8164.612   3.117720E-8
      8166.06   3.513869E-8
     8167.517   3.911630E-8
     8168.966   4.306205E-8
     8170.419   4.662633E-8
     8171.872   4.923489E-8
     8173.326   5.183820E-8
      8174.78   5.443624E-8
     8176.234   5.702815E-8
     8177.684   5.960700E-8
     8179.139   6.218754E-8
     8180.594   6.044153E-8
     8182.044   5.246212E-8
     8183.504   4.445025E-8
     8184.956   3.650502E-8
     8186.407   2.857814E-8
     8187.868   2.061646E-8
      8189.32   1.272108E-8
     8190.781   9.023598E-9
     8192.233   9.013082E-9
     8193.687   9.002568E-9
     8195.148   8.991994E-9
     8196.602   8.981488E-9
      8198.06   8.970952E-9
     8199.518   8.960420E-9
     8200.977   1.769001E-8
     8202.431   3.066808E-8
     8203.895   4.370251E-8
      8205.35   5.662807E-8
     8206.809   6.955775E-8
     8208.269   8.246541E-8
     8209.725   9.530800E-8
     8211.189   8.919311E-8
     8212.646   7.876060E-8
     8214.102   6.835252E-8
     8215.567   5.789928E-8
     8217.024   4.753321E-8
     8218.486   3.715693E-8
     8219.948   2.680520E-8
     8221.405   3.383131E-8
     8222.873   4.153411E-8
     8224.331   4.916735E-8
     8225.794   5.680783E-8
     8227.257   6.442997E-8
     8228.721   7.203884E-8
      8230.18   7.944703E-8
     8231.644   8.574161E-8
     8233.108   9.202513E-8
     8234.568   9.827250E-8
     8236.037   1.045422E-7
     8237.498   1.107633E-7
     8238.968   1.170066E-7
     8240.429   1.176239E-7
     8241.891   1.048273E-7
     8243.361   9.198462E-8
     8244.823   7.924915E-8
     8246.289   6.651022E-8
     8247.756   5.379340E-8
     8249.219   4.114089E-8
     8250.687   3.260683E-8
     8252.154   2.878762E-8
     8253.622   2.497759E-8
      8255.09   2.117672E-8
     8256.559   1.738251E-8
     8258.022   1.361004E-8
     8259.492   9.831626E-9
     8260.961   1.097805E-8
     8262.426   1.470496E-8
       8263.9   1.844753E-8
     8265.366   2.215868E-8
     8266.831   2.585828E-8
     8268.307   2.957584E-8
     8269.772   3.325970E-8
     8271.248   3.274111E-8
     8272.715   3.146333E-8
     8274.183   3.018776E-8
     8275.659   2.890761E-8
     8277.126   2.763898E-8
     8278.599   2.636834E-8
     8280.071   2.545951E-8
     8281.544   3.159600E-8
     8283.013   3.770108E-8
     8284.486   4.381128E-8
      8285.96   4.990627E-8
     8287.434   5.598609E-8
     8288.908   6.205474E-8
     8290.378   6.494584E-8
     8291.857   5.872198E-8
     8293.328   5.255028E-8
     8294.799   4.639373E-8
     8296.278   4.021566E-8
      8297.75   3.408539E-8
     8299.226   2.795406E-8
     8300.702   3.167260E-8
     8302.174   4.617154E-8
     8303.655   6.073017E-8
     8305.128   7.516611E-8
     8306.605   8.961356E-8
     8308.083   1.040246E-7
     8309.561   1.183993E-7
     8311.034   1.250949E-7
     8312.513   1.285574E-7
     8313.991   1.320108E-7
     8315.466   1.354461E-7
     8316.949   1.388928E-7
     8318.425   1.423125E-7
     8319.909   1.457434E-7
     8321.385   1.480235E-7
      8322.86   1.502242E-7
     8324.345   1.524319E-7
     8325.821   1.546220E-7
     8327.303   1.568134E-7
     8328.783   1.589975E-7
     8330.261   1.571893E-7
     8331.742   1.367730E-7
     8333.225   1.163947E-7
     8334.707   9.606798E-8
     8336.189   7.579277E-8
     8337.668   5.562224E-8
     8339.151   3.543652E-8
     8340.635   2.339292E-8
     8342.118   2.218281E-8
     8343.598   2.097891E-8
     8345.086   1.977089E-8
     8346.566   1.857226E-8
     8348.051   1.737348E-8
     8349.536   1.617695E-8
     8351.017   2.463140E-8
     8352.502   3.751765E-8
     8353.987   5.039013E-8
     8355.474   6.325729E-8
      8356.96   7.611062E-8
     8358.442   8.891637E-8
     8359.929   1.017420E-7
     8361.416   8.893223E-8
     8362.903   7.484654E-8
     8364.387   6.081288E-8
     8365.874   4.675736E-8
     8367.362   3.270780E-8
     8368.847   1.871027E-8
      8370.34   8.377178E-9
     8371.824   1.070005E-8
     8373.317   1.303411E-8
     8374.803   1.535341E-8
     8376.293   1.767776E-8
     8377.782   1.999801E-8
     8379.269   2.231112E-8
     8380.759   2.344191E-8
      8382.25   2.342893E-8
      8383.74   2.341596E-8
     8385.228   2.340299E-8
     8386.719   2.338997E-8
     8388.211   2.337692E-8
     8389.703   2.336386E-8
     8391.195   2.428117E-8
     8392.684   2.542536E-8
     8394.177   2.657198E-8
      8395.67   2.771728E-8
     8397.158   2.885751E-8
     8398.657   3.000464E-8
     8400.146   3.068842E-8
     8401.641   2.719582E-8
     8403.135   2.370714E-8
     8404.625   2.023151E-8
     8406.125   1.673706E-8
     8407.615   1.326931E-8
     8409.111   9.791883E-9
     8410.607   8.665025E-9
     8412.104   1.097059E-8
     8413.595   1.326597E-8
     8415.092   1.556770E-8
     8416.589   1.786674E-8
     8418.081   2.015561E-8
     8419.583   2.245675E-8
     8421.076   2.225734E-8
     8422.574   2.109226E-8
     8424.072   1.992850E-8
     8425.566   1.876910E-8
     8427.069   1.760423E-8
     8428.564   1.644675E-8
     8430.063   1.553096E-8
     8431.563   2.011696E-8
     8433.059   2.468856E-8
     8434.559   2.926665E-8
     8436.059   3.383926E-8
      8437.56   3.840935E-8
     8439.061   4.297394E-8
     8440.562   4.324507E-8
     8442.059   3.636409E-8
      8443.56   2.947336E-8
     8445.062   2.258638E-8
      8446.56   1.572552E-8
     8448.066   8.832724E-9
     8449.564   1.988394E-9
     8451.063   3.234757E-9
     8452.571   7.816275E-9
      8454.07   1.236554E-8
     8455.579   1.693885E-8
     8457.078   2.147698E-8
     8458.578   2.601251E-8
     8460.087   3.030558E-8
     8461.588   3.028701E-8
     8463.093   3.026836E-8
     8464.598   3.024969E-8
     8466.104   3.023099E-8
     8467.605   3.021231E-8
     8469.111   3.019356E-8
     8470.618   2.877580E-8
     8472.125   2.534986E-8
     8473.632   2.192815E-8
     8475.135   1.851954E-8
     8476.646   1.509526E-8
      8478.15   1.169293E-8
     8479.653   8.297048E-9
     8481.167   9.263635E-9
     8482.671   1.151544E-8
      8484.18   1.377169E-8
     8485.688   1.602505E-8
     8487.193   1.826971E-8
     8488.708   2.052603E-8
     8490.213   2.308348E-8
     8491.724   2.758724E-8
     8493.234   3.208518E-8
     8494.745   3.657729E-8
     8496.251   4.104909E-8
     8497.763   4.553245E-8
     8499.274   5.000994E-8
     8500.781   4.922923E-8
     8502.299   4.354791E-8
     8503.807   3.791073E-8
     8505.319   3.226288E-8
     8506.832   2.662263E-8
     8508.341   2.100454E-8
     8509.858   1.536140E-8
     8511.367   1.888009E-8
     8512.882   2.335533E-8
     8514.396   2.782439E-8
     8515.906   3.227288E-8
     8517.421   3.672957E-8
     8518.936   4.118004E-8
     8520.451   4.429485E-8
     8521.967   4.426413E-8
     8523.482   4.423337E-8
     8524.994   4.420265E-8
     8526.511   4.417180E-8
     8528.027   4.414091E-8
      8529.54   4.411008E-8
     8531.062   4.173947E-8
     8532.575   3.837646E-8
     8534.088   3.502028E-8
      8535.61   3.164712E-8
     8537.124   2.829812E-8
     8538.647   2.493224E-8
     8540.162   2.159048E-8
     8541.677   1.825343E-8
       8543.2   1.490176E-8
     8544.716   1.157201E-8
     8546.235   8.238429E-9
     8547.756   4.907474E-9
     8549.276   1.581298E-9
     8550.792   8.647168E-9
     8552.318   2.529409E-8
     8553.835   4.181053E-8
     8555.356   5.835610E-8
     8556.878   7.487755E-8
     8558.396   9.133252E-8
     8559.923   1.078690E-7
      8561.44   9.819702E-8
     8562.959   8.713609E-8
     8564.487   7.602019E-8
     8566.006   6.499139E-8
     8567.529   5.394328E-8
     8569.054   4.290429E-8
     8570.573   3.439668E-8
     8572.103   2.996389E-8
     8573.622   2.556587E-8
     8575.147   2.115742E-8
     8576.673   1.675549E-8
     8578.198   1.236010E-8
      8579.72   7.982498E-9
     8581.251   8.069640E-9
     8582.772   9.154038E-9
     8584.295   1.023748E-8
     8585.826   1.132552E-8
     8587.349   1.240565E-8
     8588.881   1.349103E-8
     8590.404   1.399120E-8
     8591.928   1.289367E-8
     8593.461   1.179077E-8
     8594.984   1.069654E-8
     8596.514   9.599762E-9
     8598.043   8.504647E-9
     8599.567   7.414688E-9
     8601.098   7.881258E-9
     8602.627   8.960396E-9
     8604.157   1.003853E-8
     8605.688   1.111566E-8
     8607.219   1.219042E-8
     8608.745   1.326073E-8
     8610.276   1.687240E-8
     8611.809   3.201052E-8
     8613.336   4.707672E-8
     8614.872   6.220576E-8
       8616.4   7.723404E-8
     8617.933   9.227684E-8
     8619.466   1.073052E-7
     8620.994   1.103812E-7
     8622.533   1.070500E-7
     8624.062   1.037470E-7
     8625.596   1.004365E-7
      8627.13   9.713102E-8
      8628.66   9.383902E-8
     8630.195   8.944841E-8
      8631.73   7.757158E-8
     8633.266   6.571370E-8
     8634.797   5.390488E-8
     8636.338   4.203984E-8
     8637.869   3.026899E-8
       8639.4   1.851711E-8
     8640.942   1.850266E-8
     8642.475   2.594307E-8
     8644.017   3.341862E-8
      8645.55   4.083932E-8
     8647.088   4.827137E-8
     8648.626   5.569111E-8
     8650.159   6.230345E-8
     8651.698   6.225019E-8
     8653.237   6.219686E-8
     8654.776   6.214348E-8
     8656.312   6.209019E-8
     8657.852   6.203667E-8
     8659.392   6.198310E-8
     8660.932   5.808307E-8
     8662.473   5.167593E-8
     8664.009   4.530004E-8
      8665.55   3.891487E-8
     8667.091   3.254073E-8
     8668.628   2.619375E-8
     8670.175   2.089448E-8
     8671.713   2.403196E-8
     8673.255   2.717185E-8
     8674.798   3.030812E-8
     8676.341   3.343879E-8
     8677.885   3.656583E-8
     8679.423   3.967541E-8
     8680.967   3.752950E-8
     8682.512   3.224569E-8
     8684.056   2.697455E-8
     8685.596   2.172606E-8
     8687.141   1.647027E-8
     8688.687   1.122055E-8
     8690.228   7.074532E-9
     8691.777   9.163627E-9
     8693.319   1.123842E-8
     8694.865   1.331469E-8
     8696.412   1.538846E-8
     8697.954   1.745192E-8
     8699.507   1.952592E-8
     8701.049   2.299219E-8
     8702.597   2.713033E-8
     8704.145   3.126083E-8
     8705.688   3.537328E-8
     8707.237   3.949107E-8
     8708.786   4.360119E-8
     8710.335   4.591175E-8
     8711.885   4.172777E-8
     8713.435   3.755144E-8
     8714.979   3.339588E-8
     8716.529   2.923485E-8
      8718.08   2.507888E-8
     8719.626   2.094365E-8
     8721.183   3.014353E-8
     8722.729   4.345374E-8
     8724.275   5.674728E-8
     8725.832   7.009942E-8
      8727.38   8.335089E-8
     8728.937   9.666053E-8
     8730.485   1.028078E-7
     8732.038   9.348745E-8
     8733.592   8.417871E-8
      8735.14   7.492250E-8
     8736.694   6.564294E-8
     8738.248   5.638679E-8
     8739.803   4.714244E-8
     8741.353   4.149471E-8
     8742.907   3.635886E-8
     8744.463   3.122961E-8
     8746.018   2.611340E-8
     8747.574   2.100064E-8
     8749.125   1.591695E-8
     8750.682   1.527071E-8
     8752.238   2.032832E-8
      8753.79   2.536016E-8
     8755.353   3.041682E-8
     8756.904   3.542878E-8
     8758.463   4.045282E-8
     8760.021   4.531739E-8
     8761.579   3.921375E-8
     8763.138   3.312208E-8
     8764.691   2.706144E-8
      8766.25   2.099374E-8
      8767.81   1.493428E-8
     8769.369   8.886886E-9
     8770.925   1.299185E-8
     8772.484   2.401615E-8
     8774.045   3.502510E-8
     8775.602   4.598430E-8
     8777.167   5.698299E-8
     8778.724   6.789762E-8
     8780.285   7.590351E-8
     8781.847   7.083343E-8
     8783.404   6.578612E-8
     8784.972   6.071732E-8
     8786.529   5.569021E-8
     8788.093   5.065437E-8
     8789.656   4.562869E-8
     8791.215   4.140099E-8
     8792.778   3.738758E-8
     8794.343   3.337986E-8
     8795.907   2.938032E-8
     8797.472   2.538901E-8
     8799.036   2.140591E-8
     8800.597   1.819471E-8
     8802.162   1.620024E-8
     8803.729   1.420865E-8
     8805.289   1.222863E-8
      8806.86   1.023913E-8
     8808.422   8.266134E-9
     8809.984   6.296032E-9
     8811.557   1.505350E-8
     8813.119   2.384505E-8
     8814.691   3.267265E-8
     8816.255   4.143208E-8
     8817.823   5.020000E-8
