WAVELENGTH       R          %15.7g  angstroms
THROUGHPUT       R          %15.7g  ""
GRFTABLE t mtab$o4g13576m_tmg.fits
CMPTABLE t mtab$o9k1612hm_tmc.fits
EXPR     t stis,fuvmama,f25lya
APERAREA r 45238.93
ZEROPT   r -21.1
URESP    r 1.129422E-15
PIVWV    r 1242.815
BANDW    r 60.47555
TPEAK    r 0.003188491
EQUVW    r 0.3124186
RECTW    r 97.98322
EMFLX    r 1.606197E-13
     6996.738  9.874697E-20
     6998.317  9.897015E-20
       6999.9  9.919293E-20
     7001.479  9.868730E-20
     7003.055  9.813491E-20
     7004.636  9.758195E-20
     7006.216  9.703011E-20
     7007.797  9.647926E-20
     7009.382  9.592817E-20
     7010.964  9.638559E-20
     7012.546  9.748518E-20
     7014.129  9.858189E-20
     7015.711  9.967533E-20
     7017.291  1.007632E-19
     7018.882  1.018562E-19
     7020.466  1.026850E-19
      7022.05  1.028974E-19
     7023.635  1.031091E-19
      7025.22  1.033199E-19
     7026.805  1.035298E-19
     7028.391  1.037389E-19
     7029.977  1.039471E-19
     7031.563  1.030647E-19
     7033.149  1.021680E-19
     7034.736  1.012731E-19
     7036.324  1.003796E-19
     7037.912  9.948841E-20
       7039.5  9.859872E-20
     7041.088  9.709953E-20
     7042.677  9.532286E-20
     7044.267  9.355004E-20
     7045.856  9.178161E-20
     7047.446  9.001702E-20
     7049.036  8.825629E-20
     7050.627  8.842415E-20
     7052.218  9.154639E-20
      7053.81  9.466192E-20
     7055.401  9.776793E-20
     7056.993  1.008672E-19
     7058.585  1.039579E-19
     7060.179  1.067528E-19
     7061.771  1.072546E-19
     7063.365  1.077550E-19
     7064.959  1.082537E-19
     7066.553  1.087509E-19
     7068.152  1.092477E-19
     7069.747  1.097416E-19
     7071.342  1.087343E-19
     7072.938  1.074466E-19
     7074.534  1.061619E-19
      7076.13  1.048795E-19
     7077.727  1.036002E-19
     7079.324  1.023236E-19
     7080.922  1.018991E-19
      7082.52  1.020973E-19
     7084.118  1.022947E-19
     7085.716  1.024912E-19
     7087.315  1.026870E-19
     7088.915  1.028819E-19
     7090.514  1.033111E-19
     7092.114  1.042350E-19
     7093.714  1.051560E-19
     7095.315  1.060748E-19
     7096.917  1.069908E-19
     7098.518  1.079042E-19
      7100.12  1.085439E-19
     7101.722  1.058295E-19
     7103.324  1.031212E-19
     7104.927  1.004189E-19
     7106.531  9.772259E-20
     7108.134  9.503320E-20
     7109.738  9.234984E-20
     7111.343  9.222116E-20
     7112.947  9.258859E-20
     7114.552  9.295484E-20
     7116.158  9.331992E-20
     7117.764  9.368379E-20
     7119.374  9.404725E-20
      7120.98  9.349687E-20
     7122.587  9.236520E-20
     7124.194  9.123590E-20
     7125.802  9.010928E-20
      7127.41  8.898472E-20
     7129.018  8.786321E-20
     7130.627  8.654268E-20
     7132.236  8.491094E-20
     7133.846  8.328229E-20
     7135.455  8.165820E-20
     7137.065  8.003719E-20
     7138.676  7.842028E-20
     7140.287  7.715528E-20
     7141.902  7.750165E-20
     7143.514  7.784610E-20
     7145.125  7.818936E-20
     7146.734  7.853071E-20
     7148.347  7.887180E-20
      7149.96  7.921182E-20
     7151.573  7.877548E-20
     7153.191  7.831911E-20
     7154.805  7.786465E-20
     7156.419  7.741115E-20
     7158.035  7.695833E-20
      7159.65  7.650645E-20
     7161.261  7.803199E-20
     7162.881  8.011208E-20
     7164.498  8.218130E-20
     7166.114  8.424529E-20
     7167.731  8.630408E-20
     7169.349  8.835764E-20
     7170.971  8.790443E-20
     7172.589  8.577862E-20
     7174.208  8.365759E-20
     7175.826  8.154197E-20
     7177.445  7.943110E-20
     7179.065  7.732502E-20
     7180.685  7.620032E-20
     7182.306  7.640966E-20
     7183.926  7.661817E-20
     7185.547  7.682591E-20
     7187.169  7.703286E-20
     7188.791  7.723902E-20
     7190.413  7.719238E-20
     7192.035  7.640766E-20
     7193.658  7.562454E-20
     7195.282  7.484301E-20
     7196.905  7.406333E-20
     7198.529  7.328527E-20
     7200.154  7.252056E-20
     7201.778  7.186969E-20
     7203.403  7.122013E-20
     7205.029  7.057169E-20
     7206.655  6.992494E-20
     7208.281  6.927932E-20
     7209.908  6.863519E-20
     7211.535  6.796426E-20
     7213.162  6.729301E-20
      7214.79  6.662335E-20
     7216.418  6.595485E-20
     7218.046  6.528794E-20
     7219.675  6.462259E-20
     7221.304  6.391042E-20
     7222.938  6.318625E-20
     7224.567  6.246533E-20
     7226.198  6.174593E-20
     7227.829  6.102804E-20
     7229.459  6.031188E-20
     7231.091  5.983938E-20
     7232.723  5.948768E-20
     7234.354  5.913670E-20
     7235.987  5.878626E-20
      7237.62  5.843658E-20
     7239.253  5.808752E-20
     7240.887  5.736596E-20
     7242.521  5.633201E-20
     7244.155  5.530036E-20
      7245.79  5.427099E-20
     7247.425  5.324391E-20
      7249.06  5.221944E-20
     7250.696  5.304330E-20
     7252.332  5.635614E-20
     7253.969  5.966081E-20
     7255.605  6.295628E-20
     7257.243  6.624359E-20
      7258.88  6.952268E-20
     7260.519  7.117708E-20
     7262.157  6.934114E-20
     7263.795  6.750940E-20
     7265.435  6.568184E-20
     7267.074  6.385848E-20
     7268.714  6.203983E-20
     7270.354  6.000322E-20
     7271.995  5.716885E-20
      7273.64  5.433525E-20
     7275.281  5.151418E-20
     7276.923  4.870061E-20
     7278.569  4.588701E-20
     7280.208  4.363066E-20
      7281.85  4.508382E-20
     7283.494  4.653373E-20
     7285.137  4.797954E-20
     7286.781  4.942124E-20
     7288.429  5.086310E-20
     7290.074  5.219890E-20
     7291.719  5.143441E-20
     7293.364  5.067202E-20
     7295.006  4.991288E-20
     7296.652  4.915384E-20
     7298.299  4.839647E-20
      7299.95  4.763897E-20
     7301.597  4.627338E-20
     7303.245  4.489210E-20
     7304.893  4.351402E-20
     7306.541  4.213914E-20
      7308.19  4.076745E-20
     7309.839  3.939937E-20
     7311.489  3.986067E-20
     7313.138  4.051779E-20
     7314.789  4.117336E-20
     7316.439  4.182719E-20
      7318.09  4.247908E-20
     7319.742  4.312923E-20
     7321.394  4.341984E-20
     7323.045  4.364328E-20
     7324.698  4.386610E-20
     7326.355  4.408867E-20
     7328.008  4.431000E-20
     7329.662  4.453056E-20
     7331.316  4.479563E-20
      7332.97  4.507139E-20
     7334.625  4.534632E-20
      7336.28  4.562034E-20
     7337.936  4.589359E-20
     7339.591  4.616594E-20
     7341.248  4.650091E-20
     7342.904  4.685557E-20
     7344.561  4.720929E-20
     7346.218  4.756189E-20
     7347.876  4.791344E-20
     7349.534  4.826395E-20
     7351.193  4.638028E-20
     7352.852  4.363070E-20
     7354.511  4.088769E-20
      7356.17  3.815124E-20
      7357.83  3.542217E-20
     7359.491  3.269887E-20
     7361.151  3.361037E-20
     7362.813  3.612230E-20
     7364.474  3.862722E-20
     7366.136  4.112660E-20
     7367.798  4.361895E-20
      7369.46  4.610502E-20
     7371.124  4.695927E-20
     7372.787  4.703144E-20
     7374.451  4.710329E-20
     7376.115  4.717475E-20
     7377.779  4.724587E-20
     7379.448  4.731681E-20
     7381.113  4.671580E-20
     7382.779  4.578366E-20
     7384.445  4.485362E-20
     7386.111  4.392599E-20
     7387.778  4.300021E-20
     7389.445  4.207683E-20
     7391.112  4.214540E-20
      7392.78  4.270718E-20
     7394.448  4.326726E-20
     7396.117  4.382597E-20
     7397.786  4.438297E-20
     7399.456  4.493844E-20
     7401.125  4.496919E-20
     7402.795  4.474680E-20
     7404.466  4.452486E-20
     7406.137  4.430331E-20
     7407.808  4.408219E-20
     7409.479  4.386141E-20
     7411.151  4.353149E-20
     7412.824  4.315276E-20
     7414.497  4.277479E-20
     7416.169  4.239770E-20
     7417.843  4.202129E-20
     7419.517  4.164576E-20
     7421.191  4.247443E-20
     7422.866  4.378780E-20
     7424.541  4.509813E-20
     7426.216  4.640470E-20
     7427.896  4.771090E-20
     7429.568  4.900762E-20
     7431.245  4.917440E-20
     7432.926  4.894879E-20
     7434.603  4.872416E-20
     7436.281  4.849991E-20
     7437.963  4.827550E-20
     7439.641  4.805206E-20
      7441.32  4.733785E-20
     7442.999  4.649183E-20
     7444.675  4.564969E-20
     7446.354  4.480775E-20
     7448.039  4.396554E-20
      7449.72  4.312744E-20
     7451.401  4.339120E-20
     7453.082  4.387383E-20
     7454.764  4.435525E-20
     7456.446  4.483516E-20
     7458.129  4.531373E-20
     7459.812  4.579093E-20
     7461.495  4.619860E-20
     7463.179  4.659654E-20
     7464.863  4.699333E-20
     7466.547  4.738895E-20
     7468.232  4.778342E-20
     7469.917  4.817661E-20
     7471.603  4.878749E-20
     7473.289  4.940793E-20
     7474.976  5.002663E-20
     7476.663  5.064362E-20
      7478.35  5.125869E-20
     7480.037  5.184528E-20
     7481.725  5.124140E-20
     7483.413  5.063902E-20
     7485.106  5.003637E-20
     7486.795  4.943660E-20
     7488.484  4.883814E-20
     7490.174  4.839436E-20
     7491.865  4.928360E-20
     7493.555  5.017017E-20
     7495.246  5.105437E-20
     7496.938  5.193618E-20
     7498.629  5.281559E-20
     7500.321  5.368618E-20
     7502.014  5.452796E-20
     7503.707  5.536716E-20
       7505.4  5.620374E-20
     7507.094  5.703774E-20
     7508.788  5.786888E-20
     7510.482  5.814011E-20
     7512.177  5.700996E-20
     7513.872  5.588268E-20
     7515.567  5.475861E-20
     7517.264  5.363712E-20
      7518.96  5.251883E-20
     7520.656  5.217541E-20
     7522.354  5.305437E-20
     7524.051  5.393040E-20
     7525.749  5.480397E-20
     7527.447  5.567461E-20
     7529.146  5.654230E-20
     7530.845  5.635134E-20
     7532.544  5.509391E-20
     7534.244  5.383975E-20
     7535.944  5.258883E-20
     7537.645  5.134116E-20
      7539.35  5.009391E-20
     7541.051  5.064972E-20
     7542.752  5.231440E-20
     7544.455  5.397420E-20
     7546.157  5.562910E-20
      7547.86  5.727863E-20
     7549.563  5.892327E-20
     7551.267  6.033123E-20
     7552.971  6.165509E-20
     7554.675  6.297497E-20
      7556.38  6.429048E-20
     7558.085  6.560200E-20
     7559.791  6.690952E-20
     7561.497  6.507479E-20
     7563.203  6.280684E-20
     7564.909  6.054495E-20
     7566.616  5.828912E-20
     7568.324  5.603936E-20
     7570.032  5.384457E-20
      7571.74  5.423478E-20
     7573.449  5.462376E-20
     7575.158  5.501128E-20
     7576.867  5.539735E-20
     7578.577  5.578217E-20
     7580.291  5.621065E-20
     7582.001  5.685158E-20
     7583.708  5.748898E-20
     7585.419  5.812562E-20
     7587.131  5.876036E-20
     7588.843  5.939285E-20
      7590.56  5.927764E-20
     7592.273  5.762532E-20
      7593.99  5.597363E-20
     7595.704  5.433006E-20
     7597.418  5.269136E-20
     7599.128  5.106121E-20
     7600.847  5.085625E-20
     7602.563  5.211772E-20
     7604.278  5.337503E-20
     7605.994  5.462855E-20
      7607.71  5.587826E-20
     7609.427  5.712416E-20
     7611.144  5.575170E-20
     7612.861  5.307521E-20
      7614.58  5.040524E-20
     7616.298  4.774334E-20
     7618.016  4.508951E-20
     7619.735  4.244225E-20
     7621.455  4.330939E-20
     7623.175  4.481146E-20
     7624.895  4.630863E-20
     7626.615  4.780093E-20
     7628.336  4.928918E-20
     7630.058  5.072714E-20
      7631.78  5.085158E-20
     7633.502  5.097541E-20
     7635.224  5.109859E-20
     7636.947  5.122123E-20
      7638.67  5.134323E-20
     7640.394  5.148531E-20
     7642.118  5.169643E-20
     7643.843  5.190669E-20
     7645.568  5.211610E-20
     7647.293  5.232461E-20
     7649.023  5.253280E-20
     7650.749  5.229562E-20
     7652.475  5.148065E-20
     7654.202  5.066751E-20
     7655.929  4.985668E-20
     7657.657  4.904791E-20
     7659.385  4.824123E-20
     7661.113  4.833302E-20
     7662.842  4.891909E-20
     7664.571  4.950309E-20
     7666.301  5.008519E-20
     7668.031  5.066537E-20
     7669.761  5.124366E-20
     7671.492  5.134854E-20
     7673.223  5.137754E-20
     7674.955  5.140618E-20
     7676.687  5.143451E-20
     7678.418  5.146249E-20
     7680.151  5.148642E-20
     7681.884  5.147101E-20
     7683.618  5.145539E-20
     7685.352  5.143957E-20
     7687.086  5.142354E-20
     7688.821  5.140732E-20
     7690.556  5.129436E-20
     7692.291  5.097687E-20
     7694.027  5.066004E-20
     7695.763  5.034387E-20
       7697.5  5.002846E-20
     7699.237  4.971362E-20
     7700.974  5.002398E-20
     7702.716  5.082360E-20
     7704.454  5.161889E-20
     7706.193  5.241165E-20
     7707.932  5.320165E-20
     7709.671  5.398911E-20
     7711.411  5.303572E-20
     7713.151  5.167978E-20
     7714.892  5.032747E-20
     7716.632  4.897920E-20
     7718.374  4.763456E-20
     7720.115  4.646385E-20
     7721.857  4.769654E-20
       7723.6  4.892545E-20
     7725.343  5.015024E-20
     7727.086  5.137125E-20
      7728.83  5.258850E-20
     7730.574  5.350628E-20
     7732.318  5.381879E-20
     7734.067  5.413083E-20
     7735.813  5.444092E-20
     7737.558  5.474984E-20
       7739.3  5.505684E-20
     7741.046  5.481688E-20
     7742.793  5.421227E-20
     7744.541  5.360896E-20
     7746.292  5.300596E-20
      7748.04  5.240578E-20
     7749.789  5.180707E-20
     7751.538  5.368951E-20
     7753.287  5.590615E-20
     7755.032  5.811057E-20
     7756.786  6.031939E-20
     7758.541  6.252087E-20
     7760.292  6.417317E-20
     7762.042  6.313265E-20
     7763.794  6.209454E-20
     7765.546  6.105941E-20
     7767.298  6.002728E-20
     7769.051  5.899755E-20
     7770.804  5.817579E-20
     7772.558  5.759745E-20
     7774.312  5.702065E-20
     7776.066  5.644540E-20
     7777.821  5.587139E-20
     7779.576  5.529878E-20
     7781.332  5.597893E-20
     7783.087  5.705457E-20
     7784.844  5.812681E-20
     7786.601  5.919564E-20
     7788.357  6.026077E-20
     7790.115  6.119215E-20
     7791.873  6.025704E-20
     7793.631  5.932484E-20
      7795.39  5.839482E-20
     7797.149  5.746720E-20
     7798.908  5.654226E-20
     7800.668  5.597337E-20
     7802.428  5.598312E-20
     7804.189  5.599256E-20
      7805.95  5.600168E-20
     7807.711  5.601049E-20
     7809.474  5.601900E-20
     7811.236  5.576600E-20
     7812.999  5.540235E-20
     7814.766  5.503867E-20
     7816.529  5.467658E-20
     7818.293  5.431539E-20
     7820.057  5.400491E-20
     7821.822  5.518509E-20
     7823.587  5.636155E-20
     7825.353  5.753430E-20
     7827.118  5.870300E-20
     7828.884  5.986797E-20
     7830.651  6.028817E-20
     7832.418  5.943817E-20
     7834.186  5.859037E-20
     7835.954  5.774477E-20
     7837.722  5.690157E-20
      7839.49  5.606056E-20
     7841.259  5.623313E-20
     7843.029  5.681378E-20
     7844.798  5.739228E-20
     7846.569  5.796895E-20
     7848.339  5.854347E-20
      7850.11  5.898663E-20
     7851.882  5.748381E-20
     7853.654  5.598510E-20
     7855.426  5.449092E-20
     7857.199  5.300045E-20
     7858.972  5.151451E-20
     7860.745  5.085088E-20
     7862.519  5.131647E-20
     7864.293  5.178057E-20
     7866.067  5.224290E-20
     7867.843  5.270374E-20
     7869.618  5.316282E-20
     7871.398  5.252978E-20
     7873.174  5.160323E-20
     7874.951  5.067889E-20
     7876.728  4.975725E-20
     7878.505  4.883810E-20
     7880.283  4.779995E-20
     7882.062  4.612448E-20
      7883.84  4.445371E-20
     7885.619  4.278809E-20
     7887.399  4.112672E-20
     7889.179  3.947051E-20
     7890.959  3.867441E-20
     7892.744  3.861194E-20
     7894.525  3.854959E-20
     7896.306  3.848724E-20
     7898.084  3.842503E-20
     7899.866  3.836266E-20
     7901.648  3.830421E-20
     7903.432  3.824606E-20
      7905.22  3.818774E-20
     7907.003  3.812958E-20
     7908.788  3.807140E-20
     7910.572  3.801337E-20
     7912.357  3.795563E-20
     7914.139  3.789802E-20
     7915.929  3.784012E-20
     7917.715  3.778236E-20
     7919.501  3.772459E-20
     7921.289  3.766714E-20
     7923.076  3.760982E-20
     7924.864  3.755247E-20
     7926.657  3.749500E-20
     7928.445  3.743765E-20
     7930.234  3.738035E-20
     7932.024  3.732346E-20
     7933.814  3.726655E-20
     7935.604  3.720964E-20
     7937.395  3.715272E-20
     7939.186  3.709580E-20
     7940.978  3.703914E-20
      7942.77  3.698269E-20
     7944.562  3.692624E-20
     7946.354  3.686980E-20
     7948.148  3.681331E-20
     7949.941  3.675685E-20
     7951.735  3.670083E-20
      7953.53  3.664483E-20
     7955.324  3.658883E-20
      7957.12  3.653281E-20
     7958.915  3.647678E-20
     7960.711  3.642092E-20
     7962.507  3.636533E-20
     7964.304  3.630973E-20
     7966.102  3.625412E-20
     7967.899  3.619850E-20
     7969.697  3.614287E-20
     7971.496  3.608767E-20
     7973.294  3.603257E-20
     7975.093  3.597746E-20
     7976.893  3.592232E-20
     7978.693  3.586718E-20
     7980.494  3.581231E-20
     7982.294  3.575814E-20
       7984.1  3.570383E-20
     7985.902  3.564963E-20
     7987.704  3.559544E-20
     7989.506  3.554122E-20
     7991.309  3.548810E-20
     7993.112  3.543538E-20
     7994.916  3.538264E-20
      7996.72  3.532989E-20
     7998.525  3.527711E-20
      8000.33  3.522464E-20
     8002.135  3.517348E-20
     8003.941  3.512229E-20
     8005.747  3.507111E-20
     8007.553  3.501989E-20
      8009.36  3.496865E-20
     8011.167  3.491821E-20
     8012.976  3.486817E-20
     8014.784  3.481812E-20
     8016.592  3.476806E-20
     8018.401  3.471796E-20
      8020.21  3.466796E-20
     8022.021  3.461868E-20
     8023.831  3.456939E-20
     8025.641  3.452007E-20
     8027.452  3.447074E-20
     8029.264  3.442138E-20
     8031.076  3.437238E-20
     8032.888  3.432362E-20
     8034.701  3.427483E-20
     8036.514  3.422603E-20
     8038.327  3.417721E-20
     8040.141  3.412840E-20
     8041.959  3.407995E-20
     8043.779  3.403146E-20
     8045.589  3.398319E-20
     8047.405  3.393478E-20
     8049.221  3.388636E-20
     8051.037  3.383818E-20
     8052.854  3.379016E-20
     8054.676  3.374200E-20
     8056.493  3.369395E-20
     8058.312  3.364586E-20
      8060.13  3.359780E-20
     8061.944  3.355023E-20
     8063.763  3.350252E-20
     8065.587  3.345466E-20
     8067.407  3.340692E-20
     8069.228  3.335913E-20
     8071.049  3.331159E-20
      8072.87  3.326421E-20
     8074.692  3.321681E-20
     8076.514  3.316940E-20
     8078.336  3.312195E-20
     8080.159  3.307453E-20
     8081.982  3.302748E-20
     8083.806  3.298041E-20
      8085.63  3.293332E-20
     8087.455  3.288621E-20
      8089.28  3.283907E-20
     8091.105  3.279218E-20
     8092.931  3.274543E-20
     8094.757  3.269867E-20
     8096.584  3.265188E-20
     8098.416  3.260495E-20
     8100.243  3.255861E-20
     8102.071  3.251543E-20
     8103.899  3.247223E-20
     8105.728  3.242901E-20
     8107.557  3.238577E-20
     8109.387  3.234252E-20
     8111.216  3.229949E-20
     8113.047  3.225654E-20
     8114.877  3.221359E-20
     8116.708  3.217061E-20
      8118.54  3.212762E-20
     8120.372  3.208469E-20
     8122.205  3.204202E-20
     8124.038  3.199933E-20
     8125.871  3.195664E-20
     8127.705  3.191391E-20
     8129.539  3.187118E-20
     8131.373  3.182869E-20
     8133.208  3.178626E-20
     8135.043  3.174384E-20
     8136.879  3.170138E-20
     8138.715  3.165891E-20
     8140.552  3.161651E-20
     8142.389  3.157435E-20
     8144.226  3.153216E-20
     8146.063  3.148997E-20
     8147.902  3.144775E-20
     8149.741  3.140550E-20
      8151.58  3.136356E-20
     8153.419  3.132165E-20
     8155.259  3.127972E-20
     8157.104  3.123767E-20
     8158.944  3.119570E-20
     8160.786  3.115386E-20
     8162.627  3.111221E-20
     8164.469  3.107054E-20
     8166.311  3.102886E-20
     8168.154  3.098715E-20
     8169.997  3.094542E-20
     8171.841  3.090401E-20
     8173.685  3.086259E-20
     8175.529  3.082115E-20
     8177.374  3.077969E-20
     8179.219  3.073822E-20
     8181.065  3.069693E-20
     8182.911  3.065578E-20
     8184.758  3.061459E-20
     8186.604  3.057341E-20
     8188.452  3.053220E-20
       8190.3  3.049102E-20
     8192.148  3.045011E-20
     8193.997  3.040919E-20
     8195.846  3.036826E-20
     8197.695  3.032730E-20
     8199.545  3.028634E-20
     8201.396  3.024559E-20
     8203.246  3.020492E-20
     8205.097  3.016423E-20
     8206.948  3.012352E-20
     8208.805  3.008269E-20
     8210.652  3.004218E-20
     8212.506  3.000174E-20
     8214.358  2.996132E-20
     8216.217  2.992077E-20
     8218.071  2.988030E-20
      8219.93  2.983972E-20
     8221.785  2.979953E-20
      8223.64  2.975937E-20
     8225.496  2.971916E-20
     8227.348  2.967904E-20
     8229.204  2.963881E-20
     8231.065  2.959864E-20
     8232.923  2.955870E-20
      8234.78  2.951874E-20
     8236.639  2.947876E-20
     8238.497  2.943877E-20
     8240.356  2.939882E-20
     8242.216  2.935915E-20
     8244.076  2.931944E-20
     8245.937  2.927974E-20
     8247.797  2.924002E-20
     8249.658  2.920027E-20
      8251.52  2.916078E-20
     8253.382  2.912131E-20
     8255.244  2.908184E-20
     8257.107  2.904234E-20
     8258.971  2.900282E-20
     8260.834  2.896345E-20
     8262.698  2.892422E-20
     8264.563  2.888498E-20
     8266.428  2.884572E-20
     8268.293  2.880645E-20
     8270.159  2.876718E-20
     8272.025  2.872820E-20
     8273.892  2.868922E-20
     8275.764  2.865011E-20
     8277.631  2.861109E-20
     8279.499  2.857205E-20
     8281.367  2.853324E-20
     8283.235  2.849450E-20
     8285.104  2.845573E-20
     8286.975  2.841694E-20
     8288.845  2.837813E-20
     8290.715  2.833945E-20
     8292.586  2.830092E-20
     8294.457  2.826239E-20
     8296.329  2.822384E-20
     8298.201  2.818526E-20
     8300.073  2.814670E-20
     8301.946  2.810843E-20
     8303.819  2.807014E-20
     8305.693  2.803183E-20
     8307.567  2.799350E-20
     8309.442  2.795516E-20
     8311.317  2.791702E-20
     8313.193  2.787895E-20
     8315.068  2.784090E-20
     8316.945  2.780279E-20
     8318.822  2.776469E-20
     8320.699  2.772668E-20
     8322.577  2.768884E-20
     8324.455  2.765100E-20
     8326.333  2.761314E-20
     8328.212  2.757527E-20
     8330.092  2.753738E-20
     8331.971  2.749980E-20
     8333.855  2.746211E-20
     8335.736  2.742448E-20
     8337.617  2.738685E-20
     8339.499  2.734919E-20
     8341.381  2.731174E-20
     8343.263  2.727437E-20
     8345.146  2.723697E-20
     8347.029  2.719953E-20
     8348.912  2.716212E-20
     8350.797  2.712480E-20
     8352.681  2.708767E-20
     8354.565  2.705051E-20
     8356.451  2.701333E-20
     8358.337  2.697614E-20
     8360.223  2.693898E-20
     8362.109  2.690206E-20
     8363.996  2.686513E-20
     8365.884  2.682818E-20
     8367.771  2.679122E-20
     8369.659  2.675425E-20
     8371.548  2.671751E-20
     8373.438  2.668079E-20
     8375.331  2.664399E-20
     8377.222  2.660723E-20
     8379.111  2.657049E-20
     8380.998  2.653396E-20
      8382.89  2.649747E-20
     8384.781  2.646099E-20
     8386.673  2.642449E-20
      8388.57  2.638787E-20
     8390.463  2.635142E-20
     8392.356  2.631516E-20
     8394.255  2.627881E-20
     8396.149  2.624252E-20
     8398.039  2.620632E-20
     8399.938  2.616993E-20
     8401.834  2.613389E-20
      8403.73  2.609784E-20
     8405.626  2.606180E-20
     8407.523  2.602571E-20
      8409.42  2.598964E-20
     8411.318  2.595372E-20
     8413.216  2.591790E-20
     8415.114  2.588206E-20
     8417.014  2.584619E-20
     8418.913  2.581032E-20
     8420.813  2.577457E-20
     8422.713  2.573898E-20
     8424.613  2.570338E-20
     8426.515  2.566775E-20
     8428.416  2.563212E-20
     8430.318  2.559651E-20
     8432.221  2.556114E-20
     8434.123  2.552575E-20
     8436.026  2.549034E-20
      8437.93  2.545492E-20
     8439.834  2.541948E-20
     8441.738  2.538429E-20
     8443.644  2.534911E-20
     8445.549  2.531391E-20
     8447.454  2.527872E-20
      8449.36  2.524350E-20
     8451.268  2.520845E-20
     8453.175  2.517349E-20
     8455.087  2.513845E-20
     8456.994  2.510347E-20
     8458.903  2.506846E-20
     8460.812  2.503359E-20
     8462.721  2.499885E-20
     8464.631  2.496409E-20
     8466.541  2.492932E-20
     8468.451  2.489455E-20
     8470.362  2.485980E-20
     8472.273  2.482530E-20
     8474.186  2.479077E-20
     8476.098  2.475624E-20
     8478.011  2.472168E-20
     8479.924  2.468711E-20
     8481.837  2.465287E-20
     8483.751  2.461862E-20
     8485.665  2.458436E-20
      8487.58  2.455008E-20
     8489.495  2.451579E-20
     8491.411  2.448178E-20
     8493.327  2.444786E-20
     8495.244  2.441392E-20
     8497.161  2.437997E-20
     8499.078  2.434601E-20
     8500.996  2.431915E-20
     8502.914  2.429888E-20
     8504.833  2.427860E-20
     8506.752  2.425832E-20
     8508.672  2.423801E-20
     8510.592  2.421777E-20
     8512.513  2.419768E-20
     8514.434  2.417757E-20
     8516.359  2.415742E-20
     8518.281  2.413729E-20
     8520.203  2.411718E-20
     8522.126  2.409719E-20
     8524.049  2.407720E-20
     8525.973  2.405719E-20
     8527.896  2.403718E-20
     8529.821  2.401715E-20
     8531.746  2.399724E-20
     8533.671  2.397733E-20
     8535.597  2.395740E-20
     8537.522  2.393747E-20
     8539.449  2.391752E-20
     8541.376  2.389765E-20
     8543.304  2.387781E-20
     8545.231  2.385796E-20
     8547.164  2.383806E-20
     8549.093  2.381819E-20
     8551.022  2.379837E-20
     8552.947  2.377865E-20
     8554.877  2.375887E-20
     8556.808  2.373908E-20
     8558.738  2.371929E-20
     8560.675  2.369945E-20
     8562.606  2.367974E-20
     8564.539  2.366002E-20
     8566.472  2.364028E-20
     8568.404  2.362054E-20
     8570.333  2.360086E-20
     8572.271  2.358117E-20
     8574.206  2.356151E-20
     8576.146  2.354180E-20
     8578.081  2.352212E-20
     8580.017  2.350244E-20
     8581.953  2.348286E-20
      8583.89  2.346328E-20
     8585.826  2.344368E-20
     8587.764  2.342408E-20
     8589.702  2.340446E-20
      8591.64  2.338493E-20
     8593.579  2.336538E-20
     8595.518  2.334584E-20
     8597.458  2.332628E-20
     8599.397  2.330671E-20
     8601.338  2.328722E-20
     8603.279  2.326774E-20
     8605.221  2.324825E-20
     8607.162  2.322877E-20
     8609.104  2.320926E-20
     8611.047  2.318982E-20
      8612.99  2.317041E-20
     8614.934  2.315099E-20
     8616.878  2.313156E-20
     8618.822  2.311212E-20
     8620.768  2.309271E-20
     8622.713  2.307336E-20
     8624.658  2.305401E-20
     8626.604  2.303464E-20
     8628.551  2.301526E-20
     8630.498  2.299590E-20
     8632.446  2.297660E-20
     8634.394  2.295731E-20
     8636.342  2.293801E-20
     8638.296  2.291864E-20
     8640.245  2.289933E-20
     8642.194  2.288010E-20
     8644.145  2.286087E-20
     8646.096  2.284162E-20
     8648.047  2.282236E-20
     8649.998  2.280310E-20
      8651.95  2.278392E-20
     8653.902  2.276474E-20
     8655.855  2.274554E-20
     8657.809  2.272634E-20
     8659.762  2.270713E-20
     8661.716  2.268801E-20
     8663.671  2.266888E-20
     8665.626  2.264976E-20
     8667.581  2.263062E-20
     8669.537  2.261147E-20
     8671.493  2.259240E-20
      8673.45  2.257334E-20
     8675.407  2.255428E-20
     8677.365  2.253520E-20
     8679.323  2.251611E-20
     8681.282  2.249708E-20
      8683.24  2.247809E-20
       8685.2  2.245908E-20
      8687.16  2.244006E-20
      8689.12  2.242104E-20
     8691.081  2.240206E-20
     8693.042  2.238312E-20
     8695.004  2.236418E-20
     8696.966  2.234522E-20
     8698.929  2.232625E-20
     8700.896  2.230721E-20
     8702.859  2.228821E-20
     8704.823  2.226919E-20
     8706.788  2.225015E-20
     8708.753  2.223111E-20
     8710.718  2.221211E-20
     8712.684  2.219316E-20
     8714.649  2.217421E-20
     8716.616  2.215524E-20
     8718.583  2.213628E-20
      8720.55  2.211733E-20
     8722.522  2.209840E-20
     8724.491  2.207950E-20
      8726.46  2.206060E-20
     8728.424  2.204174E-20
     8730.394  2.202284E-20
     8732.364  2.200401E-20
