WAVELENGTH       R          %15.7g  angstroms
THROUGHPUT       R          %15.7g  ""
GRFTABLE t mtab$o4g13576m_tmg.fits
CMPTABLE t mtab$o9k1612hm_tmc.fits
EXPR     t stis,fuvmama,f25qtz
APERAREA r 45238.93
ZEROPT   r -21.1
URESP    r 1.221380E-16
PIVWV    r 1595.281
BANDW    r 97.19807
TPEAK    r 0.01081984
EQUVW    r 2.249232
RECTW    r 207.8804
EMFLX    r 3.969751E-14
     6869.619  2.277053E-15
     6871.011  2.274415E-15
     6872.399  2.271719E-15
     6873.792  2.269018E-15
     6875.184  2.266315E-15
     6876.573  2.263621E-15
     6877.966  2.260920E-15
      6879.36  2.258217E-15
      6880.75  2.255634E-15
     6882.144  2.253140E-15
     6883.534  2.250651E-15
     6884.929  2.248154E-15
     6886.324  2.245658E-15
     6887.715  2.243169E-15
      6889.11  2.240671E-15
     6890.506  2.238152E-15
     6891.906  2.235587E-15
     6893.298  2.233034E-15
     6894.695  2.230477E-15
     6896.088  2.227926E-15
     6897.485  2.225366E-15
     6898.882  2.222806E-15
     6900.276  2.220247E-15
     6901.674  2.217656E-15
     6903.072  2.215066E-15
     6904.467  2.212482E-15
     6905.866  2.209893E-15
     6907.265  2.207300E-15
     6908.661  2.204715E-15
      6910.06  2.202129E-15
      6911.46  2.199642E-15
     6912.856  2.197162E-15
     6914.257  2.194675E-15
     6915.658  2.192186E-15
     6917.055  2.189705E-15
     6918.457  2.187216E-15
     6919.854  2.184733E-15
     6921.256  2.182141E-15
     6922.658  2.179535E-15
     6924.061  2.176928E-15
      6925.46  2.174331E-15
     6926.863  2.171726E-15
     6928.266  2.169118E-15
     6929.666  2.166519E-15
      6931.07  2.163910E-15
      6932.47  2.161307E-15
     6933.875  2.158696E-15
      6935.28  2.156087E-15
     6936.685  2.153478E-15
      6938.09  2.150868E-15
     6939.496  2.148257E-15
     6940.897  2.145733E-15
     6942.304  2.143246E-15
      6943.71  2.140760E-15
     6945.113  2.138279E-15
     6946.521  2.135791E-15
     6947.928  2.133305E-15
     6949.332  2.130824E-15
     6950.739  2.128350E-15
     6952.147  2.125890E-15
     6953.552  2.123436E-15
     6954.961  2.120975E-15
      6956.37  2.118516E-15
     6957.775  2.116061E-15
     6959.185  2.113599E-15
     6960.595  2.111120E-15
     6962.001  2.108622E-15
     6963.412  2.106116E-15
     6964.822  2.103612E-15
     6966.229  2.101114E-15
     6967.641  2.098607E-15
     6969.049  2.096108E-15
      6970.46  2.093630E-15
     6971.873  2.091205E-15
     6973.285  2.088781E-15
     6974.694  2.086361E-15
     6976.107  2.083934E-15
     6977.521  2.081508E-15
      6978.93  2.079090E-15
     6980.348  2.076626E-15
     6981.758  2.074087E-15
     6983.173  2.071539E-15
     6984.587  2.068994E-15
     6985.999  2.066452E-15
     6987.414  2.063907E-15
      6988.83  2.061361E-15
     6990.242  2.058853E-15
     6991.658  2.056498E-15
     6993.074  2.054142E-15
     6994.487  2.051792E-15
     6995.904  2.049433E-15
     6997.322  2.047077E-15
     6998.735  2.044727E-15
     7000.153  2.042355E-15
     7001.572  2.039879E-15
     7002.986  2.037410E-15
     7004.405  2.034936E-15
     7005.824  2.032460E-15
     7007.239  2.029991E-15
     7008.659  2.027517E-15
     7010.079  2.025041E-15
     7011.496  2.022583E-15
     7012.916  2.020119E-15
     7014.336  2.017656E-15
     7015.754  2.015198E-15
     7017.175  2.012733E-15
     7018.597  2.010269E-15
     7020.015  2.007810E-15
     7021.437  2.005363E-15
     7022.856  2.002921E-15
     7024.278  2.000473E-15
     7025.706  1.998017E-15
     7027.129  1.995569E-15
     7028.549  1.993127E-15
     7029.973  1.990677E-15
     7031.397  1.988193E-15
     7032.817  1.985716E-15
     7034.242  1.983233E-15
     7035.664  1.980753E-15
     7037.089  1.978270E-15
     7038.515  1.975785E-15
     7039.937  1.973308E-15
     7041.363  1.971050E-15
      7042.79  1.968803E-15
     7044.212  1.966561E-15
      7045.64  1.964314E-15
     7047.067  1.962065E-15
     7048.491  1.959822E-15
     7049.918  1.957573E-15
     7051.347  1.955232E-15
     7052.771  1.952891E-15
     7054.201  1.950545E-15
      7055.63  1.948198E-15
     7057.055  1.945857E-15
     7058.485  1.943510E-15
     7059.915  1.941162E-15
     7061.341  1.938906E-15
     7062.772  1.936650E-15
     7064.203  1.934393E-15
      7065.63  1.932140E-15
     7067.062  1.929881E-15
     7068.493  1.927623E-15
     7069.921  1.925370E-15
     7071.357  1.923143E-15
     7072.786  1.920928E-15
     7074.219  1.918707E-15
     7075.652  1.916486E-15
     7077.086  1.914265E-15
     7078.516  1.912048E-15
      7079.95  1.909826E-15
     7081.384  1.907436E-15
     7082.815  1.905045E-15
      7084.25  1.902647E-15
     7085.681  1.900257E-15
     7087.117  1.897859E-15
     7088.553  1.895462E-15
     7089.985  1.893072E-15
     7091.421  1.890795E-15
     7092.858  1.888517E-15
     7094.291  1.886246E-15
     7095.728  1.883970E-15
     7097.166  1.881693E-15
       7098.6  1.879420E-15
     7100.038  1.877146E-15
     7101.476  1.874987E-15
     7102.911  1.872834E-15
      7104.35  1.870676E-15
      7105.79  1.868516E-15
     7107.225  1.866363E-15
     7108.665  1.864203E-15
     7110.105  1.862041E-15
     7111.542  1.859865E-15
     7112.982  1.857681E-15
     7114.423  1.855498E-15
     7115.861  1.853319E-15
     7117.307  1.851129E-15
     7118.749  1.848945E-15
     7120.187  1.846793E-15
     7121.629  1.844809E-15
     7123.068  1.842830E-15
     7124.511  1.840845E-15
     7125.955  1.838860E-15
     7127.394  1.836879E-15
     7128.838  1.834891E-15
     7130.283  1.832799E-15
     7131.727  1.830283E-15
     7133.168  1.827775E-15
     7134.613  1.825259E-15
     7136.055  1.822753E-15
       7137.5  1.820239E-15
     7138.946  1.817726E-15
     7140.389  1.815354E-15
     7141.835  1.813336E-15
     7143.282  1.811321E-15
     7144.726  1.809309E-15
     7146.173  1.807292E-15
     7147.621  1.805273E-15
     7149.065  1.803259E-15
     7150.513  1.801145E-15
     7151.962  1.798856E-15
     7153.407  1.796573E-15
     7154.856  1.794283E-15
     7156.306  1.791996E-15
     7157.751  1.789713E-15
     7159.202  1.787423E-15
     7160.652  1.785232E-15
     7162.099  1.783163E-15
     7163.554  1.781083E-15
     7165.005  1.779010E-15
     7166.453  1.776939E-15
     7167.905  1.774865E-15
     7169.357  1.772788E-15
     7170.805  1.770648E-15
     7172.258  1.768442E-15
     7173.711  1.766238E-15
     7175.161  1.764041E-15
     7176.614  1.761836E-15
     7178.064  1.759639E-15
     7179.519  1.757433E-15
     7180.973  1.755345E-15
     7182.428  1.753316E-15
     7183.879  1.751293E-15
     7185.334  1.749261E-15
      7186.79  1.747230E-15
     7188.242  1.745206E-15
     7189.698  1.743174E-15
     7191.151  1.741166E-15
     7192.608  1.739157E-15
     7194.065  1.737148E-15
     7195.519  1.735143E-15
     7196.977  1.733134E-15
     7198.435  1.731122E-15
     7199.889  1.729118E-15
     7201.348  1.726827E-15
     7202.807  1.724511E-15
     7204.262  1.722204E-15
     7205.721  1.719891E-15
     7207.181  1.717578E-15
     7208.641  1.715264E-15
     7210.102  1.712982E-15
     7211.562  1.711113E-15
      7213.02  1.709247E-15
     7214.481  1.707376E-15
     7215.942  1.705505E-15
       7217.4  1.703638E-15
     7218.862  1.701766E-15
     7220.325  1.699837E-15
     7221.784  1.697728E-15
     7223.247  1.695611E-15
      7224.71  1.693495E-15
      7226.17  1.691385E-15
     7227.634  1.689268E-15
     7229.094  1.687157E-15
     7230.559  1.685023E-15
     7232.024  1.682861E-15
     7233.485  1.680706E-15
      7234.95  1.678544E-15
     7236.416  1.676382E-15
     7237.882  1.674220E-15
     7239.345  1.672065E-15
     7240.811  1.670055E-15
     7242.274  1.668171E-15
     7243.741  1.666284E-15
     7245.209  1.664394E-15
     7246.673  1.662510E-15
     7248.141  1.660621E-15
     7249.609  1.658729E-15
     7251.074  1.656737E-15
     7252.543  1.654699E-15
     7254.013  1.652661E-15
     7255.482  1.650622E-15
     7256.952  1.648584E-15
     7258.422  1.646545E-15
     7259.889  1.644513E-15
     7261.359  1.642450E-15
     7262.831  1.640383E-15
     7264.298  1.638323E-15
      7265.77  1.636257E-15
     7267.242  1.634191E-15
      7268.71  1.632130E-15
     7270.183  1.630080E-15
     7271.656  1.628140E-15
     7273.125  1.626204E-15
     7274.598  1.624263E-15
     7276.072  1.622322E-15
     7277.542  1.620386E-15
     7279.017  1.618445E-15
     7280.491  1.616532E-15
     7281.962  1.614683E-15
     7283.438  1.612828E-15
     7284.909  1.610977E-15
     7286.385  1.609122E-15
     7287.861  1.607265E-15
     7289.337  1.605410E-15
     7290.811  1.603477E-15
     7292.288  1.601478E-15
     7293.765  1.599477E-15
     7295.238  1.597481E-15
     7296.716  1.595481E-15
     7298.191  1.593484E-15
     7299.669  1.591484E-15
     7301.148  1.589502E-15
     7302.627  1.587525E-15
     7304.107  1.585548E-15
     7305.586  1.583570E-15
     7307.062  1.581598E-15
     7308.543  1.579621E-15
     7310.023  1.577644E-15
       7311.5  1.575642E-15
     7312.982  1.573634E-15
     7314.463  1.571626E-15
     7315.941  1.569624E-15
     7317.423  1.567617E-15
     7318.906  1.565609E-15
     7320.385  1.563629E-15
     7321.868  1.561707E-15
     7323.351  1.559784E-15
     7324.831  1.557867E-15
     7326.314  1.555944E-15
     7327.799  1.554020E-15
     7329.279  1.552103E-15
     7330.764  1.550180E-15
      7332.25  1.548256E-15
     7333.731  1.546339E-15
     7335.217  1.544416E-15
     7336.699  1.542498E-15
     7338.185  1.540575E-15
     7339.672  1.538651E-15
     7341.155  1.536673E-15
     7342.642  1.534671E-15
     7344.129  1.532670E-15
     7345.618  1.530670E-15
     7347.102  1.528675E-15
      7348.59  1.526673E-15
     7350.079  1.524676E-15
     7351.568  1.522740E-15
     7353.057  1.520805E-15
     7354.543  1.518874E-15
     7356.033  1.516938E-15
     7357.523  1.515002E-15
      7359.01  1.513071E-15
       7360.5  1.511236E-15
     7361.992  1.509597E-15
     7363.479  1.507961E-15
     7364.971  1.506323E-15
     7366.463  1.504681E-15
     7367.952  1.503044E-15
     7369.444  1.501401E-15
     7370.937  1.499635E-15
     7372.427  1.497799E-15
      7373.92  1.495960E-15
     7375.414  1.494118E-15
     7376.904  1.492281E-15
     7378.399  1.490440E-15
     7379.894  1.488598E-15
     7381.385  1.487004E-15
      7382.88  1.485423E-15
     7384.376  1.483842E-15
     7385.868  1.482263E-15
     7387.364  1.480681E-15
     7388.856  1.479102E-15
     7390.354  1.477414E-15
     7391.851  1.475390E-15
     7393.344  1.473374E-15
     7394.842  1.471351E-15
     7396.344  1.469325E-15
     7397.843  1.467303E-15
     7399.337  1.465286E-15
     7400.836  1.463411E-15
     7402.332  1.461657E-15
     7403.832  1.459897E-15
     7405.332  1.458137E-15
     7406.828  1.456382E-15
     7408.328  1.454621E-15
     7409.829  1.452860E-15
     7411.326  1.451058E-15
     7412.828  1.449244E-15
      7414.33  1.447430E-15
     7415.828  1.445621E-15
      7417.33  1.443806E-15
     7418.833  1.441993E-15
     7420.332  1.440192E-15
     7421.835  1.438419E-15
     7423.338  1.436646E-15
     7424.838  1.434877E-15
     7426.343  1.433104E-15
     7427.847  1.431330E-15
     7429.348  1.429560E-15
     7430.853  1.427721E-15
     7432.358  1.425831E-15
      7433.86  1.423946E-15
     7435.366  1.422057E-15
     7436.873  1.420168E-15
     7438.375  1.418283E-15
     7439.882  1.416394E-15
      7441.39  1.414772E-15
     7442.893  1.413176E-15
     7444.405  1.411572E-15
     7445.909  1.409975E-15
     7447.417  1.408374E-15
     7448.926  1.406771E-15
     7450.436  1.405091E-15
     7451.941  1.403220E-15
     7453.451  1.401346E-15
      7454.96  1.399471E-15
     7456.467  1.397602E-15
     7457.978  1.395728E-15
     7459.484  1.393858E-15
     7460.996  1.392159E-15
     7462.507  1.390548E-15
     7464.015  1.388942E-15
     7465.527  1.387330E-15
      7467.04  1.385719E-15
     7468.548  1.384112E-15
     7470.061  1.382494E-15
     7471.575  1.380759E-15
     7473.084  1.379031E-15
     7474.598  1.377296E-15
     7476.112  1.375561E-15
     7477.623  1.373831E-15
     7479.138  1.372097E-15
     7480.653  1.370343E-15
     7482.165  1.368569E-15
      7483.68  1.366791E-15
     7485.196  1.365011E-15
     7486.709  1.363238E-15
     7488.226  1.361459E-15
     7489.743  1.359680E-15
     7491.256  1.358030E-15
     7492.778  1.356395E-15
     7494.296  1.354763E-15
      7495.81  1.353137E-15
     7497.329  1.351505E-15
     7498.843  1.349877E-15
     7500.362  1.348178E-15
     7501.882  1.346264E-15
     7503.398  1.344354E-15
     7504.918  1.342440E-15
     7506.438  1.340525E-15
     7507.959  1.338611E-15
     7509.476  1.336701E-15
     7510.998  1.334811E-15
     7512.515  1.332942E-15
     7514.037  1.331068E-15
     7515.559  1.329192E-15
     7517.078  1.327322E-15
     7518.601  1.325447E-15
     7520.124  1.323582E-15
     7521.643  1.321853E-15
     7523.167  1.320119E-15
     7524.691  1.318383E-15
     7526.211  1.316653E-15
     7527.736  1.314917E-15
     7529.261  1.313181E-15
     7530.783  1.311411E-15
     7532.309  1.309602E-15
     7533.834  1.307792E-15
     7535.356  1.305988E-15
     7536.883  1.304178E-15
      7538.41  1.302367E-15
     7539.933  1.300562E-15
     7541.465  1.298802E-15
     7542.993  1.297049E-15
     7544.517  1.295300E-15
     7546.045  1.293548E-15
     7547.574  1.291793E-15
     7549.099  1.290044E-15
     7550.628  1.288269E-15
     7552.158  1.286465E-15
     7553.684  1.284665E-15
     7555.214  1.282860E-15
     7556.741  1.281060E-15
     7558.271  1.279256E-15
     7559.803  1.277450E-15
     7561.334  1.275731E-15
     7562.862  1.274029E-15
     7564.395  1.272321E-15
     7565.927  1.270615E-15
     7567.456  1.268911E-15
     7568.989  1.267203E-15
     7570.518  1.265445E-15
     7572.052  1.263576E-15
     7573.586  1.261707E-15
     7575.116  1.259844E-15
     7576.651  1.257974E-15
     7578.186  1.256106E-15
     7579.717  1.254242E-15
     7581.252  1.252474E-15
     7582.788  1.250727E-15
      7584.32  1.248986E-15
     7585.857  1.247239E-15
     7587.394  1.245493E-15
     7588.931  1.243746E-15
     7590.468  1.241989E-15
     7592.006  1.240210E-15
      7593.54  1.238435E-15
     7595.079  1.236655E-15
     7596.617  1.234876E-15
     7598.152  1.233101E-15
     7599.691  1.231321E-15
     7601.231  1.229709E-15
     7602.767  1.228142E-15
     7604.307  1.226570E-15
     7605.848  1.224997E-15
     7607.384  1.223429E-15
     7608.926  1.221855E-15
     7610.463  1.220214E-15
     7612.005  1.218403E-15
     7613.547  1.216592E-15
     7615.085  1.214787E-15
     7616.628  1.212974E-15
     7618.171  1.211164E-15
     7619.714  1.209353E-15
     7621.254  1.207576E-15
     7622.798  1.205799E-15
     7624.338  1.204029E-15
     7625.883  1.202253E-15
     7627.428  1.200477E-15
     7628.969  1.198706E-15
     7630.514  1.197011E-15
      7632.06  1.195479E-15
     7633.603  1.193950E-15
     7635.149  1.192417E-15
     7636.696  1.190882E-15
     7638.243  1.189348E-15
      7639.79  1.187813E-15
     7641.338  1.186194E-15
     7642.882  1.184567E-15
      7644.43  1.182934E-15
     7645.979  1.181301E-15
     7647.524  1.179673E-15
     7649.073  1.178040E-15
     7650.623  1.176435E-15
     7652.168  1.174878E-15
     7653.719  1.173317E-15
      7655.27  1.171754E-15
     7656.816  1.170195E-15
     7658.368  1.168632E-15
     7659.919  1.167069E-15
     7661.467  1.165350E-15
     7663.019  1.163620E-15
     7664.567  1.161894E-15
      7666.12  1.160162E-15
     7667.673  1.158431E-15
     7669.222  1.156704E-15
     7670.776  1.155031E-15
      7672.33  1.153415E-15
     7673.884  1.151800E-15
     7675.435  1.150189E-15
      7676.99  1.148572E-15
     7678.541  1.146960E-15
     7680.097  1.145343E-15
     7681.652  1.143717E-15
     7683.205  1.142095E-15
     7684.761  1.140468E-15
     7686.318  1.138841E-15
     7687.875  1.137214E-15
     7689.433  1.135587E-15
     7690.991  1.133912E-15
     7692.544  1.132217E-15
     7694.103  1.130515E-15
     7695.662  1.128815E-15
     7697.216  1.127119E-15
     7698.776  1.125419E-15
     7700.335  1.123782E-15
     7701.892  1.122382E-15
     7703.452  1.120978E-15
     7705.013  1.119573E-15
     7706.569  1.118171E-15
      7708.13  1.116766E-15
     7709.692  1.115358E-15
      7711.25  1.113796E-15
     7712.812  1.112189E-15
     7714.375  1.110582E-15
     7715.934  1.108979E-15
     7717.497  1.107373E-15
      7719.06  1.105765E-15
      7720.62  1.104182E-15
     7722.184  1.102623E-15
     7723.744  1.101067E-15
     7725.309  1.099507E-15
     7726.874  1.097947E-15
     7728.435  1.096392E-15
     7730.001  1.094832E-15
     7731.567  1.093386E-15
     7733.133  1.091939E-15
     7734.696  1.090497E-15
     7736.263  1.089050E-15
      7737.83  1.087601E-15
     7739.397  1.086153E-15
     7740.966  1.084561E-15
      7742.53  1.082885E-15
     7744.098  1.081205E-15
     7745.667  1.079524E-15
     7747.232  1.077848E-15
     7748.802  1.076168E-15
     7750.372  1.074534E-15
     7751.937  1.073055E-15
     7753.508  1.071571E-15
     7755.079  1.070088E-15
     7756.646  1.068608E-15
     7758.217  1.067124E-15
     7759.789  1.065638E-15
     7761.356  1.064044E-15
     7762.929  1.062427E-15
     7764.502  1.060811E-15
      7766.07  1.059199E-15
     7767.644  1.057583E-15
     7769.218  1.055966E-15
     7770.787  1.054414E-15
     7772.362  1.052916E-15
     7773.936  1.051418E-15
     7775.507  1.049925E-15
     7777.082  1.048427E-15
     7778.653  1.046932E-15
     7780.229  1.045447E-15
     7781.806  1.044044E-15
     7783.378  1.042643E-15
     7784.955  1.041239E-15
     7786.536  1.039831E-15
     7788.114  1.038425E-15
     7789.687  1.037022E-15
     7791.266  1.035503E-15
      7792.84  1.033960E-15
     7794.418  1.032413E-15
     7795.998  1.030866E-15
     7797.573  1.029322E-15
     7799.152  1.027776E-15
     7800.732  1.026299E-15
     7802.309  1.024906E-15
     7803.889  1.023510E-15
      7805.47  1.022114E-15
     7807.047  1.020721E-15
     7808.629  1.019323E-15
     7810.211  1.017928E-15
     7811.789  1.016551E-15
     7813.372  1.015168E-15
     7814.955  1.013786E-15
     7816.534  1.012407E-15
     7818.117  1.011023E-15
     7819.697  1.009643E-15
     7821.281  1.008208E-15
     7822.865  1.006761E-15
      7824.45  1.005314E-15
     7826.031  1.003870E-15
     7827.617  1.002423E-15
     7829.203  1.000974E-15
     7830.784  9.995607E-16
     7832.371  9.981732E-16
     7833.953  9.967891E-16
     7835.541  9.954016E-16
     7837.132  9.940093E-16
     7838.716  9.926244E-16
     7840.304  9.911951E-16
     7841.892  9.895945E-16
     7843.477  9.879977E-16
     7845.065  9.863979E-16
     7846.655  9.847970E-16
     7848.245  9.831967E-16
      7849.83  9.816019E-16
      7851.42  9.801586E-16
     7853.007  9.787385E-16
     7854.598  9.773135E-16
     7856.189  9.758883E-16
     7857.776  9.744674E-16
     7859.369  9.730423E-16
     7860.961  9.716697E-16
     7862.549  9.703356E-16
     7864.142  9.689970E-16
     7865.735  9.676573E-16
     7867.324  9.663220E-16
     7868.918  9.649823E-16
     7870.512  9.636272E-16
     7872.103  9.622435E-16
     7873.697  9.608556E-16
     7875.292  9.594669E-16
     7876.884  9.580825E-16
     7878.479  9.566939E-16
     7880.076  9.553062E-16
     7881.668  9.539479E-16
     7883.265  9.525855E-16
     7884.862  9.512231E-16
     7886.455  9.498641E-16
     7888.057  9.484974E-16
     7889.655  9.471345E-16
     7891.249  9.457830E-16
     7892.848  9.444299E-16
     7894.442  9.430806E-16
     7896.042  9.417269E-16
     7897.642  9.403739E-16
     7899.237  9.390232E-16
     7900.837  9.377831E-16
     7902.438  9.366456E-16
     7904.039  9.355074E-16
     7905.636  9.343721E-16
     7907.238  9.332336E-16
     7908.835  9.320969E-16
     7910.438  9.308859E-16
      7912.04  9.294851E-16
     7913.639  9.280886E-16
     7915.242  9.266885E-16
     7916.846  9.252885E-16
     7918.445  9.238926E-16
     7920.049  9.224996E-16
     7921.654  9.213085E-16
     7923.254  9.201206E-16
      7924.86  9.189289E-16
     7926.465  9.177357E-16
     7928.067  9.165465E-16
     7929.673  9.153540E-16
     7931.279  9.140487E-16
     7932.882  9.127178E-16
     7934.489  9.113828E-16
     7936.092  9.100518E-16
       7937.7  9.087171E-16
     7939.313  9.073797E-16
     7940.921  9.060949E-16
     7942.525  9.048506E-16
     7944.134  9.036032E-16
     7945.744  9.023550E-16
     7947.349  9.011107E-16
     7948.959  8.998625E-16
     7950.565  8.986664E-16
     7952.176  8.975570E-16
     7953.787  8.964474E-16
     7955.394  8.953396E-16
     7957.006  8.942282E-16
     7958.618  8.931165E-16
     7960.226  8.919793E-16
     7961.839  8.906621E-16
     7963.452  8.893456E-16
     7965.061  8.880318E-16
     7966.674  8.867151E-16
     7968.289  8.853984E-16
     7969.898  8.840854E-16
     7971.513  8.828729E-16
     7973.128  8.816671E-16
     7974.739  8.804653E-16
     7976.354  8.792593E-16
      7977.97  8.780533E-16
     7979.583  8.768496E-16
     7981.199  8.758096E-16
     7982.816  8.748264E-16
     7984.429  8.738456E-16
     7986.046  8.728616E-16
     7987.665  8.718761E-16
     7989.283  8.708903E-16
     7990.901  8.698874E-16
      7992.52  8.688697E-16
     7994.135  8.678543E-16
     7995.754  8.668363E-16
     7997.375  8.658166E-16
      7998.99  8.647992E-16
     8000.611  8.637307E-16
     8002.231  8.625813E-16
     8003.849  8.614344E-16
      8005.47  8.602845E-16
     8007.092  8.591341E-16
     8008.709  8.579865E-16
     8010.332  8.568290E-16
     8011.951  8.556478E-16
     8013.574  8.544639E-16
     8015.197  8.532798E-16
     8016.817  8.520983E-16
     8018.441  8.509138E-16
     8020.065  8.497395E-16
      8021.69  8.488155E-16
     8023.311  8.478937E-16
     8024.937  8.469678E-16
     8026.558  8.460439E-16
     8028.184  8.451172E-16
     8029.811  8.441892E-16
     8031.433  8.431208E-16
      8033.06  8.420302E-16
     8034.688  8.409389E-16
     8036.311  8.398504E-16
     8037.939  8.387585E-16
     8039.567  8.376665E-16
     8041.196  8.365150E-16
     8042.825  8.353419E-16
     8044.455  8.341692E-16
      8046.08  8.329989E-16
      8047.71  8.318255E-16
      8049.34  8.306523E-16
     8050.967  8.297089E-16
     8052.598  8.289180E-16
     8054.229  8.281261E-16
     8055.856  8.273360E-16
     8057.488  8.265422E-16
     8059.121  8.257469E-16
     8060.749  8.248665E-16
     8062.382  8.238795E-16
     8064.016  8.228925E-16
     8065.645  8.219071E-16
     8067.279  8.209189E-16
     8068.909  8.199328E-16
     8070.543  8.188852E-16
     8072.179  8.177197E-16
      8073.81  8.165565E-16
     8075.445  8.153909E-16
     8077.082  8.142243E-16
     8078.713  8.130614E-16
      8080.35  8.119154E-16
     8081.987  8.108452E-16
      8083.62  8.097771E-16
     8085.258  8.087063E-16
     8086.896  8.076355E-16
      8088.53  8.065665E-16
     8090.168  8.055125E-16
     8091.807  8.046159E-16
     8093.447  8.037175E-16
     8095.086  8.028188E-16
     8096.726  8.019200E-16
     8098.362  8.010224E-16
     8100.003  8.001220E-16
     8101.644  7.992668E-16
     8103.281  7.984135E-16
     8104.922  7.975571E-16
     8106.564  7.966993E-16
     8108.202  7.958444E-16
     8109.845  7.949860E-16
     8111.483  7.940458E-16
     8113.127  7.930934E-16
     8114.771  7.921409E-16
     8116.415  7.911879E-16
     8118.055  7.902371E-16
     8119.699  7.892836E-16
     8121.344  7.883017E-16
     8122.985  7.873165E-16
     8124.631  7.863275E-16
     8126.272  7.853418E-16
     8127.918  7.843528E-16
     8129.565  7.833638E-16
     8131.208  7.825053E-16
     8132.855  7.816899E-16
     8134.503  7.808737E-16
     8136.146  7.800585E-16
     8137.794  7.792415E-16
     8139.443  7.784235E-16
     8141.088  7.774564E-16
     8142.737  7.764092E-16
     8144.387  7.753619E-16
     8146.037  7.743147E-16
     8147.687  7.732671E-16
     8149.338  7.722195E-16
     8150.984  7.713092E-16
     8152.636  7.704877E-16
     8154.288  7.696658E-16
     8155.935  7.688455E-16
     8157.587  7.680224E-16
      8159.24  7.671990E-16
     8160.889  7.662405E-16
     8162.542  7.651635E-16
     8164.195  7.640868E-16
     8165.845  7.630130E-16
       8167.5  7.619359E-16
     8169.154  7.608590E-16
     8170.805  7.599123E-16
      8172.46  7.590975E-16
     8174.116  7.582822E-16
     8175.767  7.574692E-16
     8177.423  7.566528E-16
      8179.08  7.558358E-16
     8180.733  7.550103E-16
      8182.39  7.541699E-16
     8184.048  7.533291E-16
     8185.701  7.524908E-16
      8187.36  7.516488E-16
     8189.014  7.508087E-16
     8190.673  7.500235E-16
     8192.332  7.493214E-16
     8193.987  7.486202E-16
     8195.647  7.479168E-16
     8197.313  7.472103E-16
     8198.974  7.465047E-16
      8200.63  7.456632E-16
     8202.291  7.445943E-16
     8203.948  7.435285E-16
      8205.61  7.424592E-16
     8207.272  7.413904E-16
     8208.932  7.403242E-16
     8210.594  7.393149E-16
     8212.258  7.384101E-16
     8213.917  7.375087E-16
     8215.581  7.366037E-16
     8217.245  7.356994E-16
     8218.905  7.347962E-16
      8220.57  7.339008E-16
     8222.236  7.330229E-16
     8223.897  7.321483E-16
     8225.563  7.312701E-16
      8227.23  7.303919E-16
     8228.893  7.295153E-16
      8230.56  7.287156E-16
     8232.223  7.280718E-16
     8233.891  7.274257E-16
     8235.559  7.267790E-16
     8237.227  7.261310E-16
     8238.891  7.254847E-16
     8240.561  7.246722E-16
     8242.229  7.235395E-16
     8243.895  7.224099E-16
     8245.565  7.212764E-16
     8247.231  7.201465E-16
     8248.902  7.190143E-16
     8250.578  7.179717E-16
     8252.245  7.171093E-16
     8253.916  7.162451E-16
     8255.589  7.153791E-16
     8257.257  7.145157E-16
      8258.93  7.136500E-16
     8260.603  7.127972E-16
     8262.271  7.119715E-16
     8263.945  7.111423E-16
      8265.62  7.103132E-16
      8267.29  7.094853E-16
     8268.965  7.086557E-16
      8270.64  7.078323E-16
     8272.312  7.070226E-16
     8273.987  7.062106E-16
     8275.663  7.053977E-16
     8277.335  7.045870E-16
     8279.013  7.037734E-16
     8280.689  7.029473E-16
     8282.362  7.021053E-16
     8284.041  7.012601E-16
     8285.719  7.004161E-16
     8287.393  6.995730E-16
     8289.072  6.987267E-16
     8290.751  6.978738E-16
     8292.427  6.970127E-16
     8294.106  6.961495E-16
     8295.787  6.952856E-16
     8297.463  6.944241E-16
     8299.144  6.935600E-16
     8300.825  6.927293E-16
     8302.502  6.919352E-16
     8304.188  6.911367E-16
     8305.871  6.903396E-16
      8307.55  6.895444E-16
     8309.232  6.887465E-16
     8310.911  6.879395E-16
     8312.595  6.871210E-16
     8314.279  6.863018E-16
     8315.959  6.854843E-16
     8317.644  6.846648E-16
     8319.329  6.838443E-16
     8321.015  6.829655E-16
     8322.695  6.820515E-16
     8324.382  6.811345E-16
     8326.063  6.802204E-16
      8327.75  6.793031E-16
     8329.438  6.783854E-16
      8331.12  6.775057E-16
     8332.809  6.766394E-16
     8334.496  6.757743E-16
     8336.181  6.749108E-16
     8337.869  6.740450E-16
     8339.559  6.731789E-16
     8341.243  6.723701E-16
     8342.934  6.715790E-16
     8344.623  6.707876E-16
      8346.31  6.699971E-16
        8348.  6.692053E-16
     8349.691  6.684122E-16
     8351.379  6.676493E-16
      8353.07  6.668904E-16
     8354.758  6.661329E-16
     8356.455  6.653709E-16
     8358.148  6.646103E-16
     8359.842  6.638493E-16
     8361.531  6.630268E-16
     8363.225  6.621959E-16
     8364.919  6.613642E-16
     8366.609  6.605345E-16
     8368.305  6.597020E-16
     8369.995  6.588719E-16
      8371.69  6.579584E-16
     8373.387  6.570441E-16
     8375.078  6.561327E-16
     8376.775  6.552179E-16
     8378.473  6.543035E-16
     8380.165  6.534087E-16
