WAVELENGTH       R          %15.7g  angstroms
THROUGHPUT       R          %15.7g  ""
GRFTABLE t mtab$o4g13576m_tmg.fits
CMPTABLE t mtab$o9k1612hm_tmc.fits
EXPR     t acs,hrc,f550m
APERAREA r 45238.93
ZEROPT   r -21.1
URESP    r 5.985469E-19
PIVWV    r 5579.85
BANDW    r 165.2026
TPEAK    r 0.246869
EQUVW    r 131.4178
RECTW    r 532.3381
EMFLX    r 3.231981E-16
     2838.186   8.461366E-7
     2838.593   8.457938E-7
     2838.999   8.454508E-7
     2839.406   8.451063E-7
     2839.815   8.447607E-7
     2840.221   8.444133E-7
      2840.63   8.440617E-7
     2841.037   8.437120E-7
     2841.446   8.433627E-7
     2841.853   8.430147E-7
     2842.262   8.426647E-7
     2842.669   8.423152E-7
     2843.076   8.419653E-7
     2843.485   8.416132E-7
     2843.893   8.412624E-7
     2844.302   8.409117E-7
     2844.711   8.405616E-7
     2845.119   8.402119E-7
     2845.526   8.398606E-7
     2845.936   8.395078E-7
     2846.343   8.391582E-7
     2846.751   8.388088E-7
     2847.161   8.384579E-7
     2847.569   8.381083E-7
     2847.977   8.377586E-7
     2848.386   8.374050E-7
     2848.796   8.370513E-7
     2849.204   8.366998E-7
     2849.614   8.363468E-7
     2850.022   8.359953E-7
     2850.431   8.356403E-7
     2850.841   8.352839E-7
      2851.25   8.349299E-7
     2851.658   8.345770E-7
      2852.07   8.342211E-7
     2852.479   8.338666E-7
     2852.887   8.335123E-7
     2853.298   8.331553E-7
     2853.706   8.327996E-7
     2854.115   8.324444E-7
     2854.524   8.320904E-7
     2854.935   8.317353E-7
     2855.344   8.313801E-7
     2855.755   8.310236E-7
     2856.166   8.306662E-7
     2856.575   8.303096E-7
     2856.984   8.299529E-7
     2857.395   8.295968E-7
     2857.804   8.292421E-7
     2858.214   8.288859E-7
     2858.625   8.285270E-7
     2859.035   8.281702E-7
     2859.446   8.278136E-7
     2859.857   8.274570E-7
     2860.267   8.271152E-7
     2860.677   8.267804E-7
     2861.088   8.264442E-7
     2861.499   8.261086E-7
     2861.908   8.257737E-7
      2862.32   8.254371E-7
      2862.73   8.251015E-7
     2863.141   8.247654E-7
     2863.554   8.244259E-7
     2863.964   8.240888E-7
     2864.375   8.237537E-7
     2864.787   8.234175E-7
     2865.197   8.230817E-7
     2865.608   8.227453E-7
      2866.02   8.224074E-7
     2866.431   8.220708E-7
     2866.843   8.217326E-7
     2867.255   8.213951E-7
     2867.666   8.210591E-7
     2868.077   8.207227E-7
      2868.49   8.203842E-7
     2868.901   8.200468E-7
     2869.312   8.197082E-7
     2869.725   8.193680E-7
     2870.136   8.190183E-7
     2870.547   8.186473E-7
      2870.96   8.182745E-7
     2871.373   8.178998E-7
     2871.784   8.175259E-7
     2872.196   8.171526E-7
     2872.609   8.167785E-7
     2873.021   8.164055E-7
     2873.434   8.160310E-7
     2873.846   8.156578E-7
     2874.259   8.152838E-7
     2874.671   8.149116E-7
     2875.084   8.145375E-7
     2875.496   8.141627E-7
     2875.908   8.137879E-7
     2876.322   8.134132E-7
     2876.734   8.130406E-7
     2877.146   8.126667E-7
      2877.56   8.122901E-7
     2877.973   8.119146E-7
     2878.386   8.115412E-7
     2878.801   8.111674E-7
     2879.213   8.107927E-7
     2879.626   8.104158E-7
      2880.04   8.100385E-7
     2880.453   8.096736E-7
     2880.865   8.093085E-7
      2881.28   8.089421E-7
     2881.694   8.085756E-7
     2882.107   8.082107E-7
     2882.522   8.078461E-7
     2882.935   8.074829E-7
     2883.348   8.071156E-7
     2883.763   8.067462E-7
     2884.176   8.063794E-7
     2884.589   8.060144E-7
     2885.004   8.056479E-7
     2885.417   8.052805E-7
     2885.833   8.049117E-7
     2886.246   8.045454E-7
     2886.661   8.041786E-7
     2887.075   8.038127E-7
      2887.49   8.034431E-7
     2887.904   8.030751E-7
     2888.318   8.027068E-7
     2888.733   8.023371E-7
     2889.149   8.019680E-7
     2889.563   8.016017E-7
     2889.977   8.012352E-7
     2890.392   8.008608E-7
     2890.807   8.004870E-7
     2891.222   8.001119E-7
     2891.637   7.997380E-7
     2892.051   7.993640E-7
     2892.466   7.989887E-7
     2892.882   7.986117E-7
     2893.298   7.982357E-7
     2893.712   7.978613E-7
     2894.128   7.974857E-7
     2894.543   7.971121E-7
     2894.958   7.967384E-7
     2895.375   7.963619E-7
     2895.789   7.959869E-7
     2896.204   7.956114E-7
     2896.622   7.952322E-7
     2897.038   7.948559E-7
     2897.453   7.944817E-7
     2897.869   7.941058E-7
     2898.285   7.937295E-7
       2898.7   7.933526E-7
     2899.117   7.929741E-7
     2899.532   7.925971E-7
     2899.948   7.922199E-7
     2900.365   7.918934E-7
     2900.782   7.915743E-7
     2901.198   7.912549E-7
     2901.614   7.909334E-7
     2902.031   7.906105E-7
     2902.447   7.902922E-7
     2902.864   7.899725E-7
      2903.28   7.896521E-7
     2903.696   7.893310E-7
     2904.114   7.890083E-7
     2904.532   7.886857E-7
     2904.948   7.883643E-7
     2905.366   7.880411E-7
     2905.782   7.877191E-7
     2906.198   7.873963E-7
     2906.616   7.870718E-7
     2907.033   7.867486E-7
     2907.449   7.864293E-7
     2907.868   7.861085E-7
     2908.286   7.857847E-7
     2908.703   7.854607E-7
      2909.12   7.851363E-7
     2909.538   7.848117E-7
     2909.955   7.844882E-7
     2910.374   7.841522E-7
     2910.791   7.838163E-7
     2911.208   7.834807E-7
     2911.626   7.831441E-7
     2912.045   7.828075E-7
     2912.462   7.824687E-7
      2912.88   7.821295E-7
     2913.299   7.817891E-7
     2913.716   7.814499E-7
     2914.134   7.811112E-7
     2914.553   7.807724E-7
     2914.971   7.804348E-7
     2915.388   7.800963E-7
     2915.809   7.797547E-7
     2916.227   7.794169E-7
     2916.645   7.790798E-7
     2917.064   7.787412E-7
     2917.482   7.784014E-7
     2917.901   7.780616E-7
      2918.32   7.777204E-7
     2918.739   7.773805E-7
     2919.158   7.770387E-7
     2919.577   7.766972E-7
     2919.997   7.763542E-7
     2920.415   7.760311E-7
     2920.835   7.757068E-7
     2921.254   7.753853E-7
     2921.672   7.750652E-7
     2922.093   7.747427E-7
     2922.511   7.744177E-7
      2922.93   7.740928E-7
      2923.35   7.737670E-7
     2923.771   7.734413E-7
      2924.19   7.731164E-7
     2924.609   7.727907E-7
      2925.03   7.724638E-7
     2925.449   7.721396E-7
     2925.869   7.718147E-7
     2926.289   7.714909E-7
      2926.71   7.711665E-7
     2927.129   7.708420E-7
      2927.55   7.705138E-7
     2927.969   7.701867E-7
     2928.389   7.698604E-7
      2928.81   7.695329E-7
      2929.23   7.692068E-7
      2929.65   7.688813E-7
     2930.071   7.685506E-7
     2930.491   7.682046E-7
     2930.913   7.678564E-7
     2931.334   7.675083E-7
     2931.754   7.671613E-7
     2932.174   7.668143E-7
     2932.596   7.664656E-7
     2933.016   7.661182E-7
     2933.437   7.657720E-7
     2933.859   7.654239E-7
     2934.281   7.650743E-7
     2934.701   7.647253E-7
     2935.123   7.643753E-7
     2935.544   7.640282E-7
     2935.964   7.636808E-7
     2936.387   7.633298E-7
     2936.808   7.629798E-7
     2937.228   7.626323E-7
     2937.651   7.622850E-7
     2938.072   7.619382E-7
     2938.493   7.615867E-7
     2938.917   7.612321E-7
     2939.338   7.608820E-7
     2939.759   7.605322E-7
     2940.181   7.601831E-7
     2940.604   7.598341E-7
     2941.025   7.594859E-7
     2941.446   7.591356E-7
     2941.869   7.587839E-7
     2942.293   7.584334E-7
     2942.714   7.580849E-7
     2943.137   7.577349E-7
     2943.559   7.573859E-7
     2943.981   7.570369E-7
     2944.405   7.566853E-7
     2944.826   7.563349E-7
     2945.249   7.559836E-7
     2945.672   7.556303E-7
     2946.094   7.552788E-7
     2946.518   7.549275E-7
     2946.942   7.545760E-7
     2947.364   7.542241E-7
     2947.786   7.538713E-7
      2948.21   7.535177E-7
     2948.633   7.531659E-7
     2949.055   7.528140E-7
     2949.479   7.524615E-7
     2949.904   7.521091E-7
     2950.327   7.517638E-7
     2950.751   7.514193E-7
     2951.174   7.510763E-7
     2951.597   7.507337E-7
     2952.021   7.503897E-7
     2952.444   7.500458E-7
     2952.867   7.497017E-7
     2953.292   7.493560E-7
     2953.715   7.490116E-7
      2954.14   7.486653E-7
     2954.565   7.483182E-7
     2954.989   7.479721E-7
     2955.412   7.476270E-7
     2955.837   7.472805E-7
      2956.26   7.469345E-7
     2956.684   7.465878E-7
     2957.109   7.462405E-7
     2957.535   7.458952E-7
     2957.958   7.455512E-7
     2958.382   7.452043E-7
     2958.808   7.448554E-7
     2959.232   7.445089E-7
     2959.656   7.441631E-7
     2960.082   7.438138E-7
     2960.506   7.434555E-7
     2960.932   7.430959E-7
     2961.356   7.427385E-7
     2961.782   7.423794E-7
     2962.206   7.420218E-7
     2962.633   7.416625E-7
     2963.057   7.413047E-7
     2963.482   7.409475E-7
     2963.908   7.405889E-7
     2964.333   7.402298E-7
     2964.757   7.398702E-7
     2965.186   7.395084E-7
      2965.61   7.391504E-7
     2966.035   7.387924E-7
     2966.462   7.384318E-7
     2966.887   7.380723E-7
     2967.312   7.377126E-7
     2967.739   7.373513E-7
     2968.164   7.369916E-7
      2968.59   7.366315E-7
     2969.017   7.362698E-7
     2969.444   7.359081E-7
     2969.869   7.355474E-7
     2970.296   7.351992E-7
     2970.722   7.348578E-7
     2971.148   7.345168E-7
     2971.575   7.341752E-7
     2972.001   7.338346E-7
     2972.427   7.334928E-7
     2972.854   7.331492E-7
     2973.282   7.328069E-7
     2973.708   7.324668E-7
     2974.136   7.321242E-7
     2974.562   7.317816E-7
     2974.988   7.314387E-7
     2975.416   7.310973E-7
     2975.842   7.307572E-7
     2976.269   7.304146E-7
     2976.697   7.300695E-7
     2977.125   7.297251E-7
     2977.552   7.293832E-7
     2977.978   7.290412E-7
     2978.407   7.286954E-7
     2978.833   7.283510E-7
     2979.262   7.280056E-7
     2979.689   7.276617E-7
     2980.116   7.273086E-7
     2980.544   7.269304E-7
     2980.973   7.265515E-7
       2981.4   7.261754E-7
     2981.828   7.257989E-7
     2982.257   7.254209E-7
     2982.684   7.250441E-7
     2983.111   7.246675E-7
      2983.54   7.242903E-7
     2983.968   7.239139E-7
     2984.396   7.235357E-7
     2984.826   7.231543E-7
     2985.254   7.227760E-7
     2985.682   7.223984E-7
     2986.111   7.220190E-7
     2986.539   7.216408E-7
     2986.967   7.212626E-7
     2987.397   7.208826E-7
     2987.825   7.205041E-7
     2988.255   7.201240E-7
     2988.685   7.197436E-7
     2989.113   7.193643E-7
     2989.541   7.189839E-7
     2989.971   7.186021E-7
       2990.4   7.182489E-7
     2990.828   7.178973E-7
     2991.257   7.175452E-7
     2991.687   7.171907E-7
     2992.116   7.168377E-7
     2992.546   7.164829E-7
     2992.977   7.161282E-7
     2993.405   7.157736E-7
     2993.834   7.154188E-7
     2994.265   7.150630E-7
     2994.694   7.147087E-7
     2995.123   7.143545E-7
     2995.554   7.139986E-7
     2995.985   7.136424E-7
     2996.414   7.132878E-7
     2996.845   7.129312E-7
     2997.275   7.125752E-7
     2997.704   7.122189E-7
     2998.135   7.118609E-7
     2998.565   7.115041E-7
     2998.995   7.111469E-7
     2999.426   7.107895E-7
     2999.856   7.104333E-7
     3000.287   7.164522E-7
     3000.719   7.256705E-7
     3001.149   7.348660E-7
     3001.579   7.440584E-7
      3002.01   7.532901E-7
     3002.441   7.624937E-7
     3002.871   7.717062E-7
     3003.303   7.809531E-7
     3003.735   7.902026E-7
     3004.165   7.994251E-7
     3004.597   8.086878E-7
     3005.028   8.179217E-7
     3005.459   8.271582E-7
     3005.891   8.364292E-7
     3006.322   8.456781E-7
     3006.752   8.549248E-7
     3007.185   8.642169E-7
     3007.616   8.734739E-7
     3008.047   8.827346E-7
     3008.481   8.920706E-7
     3008.912   9.013415E-7
     3009.344   9.106186E-7
     3009.775   9.198994E-7
     3010.208   9.292149E-7
     3010.639   9.384945E-7
     3011.072   9.478137E-7
     3011.505   9.571365E-7
     3011.937   9.664301E-7
     3012.368   9.757233E-7
     3012.802   9.850617E-7
     3013.233   9.943693E-7
     3013.665   1.003674E-6
     3014.099   1.013024E-6
     3014.531   1.022342E-6
     3014.964   1.031700E-6
     3015.396   1.041024E-6
     3015.828   1.050355E-6
     3016.262   1.059725E-6
     3016.696   1.069098E-6
     3017.128   1.078443E-6
     3017.561   1.087793E-6
     3017.995   1.097183E-6
     3018.427   1.106540E-6
     3018.861   1.115938E-6
     3019.294   1.125304E-6
     3019.728   1.134710E-6
     3020.161   1.144089E-6
     3020.595   1.153526E-6
     3021.028   1.162929E-6
     3021.461   1.172334E-6
     3021.896   1.181778E-6
     3022.329   1.191197E-6
     3022.762   1.200621E-6
     3023.197   1.210083E-6
      3023.63   1.219511E-6
     3024.064   1.228980E-6
       3024.5   1.238455E-6
     3024.933   1.247897E-6
     3025.366   1.257350E-6
     3025.802   1.266839E-6
     3026.235   1.276299E-6
     3026.669   1.285763E-6
     3027.104   1.295273E-6
      3027.54   1.304776E-6
     3027.973   1.314252E-6
     3028.407   1.323734E-6
     3028.843   1.333263E-6
     3029.277   1.342750E-6
     3029.713   1.352284E-6
     3030.147   1.361779E-6
     3030.581   1.371275E-6
     3031.015   1.380773E-6
     3031.451   1.390312E-6
     3031.887   1.399859E-6
     3032.322   1.409375E-6
     3032.758   1.418932E-6
     3033.193   1.428453E-6
     3033.629   1.438014E-6
     3034.063   1.447542E-6
     3034.498   1.457083E-6
     3034.935   1.466665E-6
     3035.371   1.476247E-6
     3035.806   1.485799E-6
     3036.241   1.495347E-6
     3036.678   1.504942E-6
     3037.113   1.514508E-6
      3037.55   1.524113E-6
     3037.985   1.533689E-6
     3038.421   1.543264E-6
     3038.856   1.552841E-6
     3039.293   1.562465E-6
      3039.73   1.572087E-6
     3040.166   1.581669E-6
     3040.603   1.591279E-6
     3041.039   1.600848E-6
     3041.475   1.610425E-6
     3041.912   1.620041E-6
     3042.348   1.629625E-6
     3042.786   1.639245E-6
     3043.223   1.648875E-6
     3043.659   1.658473E-6
     3044.095   1.668073E-6
     3044.533   1.677717E-6
      3044.97   1.687326E-6
     3045.406   1.696938E-6
     3045.842   1.706553E-6
     3046.281   1.716213E-6
     3046.717   1.725839E-6
     3047.155   1.735506E-6
     3047.594   1.745178E-6
      3048.03   1.754820E-6
     3048.467   1.764462E-6
     3048.906   1.774146E-6
     3049.343   1.783798E-6
     3049.779   1.793446E-6
     3050.218   1.803172E-6
     3050.657   1.812934E-6
     3051.094   1.822667E-6
     3051.531   1.832400E-6
      3051.97   1.842176E-6
     3052.407   1.851917E-6
     3052.846   1.861699E-6
     3053.284   1.871452E-6
     3053.721   1.881209E-6
     3054.161   1.891008E-6
     3054.598   1.900777E-6
     3055.038   1.910588E-6
     3055.476   1.920363E-6
     3055.915   1.930181E-6
     3056.353   1.939968E-6
     3056.792   1.949789E-6
     3057.231   1.959589E-6
     3057.669   1.969388E-6
     3058.108   1.979228E-6
     3058.548   1.989074E-6
     3058.987   1.998887E-6
     3059.425   2.008711E-6
     3059.865   2.018571E-6
     3060.303   2.028374E-6
     3060.744   2.038205E-6
     3061.182   2.048007E-6
     3061.621   2.057807E-6
     3062.061   2.067653E-6
       3062.5   2.077470E-6
     3062.939   2.087284E-6
      3063.38   2.097146E-6
      3063.82   2.107010E-6
     3064.259   2.116839E-6
     3064.698   2.126671E-6
     3065.139   2.136551E-6
     3065.578   2.146395E-6
     3066.019   2.156280E-6
      3066.46   2.166175E-6
       3066.9   2.176028E-6
     3067.339   2.185890E-6
     3067.781   2.195799E-6
      3068.22   2.205667E-6
      3068.66   2.215544E-6
     3069.101   2.225461E-6
     3069.541   2.235341E-6
     3069.982   2.245268E-6
     3070.422   2.255137E-6
     3070.862   2.265008E-6
     3071.304   2.274920E-6
     3071.746   2.284840E-6
     3072.186   2.294724E-6
     3072.626   2.304613E-6
     3073.068   2.314541E-6
     3073.509   2.324436E-6
     3073.951   2.334373E-6
     3074.391   2.344278E-6
     3074.833   2.354224E-6
     3075.274   2.364140E-6
     3075.716   2.374097E-6
     3076.157   2.384019E-6
     3076.598   2.393949E-6
      3077.04   2.403915E-6
     3077.481   2.413856E-6
     3077.922   2.423803E-6
     3078.365   2.433779E-6
     3078.806   2.443722E-6
     3079.247   2.453672E-6
     3079.692   2.463705E-6
     3080.133   2.473627E-6
     3080.574   2.483445E-6
     3081.016   2.493276E-6
     3081.459   2.503145E-6
     3081.901   2.512977E-6
     3082.344   2.522849E-6
     3082.787   2.532722E-6
     3083.229   2.542563E-6
     3083.671   2.552400E-6
     3084.115   2.562284E-6
     3084.556   2.572135E-6
     3084.999   2.581993E-6
     3085.442   2.591885E-6
     3085.884   2.601746E-6
     3086.326   2.611609E-6
     3086.771   2.621517E-6
     3087.213   2.631388E-6
     3087.657   2.641300E-6
     3088.101   2.651213E-6
     3088.543   2.661086E-6
     3088.986   2.670967E-6
      3089.43   2.680890E-6
     3089.873   2.690778E-6
     3090.318   2.700854E-6
     3090.762   2.710983E-6
     3091.205   2.721089E-6
     3091.648   2.731191E-6
     3092.093   2.741337E-6
     3092.536   2.751451E-6
     3092.979   2.761569E-6
     3093.424   2.771731E-6
     3093.867   2.781852E-6
      3094.31   2.791982E-6
     3094.755   2.802153E-6
     3095.199   2.812296E-6
     3095.644   2.822479E-6
     3096.089   2.832670E-6
     3096.533   2.842830E-6
     3096.977   2.852998E-6
     3097.422   2.863197E-6
     3097.866   2.873359E-6
      3098.31   2.883530E-6
     3098.757   2.893786E-6
     3099.201   2.903970E-6
     3099.646   2.914155E-6
     3100.091   2.924396E-6
     3100.536   2.934657E-6
      3100.98   2.944922E-6
     3101.424   2.955195E-6
      3101.87   2.965511E-6
     3102.315   2.975788E-6
     3102.759   2.986073E-6
     3103.206   2.996404E-6
     3103.652   3.006745E-6
     3104.097   3.017044E-6
     3104.543   3.027386E-6
     3104.988   3.037690E-6
     3105.433   3.048005E-6
      3105.88   3.058361E-6
     3106.325   3.068681E-6
     3106.772   3.079057E-6
     3107.219   3.089431E-6
     3107.664   3.099779E-6
     3108.109   3.110129E-6
     3108.556   3.120525E-6
     3109.002   3.130888E-6
     3109.447   3.141237E-6
     3109.894   3.151634E-6
      3110.34   3.162049E-6
     3110.786   3.172479E-6
     3111.233   3.182957E-6
     3111.681   3.193440E-6
     3112.126   3.203888E-6
     3112.574   3.214384E-6
      3113.02   3.224845E-6
     3113.466   3.235310E-6
     3113.914   3.245818E-6
      3114.36   3.256297E-6
     3114.808   3.266819E-6
     3115.256   3.277346E-6
     3115.703   3.287842E-6
     3116.149   3.298338E-6
     3116.597   3.308884E-6
     3117.044   3.319397E-6
     3117.491   3.329905E-6
     3117.937   3.340423E-6
     3118.386   3.350990E-6
     3118.833   3.361521E-6
     3119.281   3.372105E-6
      3119.73   3.382688E-6
     3120.177   3.393275E-6
     3120.624   3.403902E-6
     3121.073   3.414573E-6
      3121.52   3.425214E-6
     3121.968   3.435859E-6
     3122.417   3.446565E-6
     3122.866   3.457271E-6
     3123.313   3.467942E-6
     3123.763   3.478664E-6
      3124.21   3.489343E-6
     3124.658   3.500034E-6
     3125.107   3.510765E-6
     3125.555   3.521455E-6
     3126.003   3.532148E-6
     3126.453   3.542907E-6
     3126.901   3.553631E-6
     3127.351   3.564403E-6
     3127.799   3.575130E-6
     3128.249   3.585909E-6
     3128.697   3.596651E-6
     3129.147   3.607439E-6
     3129.595   3.618197E-6
     3130.044   3.628943E-6
     3130.494   3.639572E-6
     3130.944   3.650204E-6
     3131.393   3.660806E-6
     3131.842   3.671411E-6
     3132.292   3.682067E-6
     3132.741   3.692696E-6
     3133.191   3.703358E-6
      3133.64   3.713984E-6
      3134.09   3.724618E-6
      3134.54   3.735292E-6
      3134.99   3.745933E-6
     3135.439   3.756589E-6
      3135.89   3.767290E-6
     3136.341   3.777997E-6
      3136.79   3.788664E-6
      3137.24   3.799331E-6
     3137.691   3.810042E-6
     3138.141   3.820721E-6
     3138.592   3.831450E-6
     3139.043   3.842181E-6
     3139.493   3.852871E-6
     3139.943   3.863571E-6
     3140.395   3.874371E-6
     3140.845   3.885144E-6
     3141.295   3.895922E-6
     3141.747   3.906737E-6
     3142.197   3.917516E-6
     3142.649   3.928340E-6
     3143.099   3.939123E-6
      3143.55   3.949925E-6
     3144.002   3.960773E-6
     3144.454   3.971629E-6
     3144.905   3.982454E-6
