WAVELENGTH       R          %15.7g  angstroms
THROUGHPUT       R          %15.7g  ""
GRFTABLE t mtab$o4g13576m_tmg.fits
CMPTABLE t mtab$o9k1612hm_tmc.fits
EXPR     t stis,ccd,f28x50lp
APERAREA r 45238.93
ZEROPT   r -21.1
URESP    r 1.637050E-19
PIVWV    r 7218.918
BANDW    r 1140.357
TPEAK    r 0.1240126
EQUVW    r 366.392
RECTW    r 2954.473
EMFLX    r 6.195580E-16
     8958.396    0.04975501
     8959.099    0.04974713
     8959.807     0.0497392
      8960.51    0.04973104
     8961.219     0.0497227
     8961.927    0.04971438
     8962.631    0.04970611
     8963.339    0.04969778
     8964.043     0.0496895
     8964.751    0.04968117
     8965.455    0.04967289
     8966.164    0.04966398
     8966.868     0.0496549
     8967.577    0.04964574
     8968.281    0.04963666
      8968.99    0.04962751
     8969.694    0.04961842
     8970.403    0.04960952
     8971.107    0.04960149
     8971.816    0.04959358
     8972.521    0.04958573
      8973.23     0.0495778
     8973.935    0.04956994
     8974.645    0.04956202
     8975.354     0.0495541
     8976.059    0.04954553
     8976.768    0.04953681
     8977.478    0.04952807
     8978.188    0.04951934
     8978.892    0.04951067
     8979.602    0.04950195
     8980.307    0.04949327
     8981.017    0.04948379
     8981.722    0.04947435
     8982.432    0.04946484
     8983.137     0.0494554
     8983.848    0.04944587
     8984.553    0.04943644
     8985.263    0.04942699
     8985.969    0.04941834
     8986.679    0.04940963
     8987.384    0.04940098
     8988.095    0.04939226
     8988.801    0.04938361
     8989.511    0.04937491
     8990.222    0.04936616
     8990.928    0.04935712
     8991.639    0.04934802
     8992.344    0.04933899
     8993.055    0.04932989
     8993.761    0.04932084
     8994.472    0.04931173
     8995.178    0.04930245
      8995.89    0.04929253
     8996.596    0.04928269
     8997.307    0.04927278
     8998.013    0.04926293
     8998.725    0.04925301
     8999.431    0.04924316
     9000.147    0.04923367
     9000.854    0.04922548
     9001.565    0.04921724
     9002.272    0.04920904
     9002.983    0.04920079
      9003.69     0.0491926
     9004.402    0.04918433
     9005.109    0.04917528
     9005.821     0.0491654
     9006.533    0.04915554
      9007.24    0.04914574
     9007.952    0.04913586
     9008.659    0.04912606
     9009.372    0.04911616
     9010.079    0.04910688
     9010.791    0.04909788
     9011.499    0.04908892
     9012.211    0.04907991
     9012.919    0.04907095
     9013.631    0.04906194
     9014.339    0.04905298
     9015.052    0.04904271
      9015.76    0.04903215
     9016.472    0.04902153
      9017.18    0.04901096
     9017.893    0.04900032
     9018.601    0.04898977
     9019.313    0.04897913
     9020.021    0.04896856
     9020.735    0.04895797
     9021.448    0.04894736
     9022.156    0.04893686
     9022.874    0.04892619
     9023.583    0.04891567
     9024.296    0.04890509
     9025.005    0.04889455
     9025.718    0.04888397
     9026.427    0.04887343
     9027.141    0.04886283
     9027.849    0.04885231
     9028.563    0.04884171
     9029.271    0.04883103
     9029.985    0.04881962
     9030.694    0.04880873
     9031.408    0.04879779
     9032.117    0.04878692
     9032.831    0.04877597
      9033.54    0.04876509
     9034.255    0.04875388
     9034.969    0.04874213
     9035.678    0.04873045
     9036.388    0.04871875
     9037.102      0.048707
     9037.816    0.04869524
     9038.525    0.04868356
      9039.24    0.04867179
      9039.95    0.04866009
     9040.665      0.048648
     9041.374    0.04863598
     9042.089    0.04862385
     9042.799    0.04861181
     9043.514    0.04859968
     9044.224    0.04858716
     9044.944    0.04857413
     9045.654    0.04856129
     9046.369    0.04854837
     9047.079    0.04853552
     9047.795    0.04852258
     9048.505    0.04850974
      9049.22    0.04849681
     9049.931    0.04848396
     9050.646    0.04847143
     9051.361    0.04845896
     9052.072    0.04844655
     9052.788    0.04843407
     9053.498    0.04842168
     9054.214    0.04840847
     9054.925    0.04839528
     9055.641    0.04838196
     9056.352    0.04836877
     9057.067    0.04835548
     9057.779    0.04834227
     9058.495    0.04832902
     9059.206    0.04831662
     9059.922    0.04830413
     9060.634    0.04829139
      9061.35    0.04827855
     9062.062    0.04826577
     9062.777    0.04825293
     9063.489    0.04823998
     9064.206    0.04822631
     9064.917    0.04821276
     9065.634    0.04819909
     9066.351    0.04818542
     9067.063    0.04817185
     9067.784    0.04815808
     9068.496    0.04814421
     9069.213    0.04812974
     9069.925    0.04811537
     9070.642    0.04810132
     9071.354    0.04808738
     9072.071    0.04807338
     9072.783    0.04805947
     9073.501     0.0480459
     9074.213    0.04803278
     9074.931    0.04801957
     9075.643    0.04800646
      9076.36    0.04799325
     9077.073    0.04798012
      9077.79    0.04796691
     9078.503    0.04795378
     9079.221    0.04794056
     9079.934    0.04792743
     9080.651    0.04791425
     9081.364    0.04790115
     9082.082    0.04788797
     9082.801    0.04787478
     9083.514    0.04786169
     9084.231    0.04784851
     9084.944    0.04783543
     9085.663    0.04782223
     9086.376    0.04780914
     9087.095    0.04779594
     9087.808    0.04778285
     9088.526    0.04776964
      9089.24    0.04775655
     9089.958    0.04774337
     9090.677    0.04772983
     9091.396    0.04771627
     9092.109    0.04770281
     9092.828    0.04768948
     9093.542    0.04767682
     9094.261    0.04766407
     9094.975     0.0476514
     9095.694    0.04763862
     9096.413    0.04762588
     9097.127    0.04761321
     9097.847    0.04760081
     9098.561    0.04758894
      9099.28    0.04757698
     9099.994    0.04756511
     9100.714    0.04755015
     9101.428     0.0475353
     9102.147    0.04752032
     9102.862    0.04750546
     9103.582    0.04749049
     9104.297    0.04747562
     9105.017    0.04746066
     9105.731    0.04744578
     9106.451    0.04743081
     9107.166    0.04741595
     9107.886    0.04740165
     9108.601    0.04738759
     9109.321     0.0473734
     9110.036    0.04735932
     9110.757    0.04734519
     9111.477    0.04733108
     9112.192    0.04731704
     9112.912    0.04730292
     9113.633     0.0472888
     9114.354    0.04727466
     9115.068    0.04726063
     9115.789    0.04724651
     9116.505    0.04723248
     9117.226    0.04721875
     9117.941     0.0472063
     9118.662    0.04719376
     9119.378    0.04718132
       9120.1    0.04716877
     9120.815    0.04715636
     9121.536    0.04714385
     9122.252    0.04713145
     9122.974    0.04711893
     9123.689    0.04710652
     9124.411      0.047094
     9125.127    0.04708158
     9125.849    0.04706907
     9126.565    0.04705663
     9127.287    0.04704517
     9128.008    0.04703426
     9128.725    0.04702343
     9129.446    0.04701249
     9130.163    0.04700166
     9130.885    0.04699077
     9131.602    0.04697997
     9132.324    0.04696907
     9133.041    0.04695826
     9133.763    0.04694737
     9134.479    0.04693655
     9135.202    0.04692565
     9135.924    0.04691475
     9136.646      0.046904
     9137.363    0.04689476
     9138.086    0.04688546
     9138.804     0.0468762
     9139.526    0.04686688
     9140.243    0.04685766
     9140.966    0.04684838
     9141.684     0.0468394
     9142.406    0.04683092
     9143.129    0.04682244
     9143.847    0.04681401
      9144.57    0.04680551
     9145.288    0.04679708
     9146.011    0.04678858
     9146.729    0.04678014
     9147.452    0.04677163
      9148.17    0.04676319
     9148.894    0.04675469
     9149.611    0.04674623
     9150.335    0.04673773
     9151.053    0.04672932
     9151.776    0.04672205
     9152.495     0.0467152
     9153.219    0.04670831
     9153.938    0.04670144
     9154.661    0.04669454
      9155.38    0.04668768
     9156.104    0.04668079
     9156.827    0.04667465
     9157.546    0.04666859
     9158.271    0.04666246
     9158.994    0.04665633
     9159.718     0.0466502
     9160.438    0.04664439
     9161.161     0.0466387
     9161.881    0.04663306
     9162.605    0.04662736
     9163.324    0.04662171
     9164.049    0.04661601
     9164.769    0.04661034
     9165.493    0.04660464
     9166.212     0.0465997
     9166.937    0.04659558
     9167.656    0.04659149
     9168.382    0.04658736
     9169.102    0.04658325
     9169.826    0.04657912
     9170.546    0.04657472
     9171.271     0.0465702
     9171.996    0.04656567
     9172.716    0.04656118
     9173.441    0.04655664
     9174.161    0.04655214
     9174.887     0.0465476
     9175.607    0.04654308
     9176.332    0.04653854
     9177.053    0.04653402
     9177.778    0.04652945
     9178.499    0.04652493
     9179.225    0.04652036
     9179.945    0.04651582
     9180.671    0.04651183
     9181.392    0.04650851
     9182.122    0.04650516
     9182.843    0.04650184
     9183.569    0.04649849
      9184.29    0.04649516
     9185.017    0.04649181
     9185.737    0.04648848
     9186.464    0.04648511
     9187.185    0.04648177
     9187.911    0.04647839
     9188.638    0.04647502
     9189.358    0.04647168
     9190.085    0.04646825
     9190.807     0.0464645
     9191.533    0.04646074
     9192.255    0.04645699
     9192.981    0.04645321
     9193.703    0.04644945
      9194.43    0.04644567
     9195.152     0.0464419
     9195.879    0.04643888
     9196.601    0.04643589
     9197.328    0.04643288
      9198.05    0.04642988
     9198.777    0.04642686
     9199.499    0.04642386
     9200.227    0.04642078
     9200.949    0.04641743
     9201.676    0.04641404
     9202.403    0.04641066
     9203.126    0.04640729
     9203.854    0.04640389
     9204.581     0.0464005
     9205.309    0.04639709
     9206.031    0.04639372
      9206.76    0.04639031
     9207.482    0.04638692
      9208.21     0.0463835
     9208.933     0.0463801
     9209.661    0.04637667
     9210.384     0.0463733
     9211.112     0.0463699
     9211.835    0.04636651
     9212.563     0.0463631
     9213.287    0.04635971
     9214.016     0.0463563
     9214.738    0.04635286
     9215.467    0.04634865
      9216.19    0.04634447
     9216.919    0.04634025
     9217.647    0.04633602
     9218.371    0.04633182
     9219.101    0.04632759
     9219.824    0.04632339
     9220.553    0.04631917
     9221.276    0.04631499
     9222.006    0.04631077
     9222.729    0.04630658
     9223.459    0.04630236
     9224.183    0.04629816
     9224.912    0.04629346
     9225.637    0.04628846
     9226.366    0.04628344
      9227.09    0.04627845
     9227.824    0.04627339
     9228.549    0.04626838
     9229.278    0.04626334
     9230.003    0.04625764
     9230.733    0.04625183
     9231.458    0.04624606
     9232.188    0.04624025
     9232.912    0.04623447
     9233.643    0.04622865
     9234.372    0.04622282
     9235.097    0.04621704
     9235.827    0.04621122
     9236.553    0.04620541
     9237.282    0.04619958
     9238.008    0.04619379
     9238.738    0.04618793
     9239.463    0.04618177
     9240.193    0.04617514
     9240.919    0.04616857
     9241.649    0.04616196
     9242.375    0.04615538
     9243.105    0.04614876
     9243.831    0.04614218
     9244.562    0.04613495
     9245.288    0.04612759
     9246.019    0.04612017
     9246.745    0.04611279
     9247.476    0.04610537
     9248.202    0.04609799
     9248.933    0.04609057
     9249.664    0.04608313
     9250.391    0.04607575
     9251.127    0.04606829
     9251.853    0.04606093
     9252.584    0.04605351
     9253.311    0.04604614
     9254.042    0.04603813
     9254.769    0.04602919
     9255.501    0.04602018
     9256.228    0.04601124
     9256.959    0.04600224
     9257.686     0.0459933
     9258.418    0.04598428
     9259.145    0.04597535
     9259.876    0.04596632
     9260.604    0.04595773
     9261.335    0.04594916
     9262.062    0.04594065
     9262.795    0.04593207
     9263.527    0.04592349
     9264.254    0.04591497
     9264.986    0.04590639
     9265.714    0.04589785
     9266.446    0.04588927
     9267.174    0.04588072
     9267.906    0.04587214
     9268.634    0.04586338
     9269.367    0.04585399
     9270.095    0.04584462
     9270.827    0.04583483
     9271.556     0.0458251
     9272.288     0.0458153
     9273.017    0.04580556
     9273.749     0.0457953
     9274.482     0.0457847
     9275.216    0.04577412
     9275.944    0.04576359
     9276.677    0.04575301
     9277.405    0.04574249
     9278.139    0.04573189
     9278.867    0.04572209
     9279.601    0.04571227
     9280.335    0.04570264
     9281.063    0.04569334
     9281.797    0.04568396
     9282.525    0.04567465
      9283.26    0.04566506
     9283.988    0.04565497
     9284.722     0.0456448
     9285.451    0.04563471
     9286.185    0.04562454
     9286.914    0.04561443
     9287.648    0.04560426
     9288.377    0.04559414
     9289.111    0.04558398
     9289.841    0.04557386
     9290.575    0.04556335
     9291.305    0.04555283
     9292.039    0.04554224
     9292.769    0.04553172
     9293.504    0.04552182
     9294.233    0.04551206
     9294.968    0.04550225
     9295.703    0.04549241
     9296.433    0.04548265
     9297.167    0.04547284
     9297.902     0.0454628
     9298.638    0.04545218
     9299.367    0.04544163
     9300.103    0.04543006
     9300.833    0.04541269
     9301.568    0.04539521
     9302.298    0.04537786
     9303.033    0.04536129
     9303.764    0.04534546
       9304.5    0.04532951
      9305.23    0.04531368
     9305.966    0.04529773
     9306.696     0.0452819
     9307.432    0.04526595
     9308.163    0.04524938
     9308.898    0.04523265
     9309.635    0.04521589
     9310.365    0.04519928
     9311.097    0.04518265
     9311.832    0.04516594
     9312.568    0.04514962
       9313.3    0.04513453
     9314.036    0.04511934
     9314.768    0.04510425
     9315.504    0.04508904
     9316.234    0.04507396
     9316.972    0.04505873
     9317.703    0.04504362
     9318.439    0.04502841
     9319.171    0.04501329
     9319.907    0.04499807
     9320.645    0.04498284
     9321.382     0.0449676
     9322.113    0.04495249
     9322.851      0.044938
     9323.582    0.04492363
     9324.319    0.04490916
     9325.051     0.0448948
     9325.788    0.04488031
     9326.525    0.04486582
     9327.258    0.04485168
     9327.995    0.04483795
     9328.728    0.04482432
     9329.465    0.04481058
     9330.197    0.04479706
     9330.935    0.04478377
     9331.668    0.04477054
     9332.405    0.04475776
     9333.138    0.04474531
     9333.876    0.04473276
     9334.608    0.04472028
     9335.347    0.04470772
     9336.079    0.04469526
     9336.817    0.04468271
     9337.551    0.04467098
     9338.289    0.04465917
     9339.021    0.04464744
      9339.76    0.04463561
     9340.493    0.04462386
     9341.231    0.04461202
     9341.971    0.04460081
     9342.704    0.04459058
     9343.442    0.04458027
     9344.181    0.04456996
      9344.92    0.04455962
     9345.653    0.04454936
     9346.393    0.04453901
     9347.126    0.04452874
     9347.865    0.04451838
     9348.599     0.0445081
     9349.338    0.04449773
     9350.071    0.04448743
     9350.811    0.04447705
     9351.545    0.04446697
     9352.284    0.04445811
     9353.019    0.04444931
     9353.758    0.04444043
     9354.492    0.04443161
     9355.231    0.04442272
     9355.966     0.0444139
     9356.706    0.04440538
      9357.44    0.04439729
     9358.181    0.04438912
      9358.92    0.04438096
     9359.655    0.04437284
     9360.395    0.04436467
      9361.13    0.04435654
      9361.87    0.04434905
     9362.604    0.04434167
     9363.345    0.04433423
      9364.08    0.04432683
      9364.82    0.04431937
     9365.556    0.04431196
     9366.296    0.04430447
     9367.031    0.04429703
     9367.776    0.04428949
     9368.513    0.04428204
     9369.253    0.04427454
     9369.988    0.04426707
     9370.729    0.04425996
     9371.465    0.04425393
     9372.206    0.04424834
     9372.941    0.04424279
     9373.683    0.04423717
     9374.424    0.04423156
     9375.159    0.04422597
       9375.9    0.04422038
     9376.637    0.04421552
     9377.378    0.04421062
     9378.114    0.04420575
     9378.855    0.04420083
     9379.592    0.04419593
     9380.333     0.0441908
      9381.07    0.04418544
     9381.812    0.04418006
     9382.548    0.04417469
      9383.29    0.04416928
     9384.026     0.0441639
     9384.769    0.04415846
     9385.505    0.04415306
     9386.247    0.04414824
     9386.984    0.04414356
     9387.726    0.04413884
     9388.468    0.04413411
     9389.205    0.04412941
     9389.947    0.04412465
     9390.685    0.04412033
     9391.433    0.04411598
      9392.17    0.04411168
     9392.912    0.04410733
     9393.649    0.04410301
     9394.392    0.04409865
      9395.13     0.0440943
     9395.872    0.04408992
      9396.61    0.04408555
     9397.353    0.04408115
     9398.091    0.04407675
     9398.834    0.04407233
     9399.571    0.04406792
     9400.314    0.04406372
     9401.053    0.04406047
     9401.796    0.04405719
     9402.534    0.04405393
     9403.277    0.04405063
     9404.016    0.04404734
     9404.759    0.04404403
     9405.502    0.04404071
     9406.241    0.04403738
     9406.984    0.04403403
     9407.723     0.0440307
     9408.467    0.04402733
     9409.205    0.04402397
     9409.949    0.04402057
     9410.688    0.04401612
     9411.432    0.04401151
     9412.171    0.04400691
     9412.915    0.04400228
     9413.653    0.04399766
     9414.403    0.04399298
     9415.143    0.04398857
     9415.887    0.04398463
     9416.626    0.04398072
      9417.37    0.04397677
     9418.109    0.04397283
     9418.854    0.04396885
     9419.594    0.04396489
     9420.338    0.04396056
     9421.083    0.04395625
     9421.822    0.04395198
     9422.567    0.04394765
     9423.308    0.04394335
     9424.052      0.043939
     9424.792    0.04393457
     9425.537    0.04392945
     9426.277    0.04392437
     9427.022    0.04391923
     9427.763    0.04391414
     9428.508    0.04390898
     9429.248    0.04390385
     9429.993    0.04389868
     9430.733    0.04389353
     9431.479    0.04388833
      9432.22    0.04388317
     9432.965    0.04387797
     9433.706    0.04387277
     9434.451    0.04386754
     9435.197    0.04386155
     9435.938    0.04385559
     9436.685    0.04384958
     9437.425     0.0438436
     9438.177    0.04383753
     9438.917    0.04383155
     9439.663     0.0438255
     9440.404    0.04381949
     9441.151    0.04381342
     9441.892    0.04380739
     9442.639     0.0438013
      9443.38    0.04379525
     9444.126    0.04378914
     9444.868    0.04378177
     9445.614    0.04377418
     9446.356     0.0437666
     9447.103    0.04375899
     9447.845     0.0437514
     9448.592    0.04374375
     9449.333    0.04373641
      9450.08    0.04372948
     9450.822    0.04372259
     9451.569    0.04371565
     9452.316    0.04370869
     9453.059    0.04370178
     9453.806    0.04369481
     9454.548    0.04368676
     9455.296    0.04367828
     9456.038    0.04366986
     9456.785    0.04366139
     9457.527    0.04365296
     9458.275    0.04364444
     9459.018    0.04363585
     9459.766    0.04362659
     9460.509    0.04361769
     9461.257    0.04360887
     9462.004    0.04360005
     9462.752    0.04359122
     9463.495    0.04358244
     9464.243    0.04357359
     9464.986    0.04356479
     9465.734    0.04355594
     9466.478    0.04354713
     9467.227    0.04353824
     9467.975    0.04352936
     9468.718    0.04352043
     9469.467     0.0435108
      9470.21    0.04350122
     9470.959    0.04349156
     9471.702    0.04348198
     9472.451     0.0434723
     9473.194     0.0434627
     9473.943    0.04345259
     9474.688    0.04344223
     9475.437     0.0434318
     9476.181    0.04342143
      9476.93    0.04341098
     9477.674     0.0434006
     9478.423    0.04339015
     9479.167    0.04337975
     9479.916    0.04336929
      9480.66    0.04335887
      9481.41    0.04334836
     9482.154    0.04333794
     9482.904    0.04332742
     9483.653    0.04331655
     9484.398    0.04330536
     9485.147     0.0432941
     9485.897    0.04328284
     9486.647    0.04327156
     9487.393    0.04326035
     9488.143    0.04324907
     9488.888    0.04323785
     9489.638    0.04322655
     9490.383    0.04321531
     9491.133    0.04320399
     9491.878    0.04319274
     9492.628    0.04318142
     9493.373    0.04317016
     9494.124     0.0431588
     9494.869    0.04314753
      9495.62    0.04313616
     9496.365    0.04312488
     9497.116     0.0431135
     9497.867    0.04310212
     9498.612    0.04309016
     9499.363    0.04307804
     9500.109    0.04306423
      9500.86    0.04304003
     9501.606    0.04301599
     9502.357    0.04299178
     9503.104    0.04296771
     9503.854    0.04294347
     9504.601    0.04291939
     9505.353    0.04289509
     9506.099    0.04287099
      9506.85    0.04284672
     9507.597    0.04282257
     9508.348    0.04279827
       9509.1    0.04277395
     9509.852    0.04274959
     9510.598     0.0427258
      9511.35    0.04270189
     9512.097    0.04267813
     9512.849     0.0426542
     9513.596    0.04263042
     9514.348    0.04260648
       9515.1    0.04258252
     9515.847    0.04255871
     9516.599    0.04253473
     9517.346    0.04251091
     9518.099    0.04248688
     9518.846    0.04246303
     9519.599    0.04243899
     9520.346    0.04241512
     9521.099    0.04239105
     9521.846    0.04236716
     9522.599    0.04234331
     9523.346    0.04232011
     9524.099    0.04229672
     9524.847    0.04227347
       9525.6    0.04225006
     9526.348    0.04222678
     9527.101    0.04220335
     9527.849    0.04217947
     9528.602     0.0421553
      9529.35    0.04213129
     9530.104    0.04210713
     9530.856    0.04208339
     9531.604    0.04205979
     9532.358    0.04203601
     9533.112    0.04201221
     9533.865    0.04198843
     9534.614    0.04196477
     9535.368    0.04194095
     9536.116    0.04191729
      9536.87    0.04189346
     9537.619    0.04187034
     9538.373    0.04184718
     9539.122    0.04182416
     9539.876    0.04180098
     9540.625    0.04177793
     9541.379    0.04175472
     9542.128    0.04173165
     9542.883    0.04170839
     9543.632    0.04168529
     9544.387    0.04166202
     9545.141    0.04163875
     9545.891    0.04161561
      9546.64    0.04159247
     9547.395    0.04156973
     9548.149     0.0415471
     9548.898    0.04152463
     9549.653    0.04150197
     9550.403     0.0414797
     9551.158    0.04145748
     9551.908    0.04143515
     9552.663    0.04141221
     9553.413    0.04138941
     9554.169    0.04136642
     9554.919    0.04134359
     9555.674    0.04132061
     9556.424    0.04129777
     9557.185     0.0412752
     9557.936    0.04125299
      9558.69    0.04123067
     9559.441    0.04120845
     9560.197    0.04118619
     9560.947    0.04116444
     9561.703     0.0411425
     9562.459    0.04112055
      9563.21    0.04109874
     9563.966    0.04107676
     9564.717    0.04105493
     9565.473    0.04103294
     9566.224    0.04101108
      9566.98    0.04098904
     9567.731    0.04096716
     9568.487    0.04094512
     9569.239    0.04092318
     9569.995    0.04090113
     9570.747    0.04087916
     9571.503    0.04085706
     9572.255    0.04083507
     9573.012    0.04081292
     9573.763    0.04079093
      9574.52    0.04076876
     9575.271    0.04074673
     9576.028    0.04072454
      9576.78    0.04070248
     9577.537    0.04068027
     9578.295    0.04065802
     9579.047    0.04063592
     9579.804    0.04061368
     9580.556    0.04059191
     9581.318     0.0405696
     9582.071    0.04054722
     9582.828    0.04052472
     9583.581    0.04050232
     9584.338    0.04047979
     9585.091    0.04045737
     9585.849    0.04043482
     9586.602    0.04041305
     9587.359    0.04039114
     9588.111    0.04036938
      9588.87    0.04034742
     9589.622    0.04032564
     9590.381    0.04030389
     9591.134    0.04028214
     9591.892    0.04025994
     9592.645    0.04023788
     9593.403    0.04021563
     9594.156    0.04019355
     9594.915    0.04017128
     9595.673    0.04014904
     9596.427     0.0401269
     9597.186    0.04010461
     9597.938    0.04008247
     9598.697    0.04006015
     9599.451    0.04003798
      9600.21    0.04001564
     9600.964      0.039993
     9601.723    0.03996995
     9602.477    0.03994704
     9603.235    0.03992398
     9603.989    0.03990106
     9604.754     0.0398778
     9605.508    0.03985485
     9606.268    0.03983173
     9607.021    0.03980878
     9607.781    0.03978562
     9608.535    0.03976265
     9609.295    0.03973949
     9610.055    0.03971635
      9610.81    0.03969328
     9611.569    0.03966989
     9612.323    0.03964666
     9613.083    0.03962325
     9613.838    0.03959998
     9614.599    0.03957652
     9615.353    0.03955307
     9616.113    0.03952893
     9616.868    0.03950497
     9617.628    0.03948084
     9618.384    0.03945683
     9619.144    0.03943269
     9619.899    0.03940867
     9620.659     0.0393845
     9621.415    0.03936044
     9622.176    0.03933622
     9622.931    0.03931219
     9623.691    0.03928795
     9624.447    0.03926387
     9625.208    0.03923908
     9625.969     0.0392135
     9626.725    0.03918808
     9627.485    0.03916249
     9628.241    0.03913707
     9629.008    0.03911126
     9629.764    0.03908583
     9630.525    0.03906051
     9631.281    0.03903553
     9632.043    0.03901035
     9632.799    0.03898535
     9633.561    0.03896016
     9634.316    0.03893515
     9635.078    0.03890959
     9635.835    0.03888389
     9636.597    0.03885802
     9637.353    0.03883234
     9638.115    0.03880643
     9638.871    0.03878075
     9639.634    0.03875482
     9640.391    0.03872908
     9641.152    0.03870316
     9641.909    0.03867739
     9642.672    0.03865143
     9643.434    0.03862548
     9644.191    0.03859968
     9644.953    0.03857283
     9645.711    0.03854572
     9646.474    0.03851843
      9647.23    0.03849134
     9647.993    0.03846404
     9648.751    0.03843692
     9649.514    0.03840962
     9650.271    0.03838269
     9651.034    0.03835582
     9651.792    0.03832914
     9652.555     0.0383023
     9653.317    0.03827546
     9654.081    0.03824858
     9654.839    0.03822136
     9655.602    0.03819386
      9656.36     0.0381665
     9657.123      0.038139
     9657.882    0.03811163
     9658.646    0.03808409
     9659.409    0.03805628
     9660.167     0.0380284
     9660.931    0.03800067
     9661.689    0.03797312
     9662.453    0.03794539
     9663.212    0.03791783
     9663.976    0.03789008
     9664.734    0.03786189
     9665.498    0.03783352
     9666.257    0.03780532
     9667.021    0.03777691
      9667.78    0.03774871
     9668.545     0.0377203
     9669.304    0.03769211
     9670.068    0.03766369
     9670.827    0.03763547
     9671.592    0.03760704
     9672.351    0.03757881
     9673.115    0.03755038
      9673.88    0.03752194
      9674.64    0.03749369
     9675.404    0.03746526
     9676.164      0.037437
     9676.929    0.03740856
     9677.694    0.03738009
     9678.459    0.03735165
     9679.219     0.0373229
     9679.984    0.03729379
     9680.744    0.03726488
      9681.51    0.03723574
      9682.27    0.03720683
     9683.035     0.0371777
     9683.795    0.03714879
     9684.561    0.03711966
     9685.321    0.03709072
     9686.087    0.03706159
     9686.848    0.03703264
     9687.613    0.03700351
     9688.374    0.03697458
      9689.14    0.03694545
       9689.9    0.03691651
     9690.666    0.03688822
     9691.433    0.03686002
     9692.193    0.03683204
     9692.959    0.03680388
     9693.721    0.03677585
     9694.486     0.0367477
     9695.248    0.03671968
     9696.015    0.03669149
     9696.775    0.03666351
     9697.542    0.03663531
     9698.304     0.0366073
      9699.07    0.03657911
     9699.832     0.0365511
     9700.599    0.03651638
     9701.365    0.03647983
     9702.132    0.03644328
     9702.894    0.03640697
     9703.661    0.03637037
     9704.423    0.03633407
      9705.19    0.03629747
     9705.952    0.03626117
     9706.719    0.03622463
     9707.486    0.03618804
     9708.249     0.0361517
     9709.017    0.03611511
     9709.778    0.03607881
     9710.546    0.03604222
     9711.309    0.03600585
     9712.076    0.03596925
     9712.839    0.03593288
     9713.606    0.03589629
     9714.369    0.03585992
     9715.137    0.03582333
     9715.899    0.03578696
     9716.668    0.03575033
     9717.431    0.03571397
     9718.199    0.03567776
     9718.962    0.03564202
      9719.73      0.035606
     9720.493    0.03557086
     9721.262     0.0355358
     9722.024      0.035501
     9722.794    0.03546589
     9723.563    0.03543083
     9724.325    0.03539604
     9725.095    0.03536093
     9725.863    0.03532587
     9726.632    0.03529081
     9727.396    0.03525597
     9728.165    0.03522087
     9728.929    0.03518603
     9729.697    0.03515097
     9730.461    0.03511642
      9731.23    0.03508179
     9731.994    0.03504742
     9732.764    0.03501312
     9733.528    0.03497931
     9734.298    0.03494528
     9735.062    0.03491151
     9735.831    0.03487748
     9736.596    0.03484367
     9737.365    0.03480964
      9738.13    0.03477582
     9738.899    0.03474179
      9739.67    0.03470771
     9740.435    0.03467388
     9741.204    0.03463982
     9741.969    0.03460596
     9742.739    0.03457185
     9743.504      0.034538
     9744.274     0.0345039
     9745.039    0.03447004
      9745.81    0.03443594
     9746.575    0.03440204
     9747.346    0.03436821
      9748.11    0.03433494
     9748.881    0.03430143
     9749.646    0.03426813
     9750.423    0.03423487
     9751.188    0.03420251
     9751.959    0.03416994
     9752.725    0.03413758
     9753.496    0.03410496
     9754.262     0.0340726
     9755.032    0.03404003
     9755.804    0.03400741
     9756.569    0.03397504
     9757.341    0.03394242
     9758.107    0.03391001
     9758.879    0.03387739
     9759.645    0.03384502
     9760.416    0.03381238
     9761.183    0.03377993
     9761.954    0.03374728
     9762.721    0.03371483
     9763.492    0.03368217
     9764.259    0.03364972
      9765.03    0.03361706
     9765.797    0.03358461
     9766.569    0.03355195
     9767.336    0.03352008
     9768.108    0.03348796
     9768.875    0.03345607
     9769.647    0.03342395
     9770.414    0.03339231
     9771.187    0.03336064
     9771.959    0.03332854
     9772.727     0.0332965
     9773.499    0.03326424
     9774.267    0.03323219
     9775.045    0.03319969
     9775.812    0.03316767
     9776.585    0.03313537
     9777.353    0.03310332
     9778.125    0.03307106
     9778.893      0.033039
     9779.666     0.0330067
     9780.434     0.0329749
     9781.207    0.03294306
     9781.975    0.03291145
     9782.748    0.03287961
     9783.517    0.03284796
      9784.29    0.03281611
     9785.058    0.03278451
     9785.831    0.03275266
       9786.6      0.032721
     9787.373    0.03268915
     9788.142     0.0326575
     9788.915    0.03262565
     9789.689    0.03259376
     9790.458    0.03256238
     9791.231    0.03253077
     9792.001    0.03249896
     9792.774      0.032467
     9793.544     0.0324352
     9794.317    0.03240325
     9795.087    0.03237145
     9795.861    0.03233944
      9796.63    0.03230768
     9797.404    0.03227568
     9798.174    0.03224389
     9798.954    0.03221165
     9799.723    0.03217988
     9800.498    0.03214783
     9801.268    0.03211557
     9802.042    0.03208298
     9802.812    0.03205059
     9803.587    0.03201795
     9804.361    0.03198537
     9805.131    0.03195298
     9805.906    0.03192035
