WAVELENGTH       R          %15.7g  angstroms
THROUGHPUT       R          %15.7g  ""
GRFTABLE t mtab$o4g13576m_tmg.fits
CMPTABLE t mtab$o9k1612hm_tmc.fits
EXPR     t acs,hrc,f850lp
APERAREA r 45238.93
ZEROPT   r -21.1
URESP    r 2.286984E-19
PIVWV    r 9145.235
BANDW    r 538.9528
TPEAK    r 0.138128
EQUVW    r 209.575
RECTW    r 1517.252
EMFLX    r 3.622200E-16
     8357.992    0.07786022
     8358.837    0.07804594
     8359.686    0.07823233
      8360.53    0.07858483
     8361.379    0.07903832
     8362.224     0.0794896
     8363.068     0.0799408
     8363.918    0.08039429
     8364.763    0.08084501
     8365.604    0.08129346
     8366.453    0.08174653
     8367.298    0.08219678
     8368.144     0.0826472
     8368.993    0.08309966
     8369.839       0.08355
     8370.688    0.08378542
     8371.534    0.08396885
      8372.38    0.08415211
      8373.23     0.0843365
     8374.076    0.08451996
     8374.922    0.08470307
     8375.772      0.084887
     8376.619     0.0850701
     8377.461    0.08525229
     8378.312    0.08543639
     8379.158    0.08561938
     8380.009    0.08580375
     8380.855    0.08606558
     8381.702    0.08632718
     8382.554    0.08659002
       8383.4     0.0868512
     8384.247    0.08711229
     8385.099    0.08737493
     8385.945    0.08763608
     8386.793    0.08789696
     8387.645    0.08815914
     8388.487    0.08841858
     8389.339     0.0886805
     8390.187     0.0889239
     8391.034    0.08910707
     8391.887    0.08929105
     8392.734    0.08947361
     8393.582    0.08965641
     8394.435    0.08984023
     8395.282    0.09002287
     8396.131     0.0902056
     8396.983    0.09038912
     8397.831    0.09057139
     8398.685    0.09075478
     8399.533    0.09093719
     8400.377    0.09122597
     8401.229    0.09165205
     8402.078    0.09207589
     8402.928    0.09249996
     8403.781    0.09292582
      8404.63     0.0933495
     8405.479    0.09377298
     8406.332    0.09419869
     8407.182    0.09462239
     8408.035    0.09504774
     8408.885     0.0954712
     8409.734    0.09589411
     8410.584    0.09614334
     8411.434    0.09631369
     8412.283    0.09648402
     8413.138    0.09665515
     8413.987    0.09682522
     8414.838    0.09699544
     8415.692    0.09716651
     8416.542    0.09733646
     8417.397     0.0975076
     8418.247    0.09767756
     8419.098    0.09784728
     8419.953    0.09801809
     8420.804      0.098001
     8421.654    0.09797285
     8422.505    0.09794467
     8423.355    0.09791646
     8424.206     0.0978883
     8425.062     0.0978601
     8425.913    0.09783208
     8426.765    0.09780402
      8427.62    0.09777555
     8428.472    0.09774726
     8429.327    0.09771894
     8430.179    0.09780432
      8431.03    0.09831668
     8431.887    0.09883177
     8432.739    0.09934467
     8433.586    0.09985374
     8434.442     0.1003683
     8435.295     0.1008802
     8436.146     0.1013917
     8437.004     0.1019064
     8437.855     0.1024171
     8438.713     0.1029313
     8439.565     0.1034427
     8440.418     0.1037613
     8441.275     0.1038798
     8442.128     0.1039977
      8442.98     0.1041156
     8443.838     0.1042343
     8444.691      0.104352
     8445.539     0.1044689
     8446.397     0.1045876
     8447.251     0.1047057
     8448.108     0.1048239
     8448.962     0.1049415
     8449.815     0.1050593
     8450.674     0.1051342
     8451.527     0.1051968
     8452.381     0.1052595
     8453.239     0.1053226
     8454.094     0.1053847
     8454.947     0.1054475
     8455.806     0.1055102
     8456.655     0.1055723
     8457.515     0.1056351
     8458.369     0.1056975
     8459.224     0.1057601
     8460.083     0.1058473
     8460.938     0.1061608
     8461.792     0.1064743
     8462.651     0.1067895
     8463.506     0.1071027
     8464.361     0.1074162
     8465.221     0.1077311
     8466.076     0.1080444
     8466.936     0.1083591
     8467.786     0.1086703
     8468.642     0.1089834
     8469.502     0.1092982
     8470.357     0.1095674
     8471.213     0.1097756
     8472.073     0.1099851
      8472.93     0.1101934
     8473.785      0.110402
     8474.646     0.1106115
     8475.502     0.1108196
     8476.363      0.111029
     8477.219     0.1112368
     8478.075     0.1114449
     8478.937     0.1116541
     8479.788     0.1118608
     8480.646     0.1120271
     8481.507     0.1121799
     8482.363     0.1123318
      8483.22     0.1124838
     8484.082     0.1126366
     8484.938     0.1127884
     8485.801     0.1129414
     8486.658     0.1130932
     8487.515     0.1132449
     8488.377     0.1133977
     8489.234     0.1135494
     8490.092     0.1136985
      8490.95     0.1138275
     8491.808     0.1139562
     8492.665     0.1140851
     8493.528     0.1142149
     8494.386     0.1143437
     8495.249      0.114473
     8496.106     0.1146017
     8496.965     0.1147309
     8497.828     0.1148601
     8498.687     0.1149886
     8499.545     0.1151174
     8500.408     0.1152518
     8501.267      0.115391
     8502.126     0.1155304
     8502.984     0.1156699
     8503.844      0.115809
     8504.707      0.115949
     8505.566     0.1160884
     8506.426     0.1162277
     8507.289     0.1163675
     8508.148     0.1165065
     8509.009     0.1166456
     8509.873     0.1167855
     8510.732     0.1169698
     8511.592     0.1171618
     8512.456     0.1173549
     8513.312     0.1175459
     8514.177      0.117739
     8515.036     0.1179308
     8515.896     0.1181231
     8516.762      0.118316
     8517.622     0.1185078
     8518.482     0.1186994
     8519.348     0.1188921
     8520.208     0.1190615
     8521.068     0.1191616
     8521.935     0.1192621
     8522.795     0.1193621
     8523.661     0.1194626
     8524.521     0.1195625
     8525.378     0.1196617
     8526.244     0.1197619
     8527.105     0.1198618
     8527.967     0.1199614
     8528.833     0.1200623
     8529.694     0.1201618
     8530.556     0.1202869
     8531.423     0.1204271
     8532.284     0.1205665
     8533.151     0.1207068
     8534.013     0.1208462
     8534.875     0.1209851
     8535.742     0.1211253
       8536.6     0.1212636
     8537.462     0.1214029
     8538.329      0.121543
     8539.191      0.121682
     8540.054     0.1218178
     8540.922     0.1219048
     8541.784     0.1219913
     8542.651     0.1220781
     8543.515     0.1221646
     8544.378      0.122251
     8545.245     0.1223376
     8546.108     0.1224238
     8546.972     0.1225105
      8547.84     0.1225971
     8548.699      0.122683
     8549.562     0.1227691
     8550.431     0.1228293
     8551.295     0.1228626
     8552.163     0.1228958
     8553.027     0.1229288
     8553.891     0.1229623
      8554.76     0.1229954
     8555.624     0.1230285
     8556.488     0.1230615
     8557.357     0.1230948
     8558.222      0.123128
     8559.082     0.1231611
     8559.951     0.1231942
     8560.815      0.123327
     8561.686     0.1234666
      8562.55     0.1236053
     8563.415     0.1237442
     8564.285     0.1238839
     8565.149     0.1240224
     8566.015     0.1241613
     8566.885     0.1243004
     8567.751      0.124439
     8568.616     0.1245776
     8569.486     0.1247167
     8570.352      0.124834
     8571.218     0.1249207
     8572.084      0.125007
     8572.949     0.1250932
      8573.82     0.1251804
     8574.687     0.1252669
     8575.553     0.1253532
     8576.424       0.12544
      8577.29     0.1255261
     8578.156     0.1256122
     8579.027     0.1256991
     8579.895     0.1257852
     8580.766     0.1258459
     8581.633      0.125903
     8582.494     0.1259595
     8583.366     0.1260167
     8584.233     0.1260738
     8585.101     0.1261304
     8585.973     0.1261875
      8586.84     0.1262441
     8587.707     0.1263006
     8588.579     0.1263576
     8589.447     0.1264146
     8590.314     0.1264723
     8591.188     0.1265323
     8592.055     0.1265919
     8592.928     0.1266517
     8593.796     0.1267114
     8594.659     0.1267707
     8595.532     0.1268306
       8596.4     0.1268902
     8597.269     0.1269497
     8598.142     0.1270092
     8599.011     0.1270683
     8599.879     0.1271282
     8600.753     0.1273609
     8601.621     0.1276193
     8602.495     0.1278797
     8603.364     0.1281386
     8604.233     0.1283974
     8605.103      0.128656
     8605.972     0.1289152
     8606.841      0.129174
     8607.715     0.1294339
     8608.585     0.1296927
     8609.454     0.1299515
     8610.329     0.1300893
     8611.198      0.130024
     8612.073     0.1299585
     8612.943      0.129893
     8613.813     0.1298276
     8614.688     0.1297617
     8615.559     0.1296964
     8616.429     0.1296311
     8617.299     0.1295654
      8618.17     0.1294996
      8619.04     0.1294339
     8619.915     0.1293681
     8620.786     0.1294906
     8621.662     0.1296337
     8622.533     0.1297762
     8623.403     0.1299186
     8624.279     0.1300618
      8625.15     0.1302041
     8626.022     0.1303471
     8626.898     0.1304899
      8627.77     0.1306324
     8628.637      0.130774
     8629.513     0.1309171
     8630.385     0.1309262
     8631.261     0.1307655
     8632.133     0.1306057
     8633.005     0.1304461
     8633.882     0.1302848
     8634.754     0.1301248
     8635.626     0.1299647
     8636.503      0.129804
     8637.376     0.1296438
     8638.248     0.1294835
     8639.126     0.1293227
     8639.998     0.1291622
     8640.871     0.1293835
     8641.744     0.1296054
     8642.617     0.1298274
     8643.495     0.1300507
     8644.368     0.1302728
     8645.241     0.1304944
     8646.119     0.1307177
     8646.993     0.1309394
     8647.866     0.1311614
     8648.744      0.131384
     8649.618     0.1316061
     8650.497     0.1317094
      8651.37     0.1317203
     8652.239     0.1317312
     8653.118     0.1317421
     8653.992     0.1317531
     8654.867     0.1317638
     8655.746     0.1317751
      8656.62     0.1317859
     8657.495     0.1317965
     8658.374     0.1318073
     8659.249      0.131818
     8660.128     0.1318417
     8661.003      0.131945
     8661.878     0.1320476
     8662.758     0.1321511
     8663.628      0.132253
     8664.503     0.1323557
     8665.383      0.132459
     8666.259     0.1325615
     8667.134     0.1326639
     8668.015     0.1327673
      8668.89     0.1328698
     8669.771     0.1329727
     8670.646     0.1329974
     8671.522     0.1329944
     8672.402     0.1329914
     8673.279     0.1329886
     8674.155     0.1329855
     8675.036     0.1329825
     8675.907     0.1329796
     8676.784     0.1329763
     8677.665      0.132973
     8678.542     0.1329699
     8679.423     0.1329667
       8680.3     0.1329991
     8681.177     0.1331005
     8682.059     0.1332021
     8682.936     0.1333029
     8683.813     0.1334042
     8684.694     0.1335061
     8685.572     0.1336069
     8686.449     0.1337077
     8687.327     0.1338089
     8688.204     0.1339098
     8689.087     0.1340114
     8689.965     0.1341124
     8690.843     0.1341113
     8691.726     0.1341054
     8692.604        0.1341
     8693.481     0.1340946
     8694.364     0.1340891
     8695.242     0.1340838
     8696.121     0.1340781
     8697.004     0.1340725
     8697.883     0.1340667
     8698.767     0.1340606
      8699.64     0.1340551
     8700.519      0.134113
     8701.402     0.1342156
     8702.281     0.1343178
     8703.161     0.1344199
     8704.045     0.1345226
     8704.924     0.1346243
     8705.803     0.1347264
     8706.688     0.1348286
     8707.567     0.1349305
     8708.451     0.1350332
     8709.331     0.1351351
     8710.206     0.1352087
     8711.091     0.1351934
     8711.971     0.1351785
     8712.851     0.1351631
     8713.735     0.1351479
     8714.616     0.1351325
     8715.496      0.135117
     8716.382     0.1351017
     8717.262     0.1350865
     8718.147     0.1350709
     8719.028     0.1350556
     8719.909     0.1350397
     8720.794     0.1350671
     8721.676     0.1350991
     8722.552     0.1351307
     8723.437     0.1351626
     8724.318     0.1351943
       8725.2     0.1352263
     8726.086     0.1352582
     8726.968     0.1352903
     8727.854     0.1353219
     8728.735     0.1353535
     8729.617     0.1353851
     8730.504     0.1354039
     8731.386      0.135413
     8732.269     0.1354223
     8733.155     0.1354314
     8734.032     0.1354404
     8734.915     0.1354497
     8735.802     0.1354585
     8736.685     0.1354674
     8737.571     0.1354764
     8738.454     0.1354853
     8739.337     0.1354942
     8740.225     0.1355327
     8741.107      0.135658
      8741.99     0.1357834
     8742.879     0.1359097
     8743.762     0.1360351
     8744.645     0.1361602
     8745.533     0.1362861
     8746.412     0.1364104
       8747.3      0.136536
     8748.184     0.1366615
     8749.067     0.1367866
     8749.956     0.1369122
      8750.84      0.136875
     8751.724     0.1368291
     8752.613     0.1367829
     8753.497      0.136737
     8754.381     0.1366912
     8755.271     0.1366452
     8756.155     0.1365991
     8757.034     0.1365535
     8757.924     0.1365071
     8758.809     0.1364605
     8759.698      0.136414
     8760.583     0.1364457
     8761.468     0.1365176
     8762.358     0.1365897
     8763.243     0.1366612
     8764.128     0.1367331
     8765.019     0.1368046
     8765.904     0.1368766
     8766.789     0.1369479
      8767.68     0.1370198
     8768.565     0.1370912
     8769.451     0.1371626
     8770.337      0.137199
     8771.223     0.1371781
     8772.114      0.137157
        8773.     0.1371361
     8773.887     0.1371152
     8774.777     0.1370938
     8775.664     0.1370725
     8776.551     0.1370515
     8777.441     0.1370303
     8778.328     0.1370089
      8779.22     0.1369875
     8780.106     0.1369743
     8780.989     0.1370191
     8781.881     0.1370643
     8782.768     0.1371088
     8783.655     0.1371536
     8784.547     0.1371985
     8785.435     0.1372431
     8786.322     0.1372877
     8787.215     0.1373325
     8788.103      0.137377
     8788.995     0.1374214
     8789.883     0.1374658
     8790.771     0.1374873
     8791.663     0.1375051
     8792.552     0.1375228
     8793.435     0.1375403
     8794.328     0.1375582
     8795.217     0.1375762
     8796.104     0.1375937
     8796.998      0.137611
     8797.887     0.1376284
      8798.78     0.1376463
     8799.669     0.1376635
     8800.559     0.1376539
     8801.452     0.1376279
     8802.341     0.1376018
      8803.23      0.137576
      8804.12     0.1375501
     8805.009     0.1375237
     8805.898     0.1374978
     8806.793     0.1374714
     8807.683      0.137445
     8808.577     0.1374184
     8809.467     0.1373923
     8810.356     0.1373931
     8811.252     0.1374344
     8812.142     0.1374754
     8813.032     0.1375163
     8813.927     0.1375579
     8814.817     0.1375985
     8815.708     0.1376394
     8816.599     0.1376799
     8817.489     0.1377206
     8818.385     0.1377616
     8819.275     0.1378022
     8820.166     0.1378131
     8821.063     0.1376939
     8821.953     0.1375755
     8822.845     0.1374569
      8823.74     0.1373378
     8824.632      0.137219
     8825.523     0.1371002
      8826.42     0.1369807
     8827.312     0.1368617
     8828.203     0.1367429
     8829.095      0.136624
     8829.986      0.136505
     8830.884     0.1365171
     8831.775     0.1365309
     8832.668     0.1365446
     8833.564     0.1365585
     8834.457      0.136572
      8835.35     0.1365852
     8836.247     0.1365989
      8837.14     0.1366127
     8838.037     0.1366262
      8838.93     0.1366391
     8839.823     0.1366525
     8840.716     0.1367602
     8841.608     0.1368915
     8842.502     0.1370226
       8843.4     0.1371544
     8844.293     0.1372856
     8845.187     0.1374164
     8846.085     0.1375482
     8846.979     0.1376787
     8847.877     0.1378098
     8848.771     0.1379407
     8849.665     0.1380712
     8850.563     0.1381207
     8851.458     0.1381217
     8852.348     0.1381228
     8853.246     0.1381237
     8854.141     0.1381244
     8855.035     0.1381247
     8855.935     0.1381254
     8856.829     0.1381263
     8857.729     0.1381272
     8858.623     0.1381276
     8859.519      0.138128
     8860.418     0.1381226
     8861.313     0.1381101
     8862.208     0.1380971
     8863.108     0.1380845
     8863.999     0.1380724
     8864.895     0.1380591
     8865.795     0.1380464
      8866.69     0.1380332
     8867.591       0.13802
     8868.486     0.1380073
     8869.383     0.1379945
     8870.283     0.1379838
      8871.18     0.1379793
     8872.075     0.1379742
     8872.977     0.1379694
     8873.873     0.1379645
      8874.77     0.1379596
     8875.671     0.1379542
     8876.563      0.137949
     8877.464     0.1379439
      8878.36     0.1379388
     8879.258     0.1379338
     8880.159     0.1379313
     8881.057     0.1379436
     8881.954     0.1379555
     8882.855     0.1379678
     8883.753     0.1379795
      8884.65     0.1379915
     8885.553     0.1380033
      8886.45     0.1380147
     8887.353     0.1380263
     8888.246      0.138038
     8889.144     0.1380496
     8890.047      0.138061
     8890.944      0.138067
     8891.843     0.1380733
     8892.746     0.1380796
     8893.645     0.1380853
     8894.543     0.1380912
     8895.446     0.1380972
     8896.345     0.1381029
     8897.248     0.1381086
     8898.146     0.1381139
     8899.046      0.138119
     8899.949     0.1381252
     8900.844     0.1381108
     8901.743     0.1380945
     8902.647     0.1380786
     8903.547     0.1380628
     8904.446     0.1380468
     8905.351     0.1380304
      8906.25      0.138014
     8907.154     0.1379974
     8908.054     0.1379814
     8908.954     0.1379656
     8909.858     0.1379488
     8910.759     0.1378873
     8911.654     0.1378171
      8912.56      0.137746
      8913.46     0.1376757
      8914.36     0.1376057
     8915.266      0.137535
     8916.166     0.1374647
     8917.066     0.1373942
     8917.973     0.1373228
     8918.873     0.1372521
     8919.779     0.1371815
      8920.68     0.1371985
     8921.581     0.1372441
     8922.487     0.1372899
     8923.389     0.1373355
     8924.285     0.1373813
     8925.191     0.1374269
     8926.094     0.1374721
     8926.995     0.1375175
     8927.901     0.1375631
     8928.804     0.1376081
      8929.71     0.1376533
     8930.612     0.1376908
     8931.515     0.1377248
     8932.422     0.1377588
     8933.324     0.1377925
     8934.227     0.1378264
     8935.134       0.13786
     8936.031     0.1378933
     8936.935     0.1379267
     8937.842     0.1379602
     8938.745     0.1379933
     8939.652     0.1380269
     8940.556     0.1380201
     8941.459      0.137988
     8942.367      0.137956
     8943.271      0.137924
     8944.174     0.1378918
     8945.082       0.13786
     8945.986     0.1378276
      8946.89     0.1377949
     8947.798     0.1377626
     8948.697     0.1377304
     8949.606      0.137698
      8950.51     0.1376644
     8951.414     0.1376299
     8952.323     0.1375953
     8953.228     0.1375608
     8954.132     0.1375261
     8955.042     0.1374917
     8955.946     0.1374569
     8956.851     0.1374223
     8957.761     0.1373875
     8958.666     0.1373528
      8959.57     0.1373178
     8960.476     0.1373116
     8961.381     0.1373317
     8962.291     0.1373517
     8963.196     0.1373716
     8964.102      0.137391
     8965.013     0.1374107
     8965.918     0.1374303
     8966.823     0.1374502
     8967.734     0.1374694
     8968.641     0.1374891
     8969.551     0.1375087
     8970.457     0.1374929
     8971.363     0.1374428
      8972.27     0.1373925
     8973.176      0.137342
     8974.082     0.1372914
     8974.994     0.1372401
       8975.9     0.1371902
     8976.808     0.1371393
     8977.719     0.1370886
     8978.626     0.1370379
     8979.538     0.1369867
     8980.445      0.136982
     8981.353      0.137025
     8982.265     0.1370675
     8983.172     0.1371104
     8984.074     0.1371525
     8984.986     0.1371953
     8985.895     0.1372378
     8986.802       0.13728
     8987.715     0.1373225
     8988.623     0.1373647
     8989.536      0.137407
     8990.443     0.1374171
     8991.352     0.1373937
     8992.266     0.1373705
     8993.174      0.137347
     8994.082     0.1373233
     8994.995     0.1373001
     8995.904     0.1372766
     8996.808     0.1372528
     8997.722     0.1372293
     8998.631     0.1372058
     8999.545     0.1371816
     9000.454     0.1371713
     9001.363     0.1371749
     9002.277     0.1371785
     9003.187     0.1371818
     9004.096      0.137185
     9005.011     0.1371889
      9005.92     0.1371916
      9006.83     0.1371949
      9007.74      0.137198
     9008.649     0.1372009
     9009.564     0.1372036
     9010.475      0.137154
     9011.385     0.1370563
       9012.3     0.1369579
     9013.211       0.13686
     9014.121     0.1367628
     9015.037      0.136665
     9015.947      0.136567
     9016.858     0.1364693
     9017.774     0.1363705
     9018.685     0.1362727
     9019.601     0.1361742
     9020.507     0.1361459
     9021.418     0.1361726
     9022.335     0.1361996
     9023.246     0.1362261
     9024.157     0.1362526
     9025.074     0.1362791
     9025.985     0.1363055
     9026.897     0.1363315
     9027.814     0.1363581
     9028.727     0.1363841
     9029.644       0.13641
     9030.556     0.1363771
     9031.468     0.1363064
      9032.38     0.1362356
     9033.292     0.1361649
     9034.205      0.136094
     9035.122     0.1360226
     9036.035     0.1359515
     9036.948     0.1358804
     9037.866      0.135809
     9038.779     0.1357378
     9039.697     0.1356663
      9040.61     0.1356437
     9041.523      0.135645
     9042.441      0.135646
     9043.355     0.1356468
     9044.269     0.1356478
     9045.183     0.1356488
     9046.096     0.1356497
      9047.01     0.1356502
     9047.929     0.1356502
     9048.843     0.1356509
     9049.762     0.1356513
     9050.676      0.135619
      9051.59     0.1355753
      9052.51     0.1355311
     9053.424      0.135487
     9054.339      0.135443
     9055.258      0.135399
     9056.173     0.1353546
     9057.083     0.1353107
     9058.003     0.1352663
     9058.918     0.1352224
     9059.838     0.1351773
     9060.753      0.135155
     9061.668     0.1351378
     9062.589     0.1351203
     9063.504     0.1351029
      9064.42     0.1350856
      9065.34     0.1350681
     9066.256     0.1350503
     9067.172     0.1350325
     9068.093     0.1350142
     9069.004     0.1349964
      9069.92     0.1349788
     9070.841     0.1349596
     9071.758     0.1349412
     9072.679     0.1349221
     9073.596     0.1349027
     9074.512     0.1348833
     9075.434     0.1348639
     9076.351     0.1348446
     9077.268     0.1348252
     9078.189     0.1348052
     9079.106     0.1347859
     9080.023     0.1347672
     9080.945     0.1347748
     9081.858     0.1347817
      9082.78     0.1347888
     9083.698     0.1347961
     9084.615     0.1348032
     9085.538       0.13481
     9086.456     0.1348168
     9087.374     0.1348237
     9088.297     0.1348303
     9089.215     0.1348372
     9090.133     0.1348289
     9091.057     0.1347339
     9091.975     0.1346392
     9092.898     0.1345442
     9093.812     0.1344504
      9094.73     0.1343555
     9095.654     0.1342599
     9096.573     0.1341653
     9097.492     0.1340705
     9098.416      0.133975
     9099.335     0.1338803
     9100.254       0.13382
     9101.179     0.1338506
     9102.098     0.1338808
     9103.022     0.1339116
     9103.941     0.1339419
     9104.861     0.1339721
     9105.786     0.1340024
     9106.701     0.1340321
     9107.621     0.1340617
     9108.546     0.1340916
     9109.466     0.1341214
     9110.387      0.134115
     9111.312     0.1340583
     9112.232      0.134002
     9113.157      0.133945
     9114.078     0.1338881
     9114.999     0.1338318
     9115.925     0.1337747
     9116.846     0.1337183
     9117.762     0.1336619
     9118.688     0.1336044
     9119.608     0.1335477
     9120.529      0.133526
     9121.456     0.1335303
     9122.378     0.1335346
     9123.304     0.1335388
     9124.226     0.1335433
     9125.147     0.1335471
     9126.074     0.1335512
     9126.996     0.1335545
     9127.918     0.1335585
     9128.845     0.1335625
     9129.768     0.1335663
     9130.685     0.1335037
     9131.612      0.133418
     9132.534     0.1333329
     9133.462     0.1332471
     9134.385     0.1331615
     9135.308      0.133076
     9136.235     0.1329903
     9137.158     0.1329048
     9138.081     0.1328189
     9139.009     0.1327329
     9139.933     0.1326473
     9140.855     0.1326436
     9141.784     0.1326465
     9142.702     0.1326491
     9143.631     0.1326521
     9144.555     0.1326546
     9145.479     0.1326569
     9146.407     0.1326593
     9147.331     0.1326615
     9148.256     0.1326641
     9149.185     0.1326659
     9150.108     0.1326623
     9151.033      0.132614
     9151.963     0.1325658
     9152.887     0.1325171
     9153.816     0.1324686
     9154.741       0.13242
     9155.661     0.1323718
     9156.591     0.1323229
     9157.516     0.1322739
     9158.441      0.132225
     9159.371      0.132176
     9160.297     0.1321764
     9161.222      0.132281
     9162.152     0.1323865
     9163.078     0.1324911
     9164.009     0.1325956
     9164.935     0.1327004
      9165.86     0.1328041
     9166.786     0.1329082
     9167.712     0.1330117
     9168.638     0.1331157
     9169.569     0.1332201
     9170.495     0.1331583
     9171.422     0.1329528
     9172.354      0.132747
      9173.28     0.1325424
     9174.212     0.1323366
     9175.139     0.1321311
     9176.065     0.1319264
     9176.997     0.1317209
     9177.925     0.1315156
     9178.852     0.1313106
     9179.778     0.1311056
     9180.706     0.1310583
     9181.634      0.131061
     9182.566     0.1310632
     9183.493     0.1310652
     9184.427     0.1310676
     9185.354     0.1310695
     9186.282     0.1310713
     9187.215     0.1310736
     9188.143     0.1310752
     9189.071     0.1310764
     9190.005     0.1310773
     9190.933     0.1310376
     9191.856     0.1309979
      9192.79     0.1309581
     9193.719     0.1309179
     9194.652     0.1308772
     9195.581     0.1308372
      9196.51      0.130797
     9197.444     0.1307562
     9198.373      0.130716
     9199.303     0.1306757
     9200.236     0.1306452
     9201.166     0.1306455
     9202.096     0.1306456
      9203.03     0.1306453
      9203.96     0.1306453
      9204.89     0.1306444
     9205.819     0.1306445
     9206.749     0.1306442
     9207.685     0.1306436
     9208.614     0.1306427
     9209.545     0.1306418
      9210.48     0.1305743
      9211.41     0.1304445
     9212.341     0.1303143
     9213.276     0.1301839
     9214.207     0.1300538
     9215.144     0.1299227
     9216.069     0.1297937
        9217.     0.1296634
     9217.937      0.129533
     9218.867     0.1294031
     9219.799      0.129273
     9220.735     0.1292551
     9221.667     0.1292677
     9222.599     0.1292803
     9223.535     0.1292931
     9224.467     0.1293054
     9225.403     0.1293177
     9226.335     0.1293299
     9227.268     0.1293418
     9228.205     0.1293538
     9229.132     0.1293661
     9230.064     0.1293713
     9231.002       0.12929
     9231.934     0.1292092
     9232.866     0.1291286
     9233.805     0.1290469
     9234.737     0.1289661
      9235.67     0.1288849
     9236.608     0.1288033
     9237.541     0.1287222
     9238.479     0.1286406
     9239.412     0.1285595
     9240.346     0.1284996
     9241.279      0.128476
     9242.213     0.1284521
     9243.146      0.128428
     9244.085     0.1284036
      9245.02     0.1283796
     9245.953     0.1283556
     9246.892     0.1283314
     9247.826     0.1283068
     9248.766      0.128282
       9249.7     0.1282573
     9250.634     0.1281769
     9251.573     0.1280695
     9252.508     0.1279624
     9253.443      0.127855
     9254.378     0.1277478
     9255.312     0.1276405
     9256.247     0.1275331
     9257.188     0.1274249
     9258.123     0.1273176
     9259.063       0.12721
     9259.998     0.1271027
     9260.934      0.127123
     9261.874     0.1271427
      9262.81     0.1271629
     9263.746     0.1271831
     9264.687     0.1272036
     9265.622     0.1272233
     9266.554     0.1272429
     9267.494     0.1272627
     9268.431     0.1272822
     9269.372     0.1273014
     9270.309     0.1272948
     9271.245     0.1272365
     9272.187     0.1271781
     9273.123     0.1271198
      9274.06     0.1270605
     9275.002     0.1270019
     9275.938     0.1269435
     9276.876     0.1268848
     9277.818     0.1268252
      9278.75      0.126767
     9279.692     0.1267075
      9280.63     0.1266573
     9281.567     0.1266114
      9282.51     0.1265655
     9283.448     0.1265198
     9284.386     0.1264737
     9285.329     0.1264272
     9286.267     0.1263813
     9287.205     0.1263354
     9288.148     0.1262883
     9289.086     0.1262424
     9290.029     0.1261954
     9290.968      0.126148
     9291.901     0.1261019
     9292.846     0.1260545
     9293.784     0.1260072
     9294.723     0.1259599
     9295.667     0.1259125
     9296.605     0.1258649
     9297.545     0.1258172
     9298.489     0.1257695
     9299.429     0.1257221
     9300.373     0.1256666
     9301.313        0.1256
     9302.252     0.1255332
     9303.197     0.1254658
     9304.132     0.1253998
     9305.071      0.125333
     9306.017     0.1252661
     9306.957     0.1251987
     9307.896     0.1251313
     9308.843     0.1250638
     9309.782     0.1249964
     9310.729     0.1248874
     9311.669     0.1247661
     9312.609     0.1246449
     9313.556     0.1245233
     9314.496     0.1244022
     9315.438      0.124281
     9316.383     0.1241593
     9317.319     0.1240386
     9318.261     0.1239171
     9319.207     0.1237949
     9320.148     0.1236895
     9321.095     0.1236643
     9322.036     0.1236391
     9322.979     0.1236138
     9323.925     0.1235888
     9324.867      0.123563
     9325.809      0.123537
     9326.756     0.1235119
     9327.698     0.1234863
     9328.636     0.1234604
     9329.583     0.1234342
     9330.525     0.1234087
     9331.473     0.1233836
     9332.416     0.1233588
     9333.358     0.1233338
     9334.307     0.1233082
     9335.249     0.1232832
     9336.192     0.1232576
     9337.141     0.1232317
     9338.084     0.1232062
     9339.027     0.1231803
     9339.976     0.1231545
     9340.919     0.1230802
     9341.862     0.1230042
     9342.807     0.1229277
      9343.75     0.1228518
     9344.699     0.1227752
     9345.643     0.1226993
     9346.587     0.1226231
     9347.536     0.1225459
      9348.48     0.1224694
     9349.425     0.1223932
     9350.375     0.1223118
     9351.319     0.1222244
     9352.269     0.1221361
     9353.214     0.1220488
     9354.153     0.1219615
     9355.104     0.1218729
     9356.049     0.1217851
     9356.993     0.1216969
     9357.944     0.1216089
      9358.89     0.1215211
     9359.835     0.1214328
     9360.785     0.1213933
      9361.73     0.1213639
     9362.682     0.1213347
     9363.628     0.1213053
     9364.573     0.1212755
     9365.524     0.1212457
     9366.471     0.1212159
     9367.412     0.1211858
     9368.363     0.1211556
      9369.31     0.1211258
     9370.256     0.1210796
     9371.208     0.1209898
     9372.154     0.1209008
     9373.106      0.120811
     9374.053     0.1207219
        9375.     0.1206316
     9375.952     0.1205416
     9376.899     0.1204529
     9377.847      0.120363
     9378.794     0.1202733
     9379.741     0.1201837
     9380.688     0.1201298
     9381.642     0.1200891
     9382.589     0.1200484
     9383.542     0.1200076
      9384.49     0.1199668
     9385.438     0.1199256
     9386.392     0.1198845
      9387.34     0.1198436
     9388.288     0.1198021
     9389.241     0.1197605
     9390.189     0.1196999
     9391.139     0.1195613
     9392.087     0.1194225
     9393.036      0.119284
      9393.99     0.1191449
     9394.938     0.1190062
     9395.888     0.1188674
