WAVELENGTH       R          %15.7g  angstroms
THROUGHPUT       R          %15.7g  ""
GRFTABLE t mtab$o4g13576m_tmg.fits
CMPTABLE t mtab$o9k1612hm_tmc.fits
EXPR     t wfpc2,a2d7,1,f547m
APERAREA r 45238.93
ZEROPT   r -21.1
URESP    r 7.691164E-18
PIVWV    r 5483.873
BANDW    r 205.5184
TPEAK    r 0.01630851
EQUVW    r 10.40373
RECTW    r 637.9322
EMFLX    r 4.990218E-15
     7287.981   5.264752E-9
     7289.282   5.261449E-9
     7290.578   5.258171E-9
     7291.883   5.254883E-9
      7293.18   5.251617E-9
     7294.481   5.248343E-9
     7295.783   5.245067E-9
     7297.081   5.241802E-9
     7298.383   5.238529E-9
     7299.686   5.235254E-9
     7300.984   5.231993E-9
     7302.291   5.228714E-9
     7303.589   5.225455E-9
     7304.893   5.222186E-9
     7306.196   5.218917E-9
       7307.5   5.215649E-9
       7308.8   5.212391E-9
     7310.104   5.209128E-9
     7311.408   5.205887E-9
     7312.709   5.202655E-9
     7314.018   5.199406E-9
     7315.319   5.196176E-9
     7316.624   5.192938E-9
      7317.93   5.189699E-9
     7319.231   5.186471E-9
     7320.542   5.183216E-9
     7321.844   5.179968E-9
     7323.146   5.176722E-9
     7324.457   5.173458E-9
      7325.76   5.170212E-9
     7327.067   5.166958E-9
     7328.374   5.163705E-9
     7329.678   5.160460E-9
      7330.99   5.157216E-9
     7332.294   5.153996E-9
     7333.602   5.150770E-9
     7334.911   5.147542E-9
     7336.215   5.144326E-9
     7337.524   5.141100E-9
     7338.834   5.137872E-9
     7340.143   5.134649E-9
     7341.449   5.131437E-9
     7342.759   5.128217E-9
     7344.069   5.124995E-9
     7345.379   5.121776E-9
      7346.69   5.118554E-9
     7347.997   5.115347E-9
     7349.308   5.112129E-9
      7350.62   5.108911E-9
     7351.927   5.105705E-9
     7353.243   5.102481E-9
     7354.551   5.099276E-9
     7355.859   5.096072E-9
     7357.176   5.092848E-9
     7358.485   5.089644E-9
     7359.798   5.086432E-9
     7361.111   5.083242E-9
      7362.42   5.080064E-9
     7363.738   5.076867E-9
     7365.048   5.073692E-9
     7366.362   5.070505E-9
     7367.677   5.067319E-9
     7368.987   5.064145E-9
     7370.302   5.060957E-9
     7371.617   5.057755E-9
     7372.933   5.054554E-9
     7374.244   5.051362E-9
      7375.56   5.048161E-9
     7376.876   5.044962E-9
     7378.192   5.041763E-9
     7379.509   5.038563E-9
     7380.821   5.035390E-9
     7382.138   5.032217E-9
     7383.456   5.029043E-9
     7384.769   5.025881E-9
     7386.091   5.022698E-9
     7387.405   5.019536E-9
     7388.719   5.016374E-9
     7390.041   5.013194E-9
     7391.356   5.010036E-9
     7392.679   5.006861E-9
     7393.994   5.003704E-9
     7395.309   5.000548E-9
     7396.633   4.997373E-9
     7397.948   4.994219E-9
     7399.269   4.991053E-9
     7400.589   4.987899E-9
     7401.905   4.984769E-9
     7403.226   4.981628E-9
     7404.547   4.978489E-9
     7405.868   4.975351E-9
     7407.189   4.972211E-9
     7408.507   4.969083E-9
     7409.829   4.965945E-9
     7411.151   4.962793E-9
     7412.474   4.959639E-9
     7413.792   4.956496E-9
     7415.119   4.953335E-9
     7416.438   4.950190E-9
     7417.758   4.947049E-9
     7419.085   4.943888E-9
     7420.405   4.940756E-9
     7421.729   4.937628E-9
     7423.053   4.934501E-9
     7424.374   4.931385E-9
     7425.703   4.928249E-9
     7427.023   4.925134E-9
     7428.349   4.922008E-9
     7429.674   4.918884E-9
     7430.996   4.915786E-9
     7432.322   4.912688E-9
     7433.648   4.909588E-9
      7434.97   4.906498E-9
     7436.301   4.903389E-9
     7437.624   4.900301E-9
     7438.951   4.897202E-9
     7440.278   4.894102E-9
     7441.602   4.890998E-9
      7442.93   4.887885E-9
     7444.258   4.884771E-9
     7445.586   4.881658E-9
     7446.911   4.878555E-9
     7448.244   4.875434E-9
     7449.568   4.872332E-9
     7450.897   4.869237E-9
     7452.227   4.866151E-9
     7453.553   4.863073E-9
     7454.883   4.859987E-9
     7456.213   4.856902E-9
     7457.539   4.853827E-9
     7458.874   4.850733E-9
     7460.201   4.847658E-9
     7461.532   4.844576E-9
     7462.863   4.841496E-9
     7464.191   4.838424E-9
     7465.527   4.835334E-9
     7466.855   4.832263E-9
     7468.183   4.829195E-9
      7469.52   4.826104E-9
     7470.849   4.823039E-9
     7472.182   4.819965E-9
     7473.515   4.816891E-9
     7474.849   4.813818E-9
     7476.178   4.810754E-9
     7477.512   4.807683E-9
     7478.846   4.804611E-9
     7480.181   4.801540E-9
     7481.511   4.798483E-9
     7482.846   4.795415E-9
     7484.182   4.792347E-9
     7485.517   4.789281E-9
     7486.849   4.786224E-9
     7488.188   4.783149E-9
     7489.521   4.780095E-9
     7490.853   4.777053E-9
     7492.194   4.774002E-9
     7493.526   4.770971E-9
     7494.868   4.767921E-9
     7496.201   4.764891E-9
     7497.534   4.761862E-9
     7498.876   4.758812E-9
      7500.21   4.755785E-9
     7501.544   4.752762E-9
     7502.887   4.749720E-9
     7504.222   4.746698E-9
     7505.561   4.743667E-9
       7506.9   4.740636E-9
     7508.239   4.737605E-9
     7509.579   4.734575E-9
     7510.915   4.813985E-9
     7512.255   4.931568E-9
     7513.596   5.048997E-9
     7514.932   5.165931E-9
     7516.273   5.283094E-9
     7517.614   5.400150E-9
     7518.956   5.517051E-9
     7520.293   5.580913E-9
     7521.639   5.456671E-9
     7522.977   5.333351E-9
     7524.319   5.209781E-9
     7525.662   5.086321E-9
     7527.001   4.963376E-9
     7528.348   4.839824E-9
     7529.687   4.717188E-9
     7531.026   4.686236E-9
     7532.375   4.683208E-9
     7533.714   4.680198E-9
     7535.059   4.677181E-9
     7536.403   4.674163E-9
     7537.744   4.671156E-9
     7539.093   4.668130E-9
     7540.434   4.665123E-9
     7541.779   4.662108E-9
     7543.125   4.659092E-9
     7544.467   4.656087E-9
     7545.813   4.653072E-9
      7547.16   4.650058E-9
     7548.506   4.647043E-9
     7549.849   4.644038E-9
     7551.196   4.641027E-9
     7552.543   4.638017E-9
     7553.891   4.635007E-9
     7555.239   4.631996E-9
     7556.583   4.628995E-9
     7557.932   4.625987E-9
      7559.28   4.622977E-9
     7560.625   4.619980E-9
     7561.978   4.616961E-9
     7563.323   4.613963E-9
     7564.668   4.610965E-9
     7566.022   4.607948E-9
     7567.368   4.604952E-9
     7568.723   4.601937E-9
     7570.069   4.598939E-9
     7571.416   4.595946E-9
     7572.771   4.592933E-9
     7574.118   4.589940E-9
     7575.469   4.586938E-9
     7576.821   4.583936E-9
     7578.169   4.580944E-9
     7579.521   4.577944E-9
     7580.874   4.574944E-9
     7582.227   4.571945E-9
     7583.579   4.568948E-9
     7584.928   4.565960E-9
     7586.282   4.562962E-9
     7587.635   4.559965E-9
     7588.989   4.556969E-9
     7590.339   4.591274E-9
     7591.693   4.736948E-9
     7593.048   4.882532E-9
     7594.399   5.027450E-9
     7595.758   5.173117E-9
     7597.109   5.317699E-9
     7598.465   5.462558E-9
     7599.821   5.607274E-9
     7601.172   5.495021E-9
     7602.533   5.342725E-9
     7603.885   5.191608E-9
     7605.238   5.040577E-9
     7606.599   4.888872E-9
     7607.952   4.738234E-9
      7609.31   4.587247E-9
     7610.667   4.527702E-9
     7612.021   4.562339E-9
      7613.38   4.597039E-9
     7614.738   4.631691E-9
     7616.097   4.666305E-9
     7617.456   4.700870E-9
     7618.811   4.735288E-9
      7620.17   4.760334E-9
      7621.53   4.719557E-9
      7622.89   4.678831E-9
     7624.246   4.638271E-9
     7625.606   4.597630E-9
     7626.967   4.557028E-9
     7628.324   4.516605E-9
     7629.689   4.475974E-9
     7631.046   4.887414E-9
     7632.412   5.435839E-9
      7633.77   5.980396E-9
     7635.128   6.524224E-9
     7636.495   7.070837E-9
     7637.853   7.613401E-9
     7639.211   8.155235E-9
     7640.579   8.236841E-9
     7641.938   7.690887E-9
     7643.302   7.143892E-9
     7644.666   6.597626E-9
     7646.029   6.052088E-9
     7647.394   5.507080E-9
     7648.754   4.964356E-9
     7650.119   4.528816E-9
     7651.484   5.229758E-9
     7652.845   5.927756E-9
      7654.21   6.626815E-9
     7655.576   7.325178E-9
     7656.942   8.022848E-9
     7658.304   8.717332E-9
     7659.675   9.415601E-9
     7661.038   9.438360E-9
     7662.405   9.250854E-9
     7663.772   9.063594E-9
     7665.135   8.877114E-9
     7666.503   8.690279E-9
     7667.871   8.503691E-9
     7669.235   8.317812E-9
     7670.607   8.165703E-9
     7671.972   8.058033E-9
     7673.337   7.950501E-9
      7674.71   7.842457E-9
     7676.075   7.735167E-9
     7677.449   7.627329E-9
     7678.815   7.520280E-9
     7680.185   7.436645E-9
     7681.556   7.504273E-9
     7682.922   7.571589E-9
     7684.293   7.639049E-9
     7685.664   7.706412E-9
     7687.031   7.773485E-9
     7688.403   7.840680E-9
     7689.774   7.907776E-9
     7691.146   7.668681E-9
     7692.519   7.369607E-9
     7693.892   7.070935E-9
      7695.26   6.773516E-9
     7696.633   6.475541E-9
     7698.007   6.177862E-9
     7699.376   5.881534E-9
      7700.75   5.778741E-9
     7702.124   5.837544E-9
     7703.494   5.896096E-9
     7704.873   5.954939E-9
     7706.244   6.013343E-9
     7707.623   6.072017E-9
     7708.994   6.130275E-9
     7710.365   6.103230E-9
     7711.745   5.839938E-9
     7713.117   5.578491E-9
     7714.493   5.316654E-9
      7715.87   5.055080E-9
     7717.242   4.794601E-9
     7718.619   4.533643E-9
     7719.997   4.272949E-9
     7721.374   4.269374E-9
     7722.752   4.266437E-9
     7724.125   4.263513E-9
     7725.504   4.260578E-9
     7726.882   4.257643E-9
     7728.261   4.254709E-9
     7729.636   4.251785E-9
     7731.015   4.248853E-9
     7732.395   4.245921E-9
      7733.77   4.242998E-9
      7735.15   4.240068E-9
      7736.53   4.237137E-9
     7737.911   4.234208E-9
     7739.292   4.231278E-9
     7740.668   4.246225E-9
     7742.054   4.280313E-9
     7743.431   4.314136E-9
     7744.808   4.347920E-9
     7746.194   4.381870E-9
     7747.572   4.415567E-9
     7748.951   4.449225E-9
     7750.337   4.511593E-9
     7751.716   4.661771E-9
     7753.104   4.812639E-9
     7754.483   4.962446E-9
     7755.866   5.112465E-9
      7757.25   5.262377E-9
      7758.63   5.411601E-9
     7760.015   5.557457E-9
     7761.399   5.363731E-9
     7762.784   5.170271E-9
     7764.165   4.977621E-9
      7765.55   4.784624E-9
     7766.936   4.591823E-9
     7768.322   4.399289E-9
     7769.708   4.206953E-9
      7771.09   4.187732E-9
     7772.477   4.214734E-9
     7773.864   4.241695E-9
     7775.247   4.268539E-9
     7776.638   4.295513E-9
     7778.021   4.322286E-9
     7779.405   4.349026E-9
     7780.797   4.742458E-9
     7782.182   5.404816E-9
     7783.575   6.070442E-9
     7784.959   6.730937E-9
     7786.344   7.390734E-9
     7787.737   8.053783E-9
     7789.123   8.712179E-9
     7790.513   9.500541E-9
     7791.903   1.050871E-8
     7793.289   1.151262E-8
     7794.679   1.251794E-8
      7796.07   1.352253E-8
     7797.461   1.452570E-8
     7798.853   1.552745E-8
      7800.24   1.613732E-8
     7801.632   1.488793E-8
     7803.024   1.364028E-8
     7804.416   1.239439E-8
     7805.805   1.115330E-8
     7807.197   9.910464E-9
      7808.59   8.668946E-9
     7809.979   7.432649E-9
     7811.377   9.292899E-9
     7812.767   1.118470E-8
     7814.161   1.308046E-8
     7815.555   1.497418E-8
     7816.945   1.685925E-8
     7818.345   1.875420E-8
     7819.735   2.063455E-8
     7821.131   2.045005E-8
     7822.526   1.978198E-8
     7823.917   1.911696E-8
     7825.314   1.845029E-8
      7826.71   1.778479E-8
     7828.103   1.712186E-8
     7829.499   1.645799E-8
     7830.896   1.771910E-8
     7832.293   2.005437E-8
     7833.691   2.238629E-8
     7835.084   2.470836E-8
     7836.482   2.703442E-8
     7837.881   2.935795E-8
     7839.279   3.167813E-8
     7840.674   3.181707E-8
     7842.073   2.962807E-8
     7843.472   2.744142E-8
     7844.868   2.526395E-8
     7846.271   2.307666E-8
     7847.667   2.090463E-8
     7849.067   1.872961E-8
     7850.468   1.728353E-8
     7851.865   1.728706E-8
      7853.27   1.729059E-8
     7854.667   1.729408E-8
     7856.064   1.729756E-8
      7857.47   1.730104E-8
     7858.868   1.730448E-8
     7860.271   1.742605E-8
     7861.673   1.804138E-8
     7863.071   1.865409E-8
     7864.479   1.926975E-8
     7865.877   1.988088E-8
     7867.281   2.049326E-8
     7868.685   2.110472E-8
     7870.089   2.169115E-8
     7871.489   2.191904E-8
     7872.894   2.214738E-8
     7874.298   2.237537E-8
     7875.699   2.260238E-8
     7877.104   2.282975E-8
      7878.51   2.305678E-8
     7879.916   2.328354E-8
     7881.322   2.442171E-8
     7882.724   2.561272E-8
     7884.135   2.680983E-8
     7885.537   2.799776E-8
      7886.94   2.918436E-8
     7888.352   3.037663E-8
     7889.754   3.155974E-8
     7891.158   3.058853E-8
      7892.57   2.915395E-8
     7893.975   2.772937E-8
     7895.387   2.629842E-8
     7896.792   2.487742E-8
     7898.201   2.345453E-8
      7899.61   2.203270E-8
     7901.015   2.177759E-8
     7902.425   2.196838E-8
     7903.835   2.215888E-8
     7905.246   2.234909E-8
     7906.652   2.253847E-8
     7908.062   2.272815E-8
     7909.474   2.291760E-8
     7910.885   2.178673E-8
     7912.292   1.987806E-8
     7913.704   1.796554E-8
     7915.116   1.605581E-8
     7916.528   1.414884E-8
     7917.937   1.224993E-8
     7919.354   1.034128E-8
     7920.763   1.066679E-8
     7922.171   1.287036E-8
     7923.589   1.508519E-8
     7924.999   1.728382E-8
     7926.413   1.948605E-8
     7927.828   2.168579E-8
     7929.238   2.387546E-8
     7930.657   2.397433E-8
     7932.067   2.164985E-8
     7933.483   1.932073E-8
     7934.898   1.699501E-8
      7936.31   1.467911E-8
     7937.726   1.235939E-8
     7939.143   1.004229E-8
     7940.555   8.448080E-9
     7941.976   7.953259E-9
     7943.389   7.462220E-9
     7944.806   6.970200E-9
     7946.224   6.478898E-9
     7947.642   5.988150E-9
     7949.055   5.499638E-9
     7950.474   5.451522E-9
     7951.893   6.283563E-9
     7953.307   7.111799E-9
      7954.73   7.943942E-9
     7956.146   8.770003E-9
     7957.565   9.597398E-9
     7958.985   1.042384E-8
     7960.401   1.118767E-8
     7961.826   1.180460E-8
     7963.242   1.241680E-8
     7964.658   1.302829E-8
     7966.084   1.364287E-8
     7967.501   1.425274E-8
     7968.923   1.486380E-8
     7970.345   1.503983E-8
     7971.762   1.386382E-8
     7973.189   1.268146E-8
     7974.607   1.150852E-8
     7976.026   1.033691E-8
     7977.454   9.159381E-9
     7978.873   7.990838E-9
     7980.296   6.984926E-9
      7981.72   6.607370E-9
     7983.145   6.230243E-9
     7984.564   5.854834E-9
     7985.989   5.478689E-9
     7987.415   5.102973E-9
      7988.84   4.727812E-9
     7990.265   4.564720E-9
     7991.687   5.324601E-9
     7993.112   6.085690E-9
     7994.539   6.845895E-9
     7995.961   7.602881E-9
     7997.392   8.363396E-9
     7998.814   9.118099E-9
     8000.237   1.209902E-8
     8001.669   2.628026E-8
     8003.093   4.034470E-8
     8004.525   5.446605E-8
     8005.949   6.848062E-8
     8007.373   8.246075E-8
     8008.806   9.650205E-8
     8010.231   1.058359E-7
      8011.66   9.137078E-8
      8013.09   7.693123E-8
     8014.515   6.256644E-8
     8015.945   4.818287E-8
     8017.375   3.382977E-8
     8018.806   1.950225E-8
     8020.237   9.725580E-9
     8021.664   2.269838E-8
     8023.095   3.568784E-8
     8024.527   4.864954E-8
     8025.958   6.158348E-8
     8027.386   7.445450E-8
     8028.818   8.733743E-8
     8030.251   9.812542E-8
      8031.68   9.914430E-8
     8033.117   1.001671E-7
     8034.546   1.011812E-7
      8035.98   1.021968E-7
     8037.414   1.032097E-7
     8038.843   1.042174E-7
     8040.282   1.041776E-7
     8041.712   9.985802E-8
     8043.143   9.554607E-8
     8044.583   9.121680E-8
     8046.014   8.692162E-8
     8047.449   8.262238E-8
     8048.885   7.833080E-8
     8050.317   7.386927E-8
     8051.758   6.870873E-8
      8053.19   6.359063E-8
     8054.627   5.846607E-8
     8056.064   5.335080E-8
     8057.498   4.826211E-8
     8058.935   4.316881E-8
     8060.373   4.021117E-8
     8061.812   4.332462E-8
     8063.246   4.642170E-8
     8064.688   4.953089E-8
     8066.123   5.261535E-8
     8067.562   5.570347E-8
     8069.002   5.878471E-8
     8070.438   5.927107E-8
     8071.877   5.386122E-8
     8073.318   4.846128E-8
     8074.754   4.308951E-8
     8076.199   3.769481E-8
     8077.636   3.234463E-8
     8079.073   2.700427E-8
     8080.519   2.544455E-8
     8081.956   3.064833E-8
     8083.398   3.585647E-8
      8084.84   4.105484E-8
     8086.279   4.622761E-8
     8087.726   5.142042E-8
     8089.165   5.657017E-8
     8090.608   5.829652E-8
     8092.052   5.531023E-8
     8093.491   5.233949E-8
     8094.935   4.936618E-8
     8096.379   4.639836E-8
     8097.824   4.343603E-8
     8099.265   4.048918E-8
     8100.714   4.793021E-8
     8102.155   6.593886E-8
     8103.601   8.396820E-8
     8105.047   1.019572E-7
     8106.489   1.198574E-7
     8107.935   1.377719E-7
     8109.382   1.556521E-7
     8110.825   1.544325E-7
     8112.276   1.388873E-7
     8113.719   1.234704E-7
     8115.167   1.080358E-7
     8116.615   9.263036E-8
     8118.059   7.730595E-8
     8119.512   6.192274E-8
     8120.956   5.854406E-8
     8122.401   6.123556E-8
     8123.854   6.393722E-8
       8125.3   6.661724E-8
      8126.75   6.929923E-8
       8128.2   7.197592E-8
      8129.65   7.464640E-8
     8131.096   7.154631E-8
     8132.547   6.660148E-8
     8133.998   6.166605E-8
      8135.45   5.674002E-8
     8136.896   5.184158E-8
     8138.349   4.693600E-8
     8139.801   4.204146E-8
     8141.253   5.147229E-8
     8142.701   6.311511E-8
     8144.154   7.477440E-8
     8145.607   8.640693E-8
     8147.057   9.798156E-8
     8148.515   1.095996E-7
     8149.964   1.211248E-7
     8151.423   1.072125E-7
     8152.873   9.277680E-8
     8154.323   7.837391E-8
     8155.783   6.391198E-8
     8157.233   4.957000E-8
     8158.685   3.525597E-8
     8160.145   2.230255E-8
     8161.596   2.223642E-8
     8163.053   2.217014E-8
     8164.509   2.210397E-8
     8165.966   2.203791E-8
     8167.423   2.197190E-8
     8168.876   2.190622E-8
     8170.333   2.255232E-8
     8171.792   2.559451E-8
     8173.245   2.862044E-8
     8174.704   3.164945E-8
     8176.162   3.467136E-8
     8177.621   3.768719E-8
     8179.076   4.068686E-8
      8180.54   4.211523E-8
     8181.995   4.083864E-8
     8183.455   3.956064E-8
     8184.915   3.828512E-8
     8186.371   3.701631E-8
     8187.836   3.574232E-8
     8189.292   3.447927E-8
      8190.75   3.383865E-8
     8192.216   3.378404E-8
     8193.673   3.372983E-8
     8195.135   3.367549E-8
     8196.597   3.362120E-8
     8198.055   3.356712E-8
     8199.522   3.351271E-8
     8200.981   4.415309E-8
     8202.444   6.000808E-8
     8203.908   7.583611E-8
     8205.367   9.157395E-8
     8206.831   1.073270E-7
     8208.296   1.230531E-7
     8209.761   1.387416E-7
     8211.221   1.286110E-7
     8212.686   1.134164E-7
     8214.151   9.824750E-8
     8215.617   8.311439E-8
     8217.083   6.801707E-8
     8218.545   5.299559E-8
     8220.011   3.812061E-8
     8221.478   4.370746E-8
      8222.94   4.926604E-8
     8224.412   5.484456E-8
     8225.875   6.037638E-8
     8227.339   6.589855E-8
     8228.811   7.143677E-8
     8230.274   7.651374E-8
     8231.748   7.978841E-8
     8233.212   8.303339E-8
     8234.677   8.627256E-8
      8236.15   8.952313E-8
     8237.615   9.274633E-8
     8239.086   9.597444E-8
     8240.556   9.534867E-8
     8242.021   8.842737E-8
     8243.492   8.149954E-8
     8244.963   7.458826E-8
     8246.435   6.768894E-8
     8247.905   6.081074E-8
     8249.373   5.396268E-8
     8250.845   4.832262E-8
     8252.317   4.358973E-8
      8253.79   3.886824E-8
     8255.258   3.417374E-8
      8256.73   2.947497E-8
     8258.204   2.478447E-8
     8259.673   2.012084E-8
     8261.151   2.082106E-8
     8262.621   2.303407E-8
     8264.096   2.524895E-8
      8265.57   2.745836E-8
      8267.04   2.965499E-8
      8268.52   3.186073E-8
     8269.991   3.404936E-8
     8271.462   3.417724E-8
     8272.942   3.429315E-8
     8274.414   3.440802E-8
     8275.891   3.452289E-8
     8277.367   3.463740E-8
      8278.84   3.475123E-8
     8280.321   3.551649E-8
     8281.794   3.860958E-8
     8283.272   4.170722E-8
      8284.75   4.479504E-8
     8286.224   4.786698E-8
     8287.702   5.094135E-8
     8289.181   5.400795E-8
      8290.66   5.337757E-8
     8292.135   4.819015E-8
     8293.614   4.299836E-8
     8295.095   3.781598E-8
     8296.574   3.264984E-8
     8298.055   2.749309E-8
     8299.531   2.236272E-8
     8301.017   2.290866E-8
     8302.493   2.605665E-8
      8303.97   2.919672E-8
     8305.456   3.234955E-8
     8306.934   3.547580E-8
     8308.411   3.859413E-8
     8309.898   4.172508E-8
     8311.377   4.326511E-8
     8312.864   4.469435E-8
     8314.343   4.611145E-8
     8315.826   4.752951E-8
     8317.311   4.894482E-8
      8318.79   5.035177E-8
     8320.274   5.306197E-8
     8321.759   6.149995E-8
     8323.239   6.989427E-8
     8324.725   7.829477E-8
      8326.21   8.667375E-8
     8327.695   9.503119E-8
     8329.182   1.033726E-7
     8330.663   1.071489E-7
     8332.149   1.053425E-7
     8333.637   1.035393E-7
     8335.123   1.017416E-7
     8336.606   9.995171E-8
     8338.094   9.816141E-8
     8339.581   9.637549E-8
     8341.064   9.609852E-8
     8342.558   9.641367E-8
     8344.042   9.672590E-8
     8345.526   9.703707E-8
      8347.02   9.734903E-8
     8348.505   9.765827E-8
     8349.999   9.796828E-8
     8351.484   8.845792E-8
     8352.975   7.891988E-8
     8354.465   6.939192E-8
     8355.951   5.989900E-8
     8357.441   5.039124E-8
     8358.934   4.088119E-8
      8360.42   3.396881E-8
     8361.912   3.353495E-8
     8363.404   3.310151E-8
     8364.896   3.266850E-8
     8366.389   3.223591E-8
     8367.882   3.180347E-8
      8369.37   3.137288E-8
     8370.863   3.295597E-8
     8372.357   3.600846E-8
     8373.847   3.904759E-8
     8375.341   4.209331E-8
     8376.835   4.513561E-8
     8378.325   4.816655E-8
     8379.825   5.121391E-8
     8381.315   4.974130E-8
     8382.815   4.765947E-8
     8384.307   4.559207E-8
     8385.798   4.352691E-8
     8387.299   4.145049E-8
     8388.791   3.938847E-8
     8390.288   3.750386E-8
     8391.785   3.638418E-8
     8393.277   3.526935E-8
     8394.775   3.415136E-8
     8396.273   3.303460E-8
     8397.767   3.192266E-8
      8399.27   3.080470E-8
     8400.764   3.027821E-8
     8402.263   3.031040E-8
     8403.763   3.034254E-8
     8405.262   3.037458E-8
     8406.757   3.040646E-8
     8408.257   3.043836E-8
     8409.758   3.047020E-8
     8411.253   4.444222E-8
     8412.754   6.115642E-8
     8414.255   7.785121E-8
     8415.757   9.453737E-8
     8417.259   1.112040E-7
     8418.756   1.277970E-7
     8420.263   1.401782E-7
     8421.761   1.322360E-7
     8423.259   1.243029E-7
     8424.766   1.163324E-7
     8426.265   1.084123E-7
     8427.769   1.004757E-7
     8429.272   9.254831E-8
     8430.771   8.277473E-8
      8432.28   7.116453E-8
      8433.78   5.963555E-8
     8435.285   4.808269E-8
      8436.79   3.654354E-8
     8438.291   2.504800E-8
     8439.797   1.352880E-8
     8441.303   1.319836E-8
      8442.81   1.461059E-8
     8444.311   1.601562E-8
     8445.817   1.742440E-8
     8447.325   1.883237E-8
     8448.832   2.023770E-8
      8450.34   2.094187E-8
     8451.843   1.924527E-8
     8453.351   1.754520E-8
     8454.859   1.584607E-8
     8456.363   1.415449E-8
     8457.877   1.245399E-8
     8459.381   1.076652E-8
     8460.886   1.131898E-8
       8462.4   1.344856E-8
     8463.906   1.556316E-8
     8465.416   1.768059E-8
     8466.927   1.979673E-8
     8468.433   2.190340E-8
     8469.948   2.402104E-8
     8471.455   2.629949E-8
     8472.967   2.858869E-8
     8474.479   3.087498E-8
     8475.986   3.315245E-8
     8477.498   3.543290E-8
     8479.011   3.771190E-8
     8480.524   3.824610E-8
     8482.037   3.549479E-8
     8483.546   3.275400E-8
      8485.06   3.000777E-8
     8486.574   2.726322E-8
     8488.088   2.452391E-8
     8489.598   2.179510E-8
     8491.113   2.886018E-8
     8492.628   3.944915E-8
     8494.139   4.999720E-8
     8495.659   6.059967E-8
      8497.17   7.112035E-8
     8498.687   8.166808E-8
     8500.203   9.020882E-8
     8501.715   8.587218E-8
     8503.236   8.151329E-8
     8504.749   7.718533E-8
     8506.267   7.284916E-8
     8507.784   6.851877E-8
     8509.298   6.420530E-8
     8510.816   6.205462E-8
     8512.335   6.177257E-8
      8513.85   6.149152E-8
     8515.373   6.120911E-8
     8516.888   6.092862E-8
     8518.407   6.064751E-8
     8519.928   6.036648E-8
     8521.443   6.187114E-8
     8522.964   6.346802E-8
     8524.484   6.506256E-8
     8526.005   6.665476E-8
     8527.522   6.824153E-8
     8529.044   6.983004E-8
     8530.565   7.042085E-8
     8532.088   6.932822E-8
      8533.61   6.823699E-8
     8535.128   6.715068E-8
     8536.651   6.606160E-8
     8538.174   6.497464E-8
     8539.693   6.389118E-8
     8541.222   5.711649E-8
     8542.741   4.897220E-8
     8544.261   4.083944E-8
      8545.79   3.266609E-8
      8547.31   2.455654E-8
      8548.84   1.640138E-8
      8550.36   1.046363E-8
     8551.882   1.146393E-8
     8553.412   1.246853E-8
     8554.934   1.346589E-8
      8556.46   1.446497E-8
     8557.987   1.546320E-8
     8559.514   1.645930E-8
     8561.036   1.794645E-8
     8562.564   1.967019E-8
     8564.092   2.139027E-8
      8565.62   2.310887E-8
     8567.144   2.481940E-8
     8568.673   2.653393E-8
     8570.201   2.876339E-8
      8571.73   3.441192E-8
     8573.256   4.003756E-8
      8574.79   4.568711E-8
     8576.315   5.129581E-8
     8577.841   5.689603E-8
     8579.376   6.252352E-8
     8580.902   6.773546E-8
     8582.434   7.269626E-8
     8583.965   7.764941E-8
     8585.492   8.258230E-8
     8587.028   8.753588E-8
     8588.556   9.245344E-8
     8590.084   9.638311E-8
     8591.621   8.333246E-8
     8593.149   7.037608E-8
     8594.683   5.739806E-8
     8596.217   4.443159E-8
      8597.75   3.149323E-8
     8599.284   1.856651E-8
     8600.814   1.307196E-8
     8602.349   1.406911E-8
     8603.884   1.506532E-8
     8605.414   1.605680E-8
     8606.949   1.704984E-8
     8608.485   1.804194E-8
     8610.021   1.910926E-8
     8611.553   2.556468E-8
     8613.095   3.205514E-8
     8614.627   3.849427E-8
     8616.164   4.494366E-8
     8617.701   5.138275E-8
     8619.234   5.779523E-8
     8620.772   6.039257E-8
     8622.311   5.919726E-8
     8623.844   5.800751E-8
     8625.388   5.681122E-8
     8626.922   5.562428E-8
     8628.461   5.443534E-8
     8630.001   5.324364E-8
     8631.536   4.608404E-8
     8633.076   3.891315E-8
     8634.616   3.175376E-8
     8636.152   2.462402E-8
     8637.698   1.746055E-8
     8639.234   1.035387E-8
     8640.776   7.287368E-9
     8642.318   8.222145E-9
      8643.86   9.155374E-9
     8645.397   1.008411E-8
      8646.94   1.101482E-8
     8648.483   1.194398E-8
     8650.021   1.295558E-8
      8651.57   2.014730E-8
     8653.109   2.728135E-8
     8654.653   3.442570E-8
     8656.197   4.155766E-8
     8657.737   4.865921E-8
     8659.282   5.577087E-8
     8660.827   5.906684E-8
     8662.368   5.905952E-8
     8663.918   5.905204E-8
     8665.459   5.904447E-8
     8667.006   5.903675E-8
     8668.552   5.902890E-8
     8670.094   5.885462E-8
     8671.646   5.609613E-8
     8673.188   5.335797E-8
     8674.731   5.062449E-8
     8676.284   4.787844E-8
     8677.827   4.515440E-8
     8679.376   4.242475E-8
     8680.924   4.630832E-8
     8682.474   5.465408E-8
