WAVELENGTH       R          %15.7g  angstroms
THROUGHPUT       R          %15.7g  ""
GRFTABLE t mtab$o4g13576m_tmg.fits
CMPTABLE t mtab$o9k1612hm_tmc.fits
EXPR     t stis,ccd,50ccd
APERAREA r 45238.93
ZEROPT   r -21.1
URESP    r 9.985971E-20
PIVWV    r 5751.909
BANDW    r 1838.721
TPEAK    r 0.1475836
EQUVW    r 724.715
RECTW    r 4910.538
EMFLX    r 5.013340E-16
     7346.218     0.1092703
     7347.876     0.1092157
     7349.534      0.109161
     7351.193     0.1091064
     7352.852     0.1090518
     7354.511     0.1089971
      7356.17     0.1089425
      7357.83     0.1088878
     7359.491     0.1088331
     7361.151     0.1087785
     7362.813     0.1087239
     7364.474     0.1086693
     7366.136     0.1086146
     7367.798     0.1085599
      7369.46     0.1085053
     7371.124     0.1084506
     7372.787      0.108396
     7374.451     0.1083413
     7376.115     0.1082866
     7377.779      0.108232
     7379.448     0.1081771
     7381.113     0.1081225
     7382.779     0.1080679
     7384.445     0.1080132
     7386.111     0.1079586
     7387.778     0.1079039
     7389.445     0.1078493
     7391.112     0.1077946
      7392.78       0.10774
     7394.448     0.1076854
     7396.117     0.1076308
     7397.786     0.1075761
     7399.456     0.1075215
     7401.125     0.1074669
     7402.795     0.1074123
     7404.466     0.1073577
     7406.137     0.1073031
     7407.808     0.1072484
     7409.479     0.1071938
     7411.151     0.1071392
     7412.824     0.1070847
     7414.497     0.1070301
     7416.169     0.1069755
     7417.843     0.1069209
     7419.517     0.1068662
     7421.191     0.1068117
     7422.866     0.1067571
     7424.541     0.1067025
     7426.216     0.1066479
     7427.896     0.1065932
     7429.568     0.1065387
     7431.245     0.1064841
     7432.926     0.1064294
     7434.603     0.1063748
     7436.281     0.1063202
     7437.963     0.1062655
     7439.641     0.1062108
      7441.32     0.1061563
     7442.999     0.1061017
     7444.675     0.1060472
     7446.354     0.1059926
     7448.039     0.1059379
      7449.72     0.1058833
     7451.401     0.1058287
     7453.082     0.1057741
     7454.764     0.1057195
     7456.446     0.1056648
     7458.129     0.1056102
     7459.812     0.1055556
     7461.495     0.1055009
     7463.179     0.1054462
     7464.863     0.1053915
     7466.547     0.1053368
     7468.232     0.1052821
     7469.917     0.1052274
     7471.603     0.1051726
     7473.289     0.1051179
     7474.976      0.105063
     7476.663     0.1050082
      7478.35     0.1049535
     7480.037     0.1048986
     7481.725      0.104844
     7483.413     0.1047893
     7485.106     0.1047345
     7486.795     0.1046799
     7488.484     0.1046252
     7490.174     0.1045705
     7491.865     0.1045161
     7493.555     0.1044618
     7495.246     0.1044074
     7496.938      0.104353
     7498.629     0.1042986
     7500.321     0.1042389
     7502.014     0.1041564
     7503.707     0.1040738
       7505.4     0.1039912
     7507.094     0.1039087
     7508.788     0.1038261
     7510.482     0.1037435
     7512.177     0.1036612
     7513.872     0.1035788
     7515.567     0.1034964
     7517.264      0.103414
      7518.96     0.1033316
     7520.656     0.1032532
     7522.354     0.1031814
     7524.051     0.1031095
     7525.749     0.1030376
     7527.447     0.1029657
     7529.146     0.1028938
     7530.845     0.1028167
     7532.544     0.1027345
     7534.244     0.1026522
     7535.944     0.1025698
     7537.645     0.1024875
      7539.35     0.1024049
     7541.051     0.1023226
     7542.752     0.1022403
     7544.455     0.1021579
     7546.157     0.1020755
      7547.86     0.1019931
     7549.563     0.1019107
     7551.267      0.101836
     7552.971      0.101764
     7554.675     0.1016919
      7556.38     0.1016198
     7558.085     0.1015478
     7559.791     0.1014757
     7561.497     0.1013943
     7563.203     0.1013117
     7564.909     0.1012291
     7566.616     0.1011464
     7568.324     0.1010638
     7570.032     0.1009811
      7571.74     0.1008984
     7573.449     0.1008156
     7575.158     0.1007329
     7576.867     0.1006502
     7578.577     0.1005674
     7580.291     0.1004862
     7582.001     0.1004139
     7583.708     0.1003417
     7585.419     0.1002693
     7587.131     0.1001969
     7588.843     0.1001245
      7590.56     0.1000484
     7592.273     0.0999655
      7593.99    0.09988236
     7595.704    0.09979935
     7597.418    0.09971636
     7599.128    0.09963358
     7600.847    0.09955549
     7602.563    0.09948293
     7604.278    0.09941038
     7605.994    0.09933779
      7607.71    0.09926517
     7609.427    0.09919254
     7611.144    0.09911288
     7612.861     0.0990297
      7614.58    0.09894649
     7616.298    0.09886327
     7618.016    0.09878004
     7619.735    0.09869676
     7621.455    0.09862238
     7623.175     0.0985496
     7624.895     0.0984768
     7626.615    0.09840401
     7628.336    0.09833118
     7630.058    0.09825833
      7631.78    0.09818546
     7633.502    0.09811256
     7635.224    0.09803967
     7636.947    0.09796676
      7638.67    0.09789382
     7640.394    0.09781846
     7642.118    0.09773488
     7643.843     0.0976513
     7645.568    0.09756768
     7647.293    0.09748406
     7649.023     0.0974002
     7650.749    0.09732113
     7652.475    0.09724807
     7654.202    0.09717495
     7655.929    0.09710185
     7657.657    0.09702872
     7659.385    0.09695555
     7661.113    0.09688237
     7662.842    0.09680916
     7664.571    0.09673597
     7666.301    0.09666275
     7668.031    0.09658949
     7669.761    0.09651622
     7671.492     0.0964338
     7673.223    0.09634988
     7674.955    0.09626595
     7676.687      0.096182
     7678.418    0.09609805
     7680.151    0.09601497
     7681.884    0.09594158
     7683.618    0.09586818
     7685.352    0.09579472
     7687.086    0.09572128
     7688.821     0.0956478
     7690.556    0.09557433
     7692.291    0.09550083
     7694.027    0.09542731
     7695.763    0.09535376
       7697.5    0.09528022
     7699.237    0.09520663
     7700.974    0.09512109
     7702.716    0.09502597
     7704.454    0.09493101
     7706.193    0.09483604
     7707.932    0.09474107
     7709.671    0.09464608
     7711.411    0.09455104
     7713.151    0.09445598
     7714.892    0.09436089
     7716.632     0.0942658
     7718.374    0.09417067
     7720.115    0.09407482
     7721.857    0.09396896
       7723.6    0.09386306
     7725.343    0.09375717
     7727.086    0.09365124
      7728.83     0.0935453
     7730.574    0.09344283
     7732.318     0.0933475
     7734.067    0.09325194
     7735.813    0.09315658
     7737.558    0.09306119
       7739.3    0.09296601
     7741.046    0.09287057
     7742.793    0.09277512
     7744.541    0.09267961
     7746.292     0.0925839
      7748.04    0.09248839
     7749.789     0.0923928
     7751.538    0.09229723
     7753.287    0.09220164
     7755.032    0.09210625
     7756.786    0.09201036
     7758.541    0.09191447
     7760.292    0.09181876
     7762.042    0.09172306
     7763.794    0.09162729
     7765.546    0.09153152
     7767.298    0.09143576
     7769.051    0.09133994
     7770.804    0.09124412
     7772.558    0.09114822
     7774.312    0.09105234
     7776.066    0.09095645
     7777.821    0.09086051
     7779.576    0.09076454
     7781.332    0.09066857
     7783.087    0.09057257
     7784.844    0.09047654
     7786.601    0.09038048
     7788.357    0.09028439
     7790.115    0.09018902
     7791.873    0.09010366
     7793.631    0.09001832
      7795.39    0.08993293
     7797.149    0.08984752
     7798.908    0.08976208
     7800.668    0.08967255
     7802.428    0.08957627
     7804.189    0.08947998
      7805.95    0.08938365
     7807.711    0.08928734
     7809.474    0.08919096
     7811.236    0.08909456
     7812.999    0.08899812
     7814.766    0.08890143
     7816.529    0.08880492
     7818.293    0.08870845
     7820.057    0.08861226
     7821.822    0.08852657
     7823.587    0.08844083
     7825.353    0.08835507
     7827.118    0.08826932
     7828.884    0.08818352
     7830.651    0.08809373
     7832.418    0.08799704
     7834.186    0.08790034
     7835.954    0.08780362
     7837.722    0.08770689
      7839.49     0.0876101
     7841.259    0.08751332
     7843.029     0.0874165
     7844.798    0.08731966
     7846.569    0.08722281
     7848.339     0.0871259
      7850.11    0.08702968
     7851.882     0.0869436
     7853.654    0.08685751
     7855.426    0.08677139
     7857.199    0.08668526
     7858.972    0.08659911
     7860.745    0.08650836
     7862.519    0.08641129
     7864.293    0.08631419
     7866.067    0.08621706
     7867.843    0.08611989
     7869.618    0.08602272
     7871.398    0.08593386
     7873.174    0.08584755
     7874.951    0.08576119
     7876.728    0.08567481
     7878.505    0.08558843
     7880.283    0.08550203
     7882.062    0.08541558
      7883.84    0.08532911
     7885.619    0.08524264
     7887.399    0.08515614
     7889.179    0.08506962
     7890.959    0.08497717
     7892.744    0.08487949
     7894.525    0.08478195
     7896.306    0.08468442
     7898.084    0.08458707
     7899.866    0.08448949
     7901.648    0.08439482
     7903.432    0.08430033
      7905.22    0.08420563
     7907.003    0.08411115
     7908.788    0.08401666
     7910.572    0.08392217
     7912.357    0.08382764
     7914.139    0.08373337
     7915.929    0.08363863
     7917.715    0.08354412
     7919.501    0.08344959
     7921.289    0.08335507
     7923.076    0.08326051
     7924.864    0.08316596
     7926.657    0.08307119
     7928.445    0.08297661
     7930.234    0.08288205
     7932.024    0.08278751
     7933.814    0.08269294
     7935.604    0.08259837
     7937.395    0.08250381
     7939.186    0.08240924
     7940.978    0.08231471
      7942.77    0.08222021
     7944.562    0.08212571
     7946.354    0.08203121
     7948.148    0.08193669
     7949.941    0.08184218
     7951.735    0.08174771
      7953.53    0.08165326
     7955.324     0.0815588
      7957.12    0.08146433
     7958.915    0.08136986
     7960.711    0.08127536
     7962.507    0.08118087
     7964.304    0.08108636
     7966.102    0.08099186
     7967.899    0.08089735
     7969.697    0.08080282
     7971.496    0.08070844
     7973.294     0.0806141
     7975.093    0.08051977
     7976.893    0.08042539
     7978.693    0.08033102
     7980.494       0.08024
     7982.294    0.08015782
       7984.1    0.08007544
     7985.902    0.07999323
     7987.704    0.07991105
     7989.506    0.07982882
     7991.309    0.07974035
     7993.112     0.0796495
     7994.916    0.07955863
      7996.72    0.07946774
     7998.525    0.07937682
      8000.33    0.07928641
     8002.135    0.07919817
     8003.941    0.07910986
     8005.747     0.0790216
     8007.553    0.07893327
      8009.36    0.07884491
     8011.167    0.07875773
     8012.976    0.07867111
     8014.784    0.07858449
     8016.592    0.07849785
     8018.401    0.07841118
      8020.21     0.0783259
     8022.021    0.07825115
     8023.831    0.07817644
     8025.641    0.07810166
     8027.452    0.07802688
     8029.264    0.07795207
     8031.076    0.07787092
     8032.888    0.07778542
     8034.701    0.07769989
     8036.514    0.07761435
     8038.327    0.07752878
     8040.141    0.07744405
     8041.959    0.07736956
     8043.779    0.07729503
     8045.589    0.07722083
     8047.405    0.07714641
     8049.221    0.07707199
     8051.037    0.07699125
     8052.854    0.07690571
     8054.676    0.07681991
     8056.493    0.07673434
     8058.312    0.07664869
      8060.13    0.07656384
     8061.944    0.07648949
     8063.763    0.07641491
     8065.587    0.07634012
     8067.407    0.07626551
     8069.228    0.07619084
     8071.049    0.07610977
      8072.87    0.07602395
     8074.692    0.07593811
     8076.514    0.07585225
     8078.336    0.07576633
     8080.159    0.07568139
     8081.982    0.07560661
     8083.806    0.07553181
      8085.63    0.07545698
     8087.455    0.07538214
      8089.28    0.07530724
     8091.105    0.07523234
     8092.931     0.0751574
     8094.757    0.07508244
     8096.584    0.07500744
     8098.416    0.07493223
     8100.243    0.07485718
     8102.071    0.07478213
     8103.899    0.07470706
     8105.728    0.07463196
     8107.557    0.07455684
     8109.387     0.0744817
     8111.216    0.07440653
     8113.047    0.07433131
     8114.877    0.07425607
     8116.708    0.07418081
      8118.54    0.07410553
     8120.372    0.07403249
     8122.205     0.0739684
     8124.038    0.07390428
     8125.871    0.07384016
     8127.705    0.07377598
     8129.539    0.07371181
     8131.373    0.07363921
     8133.208    0.07356375
     8135.043    0.07348827
     8136.879    0.07341275
     8138.715    0.07333722
     8140.552    0.07326164
     8142.389    0.07318603
     8144.226    0.07311039
     8146.063    0.07303476
     8147.902    0.07295909
     8149.741    0.07288336
      8151.58    0.07281733
     8153.419    0.07275288
     8155.259     0.0726884
     8157.104    0.07262375
     8158.944    0.07255922
     8160.786    0.07248985
     8162.627    0.07241401
     8164.469    0.07233813
     8166.311    0.07226224
     8168.154     0.0721863
     8169.997    0.07211036
     8171.841    0.07204563
     8173.685    0.07198092
     8175.529    0.07191619
     8177.374    0.07185142
     8179.219    0.07178664
     8181.065    0.07171534
     8182.911    0.07163921
     8184.758    0.07156304
     8186.604     0.0714869
     8188.452    0.07141069
       8190.3    0.07133631
     8192.148    0.07127137
     8193.997    0.07120644
     8195.846     0.0711415
     8197.695    0.07107652
     8199.545    0.07101154
     8201.396     0.0709465
     8203.246    0.07088145
     8205.097    0.07081638
     8206.948    0.07075127
     8208.805    0.07068599
     8210.652    0.07061702
     8212.506    0.07054048
     8214.358    0.07046396
     8216.217    0.07038719
     8218.071    0.07031059
      8219.93    0.07023381
     8221.785    0.07016811
      8223.64    0.07010287
     8225.496    0.07003755
     8227.348    0.06997239
     8229.204    0.06990705
     8231.065    0.06984152
     8232.923    0.06977612
      8234.78     0.0697107
     8236.639    0.06964526
     8238.497     0.0695798
     8240.356     0.0695143
     8242.216    0.06944881
     8244.076    0.06938329
     8245.937    0.06931777
     8247.797    0.06925223
     8249.658    0.06918664
      8251.52    0.06911173
     8253.382    0.06903464
     8255.244    0.06895757
     8257.107    0.06888045
     8258.971     0.0688033
     8260.834    0.06873128
     8262.698    0.06866554
     8264.563    0.06859976
     8266.428    0.06853396
     8268.293    0.06846816
     8270.159    0.06840231
     8272.025    0.06833647
     8273.892    0.06827063
     8275.764    0.06820457
     8277.631    0.06813869
     8279.499    0.06807275
     8281.367    0.06800681
     8283.235    0.06794088
     8285.104    0.06787489
     8286.975    0.06780887
     8288.845    0.06774282
     8290.715    0.06767678
     8292.586    0.06761068
     8294.457    0.06754457
     8296.329    0.06747842
     8298.201    0.06741227
     8300.073     0.0673462
     8301.946    0.06728254
     8303.819    0.06721884
     8305.693    0.06715513
     8307.567     0.0670914
     8309.442    0.06702762
     8311.317    0.06696381
     8313.193    0.06689999
     8315.068    0.06683617
     8316.945    0.06677227
     8318.822    0.06670838
     8320.699    0.06664444
     8322.577    0.06658047
     8324.455    0.06651647
     8326.333    0.06645247
     8328.212    0.06638842
     8330.092    0.06632434
     8331.971    0.06626028
     8333.855    0.06619602
     8335.736    0.06613188
     8337.617    0.06606773
     8339.499    0.06600353
     8341.381    0.06593931
     8343.263    0.06587507
     8345.146    0.06581078
     8347.029    0.06574645
     8348.912    0.06568214
     8350.797    0.06561777
     8352.681    0.06555342
     8354.565    0.06548903
     8356.451     0.0654246
     8358.337    0.06536015
     8360.223    0.06529707
     8362.109    0.06524421
     8363.996    0.06519133
     8365.884    0.06513841
     8367.771    0.06508549
     8369.659    0.06503256
     8371.548    0.06497002
     8373.438    0.06490534
     8375.331    0.06484051
     8377.222    0.06477576
     8379.111    0.06471105
     8380.998    0.06464642
      8382.89    0.06458163
     8384.781    0.06451683
     8386.673    0.06445201
      8388.57    0.06438698
     8390.463    0.06432212
     8392.356     0.0642572
     8394.255    0.06419211
     8396.149    0.06412713
     8398.039    0.06406232
     8399.938    0.06399716
     8401.834    0.06394344
      8403.73    0.06389008
     8405.626    0.06383672
     8407.523    0.06378332
      8409.42     0.0637299
     8411.318     0.0636683
     8413.216     0.0636031
     8415.114    0.06353785
     8417.014    0.06347258
     8418.913    0.06340728
     8420.813    0.06334198
     8422.713    0.06327666
     8424.613    0.06321131
     8426.515    0.06314591
     8428.416     0.0630805
     8430.318    0.06301703
     8432.221    0.06296334
     8434.123    0.06290965
     8436.026    0.06285591
      8437.93    0.06280217
     8439.834    0.06274839
     8441.738    0.06268383
     8443.644     0.0626182
     8445.549    0.06255257
     8447.454    0.06248692
      8449.36    0.06242123
     8451.268    0.06236335
     8453.175    0.06230943
     8455.087    0.06225536
     8456.994    0.06220142
     8458.903    0.06214741
     8460.812     0.0620899
     8462.721    0.06202759
     8464.631    0.06196525
     8466.541     0.0619029
     8468.451    0.06184053
     8470.362    0.06177856
     8472.273    0.06171855
     8474.186    0.06165849
     8476.098    0.06159842
     8478.011     0.0615383
     8479.924    0.06147818
     8481.837    0.06141933
     8483.751    0.06136049
     8485.665    0.06130164
      8487.58    0.06124276
     8489.495    0.06118385
     8491.411    0.06112513
     8493.327    0.06106648
     8495.244    0.06100778
     8497.161    0.06094908
     8499.078    0.06089035
     8500.996    0.06085157
     8502.914    0.06083126
     8504.833    0.06081093
     8506.752    0.06079061
     8508.672    0.06077025
     8510.592    0.06074962
     8512.513    0.06072834
     8514.434    0.06070706
     8516.359    0.06068572
     8518.281    0.06066441
     8520.203    0.06064323
     8522.126    0.06062321
     8524.049    0.06060319
     8525.973    0.06058314
     8527.896    0.06056308
     8529.821    0.06054303
     8531.746      0.060523
     8533.671    0.06050295
     8535.597    0.06048289
     8537.522    0.06046283
     8539.449    0.06044275
     8541.376     0.0604227
     8543.304    0.06040264
     8545.231    0.06038257
     8547.164    0.06036244
     8549.093    0.06034236
     8551.022    0.06032227
     8552.947    0.06030224
     8554.877    0.06028213
     8556.808    0.06026202
     8558.738     0.0602419
     8560.675    0.06022171
     8562.606    0.06020156
     8564.539    0.06018138
     8566.472    0.06016119
     8568.404      0.060141
     8570.333    0.06012086
     8572.271    0.06010062
     8574.206    0.06008042
     8576.146    0.06006015
     8578.081    0.06003992
     8580.017     0.0600197
     8581.953    0.05999944
      8583.89    0.05997919
     8585.826    0.05995892
     8587.764    0.05993865
     8589.702    0.05991835
      8591.64    0.05989806
     8593.579    0.05987772
     8595.518    0.05985739
     8597.458    0.05983704
     8599.397    0.05981669
     8601.338    0.05979633
     8603.279    0.05977597
     8605.221    0.05975559
     8607.162    0.05973523
     8609.104    0.05971483
     8611.047    0.05969639
      8612.99    0.05967962
     8614.934    0.05966284
     8616.878    0.05964605
     8618.822    0.05962925
     8620.768    0.05961196
     8622.713    0.05959393
     8624.658    0.05957589
     8626.604    0.05955783
     8628.551    0.05953978
     8630.498    0.05952171
     8632.446    0.05950362
     8634.394    0.05948555
     8636.342    0.05946745
     8638.296    0.05944929
     8640.245    0.05943118
     8642.194    0.05941305
     8644.145    0.05939492
     8646.096    0.05937677
     8648.047    0.05935861
     8649.998    0.05934045
      8651.95    0.05932226
     8653.902    0.05930406
     8655.855    0.05928585
     8657.809    0.05926762
     8659.762     0.0592494
     8661.716    0.05923226
     8663.671    0.05921524
     8665.626    0.05919822
     8667.581     0.0591812
     8669.537    0.05916417
     8671.493     0.0591462
      8673.45    0.05912791
     8675.407    0.05910963
     8677.365    0.05909133
     8679.323    0.05907303
     8681.282    0.05905552
      8683.24    0.05903842
       8685.2    0.05902132
      8687.16     0.0590042
      8689.12    0.05898708
     8691.081    0.05896926
     8693.042    0.05895089
     8695.004    0.05893252
     8696.966    0.05891412
     8698.929    0.05889572
     8700.896    0.05887449
     8702.859       0.05885
     8704.823    0.05882548
     8706.788    0.05880093
     8708.753    0.05877637
     8710.718    0.05875183
     8712.684    0.05872726
     8714.649    0.05870267
     8716.616    0.05867806
     8718.583    0.05865346
      8720.55    0.05862883
     8722.522    0.05860412
     8724.491    0.05857945
      8726.46    0.05855477
     8728.424    0.05853013
     8730.394    0.05850542
     8732.364    0.05848068
     8734.339    0.05845587
     8736.311    0.05843109
     8738.281    0.05840633
     8740.254    0.05838151
     8742.226     0.0583567
     8744.198    0.05833187
     8746.167    0.05830708
     8748.146    0.05828215
     8750.119    0.05825727
     8752.094    0.05823238
     8754.069    0.05820744
     8756.044    0.05818253
     8758.021    0.05815756
     8759.996     0.0581326
     8761.978    0.05810754
     8763.955    0.05808252
     8765.933    0.05805749
     8767.911    0.05803242
      8769.89    0.05800735
     8771.868    0.05798229
     8773.848     0.0579572
     8775.828    0.05793209
     8777.808    0.05790699
     8779.789    0.05788185
      8781.77    0.05785782
     8783.752    0.05783388
     8785.733    0.05780996
     8787.716      0.057786
     8789.699    0.05776204
     8791.683      0.057737
     8793.667    0.05771174
     8795.651    0.05768646
     8797.636    0.05766118
     8799.621    0.05763587
     8801.606    0.05761157
     8803.593    0.05758749
     8805.579    0.05756339
     8807.566    0.05753927
     8809.554    0.05751514
     8811.542    0.05749097
      8813.53    0.05746679
      8815.52    0.05744258
     8817.509    0.05741838
     8819.498    0.05739414
     8821.488    0.05736897
     8823.479    0.05734347
     8825.475    0.05731787
     8827.466    0.05729234
     8829.458    0.05726678
      8831.45    0.05724212
     8833.443     0.0572178
     8835.437    0.05719345
     8837.431    0.05716909
     8839.425     0.0571447
      8841.42    0.05712029
     8843.415    0.05709589
      8845.41    0.05707145
     8847.406    0.05704701
     8849.402    0.05702256
     8851.399    0.05699808
     8853.396    0.05697358
     8855.395    0.05694908
     8857.393    0.05692455
     8859.392        0.0569
     8861.391    0.05687543
     8863.391    0.05685085
     8865.391    0.05682627
     8867.392    0.05680165
     8869.393    0.05677702
     8871.394    0.05675237
     8873.396    0.05672769
     8875.397      0.056703
       8877.4    0.05667828
     8879.404    0.05665354
     8881.407    0.05662972
     8883.412    0.05660623
     8885.416    0.05658276
     8887.421    0.05655926
     8889.437    0.05653562
     8891.437    0.05651124
     8893.444     0.0564864
     8895.451    0.05646155
     8897.458     0.0564367
     8899.466    0.05641182
     8901.479     0.0563878
     8903.487    0.05636418
     8905.497    0.05634054
     8907.507    0.05631687
     8909.512    0.05629326
     8911.522    0.05627052
     8913.538    0.05624805
     8915.549    0.05622562
     8917.562    0.05620314
     8919.573    0.05618067
     8921.586    0.05615718
       8923.6    0.05613338
     8925.613    0.05610958
     8927.627    0.05608576
     8929.642    0.05606192
     8931.657    0.05603911
     8933.672    0.05601654
     8935.688    0.05599394
     8937.704    0.05597134
     8939.722    0.05594869
     8941.738    0.05592604
     8943.757    0.05590336
     8945.774    0.05588067
     8947.793    0.05585796
     8949.813    0.05583524
     8951.832    0.05581252
     8953.857    0.05578971
     8955.878    0.05576697
     8957.898    0.05574419
      8959.92    0.05572142
     8961.941    0.05569742
     8963.964    0.05567336
     8965.986    0.05564929
      8968.01     0.0556252
     8970.034     0.0556011
     8972.058    0.05557839
     8974.082    0.05555566
     8976.107     0.0555329
     8978.133    0.05551012
     8980.159    0.05548735
     8982.186    0.05546467
     8984.212    0.05544198
     8986.239    0.05541927
     8988.268    0.05539653
     8990.296    0.05537399
     8992.324     0.0553526
     8994.354    0.05533118
     8996.383    0.05530975
     8998.413    0.05528831
     9000.443    0.05526746
     9002.475    0.05524875
     9004.506    0.05523004
     9006.538    0.05521129
      9008.57    0.05519252
     9010.604    0.05517381
     9012.637    0.05515522
     9014.671    0.05513661
      9016.71    0.05511793
     9018.744    0.05509929
     9020.779    0.05508069
     9022.815    0.05506218
     9024.852    0.05504365
     9026.888    0.05502509
     9028.925    0.05500651
     9030.962    0.05498862
        9033.     0.0549715
     9035.038    0.05495436
     9037.077    0.05493719
     9039.116    0.05492002
     9041.156    0.05490217
     9043.196    0.05488383
     9045.237    0.05486546
     9047.278    0.05484706
     9049.319    0.05482866
     9051.361    0.05481122
     9053.404    0.05479423
     9055.447    0.05477725
      9057.49    0.05476024
     9059.534     0.0547432
     9061.579    0.05472526
     9063.623    0.05470704
     9065.669     0.0546888
     9067.715    0.05467053
     9069.766     0.0546522
     9071.813    0.05463523
     9073.854    0.05461844
     9075.902     0.0546016
      9077.95    0.05458473
     9079.998    0.05456784
     9082.053    0.05455104
     9084.106    0.05453421
     9086.156     0.0545174
     9088.207    0.05450057
     9090.258    0.05448357
     9092.304    0.05446558
     9094.355    0.05444754
     9096.413     0.0544294
     9098.466    0.05441131
     9100.519    0.05439071
     9102.572    0.05436277
     9104.626    0.05433481
     9106.681    0.05430681
     9108.736     0.0542788
     9110.791    0.05425084
     9112.848    0.05422295
     9114.903    0.05419505
     9116.961    0.05416711
     9119.018    0.05413916
     9121.075    0.05411125
     9123.134    0.05408336
     9125.192    0.05405546
     9127.252    0.05402752
     9129.312    0.05399958
     9131.371     0.0539717
     9133.432    0.05394384
     9135.493    0.05391596
     9137.555    0.05388805
     9139.616    0.05386012
     9141.679    0.05383228
     9143.741    0.05380445
     9145.805    0.05377658
     9147.874    0.05374862
     9149.938    0.05372071
     9152.003    0.05369288
     9154.068    0.05366504
     9156.134    0.05363718
       9158.2     0.0536093
     9160.267    0.05358157
     9162.333    0.05355512
     9164.401    0.05352863
     9166.469    0.05350213
     9168.537     0.0534756
     9170.606    0.05344868
     9172.676    0.05342086
     9174.746    0.05339301
     9176.816    0.05336516
     9178.887    0.05333727
     9180.958    0.05331003
     9183.029    0.05328357
     9185.102    0.05325707
     9187.175    0.05323054
     9189.248      0.053204
     9191.321    0.05317663
     9193.396    0.05314879
      9195.47    0.05312093
     9197.545    0.05309303
      9199.62    0.05306512
     9201.696    0.05303837
     9203.772    0.05301186
      9205.85    0.05298533
     9207.927    0.05295877
     9210.005    0.05293218
     9212.083    0.05290567
     9214.167    0.05287908
     9216.246    0.05285252
     9218.326    0.05282594
     9220.406    0.05279936
     9222.486    0.05277284
     9224.568    0.05274627
     9226.649    0.05271971
     9228.731    0.05269311
     9230.814    0.05266651
     9232.897    0.05263994
      9234.98    0.05261336
     9237.064    0.05258675
     9239.148    0.05256011
     9241.233    0.05253349
     9243.319    0.05250688
     9245.405    0.05248025
     9247.491     0.0524536
     9249.578    0.05242692
     9251.665    0.05240029
     9253.753    0.05237364
     9255.846     0.0523469
     9257.935    0.05232021
     9260.023    0.05229351
     9262.108    0.05226826
     9264.198    0.05224295
     9266.289    0.05221761
      9268.38    0.05219224
     9270.477    0.05216649
     9272.568    0.05213976
     9274.661      0.052113
     9276.754     0.0520862
     9278.852    0.05205935
      9280.94    0.05203322
      9283.04    0.05200775
     9285.135    0.05198232
      9287.23    0.05195687
     9289.326     0.0519314
     9291.422      0.051905
     9293.519    0.05187814
     9295.616    0.05185125
     9297.714    0.05182435
     9299.812    0.05179743
      9301.91    0.05175015
     9304.009    0.05170085
     9306.108    0.05165148
     9308.209    0.05160207
      9310.31    0.05155264
      9312.41    0.05150324
     9314.512    0.05145377
     9316.613    0.05140429
     9318.716    0.05135473
     9320.818    0.05130518
     9322.922    0.05125559
     9325.025    0.05120596
      9327.13    0.05115628
     9329.234    0.05110656
      9331.34    0.05105772
     9333.445    0.05100939
     9335.552      0.050961
     9337.658    0.05091259
     9339.766    0.05086412
     9341.873    0.05081564
      9343.98    0.05076714
     9346.095    0.05071845
     9348.203    0.05066987
     9350.313    0.05062122
     9352.423    0.05057259
     9354.533     0.0505239
     9356.645    0.05047517
     9358.756     0.0504264
     9360.867    0.05037762
     9362.979    0.05032882
     9365.093    0.05027996
     9367.206    0.05023108
     9369.319    0.05018216
     9371.434    0.05013416
     9373.549    0.05008656
     9375.664    0.05003892
     9377.779    0.04999126
     9379.896    0.04994354
     9382.013    0.04989446
      9384.13    0.04984527
     9386.247    0.04979606
     9388.365    0.04974679
     9390.483    0.04969782
     9392.603    0.04964992
     9394.722      0.049602
     9396.842    0.04955402
     9398.963    0.04950599
     9401.083    0.04945869
     9403.205      0.049412
     9405.327    0.04936529
     9407.449    0.04931855
     9409.572    0.04927176
     9411.695     0.0492238
     9413.824    0.04917539
     9415.948    0.04912705
     9418.073    0.04907866
     9420.198    0.04903038
     9422.324    0.04898336
      9424.45    0.04893631
     9426.577    0.04888921
     9428.704    0.04884208
     9430.832     0.0487949
      9432.96     0.0487477
     9435.089    0.04870044
     9437.218    0.04865315
     9439.348    0.04860581
     9441.478    0.04855844
     9443.608    0.04851102
     9445.744    0.04846346
     9447.876    0.04841596
     9450.008    0.04836843
     9452.135    0.04832097
     9454.268    0.04827334
     9456.401    0.04822566
      9458.54    0.04817784
     9460.675    0.04813054
      9462.81    0.04808418
     9464.945    0.04803778
     9467.081    0.04799134
     9469.217    0.04794488
     9471.349    0.04789847
     9473.491     0.0478518
     9475.629    0.04780521
     9477.767    0.04775858
     9479.905    0.04771191
      9482.05    0.04766506
     9484.189    0.04761828
      9486.33    0.04757145
     9488.471     0.0475246
     9490.611     0.0474777
     9492.753    0.04743075
     9494.896    0.04738374
     9497.038    0.04733671
     9499.181    0.04728965
     9501.324    0.04721919
     9503.469    0.04713419
     9505.613    0.04704914
     9507.758    0.04696405
     9509.903    0.04687885
      9512.05    0.04679492
     9514.196      0.046711
     9516.343    0.04662703
      9518.49    0.04654297
