WAVELENGTH       R          %15.7g  angstroms
THROUGHPUT       R          %15.7g  ""
GRFTABLE t mtab$o4g13576m_tmg.fits
CMPTABLE t mtab$o9k1612hm_tmc.fits
EXPR     t stis,nuvmama,f25srf2
APERAREA r 45238.93
ZEROPT   r -21.1
URESP    r 5.838036E-18
PIVWV    r 2306.378
BANDW    r 481.6373
TPEAK    r 0.02686201
EQUVW    r 31.92801
RECTW    r 1188.593
EMFLX    r 6.958812E-15
     6639.873   2.932805E-7
     6641.371   2.908456E-7
      6642.87   2.884223E-7
     6644.369   2.859995E-7
     6645.868   2.835767E-7
     6647.368   2.811524E-7
     6648.868   2.787282E-7
     6650.368   2.763576E-7
     6651.869   2.740442E-7
      6653.37   2.717517E-7
     6654.872   2.694585E-7
     6656.373   2.671654E-7
     6657.875   2.648715E-7
     6659.377   2.625890E-7
      6660.88   2.603554E-7
     6662.383   2.581863E-7
     6663.887   2.560165E-7
     6665.391   2.538461E-7
     6666.895   2.516756E-7
     6668.399   2.495044E-7
     6669.904   2.473423E-7
     6671.409   2.452726E-7
     6672.915   2.432190E-7
     6674.424   2.411608E-7
      6675.93   2.391073E-7
     6677.437   2.370523E-7
     6678.943   2.349974E-7
      6680.45   2.329872E-7
     6681.958   2.310335E-7
     6683.466   2.290905E-7
     6684.974   2.271475E-7
     6686.482   2.252033E-7
     6687.991   2.232591E-7
       6689.5   2.213205E-7
      6691.01   2.194413E-7
      6692.52   2.176031E-7
      6694.03   2.157643E-7
     6695.541   2.139250E-7
     6697.051   2.120856E-7
     6698.563   2.102457E-7
     6700.074   2.084315E-7
     6701.586   2.066692E-7
     6703.098   2.049278E-7
     6704.611   2.031858E-7
     6706.124   2.014433E-7
     6707.637   1.997008E-7
     6709.151   1.979624E-7
     6710.665   1.962569E-7
     6712.179   1.946090E-7
     6713.694   1.929611E-7
     6715.208   1.913132E-7
     6716.724   1.896643E-7
      6718.24   1.880153E-7
     6719.755   1.863664E-7
     6721.276   1.847896E-7
     6722.792   1.832296E-7
      6724.31   1.816700E-7
     6725.827   1.801105E-7
     6727.344   1.785505E-7
     6728.862   1.769899E-7
     6730.385   1.754590E-7
     6731.903   1.739717E-7
     6733.422   1.724963E-7
     6734.942   1.710205E-7
     6736.458   1.695479E-7
     6737.978   1.680716E-7
     6739.499   1.666022E-7
     6741.023   1.651689E-7
     6742.544   1.637727E-7
     6744.066   1.623765E-7
     6745.587   1.609803E-7
      6747.11   1.595831E-7
     6748.632   1.581860E-7
     6750.155   1.568094E-7
     6751.678   1.554759E-7
     6753.202   1.541546E-7
     6754.726   1.528337E-7
      6756.25   1.515120E-7
     6757.774   1.501902E-7
       6759.3   1.488727E-7
     6760.825   1.475850E-7
     6762.351   1.463351E-7
     6763.876   1.450852E-7
     6765.403   1.438349E-7
     6766.929   1.425846E-7
     6768.457   1.413335E-7
     6769.984   1.400823E-7
     6771.515   1.388966E-7
     6773.043   1.377142E-7
     6774.572   1.365310E-7
       6776.1   1.353482E-7
     6777.629   1.341647E-7
     6779.159   1.329811E-7
     6780.688   1.318313E-7
     6782.219   1.307076E-7
     6783.749   1.295887E-7
      6785.28   1.284693E-7
     6786.811   1.273497E-7
     6788.342   1.262300E-7
     6789.875   1.251204E-7
     6791.406   1.240463E-7
     6792.939   1.229874E-7
     6794.472   1.219286E-7
     6796.005   1.208693E-7
     6797.539   1.198098E-7
     6799.073   1.187499E-7
     6800.607   1.177180E-7
     6802.142   1.167116E-7
     6803.676   1.157099E-7
     6805.211   1.147080E-7
     6806.747   1.137058E-7
     6808.283   1.127032E-7
     6809.819   1.117122E-7
     6811.356   1.107463E-7
     6812.893   1.097989E-7
     6814.431   1.088508E-7
     6815.968   1.079027E-7
     6817.506   1.069544E-7
     6819.045   1.060078E-7
     6820.587   1.050746E-7
     6822.126   1.041781E-7
     6823.666   1.032813E-7
     6825.206   1.023845E-7
     6826.746   1.014874E-7
     6828.286   1.005901E-7
     6829.827   9.969884E-8
     6831.368   9.883873E-8
      6832.91   9.799039E-8
     6834.452   9.714176E-8
     6835.994   9.629289E-8
     6837.537   9.544399E-8
      6839.08   9.459603E-8
     6840.623   9.376437E-8
     6842.167   9.296189E-8
      6843.71   9.215914E-8
     6845.255   9.135615E-8
     6846.799   9.055318E-8
     6848.344   8.974995E-8
      6849.89   8.894644E-8
     6851.436   8.818405E-8
     6852.981   8.742459E-8
     6854.528   8.666499E-8
     6856.075   8.590517E-8
     6857.622   8.514512E-8
     6859.173   8.438314E-8
     6860.721   8.364499E-8
     6862.265   8.292587E-8
     6863.814   8.220709E-8
     6865.363   8.148830E-8
     6866.912   8.076928E-8
     6868.469   8.004690E-8
     6870.019   7.933455E-8
     6871.569   7.864820E-8
      6873.12   7.796849E-8
     6874.671   7.728836E-8
     6876.218   7.660994E-8
     6877.774   7.592788E-8
     6879.326   7.524753E-8
     6880.878   7.459033E-8
     6882.431   7.394500E-8
     6883.984   7.330158E-8
     6885.537   7.265818E-8
     6887.091   7.201456E-8
     6888.645   7.137073E-8
       6890.2   7.073815E-8
     6891.754   7.012288E-8
      6893.31   6.951429E-8
     6894.865   6.890549E-8
     6896.421   6.829669E-8
     6897.977   6.768770E-8
     6899.534   6.708073E-8
     6901.091   6.649230E-8
     6902.648   6.591599E-8
     6904.206   6.533948E-8
     6905.764   6.476279E-8
     6907.322   6.418610E-8
      6908.88   6.360923E-8
     6910.439   6.304563E-8
     6911.999   6.249592E-8
     6913.559   6.195067E-8
     6915.119   6.140524E-8
     6916.679   6.085963E-8
     6918.244   6.031267E-8
     6919.805   5.977282E-8
     6921.366   5.924743E-8
     6922.928   5.873158E-8
      6924.49   5.821573E-8
     6926.053   5.769956E-8
     6927.616   5.718356E-8
     6929.179   5.666723E-8
     6930.743   5.616544E-8
     6932.307   5.567652E-8
     6933.871   5.518842E-8
     6935.436   5.470032E-8
     6937.001   5.421192E-8
     6938.566   5.372367E-8
     6940.132   5.324342E-8
     6941.698   5.277585E-8
     6943.264   5.231415E-8
     6944.831   5.185230E-8
     6946.398   5.139032E-8
     6947.966   5.092834E-8
     6949.534   5.046929E-8
     6951.102   5.002190E-8
      6952.67   4.958520E-8
     6954.239   4.914837E-8
     6955.809   4.871140E-8
     6957.378   4.827431E-8
     6958.948   4.783719E-8
     6960.519   4.741027E-8
     6962.089   4.699480E-8
      6963.66   4.658165E-8
     6965.231   4.616837E-8
     6966.803   4.575496E-8
     6968.379   4.534041E-8
     6969.952   4.493259E-8
     6971.524   4.453544E-8
     6973.098   4.414458E-8
     6974.671   4.375360E-8
     6976.245   4.336263E-8
     6977.819   4.297153E-8
     6979.394   4.258179E-8
     6980.969   4.220242E-8
     6982.544   4.183273E-8
      6984.12   4.146294E-8
     6985.696   4.109303E-8
     6987.272   4.072312E-8
     6988.849   4.035297E-8
     6990.426   3.999132E-8
     6992.003   3.963870E-8
     6993.581   3.928892E-8
     6995.159   3.893903E-8
     6996.738   3.858904E-8
     6998.317   3.823893E-8
       6999.9   3.787863E-8
     7001.479   3.749861E-8
     7003.055   3.710755E-8
     7004.636   3.671530E-8
     7006.216   3.632304E-8
     7007.797   3.593067E-8
     7009.382   3.553763E-8
     7010.964   3.516082E-8
     7012.546   3.479351E-8
     7014.129   3.442651E-8
     7015.711   3.405952E-8
     7017.291   3.369331E-8
     7018.882   3.332428E-8
     7020.466   3.296737E-8
      7022.05   3.262081E-8
     7023.635   3.227737E-8
      7025.22   3.193394E-8
     7026.805   3.159050E-8
     7028.391   3.124685E-8
     7029.977   3.090773E-8
     7031.563   3.058167E-8
     7033.149   3.026046E-8
     7034.736   2.993915E-8
     7036.324   2.961765E-8
     7037.912   2.929625E-8
       7039.5   2.897464E-8
     7041.088   2.866818E-8
     7042.677   2.836688E-8
     7044.267   2.806618E-8
     7045.856   2.776548E-8
     7047.446   2.746468E-8
     7049.036   2.716379E-8
     7050.627   2.687193E-8
     7052.218   2.658933E-8
      7053.81   2.630790E-8
     7055.401   2.602656E-8
     7056.993   2.574504E-8
     7058.585   2.546353E-8
     7060.179   2.518463E-8
     7061.771   2.492077E-8
     7063.365   2.465746E-8
     7064.959   2.439416E-8
     7066.553   2.413078E-8
     7068.152   2.386666E-8
     7069.747   2.360390E-8
     7071.342   2.335411E-8
     7072.938   2.310777E-8
     7074.534   2.286143E-8
      7076.13   2.261493E-8
     7077.727   2.236844E-8
     7079.324   2.212303E-8
     7080.922   2.188455E-8
      7082.52   2.165407E-8
     7084.118   2.142352E-8
     7085.716   2.119289E-8
     7087.315   2.096219E-8
     7088.915   2.073192E-8
     7090.514   2.050560E-8
     7092.114   2.028991E-8
     7093.714   2.007422E-8
     7095.315   1.985840E-8
     7096.917   1.964257E-8
     7098.518   1.942668E-8
      7100.12   1.921470E-8
     7101.722   1.900992E-8
     7103.324   1.880794E-8
     7104.927   1.860590E-8
     7106.531   1.840379E-8
     7108.134   1.820169E-8
     7109.738   1.800196E-8
     7111.343   1.780840E-8
     7112.947   1.761944E-8
     7114.552   1.743043E-8
     7116.158   1.724135E-8
     7117.764   1.705222E-8
     7119.374   1.686262E-8
      7120.98   1.668131E-8
     7122.587   1.650415E-8
     7124.194   1.632725E-8
     7125.802   1.615035E-8
      7127.41   1.597334E-8
     7129.018   1.579639E-8
     7130.627   1.562497E-8
     7132.236   1.545841E-8
     7133.846   1.529286E-8
     7135.455   1.512736E-8
     7137.065   1.496177E-8
     7138.676   1.479617E-8
     7140.287   1.463304E-8
     7141.902   1.447725E-8
     7143.514   1.432237E-8
     7145.125   1.416750E-8
     7146.734   1.401295E-8
     7148.347   1.385798E-8
      7149.96   1.370386E-8
     7151.573   1.355787E-8
     7153.191   1.341263E-8
     7154.805   1.326769E-8
     7156.419   1.312276E-8
     7158.035   1.297774E-8
      7159.65   1.283412E-8
     7161.261   1.269547E-8
     7162.881   1.255956E-8
     7164.498   1.242396E-8
     7166.114   1.228833E-8
     7167.731   1.215266E-8
     7169.349   1.201771E-8
     7170.971   1.188625E-8
     7172.589   1.175939E-8
     7174.208   1.163250E-8
     7175.826   1.150560E-8
     7177.445   1.137867E-8
     7179.065   1.125170E-8
     7180.685   1.112895E-8
     7182.306   1.100948E-8
     7183.926   1.089077E-8
     7185.547   1.077201E-8
     7187.169   1.065322E-8
     7188.791   1.053442E-8
     7190.413   1.041847E-8
     7192.035   1.030651E-8
     7193.658   1.019540E-8
     7195.282   1.008426E-8
     7196.905   9.973125E-9
     7198.529   9.861965E-9
     7200.154   9.751437E-9
     7201.778   9.647526E-9
     7203.403   9.543585E-9
     7205.029   9.439582E-9
     7206.655   9.335607E-9
     7208.281   9.231572E-9
     7209.908   9.128699E-9
     7211.535   9.029907E-9
     7213.162   8.932636E-9
      7214.79   8.835364E-9
     7216.418   8.738035E-9
     7218.046   8.640706E-9
     7219.675   8.544490E-9
     7221.304   8.451099E-9
     7222.938   8.359879E-9
     7224.567   8.268850E-9
     7226.198   8.177792E-9
     7227.829   8.086707E-9
     7229.459   7.995740E-9
     7231.091   7.908571E-9
     7232.723   7.823330E-9
     7234.354   7.738159E-9
     7235.987   7.652938E-9
      7237.62   7.567718E-9
     7239.253   7.482472E-9
     7240.887   7.400501E-9
     7242.521   7.320578E-9
     7244.155   7.240874E-9
      7245.79   7.161145E-9
     7247.425   7.081394E-9
      7249.06   7.001884E-9
     7250.696   6.924091E-9
     7252.332   6.849523E-9
     7253.969   6.774930E-9
     7255.605   6.700339E-9
     7257.243   6.625726E-9
      7258.88   6.551089E-9
     7260.519   6.478253E-9
     7262.157   6.408218E-9
     7263.795   6.338434E-9
     7265.435   6.268630E-9
     7267.074   6.198805E-9
     7268.714   6.128979E-9
     7270.354   6.060869E-9
     7271.995   5.994818E-9
      7273.64   5.929378E-9
     7275.281   5.864055E-9
     7276.923   5.798731E-9
     7278.569   5.733233E-9
     7280.208   5.668919E-9
      7281.85   5.607486E-9
     7283.494   5.546367E-9
     7285.137   5.485249E-9
     7286.781   5.424131E-9
     7288.429   5.362832E-9
     7290.074   5.302317E-9
     7291.719   5.244675E-9
     7293.364   5.187510E-9
     7295.006   5.130449E-9
     7296.652   5.073251E-9
     7298.299   5.016036E-9
      7299.95   4.959604E-9
     7301.597   4.905056E-9
     7303.245   4.851558E-9
     7304.893   4.798044E-9
     7306.541   4.744515E-9
      7308.19   4.690969E-9
     7309.839   4.637885E-9
     7311.489   4.587018E-9
     7313.138   4.536971E-9
     7314.789   4.486894E-9
     7316.439   4.436801E-9
      7318.09   4.386709E-9
     7319.742   4.336704E-9
     7321.394   4.289251E-9
     7323.045   4.242415E-9
     7324.698   4.195551E-9
     7326.355   4.148576E-9
     7328.008   4.101697E-9
     7329.662   4.055337E-9
     7331.316   4.010360E-9
      7332.97   3.966529E-9
     7334.625   3.922685E-9
      7336.28   3.878841E-9
     7337.936   3.834971E-9
     7339.591   3.791337E-9
     7341.248   3.749384E-9
     7342.904   3.708378E-9
     7344.561   3.667346E-9
     7346.218   3.626316E-9
     7347.876   3.585272E-9
     7349.534   3.544217E-9
     7351.193   3.505111E-9
     7352.852   3.466705E-9
     7354.511   3.428315E-9
      7356.17   3.389914E-9
      7357.83   3.351513E-9
     7359.491   3.313418E-9
     7361.151   3.276413E-9
     7362.813   3.240499E-9
     7364.474   3.204584E-9
     7366.136   3.168649E-9
     7367.798   3.132713E-9
      7369.46   3.096871E-9
     7371.124   3.062401E-9
     7372.787   3.028799E-9
     7374.451   2.995176E-9
     7376.115   2.961554E-9
     7377.779   2.927932E-9
     7379.448   2.894211E-9
     7381.113   2.862059E-9
     7382.779   2.830590E-9
     7384.445   2.799136E-9
     7386.111   2.767682E-9
     7387.778   2.736209E-9
     7389.445   2.704994E-9
     7391.112   2.674631E-9
      7392.78   2.645203E-9
     7394.448   2.615775E-9
     7396.117   2.586330E-9
     7397.786   2.556884E-9
     7399.456   2.527456E-9
     7401.125   2.499303E-9
     7402.795   2.471738E-9
     7404.466   2.444199E-9
     7406.137   2.416651E-9
     7407.808   2.389104E-9
     7409.479   2.361590E-9
     7411.151   2.335221E-9
     7412.824   2.309457E-9
     7414.497   2.283685E-9
     7416.169   2.257913E-9
     7417.843   2.232126E-9
     7419.517   2.206573E-9
     7421.191   2.181746E-9
     7422.866   2.157642E-9
     7424.541   2.133522E-9
     7426.216   2.109403E-9
     7427.896   2.085221E-9
     7429.568   2.061144E-9
     7431.245   2.038218E-9
     7432.926   2.015568E-9
     7434.603   1.993003E-9
     7436.281   1.970432E-9
     7437.963   1.947801E-9
     7439.641   1.925397E-9
      7441.32   1.903802E-9
     7442.999   1.882690E-9
     7444.675   1.861622E-9
     7446.354   1.840504E-9
     7448.039   1.819325E-9
      7449.72   1.798423E-9
     7451.401   1.778212E-9
     7453.082   1.758460E-9
     7454.764   1.738697E-9
     7456.446   1.718934E-9
     7458.129   1.699165E-9
     7459.812   1.679390E-9
     7461.495   1.660770E-9
     7463.179   1.642280E-9
     7464.863   1.623789E-9
     7466.547   1.605293E-9
     7468.232   1.586791E-9
     7469.917   1.568571E-9
     7471.603   1.550933E-9
     7473.289   1.533632E-9
     7474.976   1.516326E-9
     7476.663   1.499014E-9
      7478.35   1.481703E-9
     7480.037   1.464597E-9
     7481.725   1.448227E-9
     7483.413   1.432043E-9
     7485.106   1.415811E-9
     7486.795   1.399617E-9
     7488.484   1.383419E-9
     7490.174   1.367438E-9
     7491.865   1.352182E-9
     7493.555   1.337038E-9
     7495.246   1.321890E-9
     7496.938   1.306738E-9
     7498.629   1.291582E-9
     7500.321   1.276633E-9
     7502.014   1.261947E-9
     7503.707   1.247356E-9
       7505.4   1.232761E-9
     7507.094   1.218162E-9
     7508.788   1.203585E-9
     7510.482   1.189239E-9
     7512.177   1.175618E-9
     7513.872   1.161993E-9
     7515.567   1.148368E-9
     7517.264   1.134736E-9
      7518.96   1.121103E-9
     7520.656   1.107906E-9
     7522.354   1.095107E-9
     7524.051   1.082388E-9
     7525.749   1.069661E-9
     7527.447   1.056935E-9
     7529.146   1.044208E-9
     7530.845   1.031902E-9
     7532.544   1.020025E-9
     7534.244   1.008146E-9
     7535.944  9.962638E-10
     7537.645  9.843778E-10
      7539.35  9.725307E-10
     7541.051  9.610669E-10
     7542.752  9.499759E-10
     7544.455  9.388814E-10
     7546.157  9.277840E-10
      7547.86  9.166862E-10
     7549.563  9.055858E-10
     7551.267  8.950500E-10
     7552.971  8.846782E-10
     7554.675  8.743158E-10
      7556.38  8.639534E-10
     7558.085  8.535882E-10
     7559.791  8.433643E-10
     7561.497  8.334614E-10
     7563.203  8.237886E-10
     7564.909  8.141132E-10
     7566.616  8.044349E-10
     7568.324  7.947538E-10
     7570.032  7.851478E-10
      7571.74  7.760504E-10
     7573.449  7.670135E-10
     7575.158  7.579764E-10
     7576.867  7.489394E-10
     7578.577  7.398973E-10
     7580.291  7.310244E-10
     7582.001  7.225000E-10
     7583.708  7.140815E-10
     7585.419  7.056437E-10
     7587.131  6.972012E-10
     7588.843  6.887586E-10
      7590.56  6.805195E-10
     7592.273  6.725988E-10
      7593.99  6.646999E-10
     7595.704  6.568163E-10
     7597.418  6.489329E-10
     7599.128  6.410968E-10
     7600.847  6.334218E-10
     7602.563  6.260633E-10
     7604.278  6.187049E-10
     7605.994  6.113443E-10
      7607.71  6.039816E-10
     7609.427  5.966168E-10
     7611.144  5.895948E-10
     7612.861  5.827093E-10
      7614.58  5.758343E-10
     7616.298  5.689594E-10
     7618.016  5.620844E-10
     7619.735  5.552954E-10
     7621.455  5.487187E-10
     7623.175  5.422997E-10
     7624.895  5.358806E-10
     7626.615  5.294615E-10
     7628.336  5.230388E-10
     7630.058  5.166538E-10
      7631.78  5.106369E-10
     7633.502  5.046429E-10
     7635.224  4.986491E-10
     7636.947  4.926519E-10
      7638.67  4.866547E-10
     7640.394  4.808071E-10
     7642.118  4.751517E-10
     7643.843  4.695536E-10
     7645.568  4.639540E-10
     7647.293  4.583542E-10
     7649.023  4.527426E-10
     7650.749  4.472996E-10
     7652.475  4.420741E-10
     7654.202  4.368456E-10
     7655.929  4.316171E-10
     7657.657  4.263871E-10
     7659.385  4.211758E-10
     7661.113  4.161498E-10
     7662.842  4.112680E-10
     7664.571  4.063861E-10
     7666.301  4.015030E-10
     7668.031  3.966184E-10
     7669.761  3.917654E-10
     7671.492  3.871300E-10
     7673.223  3.825704E-10
     7674.955  3.780108E-10
     7676.687  3.734498E-10
     7678.418  3.688888E-10
     7680.151  3.644139E-10
     7681.884  3.600962E-10
     7683.618  3.558389E-10
     7685.352  3.515805E-10
     7687.086  3.473208E-10
     7688.821  3.430681E-10
     7690.556  3.388911E-10
     7692.291  3.349159E-10
     7694.027  3.309396E-10
     7695.763  3.269622E-10
       7697.5  3.229847E-10
     7699.237  3.190050E-10
     7700.974  3.151916E-10
     7702.716  3.114586E-10
     7704.454  3.077474E-10
     7706.193  3.040351E-10
     7707.932  3.003228E-10
     7709.671  2.966544E-10
     7711.411  2.930978E-10
     7713.151  2.896323E-10
     7714.892  2.861659E-10
     7716.632  2.826995E-10
     7718.374  2.792324E-10
     7720.115  2.757791E-10
     7721.857  2.725433E-10
       7723.6  2.693066E-10
     7725.343  2.660698E-10
     7727.086  2.628323E-10
      7728.83  2.595938E-10
     7730.574  2.564530E-10
     7732.318  2.534036E-10
     7734.067  2.503737E-10
     7735.813  2.473505E-10
     7737.558  2.443264E-10
       7739.3  2.413281E-10
     7741.046  2.384055E-10
     7742.793  2.355835E-10
     7744.541  2.327599E-10
     7746.292  2.299300E-10
      7748.04  2.271056E-10
     7749.789  2.242907E-10
     7751.538  2.216216E-10
     7753.287  2.189858E-10
     7755.032  2.163559E-10
     7756.786  2.137120E-10
     7758.541  2.110681E-10
     7760.292  2.084889E-10
     7762.042  2.059976E-10
     7763.794  2.035350E-10
     7765.546  2.010724E-10
     7767.298  1.986098E-10
     7769.051  1.961511E-10
     7770.804  1.937579E-10
     7772.558  1.914584E-10
     7774.312  1.891590E-10
     7776.066  1.868595E-10
     7777.821  1.845588E-10
     7779.576  1.822654E-10
     7781.332  1.800736E-10
     7783.087  1.779266E-10
     7784.844  1.757790E-10
     7786.601  1.736308E-10
     7788.357  1.714826E-10
     7790.115  1.693715E-10
     7791.873  1.673379E-10
     7793.631  1.653331E-10
      7795.39  1.633272E-10
     7797.149  1.613208E-10
     7798.908  1.593143E-10
     7800.668  1.573596E-10
     7802.428  1.554861E-10
     7804.189  1.536130E-10
      7805.95  1.517395E-10
     7807.711  1.498659E-10
     7809.474  1.479980E-10
     7811.236  1.462052E-10
     7812.999  1.444563E-10
     7814.766  1.427031E-10
     7816.529  1.409532E-10
     7818.293  1.392033E-10
     7820.057  1.374804E-10
     7821.822  1.358238E-10
     7823.587  1.341903E-10
     7825.353  1.325564E-10
     7827.118  1.309224E-10
     7828.884  1.292880E-10
     7830.651  1.276959E-10
     7832.418  1.261686E-10
     7834.186  1.246429E-10
     7835.954  1.231169E-10
     7837.722  1.215909E-10
      7839.49  1.200704E-10
     7841.259  1.186107E-10
     7843.029  1.171861E-10
     7844.798  1.157616E-10
     7846.569  1.143363E-10
     7848.339  1.129109E-10
      7850.11  1.115095E-10
     7851.882  1.101610E-10
     7853.654  1.088305E-10
     7855.426  1.075000E-10
     7857.199  1.061688E-10
     7858.972  1.048380E-10
     7860.745  1.035436E-10
     7862.519  1.023016E-10
     7864.293  1.010589E-10
     7866.067  9.981621E-11
     7867.843  9.857282E-11
     7869.618  9.733516E-11
     7871.398  9.614857E-11
     7873.174  9.498862E-11
     7874.951  9.382799E-11
     7876.728  9.266739E-11
     7878.505  9.150646E-11
     7880.283  9.037023E-11
     7882.062  8.927422E-11
      7883.84  8.819047E-11
     7885.619  8.710672E-11
     7887.399  8.602239E-11
     7889.179  8.494210E-11
     7890.959  8.389275E-11
     7892.744  8.287865E-11
     7894.525  8.186649E-11
     7896.306  8.085432E-11
     7898.084  7.984409E-11
     7899.866  7.883803E-11
     7901.648  7.788799E-11
     7903.432  7.694974E-11
      7905.22  7.600889E-11
     7907.003  7.507035E-11
     7908.788  7.413158E-11
     7910.572  7.322010E-11
     7912.357  7.233613E-11
     7914.139  7.146156E-11
     7915.929  7.058264E-11
     7917.715  6.970565E-11
     7919.501  6.883633E-11
     7921.289  6.799320E-11
     7923.076  6.717410E-11
     7924.864  6.635478E-11
     7926.657  6.553343E-11
     7928.445  6.471398E-11
     7930.234  6.390129E-11
     7932.024  6.313613E-11
     7933.814  6.237075E-11
     7935.604  6.160517E-11
     7937.395  6.083958E-11
     7939.186  6.007381E-11
     7940.978  5.933896E-11
      7942.77  5.862080E-11
     7944.562  5.790564E-11
     7946.354  5.719048E-11
     7948.148  5.647493E-11
     7949.941  5.577132E-11
     7951.735  5.508994E-11
      7953.53  5.442185E-11
     7955.324  5.375375E-11
      7957.12  5.308531E-11
     7958.915  5.241900E-11
     7960.711  5.176592E-11
     7962.507  5.114178E-11
     7964.304  5.051747E-11
     7966.102  4.989301E-11
     7967.899  4.926853E-11
     7969.697  4.864421E-11
     7971.496  4.805371E-11
     7973.294  4.747060E-11
     7975.093  4.688750E-11
     7976.893  4.630406E-11
     7978.693  4.572048E-11
     7980.494  4.515248E-11
     7982.294  4.460361E-11
       7984.1  4.405799E-11
     7985.902  4.351354E-11
     7987.704  4.296911E-11
     7989.506  4.242839E-11
     7991.309  4.190691E-11
     7993.112  4.139956E-11
     7994.916  4.089210E-11
      7996.72  4.038449E-11
     7998.525  3.987675E-11
      8000.33  3.937927E-11
     8002.135  3.890256E-11
     8003.941  3.842945E-11
     8005.747  3.795647E-11
     8007.553  3.748322E-11
      8009.36  3.701213E-11
     8011.167  3.655732E-11
     8012.976  3.611593E-11
     8014.784  3.567454E-11
     8016.592  3.523303E-11
     8018.401  3.479140E-11
      8020.21  3.435530E-11
     8022.021  3.394101E-11
     8023.831  3.352880E-11
     8025.641  3.311649E-11
     8027.452  3.270405E-11
     8029.264  3.229153E-11
     8031.076  3.189647E-11
     8032.888  3.151001E-11
     8034.701  3.112464E-11
     8036.514  3.073925E-11
     8038.327  3.035377E-11
     8040.141  2.997599E-11
     8041.959  2.960931E-11
     8043.779  2.924826E-11
     8045.589  2.888894E-11
     8047.405  2.852857E-11
     8049.221  2.817039E-11
     8051.037  2.782143E-11
     8052.854  2.748471E-11
     8054.676  2.714709E-11
     8056.493  2.681028E-11
     8058.312  2.647329E-11
      8060.13  2.613965E-11
     8061.944  2.582398E-11
     8063.763  2.550913E-11
     8065.587  2.519343E-11
     8067.407  2.487850E-11
     8069.228  2.456339E-11
     8071.049  2.426048E-11
      8072.87  2.396595E-11
     8074.692  2.367153E-11
     8076.514  2.337711E-11
     8078.336  2.308253E-11
     8080.159  2.279247E-11
     8081.982  2.251450E-11
     8083.806  2.223927E-11
      8085.63  2.196397E-11
     8087.455  2.168860E-11
      8089.28  2.141315E-11
     8091.105  2.114927E-11
     8092.931  2.089142E-11
     8094.757  2.063405E-11
     8096.584  2.037660E-11
     8098.416  2.011847E-11
     8100.243  1.986706E-11
     8102.071  1.962443E-11
     8103.899  1.938538E-11
     8105.728  1.914631E-11
     8107.557  1.890719E-11
     8109.387  1.866996E-11
     8111.216  1.843926E-11
     8113.047  1.821566E-11
     8114.877  1.799206E-11
     8116.708  1.776840E-11
      8118.54  1.754482E-11
     8120.372  1.732403E-11
     8122.205  1.711477E-11
     8124.038  1.690559E-11
     8125.871  1.669642E-11
     8127.705  1.648713E-11
     8129.539  1.627854E-11
     8131.373  1.607880E-11
     8133.208  1.588315E-11
     8135.043  1.568751E-11
     8136.879  1.549175E-11
     8138.715  1.529600E-11
     8140.552  1.510456E-11
     8142.389  1.492103E-11
     8144.226  1.473800E-11
     8146.063  1.455497E-11
     8147.902  1.437184E-11
     8149.741  1.418919E-11
      8151.58  1.401584E-11
     8153.419  1.384463E-11
     8155.259  1.367340E-11
     8157.104  1.350172E-11
     8158.944  1.333040E-11
     8160.786  1.316490E-11
     8162.627  1.300373E-11
     8164.469  1.284359E-11
     8166.311  1.268340E-11
     8168.154  1.252317E-11
     8169.997  1.236559E-11
     8171.841  1.221309E-11
     8173.685  1.206327E-11
     8175.529  1.191344E-11
     8177.374  1.176358E-11
     8179.219  1.161428E-11
     8181.065  1.146941E-11
     8182.911  1.132928E-11
     8184.758  1.118911E-11
     8186.604  1.104895E-11
     8188.452  1.090871E-11
       8190.3  1.077135E-11
     8192.148  1.063887E-11
     8193.997  1.050778E-11
     8195.846  1.037668E-11
     8197.695  1.024552E-11
     8199.545  1.011563E-11
     8201.396  9.989623E-12
     8203.246  9.867014E-12
     8205.097  9.744407E-12
     8206.948  9.621735E-12
     8208.805  9.499066E-12
     8210.652  9.379164E-12
     8212.506  9.264433E-12
     8214.358  9.149763E-12
     8216.217  9.034730E-12
     8218.071  8.919943E-12
      8219.93  8.805764E-12
     8221.785  8.697318E-12
      8223.64  8.590067E-12
     8225.496  8.482703E-12
     8227.348  8.375621E-12
     8229.204  8.268470E-12
     8231.065  8.164658E-12
     8232.923  8.064294E-12
      8234.78  7.963928E-12
     8236.639  7.863510E-12
     8238.497  7.763094E-12
     8240.356  7.663982E-12
     8242.216  7.570027E-12
     8244.076  7.476114E-12
     8245.937  7.382202E-12
     8247.797  7.288290E-12
     8249.658  7.194329E-12
      8251.52  7.105489E-12
     8253.382  7.017577E-12
     8255.244  6.929745E-12
     8257.107  6.841868E-12
     8258.971  6.753990E-12
     8260.834  6.669052E-12
     8262.698  6.586542E-12
     8264.563  6.504389E-12
     8266.428  6.422193E-12
     8268.293  6.339998E-12
     8270.159  6.258988E-12
     8272.025  6.181388E-12
     8273.892  6.104556E-12
     8275.764  6.027482E-12
     8277.631  5.950609E-12
     8279.499  5.873696E-12
     8281.367  5.800591E-12
     8283.235  5.728630E-12
     8285.104  5.656737E-12
     8286.975  5.584806E-12
