WAVELENGTH       R          %15.7g  angstroms
THROUGHPUT       R          %15.7g  ""
GRFTABLE t mtab$o4g13576m_tmg.fits
CMPTABLE t mtab$o9k1612hm_tmc.fits
EXPR     t stis,nuvmama,f25ciii
APERAREA r 45238.93
ZEROPT   r -21.1
URESP    r 4.702968E-16
PIVWV    r 2011.582
BANDW    r 165.3093
TPEAK    r 0.002297113
EQUVW    r 0.4621071
RECTW    r 201.1686
EMFLX    r 1.141463E-13
     7635.748  2.287695E-14
     7637.404  2.218756E-14
     7639.056  2.150995E-14
     7640.713  2.089563E-14
     7642.366  2.036081E-14
     7644.023  1.983211E-14
     7645.681  1.931023E-14
     7647.335  1.879640E-14
     7648.994  1.828803E-14
     7650.648  1.803072E-14
     7652.303  1.814841E-14
     7653.967  1.825939E-14
     7655.627  1.836285E-14
     7657.283  1.845879E-14
     7658.943  1.854774E-14
       7660.6  1.844182E-14
     7662.262  1.799935E-14
     7663.919  1.756507E-14
     7665.581  1.713481E-14
     7667.239  1.671086E-14
     7668.902  1.629147E-14
     7670.561  1.636547E-14
     7672.225  1.738125E-14
     7673.884  1.836745E-14
     7675.548  1.932899E-14
     7677.209  2.026133E-14
     7678.874  2.116883E-14
     7680.535  2.133305E-14
     7682.201  1.998916E-14
     7683.862  1.867578E-14
     7685.529  1.738361E-14
     7687.191  1.611950E-14
     7688.858  1.487755E-14
     7690.522  1.416651E-14
      7692.19  1.455989E-14
     7693.858  1.494066E-14
     7695.522  1.530809E-14
     7697.187  1.566295E-14
     7698.856  1.600624E-14
     7700.521  1.613110E-14
     7702.192  1.579784E-14
     7703.862  1.546943E-14
     7705.529  1.514501E-14
     7707.204  1.482241E-14
     7708.871  1.450482E-14
     7710.543  1.429659E-14
     7712.211  1.430529E-14
     7713.883  1.431105E-14
     7715.552  1.431289E-14
     7717.226  1.431083E-14
     7718.895  1.430493E-14
     7720.569  1.420579E-14
     7722.239  1.393446E-14
     7723.914  1.366489E-14
     7725.584  1.339848E-14
      7727.26  1.313392E-14
     7728.932  1.287244E-14
     7730.608  1.268745E-14
      7732.28  1.262853E-14
     7733.957  1.256872E-14
      7735.63  1.250709E-14
     7737.308  1.244332E-14
     7738.981  1.237829E-14
      7740.66  1.220660E-14
     7742.334  1.187903E-14
     7744.013  1.155486E-14
     7745.688  1.123579E-14
     7747.368  1.092024E-14
     7749.044  1.060977E-14
     7750.725  1.045830E-14
     7752.401  1.050799E-14
     7754.083  1.055464E-14
     7755.764  1.059741E-14
     7757.442  1.063619E-14
      7759.12  1.067145E-14
     7760.807  1.054066E-14
      7762.49  1.023671E-14
     7764.169  9.937729E-15
     7765.853  9.642202E-15
     7767.533  9.351501E-15
     7769.218  9.064577E-15
     7770.898  8.954221E-15
     7772.583  8.992752E-15
     7774.265  9.027960E-15
     7775.951  9.060023E-15
     7777.633  9.088774E-15
      7779.32  9.114356E-15
     7781.002  9.135745E-15
      7782.69  9.152600E-15
     7784.374  9.167017E-15
     7786.062  9.178660E-15
     7787.746  9.187470E-15
     7789.435  9.194494E-15
      7791.12  9.079463E-15
      7792.81  8.906717E-15
     7794.496  8.735913E-15
     7796.186  8.566253E-15
     7797.872  8.398626E-15
     7799.563  8.232055E-15
      7801.25  8.076649E-15
     7802.942  7.925315E-15
      7804.63  7.775715E-15
     7806.323  7.627042E-15
     7808.012  7.480114E-15
     7809.705  7.334980E-15
     7811.395  7.238074E-15
     7813.093  7.151961E-15
     7814.787  7.066106E-15
     7816.478  6.980508E-15
     7818.168  6.894946E-15
     7819.864  6.810366E-15
     7821.556  6.780666E-15
     7823.252  6.755837E-15
     7824.949  6.729757E-15
     7826.641  6.702500E-15
     7828.339  6.673910E-15
     7830.032  6.644993E-15
      7831.73  6.649033E-15
     7833.424  6.651365E-15
     7835.123  6.651860E-15
     7836.818  6.650505E-15
     7838.518  6.647292E-15
     7840.213  6.629155E-15
     7841.914  6.509350E-15
      7843.61  6.391948E-15
     7845.311  6.275198E-15
     7847.008  6.159704E-15
      7848.71  6.044900E-15
     7850.408  5.955124E-15
      7852.11  5.938107E-15
     7853.809  5.920326E-15
     7855.512  5.901295E-15
     7857.211  5.881108E-15
     7858.916  5.859682E-15
     7860.616  5.768208E-15
      7862.32  5.556866E-15
     7864.021  5.349373E-15
     7865.727  5.144662E-15
     7867.432  4.943330E-15
     7869.139  4.745266E-15
     7870.841  4.675873E-15
     7872.548  4.732403E-15
     7874.255  4.786670E-15
     7875.958  4.838245E-15
     7877.667  4.887360E-15
     7879.371  4.934254E-15
     7881.075  4.849684E-15
     7882.784  4.691752E-15
     7884.494  4.536160E-15
     7886.199  4.383303E-15
      7887.91  4.232394E-15
     7889.616  4.084505E-15
     7891.327  4.033933E-15
     7893.034  4.011209E-15
     7894.746  3.987860E-15
     7896.454  3.963992E-15
     7898.166  3.939496E-15
     7899.875  3.914837E-15
     7901.588  3.874323E-15
     7903.297  3.833003E-15
     7905.011  3.791505E-15
     7906.721  3.750014E-15
     7908.436  3.708325E-15
     7910.146  3.667628E-15
     7911.862  3.628062E-15
     7913.574  3.589232E-15
      7915.29  3.550215E-15
     7917.002  3.511225E-15
     7918.719  3.472077E-15
     7920.432  3.433694E-15
     7922.154  3.396973E-15
     7923.868  3.360479E-15
     7925.586  3.323806E-15
     7927.301  3.287151E-15
      7929.02  3.250337E-15
     7930.735  3.214644E-15
     7932.455  3.180327E-15
     7934.171  3.146024E-15
     7935.892  3.111563E-15
     7937.613  3.077022E-15
      7939.33  3.042493E-15
     7941.047  3.009555E-15
      7942.77  2.977163E-15
     7944.492  2.944840E-15
      7946.21  2.912539E-15
     7947.934  2.880073E-15
     7949.653  2.848040E-15
     7951.377  2.816904E-15
     7953.097  2.786670E-15
     7954.822  2.756285E-15
     7956.543  2.725926E-15
     7958.269  2.695419E-15
      7959.99  2.665379E-15
     7961.716  2.636480E-15
     7963.438  2.608061E-15
     7965.166  2.579508E-15
     7966.889  2.550966E-15
     7968.616  2.522306E-15
      7970.34  2.494041E-15
     7972.069  2.467324E-15
     7973.793  2.440617E-15
     7975.522  2.413795E-15
     7977.252  2.386906E-15
     7978.982  2.359966E-15
     7980.708  2.334035E-15
     7982.439  2.308767E-15
     7984.166  2.283694E-15
     7985.897  2.258515E-15
     7987.625  2.233341E-15
     7989.357  2.208179E-15
     7991.085  2.183952E-15
     7992.818  2.160440E-15
     7994.547  2.136938E-15
     7996.281  2.113329E-15
     7998.015  2.089673E-15
     7999.746  2.066353E-15
      8001.48  2.043766E-15
     8003.211  2.021778E-15
     8004.942  1.999750E-15
     8006.679  1.977613E-15
     8008.415  1.955445E-15
     8010.147  1.933477E-15
     8011.885  1.912760E-15
     8013.618  1.892130E-15
     8015.355  1.871406E-15
     8017.089  1.850691E-15
     8018.828  1.829877E-15
     8020.563  1.809644E-15
     8022.302  1.790170E-15
     8024.038  1.770788E-15
     8025.778  1.751320E-15
     8027.514  1.731857E-15
     8029.255  1.712309E-15
     8030.996  1.693608E-15
     8032.738  1.675294E-15
     8034.476  1.657077E-15
     8036.218  1.638779E-15
     8037.957  1.620483E-15
       8039.7  1.602350E-15
     8041.439  1.584822E-15
     8043.183  1.567689E-15
     8044.922  1.550562E-15
     8046.667  1.533352E-15
     8048.413  1.516111E-15
     8050.153  1.499220E-15
     8051.895  1.482946E-15
     8053.641  1.466833E-15
     8055.383  1.450728E-15
      8057.13  1.434549E-15
     8058.877  1.418391E-15
     8060.621  1.402541E-15
     8062.369  1.387419E-15
     8064.113  1.372307E-15
     8065.862  1.357124E-15
     8067.607  1.341946E-15
     8069.356  1.326702E-15
     8071.102  1.312157E-15
     8072.852  1.297930E-15
     8074.599  1.283716E-15
      8076.35  1.269440E-15
     8078.097  1.255169E-15
     8079.849  1.240932E-15
     8081.597  1.227432E-15
     8083.349  1.214062E-15
     8085.098  1.200698E-15
     8086.855  1.187241E-15
     8088.605  1.173821E-15
     8090.359  1.160707E-15
     8092.109  1.148018E-15
     8093.864  1.135444E-15
     8095.615  1.122875E-15
     8097.371  1.110248E-15
     8099.123  1.097660E-15
     8100.879  1.085471E-15
     8102.631  1.073762E-15
     8104.389  1.062023E-15
     8106.142  1.050294E-15
       8107.9  1.038506E-15
     8109.654  1.026878E-15
     8111.412  1.015565E-15
     8113.171  1.004542E-15
     8114.927  9.935257E-16
     8116.682  9.824882E-16
     8118.442  9.714005E-16
     8120.198  9.604785E-16
     8121.959  9.500602E-16
     8123.721  9.396930E-16
     8125.478  9.293312E-16
      8127.24  9.189226E-16
     8128.999  9.085407E-16
     8130.761  8.983859E-16
      8132.52  8.886761E-16
     8134.284  8.789192E-16
     8136.043  8.691723E-16
     8137.808  8.593787E-16
     8139.568  8.495924E-16
     8141.333  8.402963E-16
     8143.099  8.311266E-16
     8144.865  8.219504E-16
     8146.627  8.127824E-16
     8148.394  8.035688E-16
     8150.157  7.945165E-16
     8151.924  7.858217E-16
     8153.688  7.772299E-16
     8155.456  7.685985E-16
      8157.22  7.599723E-16
     8158.989  7.513069E-16
     8160.754  7.429720E-16
     8162.524  7.348201E-16
      8164.29  7.267377E-16
      8166.06  7.186201E-16
     8167.827  7.105052E-16
     8169.598  7.024310E-16
     8171.365  6.946502E-16
     8173.137  6.870430E-16
      8174.91  6.794183E-16
     8176.678  6.718029E-16
     8178.447  6.641689E-16
     8180.221  6.566836E-16
      8181.99  6.494450E-16
     8183.765  6.422885E-16
      8185.54  6.351176E-16
      8187.31  6.279521E-16
     8189.086  6.207850E-16
     8190.857  6.138032E-16
     8192.634  6.070844E-16
     8194.406  6.003689E-16
     8196.183  5.936281E-16
     8197.961  5.868673E-16
     8199.738  5.801871E-16
     8201.513  5.737345E-16
     8203.291  5.674160E-16
     8205.065  5.611015E-16
     8206.845  5.547578E-16
      8208.62  5.484266E-16
       8210.4  5.421498E-16
     8212.177  5.362300E-16
     8213.957  5.302880E-16
     8215.734  5.243465E-16
     8217.516  5.183812E-16
     8219.294  5.124458E-16
     8221.076  5.066800E-16
     8222.854  5.011136E-16
     8224.638  4.955224E-16
     8226.417  4.899338E-16
     8228.201  4.843214E-16
     8229.981  4.787315E-16
     8231.766  4.734687E-16
     8233.547  4.682310E-16
     8235.332  4.629733E-16
     8237.118  4.577040E-16
       8238.9  4.524369E-16
     8240.687  4.472962E-16
      8242.47  4.423751E-16
     8244.253  4.374502E-16
      8246.04  4.325064E-16
     8247.829  4.275485E-16
     8249.613  4.225957E-16
     8251.402  4.179009E-16
     8253.187  4.132734E-16
     8254.981  4.086167E-16
     8256.768  4.039757E-16
     8258.558  3.993160E-16
     8260.345  3.947519E-16
     8262.136  3.903687E-16
     8263.923  3.860205E-16
     8265.715  3.816530E-16
     8267.503  3.772880E-16
     8269.296  3.729036E-16
     8271.085  3.687245E-16
     8272.879  3.646148E-16
     8274.668  3.605262E-16
     8276.463  3.564180E-16
     8278.253  3.523134E-16
     8280.049  3.482504E-16
      8281.84  3.443646E-16
     8283.636  3.405160E-16
     8285.428  3.366701E-16
     8287.225  3.328066E-16
     8289.018  3.289451E-16
     8290.814  3.252176E-16
     8292.608  3.215867E-16
     8294.407  3.179657E-16
     8296.201  3.143492E-16
        8298.  3.107162E-16
     8299.795  3.071234E-16
     8301.596  3.036650E-16
     8303.396  3.002707E-16
     8305.191  2.968783E-16
     8306.988  2.934787E-16
      8308.79  2.900638E-16
     8310.587  2.867630E-16
     8312.395  2.835337E-16
     8314.197  2.803401E-16
     8315.995  2.771500E-16
     8317.799  2.739442E-16
     8319.599  2.707621E-16
     8321.402  2.676985E-16
     8323.203  2.647068E-16
     8325.008  2.617042E-16
     8326.809  2.587027E-16
     8328.614  2.556881E-16
     8330.416  2.527598E-16
     8332.223  2.499094E-16
     8334.025  2.470964E-16
     8335.833  2.442716E-16
     8337.636  2.414494E-16
     8339.444  2.386241E-16
     8341.248  2.359190E-16
     8343.057  2.332708E-16
     8344.861  2.306256E-16
     8346.672  2.279680E-16
     8348.477  2.253142E-16
     8350.287  2.227137E-16
     8352.094  2.201980E-16
     8353.905  2.177082E-16
     8355.712  2.152211E-16
     8357.524  2.127219E-16
     8359.332  2.102276E-16
     8361.146  2.078326E-16
     8362.954  2.054962E-16
     8364.768  2.031554E-16
     8366.582  2.008093E-16
     8368.392  1.984656E-16
     8370.211  1.961588E-16
     8372.021  1.939363E-16
     8373.833  1.917432E-16
     8375.648  1.895423E-16
     8377.465  1.873363E-16
     8379.277  1.851314E-16
     8381.095  1.830176E-16
     8382.907  1.809527E-16
     8384.726  1.788852E-16
     8386.539  1.768202E-16
     8388.358  1.747449E-16
     8390.173  1.727151E-16
     8391.992  1.707490E-16
     8393.808  1.688134E-16
     8395.628  1.668694E-16
     8397.444  1.649266E-16
     8399.266  1.629754E-16
     8401.082  1.611152E-16
     8402.904  1.592854E-16
     8404.722  1.574655E-16
     8406.545  1.556370E-16
     8408.363  1.538103E-16
     8410.187  1.520112E-16
     8412.006  1.502831E-16
      8413.83  1.485701E-16
      8415.65  1.468583E-16
     8417.476  1.451389E-16
     8419.297  1.434205E-16
     8421.122  1.417760E-16
     8422.944  1.401651E-16
     8424.771  1.385545E-16
     8426.598  1.369408E-16
     8428.425  1.353242E-16
     8430.253  1.337333E-16
     8432.077  1.322137E-16
     8433.905  1.307019E-16
     8435.729  1.291911E-16
      8437.56  1.276729E-16
     8439.385  1.261564E-16
     8441.215  1.247073E-16
     8443.041  1.232878E-16
     8444.872  1.218656E-16
     8446.698  1.204451E-16
      8448.53  1.190177E-16
     8450.358  1.176136E-16
      8452.19  1.162785E-16
      8454.02  1.149464E-16
     8455.853  1.136096E-16
     8457.682  1.122733E-16
     8459.516  1.109336E-16
     8461.346  1.096589E-16
     8463.181  1.084058E-16
     8465.012  1.071535E-16
     8466.848  1.058960E-16
     8468.679  1.046420E-16
     8470.516  1.034021E-16
     8472.348  1.022290E-16
     8474.186  1.010504E-16
     8476.019  9.987331E-17
     8477.856  9.869102E-17
      8479.69  9.752018E-17
     8481.529  9.639170E-17
     8483.364  9.528857E-17
     8485.209  9.417779E-17
     8487.049  9.306823E-17
     8488.885  9.196358E-17
     8490.722  9.087861E-17
     8492.563  8.984124E-17
     8494.399  8.880455E-17
     8496.242  8.776298E-17
     8498.085  8.671969E-17
     8499.923  8.570433E-17
     8501.767  8.474017E-17
     8503.605  8.380861E-17
     8505.445  8.287524E-17
     8507.289  8.193831E-17
     8509.135  8.100310E-17
     8510.976  8.009405E-17
     8512.821  7.921518E-17
     8514.662  7.833731E-17
     8516.509  7.745538E-17
     8518.352  7.657383E-17
     8520.198  7.570872E-17
     8522.042  7.486995E-17
      8523.89  7.404147E-17
     8525.734  7.321301E-17
     8527.583  7.238151E-17
     8529.428  7.155358E-17
     8531.277  7.075496E-17
     8533.123  6.997630E-17
     8534.974  6.919490E-17
     8536.819  6.841426E-17
     8538.671  6.762992E-17
     8540.519  6.686790E-17
      8542.37  6.612663E-17
     8544.223  6.539099E-17
     8546.076  6.465390E-17
     8547.925  6.391754E-17
     8549.778  6.317919E-17
     8551.633  6.248127E-17
     8553.482  6.179011E-17
     8555.333  6.109808E-17
     8557.188  6.040318E-17
     8559.039  5.970897E-17
     8560.896  5.903429E-17
     8562.752  5.838212E-17
     8564.604  5.773068E-17
     8566.462  5.707649E-17
     8568.315  5.642301E-17
     8570.173  5.577191E-17
     8572.027  5.515817E-17
     8573.886  5.454358E-17
     8575.741  5.392905E-17
     8577.601  5.331226E-17
     8579.456  5.270140E-17
     8581.316  5.210612E-17
     8583.173  5.152881E-17
     8585.034  5.094912E-17
     8586.892  5.036984E-17
     8588.754  4.978811E-17
     8590.612  4.922190E-17
     8592.475  4.867485E-17
     8594.334  4.813028E-17
     8596.197  4.758382E-17
     8598.057  4.703759E-17
     8599.922  4.649809E-17
     8601.782  4.597574E-17
     8603.652  4.546072E-17
     8605.514  4.494741E-17
      8607.38  4.443191E-17
     8609.241  4.391699E-17
     8611.108  4.342195E-17
     8612.972  4.293765E-17
     8614.839  4.245338E-17
     8616.703  4.196915E-17
     8618.571  4.148316E-17
      8620.44  4.100743E-17
     8622.306  4.054966E-17
     8624.171  4.009477E-17
     8626.041  3.963807E-17
     8627.912  3.918039E-17
     8629.778  3.872330E-17
     8631.649  3.829115E-17
     8633.517  3.786295E-17
      8635.39  3.743279E-17
     8637.257  3.700334E-17
     8639.131  3.657391E-17
     8640.999  3.615604E-17
     8642.873  3.575193E-17
     8644.743  3.534811E-17
     8646.617  3.494280E-17
     8648.488  3.453752E-17
     8650.363  3.413938E-17
     8652.235  3.375644E-17
     8654.111  3.337547E-17
     8655.983  3.299474E-17
      8657.86  3.261243E-17
     8659.733  3.223551E-17
     8661.616  3.186774E-17
      8663.49  3.150990E-17
     8665.369  3.115062E-17
     8667.243  3.079174E-17
     8669.123  3.043119E-17
     8670.998  3.008559E-17
     8672.879  2.974612E-17
     8674.755  2.940883E-17
     8676.637  2.906996E-17
     8678.514  2.873146E-17
     8680.396  2.839817E-17
     8682.273  2.807928E-17
     8684.156  2.776093E-17
     8686.039  2.744214E-17
     8687.918  2.712352E-17
     8689.798  2.680598E-17
     8691.683  2.650275E-17
     8693.563  2.620387E-17
     8695.448  2.590367E-17
     8697.334  2.560297E-17
     8699.215  2.530477E-17
     8701.102  2.501269E-17
     8702.983  2.473150E-17
     8704.871  2.444901E-17
     8706.754  2.416685E-17
     8708.643  2.388340E-17
     8710.526  2.360812E-17
     8712.415  2.334017E-17
       8714.3  2.307498E-17
      8716.19  2.280859E-17
     8718.075  2.254261E-17
     8719.966  2.227922E-17
     8721.857  2.202518E-17
     8723.749  2.177489E-17
     8725.636  2.152492E-17
     8727.528  2.127378E-17
     8729.416  2.102292E-17
      8731.31  2.078292E-17
     8733.198  2.054754E-17
     8735.092  2.031161E-17
     8736.981  2.007586E-17
     8738.877  1.983981E-17
     8740.767  1.960891E-17
     8742.662  1.938717E-17
     8744.554  1.916556E-17
      8746.45  1.894306E-17
     8748.342  1.872082E-17
     8750.239  1.850213E-17
     8752.137  1.829072E-17
      8754.03  1.808214E-17
     8755.929  1.787273E-17
     8757.823  1.766344E-17
     8759.718  1.745625E-17
     8761.617  1.725529E-17
     8763.518  1.705844E-17
     8765.413  1.686182E-17
     8767.314  1.666431E-17
     8769.211  1.646701E-17
     8771.112  1.627733E-17
      8773.01  1.609182E-17
     8774.912  1.590628E-17
     8776.811  1.572086E-17
     8778.714  1.553506E-17
     8780.613  1.535261E-17
     8782.522  1.517778E-17
     8784.422  1.500358E-17
     8786.327  1.482860E-17
     8788.228  1.465382E-17
     8790.134  1.448146E-17
     8792.035  1.431535E-17
     8793.941  1.415098E-17
     8795.844  1.398673E-17
     8797.752  1.382171E-17
     8799.655  1.365861E-17
     8801.563  1.350039E-17
     8803.467  1.334606E-17
     8805.376  1.319105E-17
     8807.281  1.303614E-17
     8809.191  1.288059E-17
     8811.097  1.273171E-17
     8813.008  1.258547E-17
     8814.914  1.243993E-17
     8816.826  1.229376E-17
     8818.733  1.214810E-17
     8820.646  1.200441E-17
     8822.559  1.186727E-17
     8824.467  1.173030E-17
     8826.376  1.159306E-17
      8828.29  1.145527E-17
     8830.205  1.132003E-17
     8832.115  1.118945E-17
      8834.03  1.106019E-17
     8835.941  1.093102E-17
     8837.857  1.080133E-17
      8839.77  1.067312E-17
     8841.691  1.054889E-17
     8843.604  1.042754E-17
     8845.521  1.030566E-17
     8847.436  1.018384E-17
     8849.354  1.006154E-17
     8851.269  9.944901E-18
     8853.188  9.830259E-18
     8855.104  9.715771E-18
     8857.023  9.600902E-18
     8858.939  9.486618E-18
      8860.86  9.374246E-18
     8862.777  9.266691E-18
     8864.699  9.158721E-18
     8866.617  9.050813E-18
      8868.54  8.942471E-18
     8870.459  8.837108E-18
     8872.382  8.734490E-18
     8874.302  8.633067E-18
     8876.227  8.531246E-18
     8878.151  8.429281E-18
     8880.071  8.328676E-18
     8881.992  8.232407E-18
     8883.919  8.136705E-18
     8885.841  8.041125E-18
     8887.768  7.945160E-18
     8889.695  7.849702E-18
     8891.618  7.758330E-18
     8893.547  7.668259E-18
     8895.471  7.578295E-18
     8897.395  7.488207E-18
     8899.324  7.398477E-18
     8901.254  7.311342E-18
     8903.185  7.227099E-18
     8905.115  7.142748E-18
     8907.042  7.058442E-18
     8908.974  6.973806E-18
       8910.9  6.892373E-18
     8912.833  6.812554E-18
     8914.762  6.733287E-18
     8916.694  6.653750E-18
     8918.624  6.574351E-18
     8920.558  6.495941E-18
     8922.487  6.421445E-18
     8924.423  6.346619E-18
     8926.353  6.271928E-18
     8928.289  6.196859E-18
     8930.221  6.123423E-18
     8932.157  6.052129E-18
     8934.089  5.981895E-18
     8936.026  5.911360E-18
      8937.96  5.840862E-18
     8939.898  5.770918E-18
     8941.832  5.703804E-18
     8943.771  5.637474E-18
     8945.711  5.571061E-18
     8947.646  5.504684E-18
     8949.582  5.438452E-18
     8951.522  5.374936E-18
     8953.459  5.312644E-18
       8955.4  5.250115E-18
     8957.343  5.187460E-18
      8959.28  5.125357E-18
     8961.224  5.064629E-18
     8963.162  5.005983E-18
      8965.11  4.946960E-18
      8967.05  4.888125E-18
     8968.995  4.829030E-18
     8970.935  4.772251E-18
     8972.881  4.716540E-18
     8974.821  4.661257E-18
     8976.768  4.605740E-18
      8978.71  4.550375E-18
     8980.657  4.495788E-18
       8982.6  4.443819E-18
     8984.548  4.391624E-18
     8986.491  4.339490E-18
      8988.44  4.287125E-18
     8990.385  4.236079E-18
     8992.334  4.186451E-18
     8994.279  4.137434E-18
      8996.23  4.088205E-18
     8998.176  4.039051E-18
     9000.128  3.990382E-18
     9002.074  3.944088E-18
     9004.026  3.898087E-18
     9005.975  3.852116E-18
     9007.928  3.805968E-18
     9009.876  3.760338E-18
      9011.83  3.716424E-18
     9013.779  3.673218E-18
     9015.734  3.629828E-18
     9017.689  3.586373E-18
     9019.641  3.543435E-18
     9021.592  3.501791E-18
     9023.548  3.461005E-18
       9025.5  3.420249E-18
     9027.463  3.379210E-18
      9029.42  3.338238E-18
     9031.373  3.299244E-18
     9033.332  3.260754E-18
     9035.286  3.222372E-18
     9037.241  3.183921E-18
       9039.2  3.145616E-18
     9041.161  3.108167E-18
     9043.117  3.072072E-18
     9045.078  3.035838E-18
     9047.034  2.999647E-18
     9048.997  2.963280E-18
     9050.954  2.928340E-18
     9052.917  2.894061E-18
     9054.875  2.860030E-18
     9056.839  2.825847E-18
     9058.798  2.791784E-18
     9060.763  2.758285E-18
     9062.723  2.726277E-18
     9064.688  2.694133E-18
     9066.649  2.662024E-18
     9068.615  2.629793E-18
     9070.577  2.598467E-18
     9072.544  2.567986E-18
     9074.507  2.537788E-18
     9076.475  2.507478E-18
     9078.438  2.477185E-18
     9080.407  2.447361E-18
     9082.371  2.418800E-18
     9084.341  2.390290E-18
     9086.312  2.361731E-18
     9088.282  2.333131E-18
     9090.248  2.305066E-18
      9092.22  2.277992E-18
     9094.187  2.251213E-18
     9096.158  2.224331E-18
     9098.131  2.197401E-18
       9100.1  2.171005E-18
     9102.072  2.145544E-18
     9104.042  2.120504E-18
     9106.016  2.095385E-18
     9107.986  2.070266E-18
     9109.961  2.045255E-18
     9111.932  2.021486E-18
     9113.908  1.997837E-18
      9115.88  1.974216E-18
     9117.856  1.950504E-18
     9119.829  1.927156E-18
     9121.807  1.904431E-18
      9123.78  1.882202E-18
     9125.759  1.859891E-18
     9127.732  1.837603E-18
     9129.712  1.815221E-18
     9131.688  1.794102E-18
     9133.668  1.773097E-18
     9135.644  1.752125E-18
     9137.625  1.731062E-18
     9139.602  1.710277E-18
     9141.583  1.690000E-18
     9143.561  1.670264E-18
     9145.544  1.650444E-18
     9147.522  1.630646E-18
     9149.506  1.610774E-18
      9151.49  1.591872E-18
     9153.475  1.573192E-18
      9155.46  1.554517E-18
      9157.44  1.535863E-18
     9159.427  1.517301E-18
     9161.408  1.499276E-18
      9163.39  1.481752E-18
     9165.377  1.464156E-18
     9167.364  1.446534E-18
     9169.348  1.428924E-18
     9171.336  1.412059E-18
      9173.32  1.395498E-18
      9175.31  1.378915E-18
     9177.295  1.362344E-18
     9179.285  1.345815E-18
     9181.271  1.329784E-18
     9183.262  1.314178E-18
     9185.248  1.298592E-18
      9187.24  1.282938E-18
     9189.228  1.267310E-18
     9191.221  1.252255E-18
     9193.209  1.237553E-18
     9195.202  1.222828E-18
     9197.191  1.208115E-18
     9199.187  1.193392E-18
     9201.176  1.213764E-18
     9203.172  1.257512E-18
     9205.162  1.299665E-18
     9207.159  1.340493E-18
      9209.15  1.379768E-18
     9211.147  1.337559E-18
     9213.141  1.237572E-18
     9215.144  1.139220E-18
     9217.137  1.043440E-18
     9219.136  9.494913E-19
      9221.13  9.505299E-19
      9223.13  1.021536E-18
     9225.125  1.090299E-18
     9227.126  1.157189E-18
     9229.127  1.222052E-18
     9231.123  1.228137E-18
      9233.12  1.190359E-18
     9235.122  1.153059E-18
      9237.12  1.116398E-18
     9239.123  1.080216E-18
     9241.127  1.013868E-18
     9243.126  9.254390E-19
     9245.131  8.386644E-19
     9247.131  7.540070E-19
     9249.136  6.710910E-19
     9251.137  6.811606E-19
     9253.144  7.593852E-19
     9255.145  8.352094E-19
     9257.152  9.091127E-19
     9259.154  9.806261E-19
     9261.162  1.004770E-18
     9263.166  9.953435E-19
     9265.175  9.858283E-19
     9267.179  9.762593E-19
     9269.188  9.666518E-19
     9271.194  9.502846E-19
     9273.205  9.296328E-19
     9275.211  9.092534E-19
     9277.222  8.890465E-19
     9279.234  8.690424E-19
     9281.246  8.174368E-19
     9283.254  7.476434E-19
     9285.268  6.791646E-19
     9287.281  6.121959E-19
      9289.29  5.469427E-19
       9291.3  5.504673E-19
     9293.314  5.902493E-19
     9295.325  6.287782E-19
     9297.341  6.662213E-19
     9299.357  7.025008E-19
     9301.369  7.050758E-19
     9303.386  6.922823E-19
     9305.398  6.796175E-19
     9307.411  6.670528E-19
      9309.43  6.546242E-19
     9311.449  6.219383E-19
     9313.463  5.821997E-19
     9315.483  5.431399E-19
     9317.498  5.050044E-19
     9319.519  4.675775E-19
     9321.535  4.816780E-19
     9323.557  5.110478E-19
     9325.573  5.394496E-19
     9327.596  5.670338E-19
     9329.613  5.937350E-19
     9331.637  5.888577E-19
     9333.655  5.768831E-19
      9335.68  5.649908E-19
     9337.699  5.532444E-19
     9339.725  5.416098E-19
      9341.75  5.105505E-19
     9343.775  4.771042E-19
     9345.797  4.444097E-19
     9347.824  4.123096E-19
     9349.846  3.810574E-19
     9351.874  4.071095E-19
     9353.896  4.369879E-19
     9355.925  4.660567E-19
     9357.949  4.941749E-19
     9359.979  5.215219E-19
     9362.003  4.960898E-19
     9364.033  4.705710E-19
      9366.06  4.455928E-19
     9368.091  4.210472E-19
     9370.122  3.993868E-19
     9372.149  4.138209E-19
     9374.182  4.278668E-19
      9376.21  4.413921E-19
     9378.243  4.544552E-19
     9380.271  4.640938E-19
     9382.306  4.544568E-19
     9384.336  4.449719E-19
     9386.371  4.355603E-19
     9388.401  4.262670E-19
     9390.438  4.142519E-19
     9392.469  3.921249E-19
     9394.506  3.704116E-19
     9396.538  3.491798E-19
     9398.575  3.283289E-19
     9400.608  3.167390E-19
     9402.647  3.256409E-19
     9404.682  3.342091E-19
     9406.727  3.424924E-19
     9408.761  3.504039E-19
     9410.802  3.528168E-19
     9412.837  3.470840E-19
     9414.879  3.413797E-19
     9416.915  3.357246E-19
     9418.957  3.300938E-19
     9420.995  3.228096E-19
     9423.038  3.138320E-19
     9425.076  3.050069E-19
      9427.12  2.962816E-19
      9429.16  2.877061E-19
     9431.205  2.761121E-19
      9433.25  2.625914E-19
     9435.291  2.493528E-19
     9437.332  2.363707E-19
     9439.379  2.236206E-19
      9441.42  2.253572E-19
     9443.468  2.331577E-19
     9445.516  2.406837E-19
