WAVELENGTH       R          %15.7g  angstroms
THROUGHPUT       R          %15.7g  ""
GRFTABLE t mtab$o4g13576m_tmg.fits
CMPTABLE t mtab$o9k1612hm_tmc.fits
EXPR     t stis,fuvmama,f25srf2
APERAREA r 45238.93
ZEROPT   r -21.1
URESP    r 4.311402E-17
PIVWV    r 1453.116
BANDW    r 119.6688
TPEAK    r 0.02648978
EQUVW    r 6.983327
RECTW    r 263.6234
EMFLX    r 1.622220E-14
     6672.915  2.764263E-15
     6674.424  2.760819E-15
      6675.93  2.757383E-15
     6677.437  2.753945E-15
     6678.943  2.750507E-15
      6680.45  2.747077E-15
     6681.958  2.743662E-15
     6683.466  2.740248E-15
     6684.974  2.736834E-15
     6686.482  2.733418E-15
     6687.991  2.730002E-15
       6689.5  2.726586E-15
      6691.01  2.723187E-15
      6692.52  2.719796E-15
      6694.03  2.716404E-15
     6695.541  2.713011E-15
     6697.051  2.709618E-15
     6698.563  2.706225E-15
     6700.074  2.702832E-15
     6701.586  2.699462E-15
     6703.098  2.696091E-15
     6704.611  2.692719E-15
     6706.124  2.689347E-15
     6707.637  2.685975E-15
     6709.151  2.682602E-15
     6710.665  2.679241E-15
     6712.179  2.675891E-15
     6713.694  2.672542E-15
     6715.208  2.669194E-15
     6716.724  2.665843E-15
      6718.24  2.662493E-15
     6719.755  2.659143E-15
     6721.276  2.655803E-15
     6722.792  2.652475E-15
      6724.31  2.649147E-15
     6725.827  2.645819E-15
     6727.344  2.642490E-15
     6728.862  2.639160E-15
     6730.385  2.635827E-15
     6731.903  2.632520E-15
     6733.422  2.629213E-15
     6734.942  2.625904E-15
     6736.458  2.622604E-15
     6737.978  2.619296E-15
     6739.499  2.615986E-15
     6741.023  2.612685E-15
     6742.544  2.609397E-15
     6744.066  2.606111E-15
     6745.587  2.602824E-15
      6747.11  2.599536E-15
     6748.632  2.596249E-15
     6750.155  2.592963E-15
     6751.678  2.589699E-15
     6753.202  2.586434E-15
     6754.726  2.583170E-15
      6756.25  2.579904E-15
     6757.774  2.576638E-15
       6759.3  2.573371E-15
     6760.825  2.570119E-15
     6762.351  2.566874E-15
     6763.876  2.563630E-15
     6765.403  2.560386E-15
     6766.929  2.557142E-15
     6768.457  2.553896E-15
     6769.984  2.550650E-15
     6771.515  2.547419E-15
     6773.043  2.544197E-15
     6774.572  2.540972E-15
       6776.1  2.537749E-15
     6777.629  2.534524E-15
     6779.159  2.531300E-15
     6780.688  2.528085E-15
     6782.219  2.524882E-15
     6783.749  2.521680E-15
      6785.28  2.518477E-15
     6786.811  2.515273E-15
     6788.342  2.512070E-15
     6789.875  2.508865E-15
     6791.406  2.505682E-15
     6792.939  2.502500E-15
     6794.472  2.499318E-15
     6796.005  2.496135E-15
     6797.539  2.492952E-15
     6799.073  2.489769E-15
     6800.607  2.486594E-15
     6802.142  2.483435E-15
     6803.676  2.480275E-15
     6805.211  2.477115E-15
     6806.747  2.473955E-15
     6808.283  2.470793E-15
     6809.819  2.467632E-15
     6811.356  2.464490E-15
     6812.893  2.461353E-15
     6814.431  2.458214E-15
     6815.968  2.455075E-15
     6817.506  2.451936E-15
     6819.045  2.448795E-15
     6820.587  2.445657E-15
     6822.126  2.442540E-15
     6823.666  2.439423E-15
     6825.206  2.436306E-15
     6826.746  2.433189E-15
     6828.286  2.430071E-15
     6829.827  2.426952E-15
     6831.368  2.423854E-15
      6832.91  2.420758E-15
     6834.452  2.417662E-15
     6835.994  2.414565E-15
     6837.537  2.411468E-15
      6839.08  2.408371E-15
     6840.623  2.405283E-15
     6842.167  2.402209E-15
      6843.71  2.399134E-15
     6845.255  2.396058E-15
     6846.799  2.392983E-15
     6848.344  2.389908E-15
      6849.89  2.386831E-15
     6851.436  2.383775E-15
     6852.981  2.380722E-15
     6854.528  2.377668E-15
     6856.075  2.374613E-15
     6857.622  2.371558E-15
     6859.173  2.368495E-15
     6860.721  2.365451E-15
     6862.265  2.362424E-15
     6863.814  2.359389E-15
     6865.363  2.356354E-15
     6866.912  2.353319E-15
     6868.469  2.350270E-15
     6870.019  2.347234E-15
     6871.569  2.344220E-15
      6873.12  2.341206E-15
     6874.671  2.338191E-15
     6876.218  2.335184E-15
     6877.774  2.332161E-15
     6879.326  2.329146E-15
     6880.878  2.326143E-15
     6882.431  2.323148E-15
     6883.984  2.320153E-15
     6885.537  2.317158E-15
     6887.091  2.314163E-15
     6888.645  2.311166E-15
       6890.2  2.308173E-15
     6891.754  2.305200E-15
      6893.31  2.302226E-15
     6894.865  2.299251E-15
     6896.421  2.296278E-15
     6897.977  2.293303E-15
     6899.534  2.290328E-15
     6901.091  2.287346E-15
     6902.648  2.284362E-15
     6904.206  2.281377E-15
     6905.764  2.278391E-15
     6907.322  2.275406E-15
      6908.88  2.272420E-15
     6910.439  2.269441E-15
     6911.999  2.266480E-15
     6913.559  2.263518E-15
     6915.119  2.260556E-15
     6916.679  2.257594E-15
     6918.244  2.254624E-15
     6919.805  2.251661E-15
     6921.366  2.248718E-15
     6922.928  2.245778E-15
      6924.49  2.242838E-15
     6926.053  2.239896E-15
     6927.616  2.236956E-15
     6929.179  2.234014E-15
     6930.743  2.231083E-15
     6932.307  2.228163E-15
     6933.871  2.225242E-15
     6935.436  2.222321E-15
     6937.001  2.219399E-15
     6938.566  2.216479E-15
     6940.132  2.213558E-15
     6941.698  2.210657E-15
     6943.264  2.207756E-15
     6944.831  2.204854E-15
     6946.398  2.201952E-15
     6947.966  2.199049E-15
     6949.534  2.196146E-15
     6951.102  2.193259E-15
      6952.67  2.190378E-15
     6954.239  2.187496E-15
     6955.809  2.184614E-15
     6957.378  2.181732E-15
     6958.948  2.178849E-15
     6960.519  2.175974E-15
     6962.089  2.173114E-15
      6963.66  2.170255E-15
     6965.231  2.167396E-15
     6966.803  2.164535E-15
     6968.379  2.161667E-15
     6969.952  2.158806E-15
     6971.524  2.155968E-15
     6973.098  2.153130E-15
     6974.671  2.150291E-15
     6976.245  2.147453E-15
     6977.819  2.144615E-15
     6979.394  2.141775E-15
     6980.969  2.138950E-15
     6982.544  2.136133E-15
      6984.12  2.133315E-15
     6985.696  2.130497E-15
     6987.272  2.127679E-15
     6988.849  2.124859E-15
     6990.426  2.122046E-15
     6992.003  2.119248E-15
     6993.581  2.116450E-15
     6995.159  2.113651E-15
     6996.738  2.110852E-15
     6998.317  2.108053E-15
       6999.9  2.105247E-15
     7001.479  2.102468E-15
     7003.055  2.099698E-15
     7004.636  2.096919E-15
     7006.216  2.094141E-15
     7007.797  2.091362E-15
     7009.382  2.088577E-15
     7010.964  2.085811E-15
     7012.546  2.083053E-15
     7014.129  2.080295E-15
     7015.711  2.077537E-15
     7017.291  2.074785E-15
     7018.882  2.072012E-15
     7020.466  2.069260E-15
      7022.05  2.066524E-15
     7023.635  2.063786E-15
      7025.22  2.061050E-15
     7026.805  2.058313E-15
     7028.391  2.055576E-15
     7029.977  2.052838E-15
     7031.563  2.050122E-15
     7033.149  2.047406E-15
     7034.736  2.044689E-15
     7036.324  2.041972E-15
     7037.912  2.039255E-15
       7039.5  2.036537E-15
     7041.088  2.033834E-15
     7042.677  2.031138E-15
     7044.267  2.028441E-15
     7045.856  2.025745E-15
     7047.446  2.023047E-15
     7049.036  2.020350E-15
     7050.627  2.017659E-15
     7052.218  2.014982E-15
      7053.81  2.012303E-15
     7055.401  2.009625E-15
     7056.993  2.006947E-15
     7058.585  2.004268E-15
     7060.179  2.001590E-15
     7061.771  1.998933E-15
     7063.365  1.996273E-15
     7064.959  1.993614E-15
     7066.553  1.990955E-15
     7068.152  1.988288E-15
     7069.747  1.985629E-15
     7071.342  1.982985E-15
     7072.938  1.980346E-15
     7074.534  1.977707E-15
      7076.13  1.975066E-15
     7077.727  1.972426E-15
     7079.324  1.969785E-15
     7080.922  1.967157E-15
      7082.52  1.964537E-15
     7084.118  1.961917E-15
     7085.716  1.959296E-15
     7087.315  1.956675E-15
     7088.915  1.954054E-15
     7090.514  1.951440E-15
     7092.114  1.948839E-15
     7093.714  1.946238E-15
     7095.315  1.943636E-15
     7096.917  1.941034E-15
     7098.518  1.938432E-15
      7100.12  1.935832E-15
     7101.722  1.933257E-15
     7103.324  1.930681E-15
     7104.927  1.928104E-15
     7106.531  1.925528E-15
     7108.134  1.922951E-15
     7109.738  1.920374E-15
     7111.343  1.917814E-15
     7112.947  1.915257E-15
     7114.552  1.912700E-15
     7116.158  1.910142E-15
     7117.764  1.907584E-15
     7119.374  1.905020E-15
      7120.98  1.902473E-15
     7122.587  1.899934E-15
     7124.194  1.897394E-15
     7125.802  1.894854E-15
      7127.41  1.892313E-15
     7129.018  1.889774E-15
     7130.627  1.887240E-15
     7132.236  1.884720E-15
     7133.846  1.882198E-15
     7135.455  1.879677E-15
     7137.065  1.877155E-15
     7138.676  1.874634E-15
     7140.287  1.872115E-15
     7141.902  1.869606E-15
     7143.514  1.867103E-15
     7145.125  1.864600E-15
     7146.734  1.862103E-15
     7148.347  1.859599E-15
      7149.96  1.857095E-15
     7151.573  1.854611E-15
     7153.191  1.852121E-15
     7154.805  1.849637E-15
     7156.419  1.847153E-15
     7158.035  1.844667E-15
      7159.65  1.842183E-15
     7161.261  1.839720E-15
     7162.881  1.837248E-15
     7164.498  1.834782E-15
     7166.114  1.832316E-15
     7167.731  1.829850E-15
     7169.349  1.827383E-15
     7170.971  1.824921E-15
     7172.589  1.822473E-15
     7174.208  1.820025E-15
     7175.826  1.817576E-15
     7177.445  1.815127E-15
     7179.065  1.812677E-15
     7180.685  1.810235E-15
     7182.306  1.807804E-15
     7183.926  1.805373E-15
     7185.547  1.802941E-15
     7187.169  1.800509E-15
     7188.791  1.798078E-15
     7190.413  1.795650E-15
     7192.035  1.793237E-15
     7193.658  1.790822E-15
     7195.282  1.788408E-15
     7196.905  1.785994E-15
     7198.529  1.783579E-15
     7200.154  1.781165E-15
     7201.778  1.778770E-15
     7203.403  1.776374E-15
     7205.029  1.773977E-15
     7206.655  1.771581E-15
     7208.281  1.769184E-15
     7209.908  1.766787E-15
     7211.535  1.764408E-15
     7213.162  1.762029E-15
      7214.79  1.759651E-15
     7216.418  1.757271E-15
     7218.046  1.754892E-15
     7219.675  1.752513E-15
     7221.304  1.750148E-15
     7222.938  1.747782E-15
     7224.567  1.745420E-15
     7226.198  1.743058E-15
     7227.829  1.740696E-15
     7229.459  1.738334E-15
     7231.091  1.735983E-15
     7232.723  1.733637E-15
     7234.354  1.731292E-15
     7235.987  1.728946E-15
      7237.62  1.726600E-15
     7239.253  1.724253E-15
     7240.887  1.721917E-15
     7242.521  1.719590E-15
     7244.155  1.717263E-15
      7245.79  1.714934E-15
     7247.425  1.712605E-15
      7249.06  1.710277E-15
     7250.696  1.707956E-15
     7252.332  1.705644E-15
     7253.969  1.703332E-15
     7255.605  1.701021E-15
     7257.243  1.698709E-15
      7258.88  1.696396E-15
     7260.519  1.694089E-15
     7262.157  1.691795E-15
     7263.795  1.689501E-15
     7265.435  1.687206E-15
     7267.074  1.684910E-15
     7268.714  1.682615E-15
     7270.354  1.680323E-15
     7271.995  1.678046E-15
      7273.64  1.675763E-15
     7275.281  1.673485E-15
     7276.923  1.671207E-15
     7278.569  1.668923E-15
     7280.208  1.666652E-15
      7281.85  1.664390E-15
     7283.494  1.662127E-15
     7285.137  1.659865E-15
     7286.781  1.657603E-15
     7288.429  1.655334E-15
     7290.074  1.653071E-15
     7291.719  1.650825E-15
     7293.364  1.648579E-15
     7295.006  1.646338E-15
     7296.652  1.644091E-15
     7298.299  1.641844E-15
      7299.95  1.639591E-15
     7301.597  1.637360E-15
     7303.245  1.635130E-15
     7304.893  1.632900E-15
     7306.541  1.630669E-15
      7308.19  1.628437E-15
     7309.839  1.626206E-15
     7311.489  1.623991E-15
     7313.138  1.621778E-15
     7314.789  1.619564E-15
     7316.439  1.617350E-15
      7318.09  1.615136E-15
     7319.742  1.612922E-15
     7321.394  1.610722E-15
     7323.045  1.608525E-15
     7324.698  1.606327E-15
     7326.355  1.604124E-15
     7328.008  1.601926E-15
     7329.662  1.599728E-15
     7331.316  1.597543E-15
      7332.97  1.595362E-15
     7334.625  1.593180E-15
      7336.28  1.590999E-15
     7337.936  1.588817E-15
     7339.591  1.586635E-15
     7341.248  1.584465E-15
     7342.904  1.582300E-15
     7344.561  1.580134E-15
     7346.218  1.577969E-15
     7347.876  1.575802E-15
     7349.534  1.573636E-15
     7351.193  1.571481E-15
     7352.852  1.569331E-15
     7354.511  1.567180E-15
      7356.17  1.565029E-15
      7357.83  1.562878E-15
     7359.491  1.560726E-15
     7361.151  1.558586E-15
     7362.813  1.556452E-15
     7364.474  1.554317E-15
     7366.136  1.552181E-15
     7367.798  1.550046E-15
      7369.46  1.547910E-15
     7371.124  1.545785E-15
     7372.787  1.543666E-15
     7374.451  1.541545E-15
     7376.115  1.539425E-15
     7377.779  1.537305E-15
     7379.448  1.535179E-15
     7381.113  1.533069E-15
     7382.779  1.530965E-15
     7384.445  1.528861E-15
     7386.111  1.526757E-15
     7387.778  1.524652E-15
     7389.445  1.522547E-15
     7391.112  1.520453E-15
      7392.78  1.518365E-15
     7394.448  1.516276E-15
     7396.117  1.514187E-15
     7397.786  1.512097E-15
     7399.456  1.510008E-15
     7401.125  1.507930E-15
     7402.795  1.505856E-15
     7404.466  1.503783E-15
     7406.137  1.501710E-15
     7407.808  1.499636E-15
     7409.479  1.497562E-15
     7411.151  1.495499E-15
     7412.824  1.493441E-15
     7414.497  1.491383E-15
     7416.169  1.489325E-15
     7417.843  1.487266E-15
     7419.517  1.485207E-15
     7421.191  1.483160E-15
     7422.866  1.481118E-15
     7424.541  1.479075E-15
     7426.216  1.477032E-15
     7427.896  1.474984E-15
     7429.568  1.472945E-15
     7431.245  1.470913E-15
     7432.926  1.468880E-15
     7434.603  1.466852E-15
     7436.281  1.464823E-15
     7437.963  1.462789E-15
     7439.641  1.460760E-15
      7441.32  1.458743E-15
     7442.999  1.456730E-15
     7444.675  1.454721E-15
     7446.354  1.452707E-15
     7448.039  1.450688E-15
      7449.72  1.448673E-15
     7451.401  1.446671E-15
     7453.082  1.444673E-15
     7454.764  1.442673E-15
     7456.446  1.440673E-15
     7458.129  1.438673E-15
     7459.812  1.436673E-15
     7461.495  1.434686E-15
     7463.179  1.432700E-15
     7464.863  1.430714E-15
     7466.547  1.428728E-15
     7468.232  1.426741E-15
     7469.917  1.424754E-15
     7471.603  1.422781E-15
     7473.289  1.420809E-15
     7474.976  1.418835E-15
     7476.663  1.416862E-15
      7478.35  1.414888E-15
     7480.037  1.412915E-15
     7481.725  1.410958E-15
     7483.413  1.409002E-15
     7485.106  1.407040E-15
     7486.795  1.405083E-15
     7488.484  1.403125E-15
     7490.174  1.401169E-15
     7491.865  1.399231E-15
     7493.555  1.397292E-15
     7495.246  1.395353E-15
     7496.938  1.393414E-15
     7498.629  1.391474E-15
     7500.321  1.389498E-15
     7502.014  1.387365E-15
     7503.707  1.385232E-15
       7505.4  1.383098E-15
     7507.094  1.380963E-15
     7508.788  1.378829E-15
     7510.482  1.376701E-15
     7512.177  1.374588E-15
     7513.872  1.372475E-15
     7515.567  1.370361E-15
     7517.264  1.368247E-15
      7518.96  1.366133E-15
     7520.656  1.364027E-15
     7522.354  1.361933E-15
     7524.051  1.359840E-15
     7525.749  1.357745E-15
     7527.447  1.355651E-15
     7529.146  1.353556E-15
     7530.845  1.351471E-15
     7532.544  1.349394E-15
     7534.244  1.347318E-15
     7535.944  1.345241E-15
     7537.645  1.343163E-15
      7539.35  1.341080E-15
     7541.051  1.339014E-15
     7542.752  1.336955E-15
     7544.455  1.334894E-15
     7546.157  1.332834E-15
      7547.86  1.330774E-15
     7549.563  1.328713E-15
     7551.267  1.326665E-15
     7552.971  1.324621E-15
     7554.675  1.322577E-15
      7556.38  1.320533E-15
     7558.085  1.318489E-15
     7559.791  1.316443E-15
     7561.497  1.314413E-15
     7563.203  1.312385E-15
     7564.909  1.310357E-15
     7566.616  1.308327E-15
     7568.324  1.306298E-15
     7570.032  1.304269E-15
      7571.74  1.302257E-15
     7573.449  1.300245E-15
     7575.158  1.298233E-15
     7576.867  1.296220E-15
     7578.577  1.294207E-15
     7580.291  1.292192E-15
     7582.001  1.290196E-15
     7583.708  1.288203E-15
     7585.419  1.286206E-15
     7587.131  1.284209E-15
     7588.843  1.282211E-15
      7590.56  1.280213E-15
     7592.273  1.278232E-15
      7593.99  1.276246E-15
     7595.704  1.274263E-15
     7597.418  1.272281E-15
     7599.128  1.270304E-15
     7600.847  1.268324E-15
     7602.563  1.266358E-15
     7604.278  1.264392E-15
     7605.994  1.262426E-15
      7607.71  1.260459E-15
     7609.427  1.258491E-15
     7611.144  1.256535E-15
     7612.861  1.254585E-15
      7614.58  1.252633E-15
     7616.298  1.250682E-15
     7618.016  1.248730E-15
     7619.735  1.246778E-15
     7621.455  1.244840E-15
     7623.175  1.242904E-15
     7624.895  1.240967E-15
     7626.615  1.239031E-15
     7628.336  1.237095E-15
     7630.058  1.235158E-15
      7631.78  1.233237E-15
     7633.502  1.231316E-15
     7635.224  1.229395E-15
     7636.947  1.227474E-15
      7638.67  1.225552E-15
     7640.394  1.223633E-15
     7642.118  1.221727E-15
     7643.843  1.219821E-15
     7645.568  1.217914E-15
     7647.293  1.216007E-15
     7649.023  1.214094E-15
     7650.749  1.212194E-15
     7652.475  1.210303E-15
     7654.202  1.208411E-15
     7655.929  1.206520E-15
     7657.657  1.204627E-15
     7659.385  1.202735E-15
     7661.113  1.200853E-15
     7662.842  1.198976E-15
     7664.571  1.197099E-15
     7666.301  1.195222E-15
     7668.031  1.193344E-15
     7669.761  1.191466E-15
     7671.492  1.189603E-15
     7673.223  1.187740E-15
     7674.955  1.185877E-15
     7676.687  1.184015E-15
     7678.418  1.182152E-15
     7680.151  1.180289E-15
     7681.884  1.178442E-15
     7683.618  1.176594E-15
     7685.352  1.174746E-15
     7687.086  1.172898E-15
     7688.821  1.171049E-15
     7690.556  1.169205E-15
     7692.291  1.167372E-15
     7694.027  1.165538E-15
     7695.763  1.163704E-15
       7697.5  1.161870E-15
     7699.237  1.160035E-15
     7700.974  1.158208E-15
     7702.716  1.156382E-15
     7704.454  1.154560E-15
     7706.193  1.152738E-15
     7707.932  1.150916E-15
     7709.671  1.149093E-15
     7711.411  1.147283E-15
     7713.151  1.145475E-15
     7714.892  1.143667E-15
     7716.632  1.141859E-15
     7718.374  1.140051E-15
     7720.115  1.138243E-15
     7721.857  1.136449E-15
       7723.6  1.134655E-15
     7725.343  1.132861E-15
     7727.086  1.131067E-15
      7728.83  1.129273E-15
     7730.574  1.127483E-15
     7732.318  1.125703E-15
     7734.067  1.123919E-15
     7735.813  1.122139E-15
     7737.558  1.120359E-15
       7739.3  1.118583E-15
     7741.046  1.116811E-15
     7742.793  1.115045E-15
     7744.541  1.113279E-15
     7746.292  1.111509E-15
      7748.04  1.109742E-15
     7749.789  1.107975E-15
     7751.538  1.106221E-15
     7753.287  1.104470E-15
     7755.032  1.102722E-15
     7756.786  1.100965E-15
     7758.541  1.099209E-15
     7760.292  1.097458E-15
     7762.042  1.095720E-15
     7763.794  1.093981E-15
     7765.546  1.092242E-15
     7767.298  1.090503E-15
     7769.051  1.088763E-15
     7770.804  1.087031E-15
     7772.558  1.085305E-15
     7774.312  1.083580E-15
     7776.066  1.081855E-15
     7777.821  1.080129E-15
     7779.576  1.078402E-15
     7781.332  1.076688E-15
     7783.087  1.074976E-15
     7784.844  1.073264E-15
     7786.601  1.071552E-15
     7788.357  1.069840E-15
     7790.115  1.068128E-15
     7791.873  1.066429E-15
     7793.631  1.064732E-15
      7795.39  1.063033E-15
     7797.149  1.061333E-15
     7798.908  1.059634E-15
     7800.668  1.057940E-15
     7802.428  1.056255E-15
     7804.189  1.054570E-15
      7805.95  1.052884E-15
     7807.711  1.051198E-15
     7809.474  1.049512E-15
     7811.236  1.047835E-15
     7812.999  1.046163E-15
     7814.766  1.044487E-15
     7816.529  1.042813E-15
     7818.293  1.041140E-15
     7820.057  1.039467E-15
     7821.822  1.037808E-15
     7823.587  1.036149E-15
     7825.353  1.034490E-15
     7827.118  1.032830E-15
     7828.884  1.031170E-15
     7830.651  1.029516E-15
     7832.418  1.027869E-15
     7834.186  1.026223E-15
     7835.954  1.024576E-15
     7837.722  1.022929E-15
      7839.49  1.021282E-15
     7841.259  1.019645E-15
     7843.029  1.018011E-15
     7844.798  1.016378E-15
     7846.569  1.014744E-15
     7848.339  1.013109E-15
      7850.11  1.011476E-15
     7851.882  1.009855E-15
     7853.654  1.008235E-15
     7855.426  1.006614E-15
     7857.199  1.004992E-15
     7858.972  1.003371E-15
     7860.745  1.001755E-15
     7862.519  1.000147E-15
     7864.293  9.985388E-16
     7866.067  9.969305E-16
     7867.843  9.953211E-16
     7869.618  9.937119E-16
     7871.398  9.921097E-16
     7873.174  9.905145E-16
     7874.951  9.889185E-16
     7876.728  9.873224E-16
     7878.505  9.857262E-16
     7880.283  9.841317E-16
     7882.062  9.825487E-16
      7883.84  9.809653E-16
     7885.619  9.793818E-16
     7887.399  9.777978E-16
     7889.179  9.762137E-16
     7890.959  9.746367E-16
     7892.744  9.730623E-16
     7894.525  9.714910E-16
     7896.306  9.699199E-16
     7898.084  9.683519E-16
     7899.866  9.667801E-16
     7901.648  9.653073E-16
     7903.432  9.638416E-16
      7905.22  9.623720E-16
     7907.003  9.609064E-16
     7908.788  9.594403E-16
     7910.572  9.579776E-16
     7912.357  9.565224E-16
     7914.139  9.550706E-16
     7915.929  9.536115E-16
     7917.715  9.521560E-16
     7919.501  9.507000E-16
     7921.289  9.492524E-16
     7923.076  9.478076E-16
     7924.864  9.463627E-16
     7926.657  9.449142E-16
     7928.445  9.434688E-16
     7930.234  9.420249E-16
     7932.024  9.405911E-16
     7933.814  9.391571E-16
     7935.604  9.377228E-16
     7937.395  9.362884E-16
     7939.186  9.348540E-16
     7940.978  9.334261E-16
      7942.77  9.320036E-16
     7944.562  9.305809E-16
     7946.354  9.291583E-16
     7948.148  9.277350E-16
     7949.941  9.263119E-16
     7951.735  9.249004E-16
      7953.53  9.234891E-16
     7955.324  9.220778E-16
      7957.12  9.206659E-16
     7958.915  9.192540E-16
     7960.711  9.178463E-16
     7962.507  9.164454E-16
     7964.304  9.150441E-16
     7966.102  9.136427E-16
     7967.899  9.122410E-16
     7969.697  9.108391E-16
     7971.496  9.094479E-16
     7973.294  9.080593E-16
     7975.093  9.066706E-16
     7976.893  9.052811E-16
     7978.693  9.038916E-16
     7980.494  9.025087E-16
     7982.294  9.011435E-16
       7984.1  8.997748E-16
     7985.902  8.984090E-16
     7987.704  8.970433E-16
     7989.506  8.956769E-16
     7991.309  8.943381E-16
     7993.112  8.930095E-16
     7994.916  8.916805E-16
      7996.72  8.903511E-16
     7998.525  8.890209E-16
      8000.33  8.876987E-16
     8002.135  8.864094E-16
     8003.941  8.851194E-16
     8005.747  8.838296E-16
     8007.553  8.825388E-16
      8009.36  8.812476E-16
     8011.167  8.799764E-16
     8012.976  8.787153E-16
     8014.784  8.774540E-16
     8016.592  8.761923E-16
     8018.401  8.749298E-16
      8020.21  8.736699E-16
     8022.021  8.724278E-16
     8023.831  8.711857E-16
     8025.641  8.699429E-16
     8027.452  8.686994E-16
     8029.264  8.674558E-16
     8031.076  8.662207E-16
     8032.888  8.649921E-16
     8034.701  8.637625E-16
     8036.514  8.625326E-16
     8038.327  8.613023E-16
     8040.141  8.600722E-16
     8041.959  8.588512E-16
     8043.779  8.576293E-16
     8045.589  8.564130E-16
     8047.405  8.551929E-16
     8049.221  8.539725E-16
     8051.037  8.527585E-16
     8052.854  8.515484E-16
     8054.676  8.503346E-16
     8056.493  8.491237E-16
     8058.312  8.479117E-16
      8060.13  8.467005E-16
     8061.944  8.455018E-16
     8063.763  8.442994E-16
     8065.587  8.430934E-16
     8067.407  8.418901E-16
     8069.228  8.406859E-16
     8071.049  8.394878E-16
      8072.87  8.382938E-16
     8074.692  8.370992E-16
     8076.514  8.359044E-16
     8078.336  8.347087E-16
     8080.159  8.335137E-16
     8081.982  8.323280E-16
     8083.806  8.311418E-16
      8085.63  8.299550E-16
     8087.455  8.287677E-16
      8089.28  8.275797E-16
     8091.105  8.263981E-16
     8092.931  8.252200E-16
     8094.757  8.240415E-16
     8096.584  8.228623E-16
     8098.416  8.216797E-16
     8100.243  8.205119E-16
     8102.071  8.194237E-16
     8103.899  8.183349E-16
     8105.728  8.172459E-16
     8107.557  8.161562E-16
     8109.387  8.150662E-16
     8111.216  8.139817E-16
     8113.047  8.128995E-16
     8114.877  8.118169E-16
     8116.708  8.107339E-16
      8118.54  8.096505E-16
     8120.372  8.085684E-16
     8122.205  8.074931E-16
     8124.038  8.064175E-16
     8125.871  8.053416E-16
     8127.705  8.042647E-16
     8129.539  8.031878E-16
     8131.373  8.021171E-16
     8133.208  8.010479E-16
     8135.043  7.999788E-16
     8136.879  7.989088E-16
     8138.715  7.978385E-16
     8140.552  7.967701E-16
     8142.389  7.957074E-16
     8144.226  7.946443E-16
     8146.063  7.935809E-16
     8147.902  7.925169E-16
     8149.741  7.914523E-16
      8151.58  7.903954E-16
     8153.419  7.893390E-16
     8155.259  7.882824E-16
     8157.104  7.872229E-16
     8158.944  7.861651E-16
     8160.786  7.851106E-16
     8162.627  7.840611E-16
     8164.469  7.830109E-16
     8166.311  7.819604E-16
     8168.154  7.809093E-16
     8169.997  7.798578E-16
     8171.841  7.788143E-16
     8173.685  7.777703E-16
     8175.529  7.767261E-16
     8177.374  7.756813E-16
     8179.219  7.746362E-16
     8181.065  7.735957E-16
     8182.911  7.725584E-16
     8184.758  7.715205E-16
     8186.604  7.704828E-16
     8188.452  7.694441E-16
       8190.3  7.684065E-16
     8192.148  7.673754E-16
     8193.997  7.663442E-16
     8195.846  7.653127E-16
     8197.695  7.642806E-16
     8199.545  7.632482E-16
     8201.396  7.622213E-16
     8203.246  7.611962E-16
     8205.097  7.601710E-16
     8206.948  7.591450E-16
     8208.805  7.581161E-16
     8210.652  7.570950E-16
     8212.506  7.560761E-16
     8214.358  7.550575E-16
     8216.217  7.540355E-16
     8218.071  7.530155E-16
      8219.93  7.519930E-16
     8221.785  7.509802E-16
      8223.64  7.499679E-16
     8225.496  7.489546E-16
     8227.348  7.479435E-16
     8229.204  7.469296E-16
     8231.065  7.459176E-16
     8232.923  7.449110E-16
      8234.78  7.439040E-16
     8236.639  7.428964E-16
     8238.497  7.418885E-16
     8240.356  7.408818E-16
     8242.216  7.398820E-16
     8244.076  7.388815E-16
     8245.937  7.378808E-16
     8247.797  7.368799E-16
     8249.658  7.358781E-16
      8251.52  7.348828E-16
     8253.382  7.338883E-16
     8255.244  7.328935E-16
     8257.107  7.318980E-16
     8258.971  7.309022E-16
     8260.834  7.299100E-16
     8262.698  7.289215E-16
     8264.563  7.279325E-16
     8266.428  7.269432E-16
     8268.293  7.259535E-16
     8270.159  7.249637E-16
     8272.025  7.239815E-16
     8273.892  7.229992E-16
     8275.764  7.220135E-16
     8277.631  7.210303E-16
     8279.499  7.200463E-16
     8281.367  7.190681E-16
     8283.235  7.180919E-16
     8285.104  7.171150E-16
     8286.975  7.161374E-16
     8288.845  7.151593E-16
     8290.715  7.141845E-16
     8292.586  7.132137E-16
     8294.457  7.122426E-16
     8296.329  7.112709E-16
     8298.201  7.102989E-16
     8300.073  7.093271E-16
     8301.946  7.083625E-16
     8303.819  7.073976E-16
     8305.693  7.064321E-16
     8307.567  7.054664E-16
     8309.442  7.044999E-16
     8311.317  7.035388E-16
     8313.193  7.025795E-16
     8315.068  7.016205E-16
     8316.945  7.006601E-16
     8318.822  6.996999E-16
     8320.699  6.987420E-16
     8322.577  6.977885E-16
     8324.455  6.968348E-16
     8326.333  6.958808E-16
     8328.212  6.949263E-16
