WAVELENGTH       R          %15.7g  angstroms
THROUGHPUT       R          %15.7g  ""
GRFTABLE t mtab$o4g13576m_tmg.fits
CMPTABLE t mtab$o9k1612hm_tmc.fits
EXPR     t stis,fuvmama,25mama
APERAREA r 45238.93
ZEROPT   r -21.1
URESP    r 2.341392E-17
PIVWV    r 1369.428
BANDW    r 135.2006
TPEAK    r 0.04285724
EQUVW    r 13.62213
RECTW    r 317.849
EMFLX    r 9.694944E-15
     6236.826  4.170683E-15
     6238.175  4.166372E-15
     6239.524  4.162061E-15
     6240.874  4.157769E-15
     6242.224  4.153487E-15
     6243.574  4.149206E-15
     6244.925  4.144922E-15
     6246.276  4.140637E-15
      6247.63  4.136341E-15
     6248.979  4.132066E-15
      6250.33  4.127787E-15
     6251.682  4.123528E-15
     6253.035  4.119266E-15
     6254.391  4.114995E-15
     6255.747  4.110722E-15
     6257.101  4.106459E-15
     6258.454  4.102195E-15
     6259.808  4.097932E-15
     6261.159  4.093700E-15
     6262.513  4.089463E-15
     6263.868  4.085224E-15
     6265.226  4.080974E-15
     6266.582  4.076734E-15
     6267.937  4.072492E-15
     6269.293  4.068250E-15
     6270.649  4.064023E-15
     6272.005  4.059811E-15
     6273.362  4.055597E-15
     6274.719  4.051383E-15
     6276.077  4.047167E-15
     6277.435  4.042951E-15
     6278.792  4.038734E-15
      6280.15  4.034520E-15
     6281.509  4.030332E-15
     6282.868  4.026143E-15
     6284.227  4.021954E-15
     6285.586  4.017764E-15
     6286.946  4.013573E-15
     6288.306  4.009382E-15
     6289.667  4.005188E-15
     6291.027  4.001018E-15
     6292.388  3.996853E-15
     6293.749  3.992687E-15
      6295.11  3.988522E-15
     6296.472  3.984355E-15
     6297.834  3.980187E-15
     6299.197  3.976018E-15
      6300.56  3.971811E-15
     6301.922  3.967551E-15
     6303.286  3.963289E-15
     6304.649  3.959028E-15
     6306.013  3.954763E-15
     6307.377  3.950500E-15
     6308.742  3.946234E-15
     6310.106  3.941970E-15
     6311.471  3.937733E-15
     6312.836  3.933496E-15
     6314.202  3.929257E-15
     6315.568  3.925019E-15
     6316.934  3.920778E-15
     6318.301  3.916536E-15
     6319.667  3.912295E-15
     6321.035  3.908075E-15
     6322.402  3.903863E-15
      6323.77  3.899649E-15
     6325.138  3.895434E-15
     6326.506  3.891220E-15
     6327.875  3.887003E-15
     6329.247  3.882777E-15
     6330.616  3.878573E-15
     6331.985  3.874386E-15
     6333.355  3.870198E-15
     6334.725  3.866009E-15
     6336.095  3.861820E-15
     6337.466  3.857629E-15
     6338.837  3.853437E-15
     6340.208  3.849250E-15
      6341.58  3.845087E-15
     6342.952  3.840923E-15
     6344.324  3.836759E-15
     6345.696  3.832593E-15
     6347.069  3.828428E-15
     6348.442  3.824262E-15
     6349.815  3.820096E-15
     6351.188  3.815952E-15
     6352.563  3.811813E-15
     6353.937  3.807670E-15
     6355.311  3.803530E-15
     6356.686  3.799388E-15
     6358.061  3.795245E-15
     6359.437  3.791101E-15
     6360.812  3.786973E-15
     6362.188  3.782856E-15
     6363.564  3.778738E-15
     6364.941  3.774620E-15
     6366.318  3.770501E-15
     6367.695  3.766381E-15
     6369.073  3.762259E-15
     6370.454  3.758137E-15
     6371.832  3.754042E-15
     6373.207  3.749959E-15
     6374.585  3.745863E-15
     6375.964  3.741766E-15
     6377.344  3.737670E-15
     6378.727  3.733562E-15
     6380.106  3.729465E-15
     6381.487  3.725394E-15
     6382.867  3.721322E-15
     6384.248  3.717249E-15
     6385.625  3.713187E-15
      6387.01  3.709102E-15
     6388.392  3.705027E-15
     6389.774  3.700952E-15
     6391.156  3.696899E-15
     6392.539  3.692851E-15
     6393.921  3.688801E-15
     6395.305  3.684750E-15
     6396.688  3.680700E-15
     6398.072  3.676648E-15
     6399.456  3.672594E-15
      6400.84  3.668559E-15
     6402.225  3.664534E-15
      6403.61  3.660507E-15
     6404.999  3.656470E-15
     6406.384  3.652443E-15
      6407.77  3.648414E-15
     6409.156  3.644386E-15
     6410.542  3.640366E-15
     6411.929  3.636364E-15
     6413.316  3.632360E-15
     6414.704  3.628357E-15
     6416.091  3.624352E-15
     6417.479  3.620347E-15
     6418.867  3.616341E-15
     6420.256  3.612339E-15
     6421.645  3.608358E-15
     6423.034  3.604376E-15
     6424.423  3.600393E-15
     6425.813  3.596410E-15
     6427.203  3.592426E-15
     6428.593  3.588442E-15
     6429.984  3.584457E-15
     6431.375  3.580497E-15
     6432.766  3.576539E-15
     6434.158  3.572577E-15
      6435.55  3.568616E-15
     6436.942  3.564655E-15
     6438.334  3.560694E-15
     6439.727  3.556730E-15
      6441.12  3.552788E-15
     6442.513  3.548852E-15
     6443.907  3.544913E-15
     6445.301  3.540976E-15
     6446.695  3.537036E-15
      6448.09  3.533096E-15
     6449.485  3.529156E-15
      6450.88  3.525231E-15
     6452.275  3.521315E-15
     6453.671  3.517399E-15
     6455.067  3.513482E-15
     6456.463  3.509564E-15
      6457.86  3.505645E-15
     6459.257  3.501726E-15
     6460.654  3.497819E-15
     6462.052  3.493924E-15
      6463.45  3.490028E-15
     6464.848  3.486131E-15
     6466.247  3.482234E-15
     6467.646  3.478336E-15
     6469.044  3.474439E-15
     6470.444  3.470547E-15
     6471.843  3.466673E-15
     6473.244  3.462797E-15
     6474.644  3.458922E-15
     6476.044  3.455045E-15
     6477.445  3.451168E-15
     6478.847  3.447290E-15
     6480.248  3.443416E-15
     6481.653  3.439552E-15
     6483.056  3.435695E-15
     6484.458  3.431839E-15
     6485.861  3.427983E-15
     6487.264  3.424125E-15
     6488.667  3.420268E-15
     6490.071  3.416410E-15
     6491.475  3.412576E-15
     6492.879  3.408742E-15
     6494.283  3.404907E-15
     6495.692  3.401062E-15
     6497.097  3.397227E-15
     6498.499  3.393398E-15
     6499.905  3.389561E-15
     6501.311  3.385697E-15
     6502.717  3.381829E-15
     6504.127  3.377950E-15
     6505.534  3.374082E-15
     6506.941  3.370213E-15
     6508.349  3.366343E-15
     6509.757  3.362473E-15
     6511.162  3.358631E-15
     6512.574  3.354773E-15
     6513.982  3.350925E-15
     6515.392  3.347075E-15
     6516.801  3.343225E-15
     6518.211  3.339375E-15
     6519.621  3.335525E-15
     6521.031  3.331691E-15
     6522.442  3.327863E-15
     6523.853  3.324036E-15
     6525.264  3.320206E-15
     6526.675  3.316378E-15
     6528.087  3.312548E-15
       6529.5  3.308718E-15
     6530.912  3.304903E-15
     6532.325  3.301098E-15
     6533.738  3.297292E-15
     6535.151  3.293485E-15
     6536.565  3.289678E-15
     6537.979  3.285870E-15
     6539.393  3.282063E-15
     6540.808  3.278270E-15
     6542.223  3.274486E-15
     6543.638  3.270702E-15
     6545.054  3.266918E-15
     6546.469  3.263134E-15
     6547.885  3.259349E-15
     6549.302  3.255563E-15
     6550.719  3.251790E-15
     6552.136  3.248030E-15
     6553.553  3.244269E-15
     6554.971  3.240509E-15
     6556.389  3.236747E-15
     6557.807  3.232984E-15
     6559.229  3.229213E-15
     6560.648  3.225461E-15
     6562.067  3.221722E-15
     6563.487  3.217982E-15
     6564.907  3.214242E-15
     6566.327  3.210502E-15
     6567.747  3.206761E-15
     6569.168  3.203020E-15
     6570.589  3.199288E-15
      6572.01  3.195570E-15
     6573.432  3.191851E-15
     6574.854  3.188131E-15
     6576.276  3.184411E-15
     6577.699  3.180692E-15
     6579.122  3.176971E-15
     6580.545  3.173259E-15
     6581.968  3.169563E-15
     6583.392  3.165865E-15
     6584.816  3.162167E-15
     6586.241  3.158469E-15
     6587.666  3.154770E-15
     6589.091  3.151070E-15
     6590.516  3.147379E-15
     6591.942  3.143702E-15
     6593.368  3.140025E-15
     6594.794  3.136347E-15
     6596.221  3.132669E-15
     6597.647  3.128990E-15
     6599.075  3.125311E-15
     6600.502  3.121641E-15
      6601.93  3.117983E-15
     6603.358  3.114327E-15
     6604.787  3.110669E-15
     6606.215  3.107012E-15
     6607.645  3.103353E-15
     6609.074  3.099695E-15
     6610.503  3.096044E-15
     6611.934  3.092410E-15
     6613.364  3.088776E-15
     6614.794  3.085140E-15
     6616.225  3.081505E-15
     6617.657  3.077868E-15
     6619.088  3.074232E-15
      6620.52  3.070605E-15
     6621.956  3.066986E-15
     6623.388  3.063374E-15
     6624.821  3.059764E-15
      6626.25  3.056161E-15
     6627.684  3.052549E-15
     6629.118  3.048935E-15
     6630.552  3.045332E-15
     6631.989  3.041737E-15
     6633.424  3.038148E-15
     6634.859  3.034562E-15
     6636.294  3.030973E-15
     6637.733  3.027376E-15
     6639.166  3.023794E-15
     6640.605  3.020206E-15
     6642.042  3.016640E-15
     6643.479  3.013072E-15
     6644.916  3.009505E-15
     6646.354  3.005937E-15
     6647.791  3.002369E-15
     6649.229  2.998800E-15
     6650.667  2.995243E-15
     6652.106  2.991696E-15
     6653.545  2.988149E-15
     6654.985  2.984602E-15
     6656.424  2.981055E-15
     6657.864  2.977507E-15
     6659.304  2.973960E-15
     6660.745  2.970422E-15
     6662.186  2.966897E-15
     6663.627  2.963371E-15
     6665.068  2.959845E-15
      6666.51  2.956318E-15
     6667.953  2.952789E-15
     6669.395  2.949263E-15
     6670.837  2.945749E-15
     6672.281  2.942245E-15
     6673.724  2.938740E-15
     6675.167  2.935237E-15
     6676.612  2.931730E-15
     6678.056  2.928226E-15
       6679.5  2.924719E-15
     6680.945  2.921229E-15
     6682.391  2.917748E-15
     6683.836  2.914266E-15
     6685.282  2.910782E-15
     6686.728  2.907300E-15
     6688.175  2.903816E-15
     6689.622  2.900332E-15
     6691.068  2.896868E-15
     6692.516  2.893408E-15
     6693.964  2.889949E-15
     6695.412  2.886490E-15
      6696.86  2.883029E-15
     6698.309  2.879569E-15
     6699.758  2.876108E-15
     6701.207  2.872667E-15
     6702.657  2.869229E-15
     6704.106  2.865791E-15
     6705.557  2.862353E-15
     6707.007  2.858913E-15
     6708.458  2.855473E-15
      6709.91  2.852034E-15
     6711.361  2.848618E-15
     6712.813  2.845202E-15
     6714.265  2.841786E-15
     6715.717  2.838371E-15
     6717.174  2.834946E-15
     6718.627  2.831529E-15
      6720.08  2.828114E-15
     6721.534  2.824720E-15
     6722.988  2.821326E-15
     6724.442  2.817931E-15
     6725.897  2.814536E-15
     6727.352  2.811141E-15
     6728.807  2.807746E-15
     6730.263  2.804355E-15
     6731.719  2.800981E-15
     6733.175  2.797608E-15
     6734.631  2.794235E-15
     6736.088  2.790860E-15
     6737.545  2.787486E-15
     6739.003  2.784112E-15
      6740.46  2.780745E-15
     6741.919  2.777392E-15
     6743.381  2.774033E-15
     6744.836  2.770689E-15
     6746.295  2.767336E-15
     6747.754  2.763983E-15
     6749.214  2.760631E-15
     6750.674  2.757289E-15
     6752.138  2.753950E-15
     6753.599  2.750621E-15
      6755.06  2.747292E-15
     6756.521  2.743961E-15
     6757.979  2.740640E-15
      6759.44  2.737309E-15
     6760.903  2.733992E-15
     6762.369  2.730675E-15
     6763.832  2.727367E-15
     6765.295  2.724059E-15
     6766.758  2.720750E-15
     6768.222  2.717440E-15
     6769.687  2.714130E-15
     6771.151  2.710839E-15
     6772.616  2.707551E-15
     6774.081  2.704264E-15
     6775.546  2.700977E-15
     6777.012  2.697688E-15
     6778.478  2.694400E-15
     6779.944  2.691111E-15
     6781.411  2.687845E-15
     6782.877  2.684578E-15
     6784.345  2.681312E-15
     6785.813  2.678045E-15
      6787.28  2.674778E-15
     6788.749  2.671510E-15
     6790.217  2.668246E-15
     6791.686  2.665001E-15
     6793.155  2.661756E-15
     6794.625  2.658510E-15
     6796.095  2.655264E-15
     6797.568  2.652011E-15
     6799.039  2.648764E-15
      6800.51  2.645526E-15
     6801.981  2.642303E-15
     6803.452  2.639081E-15
     6804.924  2.635859E-15
     6806.396  2.632635E-15
     6807.868  2.629412E-15
     6809.341  2.626188E-15
     6810.814  2.622977E-15
     6812.288  2.619775E-15
     6813.761  2.616575E-15
     6815.235  2.613374E-15
     6816.709  2.610172E-15
     6818.184  2.606970E-15
     6819.659  2.603769E-15
     6821.134  2.600585E-15
     6822.609  2.597407E-15
     6824.085  2.594227E-15
     6825.562  2.591048E-15
     6827.038  2.587869E-15
     6828.515  2.584688E-15
     6829.992  2.581508E-15
      6831.47  2.578351E-15
     6832.947  2.575194E-15
     6834.425  2.572037E-15
     6835.904  2.568879E-15
     6837.383  2.565720E-15
     6838.862  2.562562E-15
     6840.341  2.559408E-15
     6841.821  2.556273E-15
     6843.301  2.553138E-15
     6844.781  2.550001E-15
     6846.262  2.546865E-15
     6847.743  2.543728E-15
     6849.224  2.540591E-15
     6850.706  2.537464E-15
     6852.188  2.534350E-15
      6853.67  2.531236E-15
     6855.153  2.528121E-15
     6856.636  2.525006E-15
     6858.119  2.521891E-15
     6859.603  2.518774E-15
     6861.086  2.515674E-15
      6862.57  2.512581E-15
     6864.055  2.509485E-15
      6865.54  2.506390E-15
     6867.025  2.503296E-15
      6868.51  2.500200E-15
     6869.996  2.497104E-15
     6871.482  2.494031E-15
     6872.969  2.490957E-15
     6874.456  2.487883E-15
     6875.946  2.484801E-15
      6877.43  2.481733E-15
     6878.921  2.478651E-15
      6880.41  2.475581E-15
     6881.898  2.472527E-15
     6883.387  2.469473E-15
     6884.879  2.466411E-15
     6886.369  2.463355E-15
     6887.858  2.460301E-15
     6889.349  2.457245E-15
     6890.835  2.454211E-15
     6892.326  2.451178E-15
      6893.82  2.448138E-15
     6895.312  2.445104E-15
     6896.803  2.442071E-15
     6898.295  2.439037E-15
     6899.788  2.436003E-15
      6901.28  2.432960E-15
     6902.773  2.429917E-15
     6904.266  2.426873E-15
      6905.76  2.423828E-15
     6907.253  2.420784E-15
     6908.748  2.417740E-15
     6910.242  2.414698E-15
     6911.737  2.411677E-15
     6913.232  2.408657E-15
     6914.728  2.405637E-15
     6916.224  2.402615E-15
      6917.72  2.399594E-15
     6919.216  2.396572E-15
     6920.713  2.393562E-15
      6922.21  2.390564E-15
     6923.708  2.387565E-15
     6925.205  2.384566E-15
     6926.703  2.381567E-15
     6928.202  2.378567E-15
       6929.7  2.375568E-15
     6931.199  2.372585E-15
     6932.699  2.369607E-15
     6934.198  2.366629E-15
     6935.698  2.363650E-15
     6937.199  2.360670E-15
     6938.699  2.357691E-15
       6940.2  2.354714E-15
     6941.702  2.351755E-15
     6943.204  2.348796E-15
     6944.706  2.345837E-15
     6946.208  2.342878E-15
      6947.71  2.339917E-15
     6949.213  2.336957E-15
     6950.716  2.334008E-15
      6952.22  2.331069E-15
     6953.724  2.328130E-15
     6955.228  2.325192E-15
     6956.733  2.322252E-15
     6958.238  2.319312E-15
     6959.743  2.316373E-15
     6961.252  2.313445E-15
     6962.758  2.310528E-15
     6964.264  2.307613E-15
     6965.771  2.304695E-15
     6967.278  2.301778E-15
     6968.785  2.298861E-15
     6970.292  2.295947E-15
       6971.8  2.293054E-15
     6973.308  2.290160E-15
     6974.817  2.287265E-15
     6976.326  2.284370E-15
     6977.834  2.281476E-15
     6979.344  2.278580E-15
     6980.854  2.275697E-15
     6982.364  2.272824E-15
     6983.875  2.269950E-15
     6985.385  2.267076E-15
     6986.896  2.264202E-15
     6988.408  2.261327E-15
     6989.919  2.258453E-15
     6991.432  2.255598E-15
     6992.944  2.252745E-15
     6994.457  2.249891E-15
      6995.97  2.247037E-15
     6997.483  2.244182E-15
     6998.997  2.241328E-15
     7000.511  2.238480E-15
     7002.025  2.235648E-15
      7003.54  2.232814E-15
     7005.055  2.229982E-15
      7006.57  2.227148E-15
     7008.086  2.224314E-15
     7009.602  2.221480E-15
     7011.122  2.218655E-15
     7012.639  2.215843E-15
     7014.152  2.213036E-15
     7015.669  2.210224E-15
     7017.187  2.207411E-15
     7018.705  2.204597E-15
     7020.227  2.201779E-15
     7021.746  2.198988E-15
     7023.265  2.196198E-15
     7024.784  2.193407E-15
     7026.303  2.190616E-15
     7027.819  2.187831E-15
     7029.344  2.185032E-15
     7030.864  2.182253E-15
     7032.385  2.179483E-15
     7033.906  2.176713E-15
     7035.428  2.173942E-15
      7036.95  2.171172E-15
     7038.472  2.168400E-15
     7039.995  2.165629E-15
     7041.518  2.162879E-15
     7043.041  2.160129E-15
     7044.568  2.157371E-15
     7046.092  2.154621E-15
     7047.616  2.151870E-15
     7049.141  2.149119E-15
     7050.666  2.146377E-15
     7052.191  2.143646E-15
     7053.716  2.140915E-15
     7055.242  2.138183E-15
     7056.769  2.135451E-15
     7058.295  2.132720E-15
     7059.822  2.129988E-15
     7061.349  2.127273E-15
     7062.876  2.124563E-15
     7064.404  2.121851E-15
     7065.933  2.119139E-15
     7067.461  2.116426E-15
      7068.99  2.113714E-15
     7070.519  2.111008E-15
     7072.049  2.108316E-15
     7073.579  2.105624E-15
     7075.109  2.102931E-15
     7076.639  2.100239E-15
      7078.17  2.097547E-15
     7079.701  2.094854E-15
     7081.232  2.092178E-15
     7082.765  2.089505E-15
     7084.296  2.086834E-15
     7085.829  2.084161E-15
     7087.362  2.081488E-15
     7088.895  2.078815E-15
     7090.429  2.076148E-15
     7091.962  2.073496E-15
     7093.497  2.070843E-15
     7095.031  2.068190E-15
     7096.566  2.065536E-15
     7098.101  2.062882E-15
     7099.636  2.060229E-15
     7101.172  2.057595E-15
     7102.708  2.054969E-15
     7104.245  2.052342E-15
     7105.782  2.049714E-15
     7107.319  2.047086E-15
     7108.856  2.044459E-15
     7110.394  2.041836E-15
     7111.932  2.039228E-15
     7113.471  2.036620E-15
     7115.009  2.034013E-15
     7116.548  2.031404E-15
     7118.088  2.028796E-15
     7119.628  2.026186E-15
     7121.168  2.023592E-15
     7122.708  2.021002E-15
     7124.249  2.018412E-15
      7125.79  2.015822E-15
     7127.332  2.013232E-15
     7128.877  2.010633E-15
     7130.419  2.008048E-15
     7131.962  2.005478E-15
     7133.505  2.002906E-15
     7135.048  2.000335E-15
     7136.591  1.997763E-15
     7138.135  1.995191E-15
     7139.679  1.992619E-15
     7141.224  1.990063E-15
     7142.769  1.987511E-15
     7144.313  1.984959E-15
     7145.859  1.982405E-15
     7147.409  1.979846E-15
     7148.955  1.977293E-15
     7150.501  1.974746E-15
     7152.044  1.972219E-15
     7153.591  1.969686E-15
     7155.139  1.967152E-15
     7156.687  1.964619E-15
     7158.239  1.962078E-15
     7159.787  1.959544E-15
     7161.336  1.957027E-15
     7162.885  1.954512E-15
     7164.435  1.951998E-15
      7165.98  1.949490E-15
     7167.535  1.946968E-15
     7169.085  1.944452E-15
     7170.636  1.941944E-15
     7172.187  1.939448E-15
     7173.739  1.936950E-15
     7175.291  1.934453E-15
     7176.843  1.931955E-15
     7178.395  1.929458E-15
     7179.948  1.926959E-15
     7181.501  1.924480E-15
     7183.055  1.922001E-15
     7184.608  1.919521E-15
     7186.163  1.917041E-15
     7187.717  1.914561E-15
     7189.272  1.912081E-15
     7190.827  1.909610E-15
     7192.383  1.907148E-15
     7193.938  1.904687E-15
     7195.495  1.902224E-15
     7197.051  1.899762E-15
     7198.608  1.897299E-15
     7200.166  1.894839E-15
     7201.723  1.892395E-15
     7203.281  1.889952E-15
     7204.839  1.887508E-15
     7206.398  1.885064E-15
     7207.957  1.882620E-15
     7209.516  1.880175E-15
     7211.076  1.877743E-15
     7212.635  1.875318E-15
       7214.2  1.872886E-15
      7215.76  1.870460E-15
     7217.321  1.868033E-15
     7218.882  1.865607E-15
     7220.444  1.863186E-15
     7222.006  1.860778E-15
     7223.568  1.858370E-15
     7225.131  1.855962E-15
     7226.694  1.853553E-15
     7228.257  1.851144E-15
     7229.821  1.848735E-15
     7231.385  1.846341E-15
     7232.949  1.843950E-15
     7234.514  1.841557E-15
     7236.079  1.839165E-15
     7237.644  1.836772E-15
     7239.209  1.834379E-15
     7240.775  1.831996E-15
     7242.342  1.829622E-15
     7243.909  1.827248E-15
     7245.476  1.824874E-15
     7247.043  1.822499E-15
      7248.61  1.820125E-15
     7250.179  1.817751E-15
     7251.747  1.815394E-15
     7253.315  1.813037E-15
     7254.885  1.810679E-15
     7256.454  1.808322E-15
     7258.024  1.805963E-15
     7259.594  1.803605E-15
     7261.164  1.801261E-15
     7262.735  1.798921E-15
     7264.306  1.796580E-15
     7265.877  1.794240E-15
     7267.449  1.791899E-15
     7269.021  1.789558E-15
     7270.594  1.787224E-15
     7272.167  1.784902E-15
      7273.74  1.782579E-15
     7275.313  1.780256E-15
     7276.887  1.777933E-15
     7278.461  1.775609E-15
     7280.036  1.773286E-15
      7281.61  1.770979E-15
     7283.186  1.768672E-15
     7284.761  1.766364E-15
     7286.337  1.764057E-15
     7287.917  1.761743E-15
     7289.494  1.759435E-15
      7291.07  1.757139E-15
     7292.644  1.754854E-15
     7294.221  1.752563E-15
     7295.799  1.750271E-15
     7297.377  1.747980E-15
      7298.96  1.745683E-15
     7300.543  1.743391E-15
     7302.122  1.741117E-15
     7303.702  1.738842E-15
     7305.282  1.736567E-15
     7306.858  1.734298E-15
     7308.443  1.732016E-15
     7310.023  1.729741E-15
     7311.605  1.727484E-15
     7313.187  1.725227E-15
     7314.769  1.722969E-15
     7316.351  1.720711E-15
     7317.934  1.718453E-15
     7319.517  1.716195E-15
       7321.1  1.713949E-15
     7322.684  1.711709E-15
     7324.268  1.709468E-15
     7325.852  1.707226E-15
     7327.437  1.704985E-15
     7329.022  1.702743E-15
     7330.607  1.700507E-15
     7332.193  1.698283E-15
     7333.779  1.696059E-15
     7335.366  1.693834E-15
     7336.953  1.691609E-15
      7338.54  1.689384E-15
     7340.127  1.687160E-15
     7341.715  1.684952E-15
     7343.303  1.682743E-15
     7344.892  1.680535E-15
      7346.48  1.678325E-15
      7348.07  1.676116E-15
     7349.659  1.673907E-15
     7351.249  1.671711E-15
     7352.839  1.669517E-15
      7354.43  1.667324E-15
     7356.021  1.665131E-15
     7357.612  1.662936E-15
     7359.204  1.660743E-15
     7360.796  1.658557E-15
     7362.388  1.656380E-15
      7363.98  1.654203E-15
     7365.574  1.652025E-15
     7367.167  1.649847E-15
     7368.761  1.647669E-15
     7370.354  1.645495E-15
     7371.949  1.643333E-15
     7373.543  1.641172E-15
     7375.139  1.639009E-15
     7376.734  1.636846E-15
      7378.33  1.634684E-15
     7379.926  1.632522E-15
     7381.522  1.630375E-15
     7383.119  1.628229E-15
     7384.716  1.626083E-15
     7386.314  1.623937E-15
     7387.916  1.621785E-15
     7389.514  1.619639E-15
     7391.112  1.617504E-15
     7392.711  1.615373E-15
     7394.311  1.613243E-15
      7395.91  1.611113E-15
      7397.51  1.608982E-15
      7399.11  1.606851E-15
      7400.71  1.604728E-15
     7402.312  1.602614E-15
     7403.913  1.600499E-15
     7405.515  1.598385E-15
     7407.116  1.596271E-15
     7408.719  1.594155E-15
     7410.321  1.592043E-15
     7411.924  1.589945E-15
     7413.528  1.587846E-15
     7415.131  1.585747E-15
     7416.735  1.583648E-15
      7418.34  1.581548E-15
     7419.945  1.579448E-15
     7421.554  1.577360E-15
     7423.155  1.575282E-15
     7424.761  1.573198E-15
     7426.367  1.571115E-15
     7427.974  1.569031E-15
     7429.581  1.566947E-15
     7431.192  1.564869E-15
     7432.799  1.562801E-15
     7434.407  1.560732E-15
     7436.015  1.558664E-15
      7437.62  1.556600E-15
     7439.229  1.554531E-15
     7440.842  1.552464E-15
     7442.452  1.550411E-15
     7444.062  1.548358E-15
     7445.672  1.546304E-15
     7447.283  1.544249E-15
     7448.894  1.542195E-15
     7450.505  1.540146E-15
     7452.117  1.538107E-15
     7453.729  1.536068E-15
     7455.341  1.534029E-15
     7456.954  1.531990E-15
     7458.567  1.529950E-15
      7460.18  1.527912E-15
     7461.794  1.525887E-15
     7463.408  1.523861E-15
     7465.023  1.521835E-15
     7466.638  1.519810E-15
     7468.253  1.517784E-15
     7469.868  1.515758E-15
     7471.484  1.513745E-15
     7473.101  1.511733E-15
     7474.721  1.509716E-15
     7476.338  1.507703E-15
     7477.956  1.505691E-15
     7479.573  1.503678E-15
     7481.191  1.501678E-15
      7482.81  1.499683E-15
     7484.428  1.497687E-15
     7486.047  1.495691E-15
     7487.667  1.493695E-15
     7489.286  1.491698E-15
     7490.906  1.489713E-15
     7492.527  1.487736E-15
     7494.147  1.485759E-15
     7495.769  1.483781E-15
      7497.39  1.481803E-15
     7499.012  1.479825E-15
     7500.634  1.477770E-15
     7502.257  1.475594E-15
      7503.88  1.473418E-15
     7505.503  1.471243E-15
     7507.126  1.469066E-15
      7508.75  1.466889E-15
     7510.375  1.464717E-15
        7512.  1.462563E-15
     7513.625  1.460408E-15
      7515.25  1.458252E-15
     7516.875  1.456097E-15
     7518.501  1.453941E-15
     7520.128  1.451786E-15
     7521.755  1.449651E-15
     7523.382  1.447516E-15
     7525.009  1.445381E-15
     7526.637  1.443245E-15
     7528.265  1.441109E-15
     7529.894  1.438971E-15
     7531.523  1.436853E-15
     7533.152  1.434736E-15
     7534.782  1.432617E-15
     7536.412  1.430499E-15
     7538.042  1.428381E-15
     7539.672  1.426262E-15
     7541.303  1.424158E-15
     7542.935  1.422058E-15
     7544.566  1.419957E-15
     7546.198  1.417856E-15
     7547.831  1.415754E-15
     7549.464  1.413652E-15
     7551.097  1.411563E-15
      7552.73  1.409479E-15
     7554.364  1.407394E-15
     7555.998  1.405310E-15
     7557.633  1.403224E-15
     7559.268  1.401139E-15
     7560.903  1.399063E-15
     7562.539  1.396994E-15
     7564.179  1.394920E-15
     7565.815  1.392851E-15
     7567.456  1.390777E-15
     7569.088  1.388712E-15
     7570.726  1.386650E-15
     7572.363  1.384599E-15
     7574.001  1.382547E-15
      7575.64  1.380494E-15
     7577.283  1.378437E-15
     7578.922  1.376384E-15
     7580.562  1.374336E-15
     7582.201  1.372301E-15
     7583.837  1.370269E-15
     7585.478  1.368232E-15
     7587.123  1.366190E-15
     7588.764  1.364152E-15
     7590.406  1.362119E-15
     7592.048  1.360098E-15
      7593.69  1.358078E-15
     7595.333  1.356056E-15
     7596.976  1.354035E-15
     7598.619  1.352013E-15
     7600.263  1.349994E-15
     7601.907  1.347989E-15
     7603.552  1.345984E-15
     7605.196  1.343978E-15
     7606.841  1.341973E-15
     7608.487  1.339967E-15
     7610.133  1.337961E-15
     7611.779  1.335972E-15
     7613.426  1.333982E-15
     7615.073  1.331992E-15
      7616.72  1.330002E-15
     7618.368  1.328011E-15
     7620.016  1.326021E-15
     7621.664  1.324047E-15
     7623.313  1.322073E-15
     7624.962  1.320098E-15
     7626.611  1.318123E-15
     7628.261  1.316148E-15
     7629.911  1.314173E-15
     7631.562  1.312213E-15
     7633.212  1.310254E-15
     7634.864  1.308295E-15
     7636.516  1.306335E-15
     7638.167  1.304375E-15
      7639.82  1.302415E-15
     7641.472  1.300469E-15
     7643.125  1.298525E-15
     7644.779  1.296580E-15
     7646.433  1.294636E-15
     7648.086  1.292691E-15
     7649.741  1.290746E-15
     7651.396  1.288814E-15
     7653.051  1.286886E-15
      7654.71  1.284952E-15
     7656.367  1.283022E-15
     7658.022  1.281093E-15
     7659.679  1.279162E-15
     7661.336  1.277245E-15
     7662.994  1.275331E-15
     7664.651  1.273417E-15
     7666.309  1.271503E-15
     7667.968  1.269588E-15
     7669.626  1.267673E-15
     7671.286  1.265770E-15
     7672.945  1.263872E-15
     7674.605  1.261972E-15
     7676.265  1.260072E-15
     7677.925  1.258173E-15
     7679.586  1.256272E-15
     7681.248  1.254384E-15
     7682.909  1.252500E-15
     7684.571  1.250615E-15
     7686.233  1.248730E-15
     7687.896  1.246844E-15
     7689.559  1.244959E-15
     7691.223  1.243085E-15
     7692.887  1.241215E-15
     7694.551  1.239345E-15
     7696.215  1.237475E-15
      7697.88  1.235605E-15
     7699.545  1.233733E-15
     7701.211  1.231872E-15
     7702.876  1.230015E-15
     7704.543  1.228156E-15
     7706.209  1.226298E-15
     7707.876  1.224440E-15
     7709.544  1.222581E-15
     7711.212  1.220733E-15
      7712.88  1.218890E-15
