WAVELENGTH       R          %15.7g  angstroms
THROUGHPUT       R          %15.7g  ""
GRFTABLE t mtab$o4g13576m_tmg.fits
CMPTABLE t mtab$o9k1612hm_tmc.fits
EXPR     t stis,nuvmama,f25mgii
APERAREA r 45238.93
ZEROPT   r -21.1
URESP    r 2.080680E-16
PIVWV    r 2874.169
BANDW    r 249.5852
TPEAK    r 0.01245324
EQUVW    r 0.7293755
RECTW    r 58.56913
EMFLX    r 3.753901E-10
     5034.278   2.322438E-5
     5034.988   2.302874E-5
     5035.696   2.283431E-5
     5036.404   2.264013E-5
     5037.112   2.244637E-5
      5037.82   2.225303E-5
     5038.528   2.206010E-5
     5039.236   2.186758E-5
     5039.944   2.167562E-5
     5040.652   2.146992E-5
     5041.361   2.126365E-5
     5042.069   2.105781E-5
     5042.778   2.085229E-5
     5043.487   2.064735E-5
     5044.196   2.044269E-5
     5044.905   2.023849E-5
     5045.614   2.003469E-5
     5046.323   1.983135E-5
     5047.032   1.962831E-5
     5047.742   1.942572E-5
     5048.451   1.922355E-5
     5049.161   1.902183E-5
      5049.87   1.882062E-5
      5050.58   1.864769E-5
      5051.29   1.848162E-5
        5052.   1.831580E-5
      5052.71   1.815019E-5
     5053.423   1.798437E-5
     5054.133   1.781960E-5
     5054.843   1.765504E-5
     5055.554   1.749083E-5
     5056.262   1.732754E-5
     5056.972   1.716406E-5
     5057.686   1.700022E-5
     5058.396   1.683732E-5
     5059.107   1.667476E-5
     5059.816   1.651310E-5
      5060.53   1.638952E-5
     5061.241   1.628011E-5
     5061.952   1.617087E-5
     5062.664   1.606184E-5
     5063.375   1.595296E-5
     5064.087   1.584437E-5
     5064.799   1.573593E-5
     5065.511   1.562770E-5
     5066.223   1.551969E-5
     5066.935   1.541190E-5
     5067.646   1.530433E-5
     5068.359   1.519691E-5
     5069.074   1.508926E-5
     5069.784   1.498276E-5
     5070.496   1.491388E-5
     5071.209   1.486155E-5
     5071.922   1.480934E-5
     5072.635   1.475720E-5
     5073.348   1.470515E-5
     5074.061   1.465320E-5
     5074.774   1.460129E-5
     5075.487   1.454950E-5
       5076.2   1.449776E-5
     5076.914   1.444611E-5
     5077.627   1.439448E-5
     5078.341   1.434298E-5
     5079.058   1.429133E-5
     5079.771   1.424005E-5
     5080.485   1.421881E-5
     5081.199   1.421179E-5
     5081.914   1.420476E-5
     5082.628   1.419772E-5
     5083.342   1.419064E-5
     5084.057   1.418353E-5
     5084.771   1.417639E-5
     5085.483   1.416925E-5
     5086.201   1.416203E-5
     5086.916   1.415481E-5
      5087.63   1.414758E-5
     5088.345   1.414033E-5
     5089.061   1.413302E-5
     5089.776   1.412577E-5
     5090.491   1.413555E-5
     5091.207   1.415319E-5
     5091.925   1.417081E-5
     5092.641   1.418828E-5
     5093.356   1.420566E-5
     5094.072   1.422297E-5
     5094.788   1.424020E-5
     5095.501   1.425727E-5
     5096.218   1.427433E-5
     5096.934   1.429130E-5
      5097.65   1.430818E-5
     5098.367   1.432498E-5
     5099.083   1.434171E-5
       5099.8   1.435836E-5
     5100.517   1.437150E-5
     5101.234   1.438330E-5
     5101.951   1.439503E-5
     5102.668   1.440669E-5
     5103.388   1.441832E-5
     5104.105   1.442983E-5
     5104.822   1.444128E-5
      5105.54   1.445267E-5
     5106.257   1.446399E-5
     5106.975   1.447523E-5
     5107.693   1.448639E-5
     5108.411   1.449749E-5
     5109.129   1.450852E-5
     5109.847   1.451947E-5
     5110.565   1.449950E-5
      5111.28   1.447122E-5
     5112.001   1.444277E-5
      5112.72   1.441444E-5
     5113.438   1.438616E-5
     5114.157   1.435788E-5
     5114.876   1.432965E-5
     5115.595   1.430141E-5
     5116.314   1.427321E-5
     5117.033   1.424502E-5
     5117.755   1.421674E-5
     5118.475   1.418860E-5
     5119.194   1.416049E-5
     5119.914   1.413245E-5
     5120.633   1.405849E-5
      5121.35   1.397870E-5
      5122.07   1.389872E-5
      5122.79   1.381894E-5
     5123.509   1.373931E-5
     5124.229   1.365979E-5
      5124.95   1.358042E-5
     5125.673   1.350088E-5
     5126.394   1.342177E-5
     5127.114   1.334286E-5
     5127.834   1.326406E-5
     5128.555   1.318541E-5
     5129.276   1.310691E-5
     5129.997   1.302863E-5
     5130.718   1.291317E-5
     5131.439   1.279782E-5
      5132.16   1.268271E-5
     5132.881   1.256786E-5
     5133.603   1.245318E-5
     5134.325   1.233874E-5
     5135.046   1.222463E-5
     5135.768   1.211059E-5
      5136.49   1.199688E-5
     5137.211   1.188342E-5
     5137.934   1.177013E-5
     5138.656   1.165707E-5
     5139.378   1.154427E-5
       5140.1   1.143106E-5
     5140.823   1.131330E-5
     5141.545   1.119589E-5
     5142.268   1.107874E-5
     5142.991   1.096182E-5
     5143.716   1.084469E-5
     5144.439   1.072822E-5
     5145.162   1.061208E-5
     5145.885   1.049612E-5
     5146.609   1.038033E-5
     5147.329   1.026534E-5
     5148.053   1.015006E-5
     5148.779   1.003467E-5
     5149.503   9.919856E-6
     5150.227   9.811211E-6
      5150.95   9.715610E-6
     5151.674   9.620172E-6
     5152.398   9.524948E-6
     5153.123   9.429938E-6
     5153.847   9.335135E-6
     5154.571   9.240473E-6
     5155.295   9.146073E-6
      5156.02   9.051806E-6
     5156.745   8.957763E-6
      5157.47   8.863862E-6
     5158.194   8.770227E-6
     5158.919   8.676721E-6
     5159.645   8.583473E-6
      5160.37   8.505612E-6
     5161.095   8.442555E-6
      5161.82   8.379655E-6
     5162.546   8.316854E-6
     5163.271   8.254184E-6
     5163.997   8.191629E-6
     5164.723   8.129181E-6
     5165.449   8.066905E-6
     5166.175   8.004713E-6
     5166.901   7.942638E-6
     5167.627   7.880706E-6
     5168.354   7.818860E-6
      5169.08   7.757179E-6
     5169.806   7.695628E-6
     5170.536   7.654263E-6
     5171.263   7.620489E-6
     5171.989   7.586811E-6
     5172.716   7.553149E-6
     5173.443   7.519551E-6
      5174.17   7.486011E-6
     5174.897   7.452533E-6
     5175.625   7.419107E-6
     5176.353   7.385735E-6
      5177.08   7.352414E-6
     5177.808   7.319154E-6
     5178.535   7.285966E-6
     5179.263   7.252824E-6
     5179.991   7.219738E-6
     5180.719   7.214290E-6
     5181.447   7.209195E-6
     5182.175   7.204095E-6
     5182.904   7.198996E-6
     5183.635   7.193850E-6
     5184.364   7.188715E-6
     5185.092   7.183567E-6
     5185.821   7.178412E-6
     5186.547   7.173265E-6
     5187.276   7.168092E-6
     5188.005   7.162922E-6
     5188.734   7.157721E-6
     5189.463   7.152522E-6
     5190.193   7.154537E-6
     5190.922   7.176652E-6
     5191.652   7.198692E-6
     5192.382   7.220680E-6
     5193.111   7.242581E-6
     5193.841   7.264403E-6
     5194.571   7.286150E-6
     5195.304   7.307907E-6
     5196.034   7.329500E-6
     5196.765   7.351029E-6
     5197.495   7.372492E-6
     5198.226   7.393879E-6
     5198.956   7.415178E-6
     5199.687   7.436416E-6
     5200.417   7.473027E-6
     5201.148   7.521142E-6
     5201.879   7.569114E-6
     5202.611   7.616960E-6
     5203.342   7.664634E-6
     5204.073   7.712206E-6
     5204.805   7.759632E-6
     5205.536   7.806917E-6
     5206.268   7.854087E-6
        5207.   7.901081E-6
     5207.731   7.947946E-6
     5208.463   7.994677E-6
     5209.195   8.041271E-6
      5209.93   8.087906E-6
     5210.663   8.155630E-6
     5211.395   8.225421E-6
     5212.127   8.295015E-6
     5212.857   8.364118E-6
      5213.59   8.433341E-6
     5214.323   8.502373E-6
     5215.056   8.571212E-6
     5215.789   8.639835E-6
     5216.521   8.708254E-6
     5217.255   8.776519E-6
     5217.991   8.844808E-6
     5218.724   8.912685E-6
     5219.458   8.980352E-6
     5220.191   9.051845E-6
     5220.925   9.134370E-6
     5221.659   9.216697E-6
     5222.393   9.298798E-6
     5223.126   9.380666E-6
     5223.861   9.462337E-6
     5224.595   9.543733E-6
     5225.329   9.624949E-6
     5226.063   9.705926E-6
     5226.798   9.786708E-6
     5227.533   9.867208E-6
     5228.268   9.947524E-6
     5229.002   1.002759E-5
     5229.737   1.010745E-5
     5230.472   1.018252E-5
     5231.208   1.025491E-5
     5231.943   1.032706E-5
     5232.678   1.039902E-5
     5233.414   1.047076E-5
     5234.149   1.054227E-5
     5234.885   1.061364E-5
     5235.624   1.068506E-5
     5236.359   1.075599E-5
     5237.095   1.082669E-5
     5237.831   1.089719E-5
     5238.567   1.096751E-5
     5239.304   1.103762E-5
     5240.037   1.110565E-5
     5240.773   1.114375E-5
     5241.513   1.118190E-5
      5242.25   1.121974E-5
     5242.986   1.125748E-5
     5243.724   1.129510E-5
      5244.46   1.133257E-5
     5245.198   1.136994E-5
     5245.935   1.140714E-5
     5246.672   1.144423E-5
      5247.41   1.148122E-5
     5248.147   1.151806E-5
     5248.885   1.155480E-5
     5249.623   1.159142E-5
      5250.36   1.160735E-5
     5251.098   1.160178E-5
     5251.836   1.159618E-5
     5252.574   1.159056E-5
     5253.313   1.158492E-5
     5254.051   1.157924E-5
     5254.789   1.157356E-5
     5255.531   1.156783E-5
     5256.267   1.156212E-5
     5257.005   1.155634E-5
     5257.744   1.155056E-5
     5258.483   1.154475E-5
     5259.222   1.153893E-5
     5259.961   1.153311E-5
     5260.701   1.150029E-5
      5261.44   1.146610E-5
     5262.182   1.143181E-5
     5262.922   1.139769E-5
     5263.662   1.136362E-5
     5264.401   1.132960E-5
     5265.142   1.129561E-5
     5265.881   1.126169E-5
     5266.622   1.122779E-5
     5267.362   1.119395E-5
     5268.102   1.116016E-5
     5268.842   1.112642E-5
     5269.583   1.109274E-5
     5270.324   1.105564E-5
     5271.064   1.101428E-5
     5271.805   1.097300E-5
     5272.546   1.093178E-5
     5273.287   1.089060E-5
     5274.028   1.084949E-5
      5274.77   1.080847E-5
     5275.511   1.076750E-5
     5276.252   1.072657E-5
     5276.997   1.068555E-5
     5277.739   1.064476E-5
      5278.48   1.060405E-5
     5279.222   1.056341E-5
     5279.961   1.052304E-5
     5280.704   1.049463E-5
     5281.446   1.046700E-5
     5282.191   1.043930E-5
      5282.93   1.041186E-5
     5283.673   1.038433E-5
     5284.416   1.035683E-5
     5285.158   1.032936E-5
     5285.901   1.030194E-5
     5286.644   1.027454E-5
     5287.387   1.024719E-5
      5288.13   1.021986E-5
     5288.876   1.019244E-5
      5289.62   1.016521E-5
     5290.363   1.014877E-5
     5291.106   1.014363E-5
      5291.85   1.013850E-5
     5292.594   1.013333E-5
     5293.338   1.012814E-5
     5294.082   1.012295E-5
     5294.826   1.011773E-5
      5295.57   1.011249E-5
     5296.314   1.010724E-5
     5297.059   1.010196E-5
     5297.803   1.009664E-5
     5298.548   1.009132E-5
     5299.292   1.008598E-5
     5300.037   1.008213E-5
     5300.782   1.010517E-5
     5301.527   1.012820E-5
     5302.275   1.015123E-5
     5303.021   1.017407E-5
     5303.766   1.019683E-5
     5304.511   1.021952E-5
     5305.257   1.024211E-5
     5306.002   1.026460E-5
     5306.745   1.028692E-5
     5307.491   1.030925E-5
     5308.237   1.033147E-5
     5308.986   1.035370E-5
     5309.729   1.037570E-5
     5310.476   1.041659E-5
     5311.222   1.046809E-5
     5311.971   1.051963E-5
     5312.718   1.057083E-5
     5313.465   1.062190E-5
     5314.211   1.067277E-5
     5314.958   1.072351E-5
     5315.706   1.077408E-5
     5316.453   1.082448E-5
       5317.2   1.087472E-5
     5317.947   1.092483E-5
     5318.694   1.097473E-5
     5319.442   1.102451E-5
     5320.189   1.108066E-5
     5320.938   1.115569E-5
     5321.685   1.123049E-5
     5322.433   1.130511E-5
     5323.181   1.137950E-5
     5323.929   1.145366E-5
     5324.678   1.152764E-5
     5325.426   1.160139E-5
     5326.174   1.167488E-5
     5326.923   1.174821E-5
     5327.672   1.182127E-5
      5328.42   1.189411E-5
     5329.172   1.196705E-5
     5329.921   1.203947E-5
      5330.67   1.212587E-5
      5331.42   1.221371E-5
     5332.169   1.230122E-5
     5332.918   1.238854E-5
     5333.665   1.247523E-5
     5334.415   1.256201E-5
     5335.165   1.264859E-5
     5335.917   1.273523E-5
     5336.667   1.282126E-5
     5337.417   1.290703E-5
     5338.167   1.299254E-5
     5338.918   1.307782E-5
     5339.668   1.316284E-5
     5340.418   1.324745E-5
     5341.169   1.333179E-5
      5341.92   1.341581E-5
     5342.671   1.349964E-5
     5343.421   1.358315E-5
     5344.173   1.366650E-5
     5344.924   1.374955E-5
     5345.675   1.383233E-5
     5346.426   1.391490E-5
     5347.178   1.399721E-5
     5347.929   1.407926E-5
     5348.681   1.416104E-5
     5349.436   1.424297E-5
     5350.188   1.431809E-5
     5350.937   1.437391E-5
     5351.688   1.442983E-5
     5352.441   1.448560E-5
     5353.193   1.454114E-5
     5353.945   1.459652E-5
     5354.698   1.465170E-5
     5355.451   1.470673E-5
     5356.206   1.476174E-5
     5356.959   1.481638E-5
     5357.712   1.487084E-5
     5358.465   1.492510E-5
     5359.218   1.497916E-5
     5359.971   1.503320E-5
     5360.725   1.505531E-5
     5361.478   1.507622E-5
     5362.231   1.509702E-5
     5362.985   1.511771E-5
     5363.739   1.513829E-5
     5364.493   1.515878E-5
     5365.247   1.517917E-5
     5366.001   1.519948E-5
     5366.755   1.521965E-5
     5367.509   1.523974E-5
     5368.264   1.525972E-5
     5369.018   1.527961E-5
     5369.773   1.529941E-5
     5370.527   1.530075E-5
     5371.282   1.529408E-5
      5372.04   1.528740E-5
     5372.795   1.528070E-5
      5373.55   1.527396E-5
     5374.303   1.526722E-5
     5375.058   1.526041E-5
     5375.813   1.525359E-5
     5376.572   1.524669E-5
     5377.328   1.523977E-5
     5378.081   1.523286E-5
     5378.836   1.522589E-5
     5379.592   1.521888E-5
     5380.349   1.520559E-5
     5381.104   1.518502E-5
     5381.861   1.516445E-5
     5382.617   1.514387E-5
     5383.377   1.512321E-5
     5384.133   1.510264E-5
      5384.89   1.508206E-5
     5385.647   1.506147E-5
     5386.404   1.504090E-5
     5387.161   1.502032E-5
     5387.918   1.499974E-5
     5388.675   1.497916E-5
     5389.433   1.495863E-5
      5390.19   1.493870E-5
     5390.948   1.492070E-5
     5391.706   1.490273E-5
     5392.463   1.488477E-5
     5393.221   1.486681E-5
     5393.979   1.484882E-5
     5394.737   1.483085E-5
     5395.496   1.481285E-5
     5396.254   1.479485E-5
     5397.015   1.477678E-5
     5397.774   1.475878E-5
     5398.533   1.474076E-5
     5399.292   1.472274E-5
     5400.047   1.470530E-5
     5400.806   1.469444E-5
     5401.568   1.468358E-5
     5402.324   1.467280E-5
     5403.083   1.466193E-5
     5403.846   1.465100E-5
     5404.605   1.464011E-5
     5405.365   1.462918E-5
     5406.125   1.461822E-5
     5406.885   1.460725E-5
     5407.645   1.459624E-5
     5408.405   1.458521E-5
     5409.162   1.457420E-5
     5409.922   1.456319E-5
     5410.686   1.455171E-5
     5411.446   1.454022E-5
     5412.207   1.452873E-5
     5412.967   1.451722E-5
     5413.728   1.450569E-5
     5414.489   1.449414E-5
      5415.25   1.448256E-5
     5416.011   1.447096E-5
     5416.772   1.445934E-5
     5417.537   1.444765E-5
     5418.298   1.443600E-5
     5419.057   1.442436E-5
     5419.818   1.441270E-5
      5420.58   1.438775E-5
     5421.342   1.435870E-5
     5422.104   1.432970E-5
     5422.866   1.430070E-5
     5423.628   1.427173E-5
     5424.393   1.424269E-5
     5425.156   1.421377E-5
     5425.918   1.418488E-5
     5426.681   1.415599E-5
     5427.443   1.412715E-5
     5428.206   1.409832E-5
     5428.969   1.406950E-5
     5429.729   1.404093E-5
     5430.492   1.399141E-5
     5431.258   1.393046E-5
     5432.022   1.386982E-5
     5432.785   1.380932E-5
     5433.549   1.374891E-5
     5434.313   1.368860E-5
     5435.076   1.362841E-5
      5435.84   1.356828E-5
     5436.601   1.350854E-5
     5437.365   1.344865E-5
     5438.136   1.338837E-5
       5438.9   1.332869E-5
     5439.665   1.326910E-5
     5440.429   1.318892E-5
     5441.193   1.309250E-5
     5441.955   1.299670E-5
      5442.72   1.290069E-5
     5443.485   1.280495E-5
      5444.25   1.270936E-5
     5445.019   1.261355E-5
     5445.784   1.251839E-5
     5446.549   1.242343E-5
     5447.314   1.232862E-5
      5448.08   1.223401E-5
     5448.843   1.213998E-5
     5449.609   1.204575E-5
     5450.375   1.193893E-5
     5451.141   1.181894E-5
      5451.91   1.169876E-5
     5452.676   1.157924E-5
     5453.442   1.146007E-5
     5454.209   1.134111E-5
     5454.976   1.122243E-5
     5455.739   1.110447E-5
     5456.506   1.098633E-5
     5457.273   1.086840E-5
      5458.04   1.075074E-5
      5458.81   1.063292E-5
     5459.577   1.051586E-5
     5460.345   1.039869E-5
     5461.112   1.028152E-5
     5461.879   1.016458E-5
     5462.647   1.004786E-5
     5463.415   9.931476E-6
     5464.183   9.815364E-6
     5464.951   9.699456E-6
     5465.722   9.583308E-6
      5466.49   9.467953E-6
     5467.258   9.352875E-6
     5468.027   9.238009E-6
     5468.795   9.123408E-6
     5469.561   9.009516E-6
      5470.33   8.901651E-6
     5471.099   8.802068E-6
     5471.868   8.702771E-6
      5472.64   8.603322E-6
     5473.409   8.504482E-6
     5474.178   8.405815E-6
     5474.947   8.307444E-6
     5475.717   8.209255E-6
     5476.483   8.111666E-6
     5477.253   8.013873E-6
     5478.023   7.916376E-6
     5478.793   7.819064E-6
     5479.566   7.721631E-6
     5480.336   7.633947E-6
     5481.106   7.558470E-6
     5481.877   7.483108E-6
     5482.647   7.407933E-6
     5483.415   7.333212E-6
     5484.186   7.258378E-6
     5484.957   7.183681E-6
     5485.727   7.109203E-6
     5486.504   7.034236E-6
     5487.275   6.960057E-6
     5488.046   6.886060E-6
     5488.818   6.812179E-6
     5489.589   6.738504E-6
     5490.358   6.675716E-6
     5491.129   6.624789E-6
     5491.901   6.573967E-6
     5492.673   6.523268E-6
     5493.448   6.472485E-6
      5494.22   6.422004E-6
     5494.993   6.371612E-6
     5495.765   6.321356E-6
     5496.537   6.271177E-6
     5497.307   6.221307E-6
      5498.08   6.171334E-6
     5498.852   6.121494E-6
     5499.625   6.071744E-6
     5500.401   6.031540E-6
     5501.174   6.000851E-6
     5501.947   5.970159E-6
     5502.721   5.939507E-6
     5503.494   5.908927E-6
     5504.265   5.878530E-6
     5505.038   5.848084E-6
     5505.812   5.817699E-6
     5506.585   5.787406E-6
     5507.363   5.757031E-6
     5508.137   5.726863E-6
     5508.911   5.696767E-6
     5509.685   5.666783E-6
     5510.459   5.648320E-6
     5511.234   5.637838E-6
     5512.008   5.627356E-6
     5512.783   5.616879E-6
     5513.558   5.606395E-6
     5514.336   5.595875E-6
     5515.111   5.585402E-6
     5515.886   5.574924E-6
     5516.662   5.564437E-6
     5517.437   5.553956E-6
     5518.209   5.543524E-6
     5518.985   5.533034E-6
      5519.76   5.522562E-6
     5520.536   5.525093E-6
     5521.315   5.533350E-6
     5522.091   5.541535E-6
     5522.867   5.549645E-6
     5523.644   5.557702E-6
      5524.42   5.565696E-6
     5525.193   5.573593E-6
      5525.97   5.581455E-6
     5526.747   5.589256E-6
     5527.523   5.596984E-6
     5528.303   5.604677E-6
      5529.08   5.612284E-6
     5529.857   5.619889E-6
     5530.635   5.642488E-6
     5531.412   5.668441E-6
     5532.187   5.694166E-6
     5532.964   5.719859E-6
     5533.742   5.745437E-6
     5534.519   5.770861E-6
       5535.3   5.796281E-6
     5536.081   5.821560E-6
     5536.859   5.846628E-6
     5537.637   5.871549E-6
     5538.416   5.896355E-6
     5539.191   5.920938E-6
      5539.97   5.945577E-6
     5540.748   5.985344E-6
     5541.527   6.025618E-6
     5542.309   6.065906E-6
     5543.088   6.105836E-6
     5543.867   6.145597E-6
     5544.646   6.185147E-6
     5545.425   6.224536E-6
     5546.202   6.263593E-6
     5546.981   6.302635E-6
     5547.761   6.341477E-6
     5548.541   6.380151E-6
     5549.324   6.418832E-6
     5550.104   6.458459E-6
     5550.883   6.506395E-6
     5551.664   6.554189E-6
     5552.444   6.601765E-6
     5553.221   6.648947E-6
     5554.002   6.696122E-6
     5554.782   6.743049E-6
     5555.563   6.789782E-6
     5556.347   6.836502E-6
     5557.128   6.882807E-6
     5557.909   6.928923E-6
      5558.69   6.974793E-6
     5559.471   7.020476E-6
      5560.25   7.065081E-6
     5561.034   7.108030E-6
     5561.816   7.150699E-6
     5562.598   7.193156E-6
     5563.382   7.235572E-6
     5564.165   7.277657E-6
     5564.946   7.319512E-6
     5565.729   7.361191E-6
     5566.511   7.402668E-6
      5567.29   7.443784E-6
     5568.073   7.484873E-6
     5568.855   7.525739E-6
     5569.638   7.566486E-6
     5570.424   7.595290E-6
     5571.207   7.613842E-6
      5571.99   7.632295E-6
     5572.773   7.650619E-6
     5573.556   7.668831E-6
     5574.336   7.686857E-6
      5575.12   7.704829E-6
     5575.903   7.722691E-6
     5576.687   7.740445E-6
     5577.474   7.758152E-6
     5578.258   7.775663E-6
     5579.042   7.793070E-6
     5579.826   7.810425E-6
      5580.61   7.800440E-6
     5581.392   7.782784E-6
     5582.176   7.765112E-6
      5582.96   7.747446E-6
     5583.745   7.729791E-6
     5584.533   7.712077E-6
     5585.321   7.694386E-6
     5586.106   7.676758E-6
     5586.891   7.659144E-6
     5587.676   7.641539E-6
     5588.458   7.624016E-6
     5589.244   7.606453E-6
      5590.03   7.587821E-6
     5590.815   7.540727E-6
     5591.604   7.493670E-6
      5592.39   7.446873E-6
     5593.176   7.400196E-6
     5593.962   7.353648E-6
     5594.749   7.307220E-6
     5595.532   7.261086E-6
     5596.318   7.214901E-6
     5597.104   7.168808E-6
     5597.891   7.122828E-6
     5598.681   7.076780E-6
     5599.468   7.031023E-6
     5600.255   6.980685E-6
     5601.042   6.920361E-6
      5601.83   6.860222E-6
     5602.614   6.800523E-6
     5603.401   6.740777E-6
     5604.188   6.681169E-6
     5604.976   6.621730E-6
     5605.767   6.562216E-6
     5606.555   6.503097E-6
     5607.343   6.444192E-6
     5608.131   6.385387E-6
     5608.919   6.326785E-6
     5609.705   6.268654E-6
     5610.496   6.210792E-6
     5611.285   6.153799E-6
     5612.073   6.096975E-6
     5612.865   6.040074E-6
     5613.654   5.983586E-6
     5614.443   5.927232E-6
     5615.232   5.871046E-6
     5616.021   5.814994E-6
     5616.811   5.759145E-6
     5617.597   5.703638E-6
     5618.387   5.648090E-6
     5619.176   5.592713E-6
     5619.969   5.537296E-6
     5620.759   5.493546E-6
     5621.549   5.450353E-6
     5622.339   5.407297E-6
     5623.129   5.364337E-6
     5623.919   5.321526E-6
     5624.707   5.278968E-6
     5625.498   5.236370E-6
     5626.288   5.193894E-6
     5627.082   5.151363E-6
     5627.873   5.109111E-6
     5628.664   5.066982E-6
     5629.455   5.024998E-6
     5630.246   4.987497E-6
     5631.038   4.959600E-6
     5631.826   4.931941E-6
     5632.617   4.904237E-6
     5633.409   4.876585E-6
     5634.204   4.848896E-6
     5634.996   4.821401E-6
     5635.791   4.793841E-6
     5636.583   4.766461E-6
     5637.375   4.739155E-6
     5638.167   4.711901E-6
     5638.957   4.684815E-6
      5639.75   4.657714E-6
     5640.542   4.640815E-6
     5641.338   4.628602E-6
     5642.131   4.616450E-6
     5642.924   4.604306E-6
     5643.717   4.592181E-6
      5644.51   4.580058E-6
     5645.303   4.567952E-6
     5646.094   4.555899E-6
     5646.887   4.543821E-6
     5647.681   4.531742E-6
     5648.478   4.519634E-6
     5649.271   4.507594E-6
     5650.066   4.496826E-6
      5650.86   4.499296E-6
     5651.654   4.501786E-6
     5652.448   4.504243E-6
      5653.24   4.506650E-6
     5654.034   4.509025E-6
     5654.832   4.511369E-6
     5655.627   4.513664E-6
     5656.422   4.515918E-6
     5657.217   4.518134E-6
     5658.012   4.520308E-6
     5658.807   4.522441E-6
     5659.603   4.524577E-6
     5660.395   4.534199E-6
     5661.193   4.551599E-6
     5661.992   4.568905E-6
     5662.788   4.586058E-6
     5663.584   4.603110E-6
      5664.38   4.620063E-6
     5665.176   4.636920E-6
     5665.972   4.653691E-6
     5666.769   4.670366E-6
     5667.562   4.686889E-6
     5668.358   4.703377E-6
     5669.158   4.719834E-6
     5669.955   4.736149E-6
     5670.752   4.767478E-6
     5671.549   4.799559E-6
     5672.346   4.831513E-6
     5673.144   4.863312E-6
     5673.941   4.894966E-6
     5674.735   4.926323E-6
     5675.533   4.957681E-6
     5676.333   4.989004E-6
     5677.131   5.020061E-6
     5677.929   5.050958E-6
     5678.727   5.081709E-6
     5679.525   5.112336E-6
     5680.324   5.148152E-6
     5681.122   5.191491E-6
     5681.917   5.234536E-6
     5682.716   5.277534E-6
     5683.518   5.320523E-6
     5684.316   5.363154E-6
     5685.115   5.405581E-6
     5685.917   5.447991E-6
     5686.717   5.490053E-6
     5687.516   5.531913E-6
     5688.315   5.573574E-6
     5689.112   5.614900E-6
     5689.911   5.656220E-6
     5690.714   5.708344E-6
     5691.514   5.761433E-6
     5692.314   5.814282E-6
     5693.114   5.866892E-6
     5693.914   5.919296E-6
     5694.714   5.971459E-6
     5695.515   6.023378E-6
     5696.312   6.074869E-6
     5697.113   6.126347E-6
     5697.917   6.177770E-6
     5698.717   6.228768E-6
     5699.519   6.279555E-6
     5700.319   6.329883E-6
     5701.121   6.379622E-6
     5701.922   6.429154E-6
     5702.723   6.478457E-6
     5703.521   6.527350E-6
     5704.323   6.576224E-6
     5705.128   6.625047E-6
      5705.93   6.673483E-6
     5706.732   6.721658E-6
     5707.534   6.769631E-6
     5708.336   6.817371E-6
     5709.139   6.864881E-6
     5709.941   6.912271E-6
      5710.74   6.945495E-6
     5711.546   6.977815E-6
     5712.352   7.009993E-6
     5713.155   7.041864E-6
     5713.958   7.073584E-6
     5714.761   7.105113E-6
     5715.564   7.136492E-6
     5716.367   7.167698E-6
     5717.171   7.198754E-6
     5717.971   7.229508E-6
     5718.775   7.260222E-6
     5719.582   7.290944E-6
     5720.386   7.308665E-6
     5721.189   7.312670E-6
     5721.994   7.316615E-6
     5722.798   7.320486E-6
     5723.602   7.324295E-6
     5724.407   7.328041E-6
     5725.208   7.331705E-6
     5726.013   7.335318E-6
     5726.821   7.338877E-6
     5727.625   7.342349E-6
     5728.431   7.345760E-6
     5729.236   7.349105E-6
     5730.041   7.350990E-6
     5730.846   7.326871E-6
     5731.652   7.302776E-6
     5732.454   7.278822E-6
      5733.26   7.254804E-6
     5734.069   7.230725E-6
     5734.875   7.206778E-6
     5735.681   7.182879E-6
     5736.487   7.159003E-6
     5737.296   7.135064E-6
     5738.103   7.111267E-6
     5738.909   7.087493E-6
     5739.713   7.063872E-6
      5740.52   7.029565E-6
      5741.33   6.989230E-6
     5742.136   6.949221E-6
     5742.943   6.909288E-6
      5743.75   6.869452E-6
     5744.558   6.829722E-6
     5745.365   6.790068E-6
     5746.173   6.750513E-6
     5746.977   6.711226E-6
     5747.785   6.671881E-6
     5748.596   6.632471E-6
     5749.404   6.593327E-6
     5750.212   6.553200E-6
      5751.02   6.509899E-6
     5751.828   6.466806E-6
     5752.637   6.423798E-6
     5753.445   6.380906E-6
     5754.251   6.338287E-6
      5755.06   6.295628E-6
     5755.872   6.252912E-6
     5756.681   6.210465E-6
      5757.49   6.168131E-6
     5758.299   6.125917E-6
     5759.108   6.083838E-6
     5759.917   6.041887E-6
     5760.727   6.003860E-6
     5761.534   5.966584E-6
     5762.343   5.929275E-6
      5763.16   5.891749E-6
      5763.97   5.854613E-6
      5764.78   5.817576E-6
      5765.59   5.780640E-6
       5766.4   5.743780E-6
     5767.211   5.707019E-6
     5768.021   5.670356E-6
     5768.829   5.633925E-6
      5769.64   5.597461E-6
     5770.454   5.565881E-6
     5771.265   5.538376E-6
     5772.076   5.510945E-6
     5772.887   5.483564E-6
     5773.699   5.456242E-6
      5774.51   5.428987E-6
     5775.322   5.401796E-6
      5776.13   5.374766E-6
     5776.942   5.347706E-6
     5777.757   5.320576E-6
     5778.569   5.293629E-6
     5779.381   5.266744E-6
