WAVELENGTH       R          %15.7g  angstroms
THROUGHPUT       R          %15.7g  ""
GRFTABLE t mtab$o4g13576m_tmg.fits
CMPTABLE t mtab$o9k1612hm_tmc.fits
EXPR     t acs,wfc1,f850lp
APERAREA r 45238.93
ZEROPT   r -21.1
URESP    r 1.507451E-19
PIVWV    r 9054.798
BANDW    r 539.4613
TPEAK    r 0.2482886
EQUVW    r 321.105
RECTW    r 1293.273
EMFLX    r 2.473441E-16
     8467.786     0.2194294
     8468.642     0.2199772
     8469.502     0.2205274
     8470.357     0.2209919
     8471.213     0.2213421
     8472.073     0.2216939
      8472.93     0.2220428
     8473.785     0.2223915
     8474.646     0.2227428
     8475.502     0.2230906
     8476.363     0.2234402
     8477.219     0.2237875
     8478.075     0.2241346
     8478.937     0.2244824
     8479.788     0.2248268
     8480.646     0.2251472
     8481.507     0.2254603
     8482.363     0.2257712
      8483.22     0.2260816
     8484.082      0.226394
     8484.938     0.2267047
     8485.801      0.227017
     8486.658     0.2273271
     8487.515     0.2276367
     8488.377     0.2279485
     8489.234     0.2282583
     8490.092     0.2285486
      8490.95     0.2286783
     8491.808     0.2288072
     8492.665     0.2289357
     8493.528     0.2290652
     8494.386     0.2291936
     8495.249     0.2293223
     8496.106      0.229449
     8496.965     0.2295766
     8497.828     0.2297037
     8498.687     0.2298297
     8499.545     0.2299554
     8500.408     0.2301197
     8501.267     0.2303249
     8502.126     0.2305293
     8502.984     0.2307335
     8503.844     0.2309376
     8504.707     0.2311422
     8505.566     0.2313458
     8506.426     0.2315485
     8507.289     0.2317518
     8508.148     0.2319544
     8509.009     0.2321568
     8509.873     0.2323599
     8510.732     0.2326718
     8511.592     0.2330029
     8512.456     0.2333355
     8513.312     0.2336645
     8514.177     0.2339968
     8515.036     0.2343261
     8515.896     0.2346559
     8516.762     0.2349868
     8517.622     0.2353161
     8518.482     0.2356447
     8519.348     0.2359746
     8520.208     0.2362546
     8521.068     0.2363853
     8521.935     0.2365166
     8522.795     0.2366464
     8523.661     0.2367775
     8524.521     0.2369072
     8525.378     0.2370359
     8526.244      0.237166
     8527.105     0.2372948
     8527.967     0.2374234
     8528.833     0.2375529
     8529.694     0.2376815
     8530.556     0.2378241
     8531.423     0.2379756
     8532.284     0.2381256
     8533.151     0.2382756
     8534.013      0.238425
     8534.875     0.2385737
     8535.742     0.2387232
       8536.6     0.2388704
     8537.462     0.2390183
     8538.329     0.2391669
     8539.191     0.2393139
     8540.054     0.2394576
     8540.922     0.2395673
     8541.784      0.239675
     8542.651     0.2397839
     8543.515     0.2398919
     8544.378     0.2399994
     8545.245     0.2401073
     8546.108     0.2402148
     8546.972     0.2403217
      8547.84      0.240429
     8548.699     0.2405353
     8549.562     0.2406421
     8550.431     0.2406874
     8551.295     0.2406694
     8552.163     0.2406509
     8553.027     0.2406331
     8553.891     0.2406152
      8554.76     0.2405974
     8555.624     0.2405787
     8556.488     0.2405601
     8557.357     0.2405414
     8558.222     0.2405226
     8559.082     0.2405041
     8559.951     0.2404853
     8560.815     0.2406691
     8561.686     0.2408668
      8562.55     0.2410625
     8563.415     0.2412578
     8564.285     0.2414542
     8565.149     0.2416494
     8566.015     0.2418439
     8566.885     0.2420399
     8567.751      0.242234
     8568.616     0.2424278
     8569.486     0.2426226
     8570.352     0.2427682
     8571.218     0.2428439
     8572.084     0.2429195
     8572.949     0.2429952
      8573.82     0.2430707
     8574.687     0.2431449
     8575.553     0.2432195
     8576.424     0.2432946
      8577.29      0.243369
     8578.156     0.2434433
     8579.027     0.2435171
     8579.895     0.2435912
     8580.766     0.2436135
     8581.633     0.2436288
     8582.494      0.243644
     8583.366     0.2436589
     8584.233     0.2436735
     8585.101     0.2436882
     8585.973     0.2437023
      8586.84     0.2437168
     8587.707     0.2437306
     8588.579     0.2437447
     8589.447     0.2437586
     8590.314     0.2437761
     8591.188     0.2438001
     8592.055     0.2438231
     8592.928     0.2438464
     8593.796     0.2438695
     8594.659     0.2438927
     8595.532     0.2439149
       8596.4     0.2439371
     8597.269     0.2439597
     8598.142     0.2439822
     8599.011     0.2440043
     8599.879     0.2440262
     8600.753     0.2443593
     8601.621     0.2447393
     8602.495     0.2451214
     8603.364      0.245501
     8604.233     0.2458803
     8605.103     0.2462587
     8605.972      0.246637
     8606.841     0.2470144
     8607.715     0.2473929
     8608.585     0.2477695
     8609.454     0.2481453
     8610.329     0.2482886
     8611.198     0.2480443
     8612.073     0.2477983
     8612.943     0.2475535
     8613.813     0.2473091
     8614.688     0.2470634
     8615.559      0.246819
     8616.429     0.2465747
     8617.299     0.2463305
      8618.17     0.2460856
      8619.04     0.2458419
     8619.915     0.2455969
     8620.786      0.245679
     8621.662     0.2457972
     8622.533     0.2459138
     8623.403     0.2460298
     8624.279     0.2461463
      8625.15     0.2462614
     8626.022     0.2463774
     8626.898     0.2464936
      8627.77     0.2466084
     8628.637     0.2467224
     8629.513     0.2468368
     8630.385     0.2467056
     8631.261     0.2462624
     8632.133     0.2458213
     8633.005     0.2453805
     8633.882     0.2449377
     8634.754      0.244498
     8635.626     0.2440584
     8636.503     0.2436167
     8637.376     0.2431773
     8638.248     0.2427388
     8639.126     0.2422974
     8639.998     0.2418603
     8640.871     0.2421634
     8641.744     0.2424681
     8642.617     0.2427722
     8643.495     0.2430777
     8644.368      0.243381
     8645.241     0.2436838
     8646.119     0.2439881
     8646.993     0.2442902
     8647.866     0.2445926
     8648.744     0.2448954
     8649.618     0.2451965
     8650.497      0.245269
      8651.37     0.2451652
     8652.239     0.2450617
     8653.118     0.2449577
     8653.992     0.2448538
     8654.867     0.2447493
     8655.746     0.2446447
      8656.62      0.244541
     8657.495      0.244437
     8658.374     0.2443321
     8659.249     0.2442277
     8660.128     0.2441494
     8661.003     0.2442209
     8661.878     0.2442917
     8662.758     0.2443635
     8663.628      0.244434
     8664.503     0.2445046
     8665.383     0.2445754
     8666.259     0.2446457
     8667.134     0.2447161
     8668.015     0.2447867
      8668.89     0.2448562
     8669.771     0.2449264
     8670.646     0.2448387
     8671.522     0.2446947
     8672.402     0.2445501
     8673.279     0.2444064
     8674.155     0.2442629
     8675.036     0.2441186
     8675.907      0.243975
     8676.784     0.2438317
     8677.665     0.2436876
     8678.542     0.2435442
     8679.423     0.2433999
       8680.3     0.2433223
     8681.177     0.2433727
     8682.059     0.2434239
     8682.936     0.2434737
     8683.813     0.2435237
     8684.694     0.2435738
     8685.572     0.2436234
     8686.449     0.2436731
     8687.327     0.2437227
     8688.204     0.2437717
     8689.087     0.2438199
     8689.965     0.2438689
     8690.843     0.2437796
     8691.726     0.2436833
     8692.604     0.2435879
     8693.481     0.2434925
     8694.364     0.2433965
     8695.242     0.2433013
     8696.121     0.2432056
     8697.004     0.2431084
     8697.883     0.2430133
     8698.767     0.2429169
      8699.64     0.2428221
     8700.519     0.2427964
     8701.402     0.2428191
     8702.281     0.2428417
     8703.161     0.2428641
     8704.045     0.2428859
     8704.924     0.2429078
     8705.803     0.2429295
     8706.688     0.2429515
     8707.567     0.2429726
     8708.451     0.2429932
     8709.331     0.2430136
     8710.206     0.2429921
     8711.091     0.2428331
     8711.971     0.2426754
     8712.851     0.2425163
     8713.735     0.2423575
     8714.616     0.2421996
     8715.496     0.2420417
     8716.382     0.2418825
     8717.262     0.2417242
     8718.147     0.2415648
     8719.028     0.2414074
     8719.909     0.2412483
     8720.794     0.2411679
     8721.676     0.2410967
     8722.552     0.2410256
     8723.437     0.2409535
     8724.318     0.2408818
       8725.2     0.2408103
     8726.086     0.2407384
     8726.968     0.2406662
     8727.854      0.240594
     8728.735     0.2405218
     8729.617       0.24045
     8730.504     0.2403465
     8731.386     0.2402204
     8732.269      0.240095
     8733.155     0.2399682
     8734.032     0.2398424
     8734.915     0.2397161
     8735.802     0.2395898
     8736.685     0.2394636
     8737.571     0.2393371
     8738.454      0.239211
     8739.337     0.2390848
     8740.225     0.2390168
     8741.107     0.2391205
      8741.99     0.2392239
     8742.879     0.2393283
     8743.762     0.2394316
     8744.645     0.2395344
     8745.533     0.2396377
     8746.412     0.2397398
       8747.3     0.2398425
     8748.184     0.2399442
     8749.067     0.2400456
     8749.956     0.2401482
      8750.84     0.2399294
     8751.724     0.2396943
     8752.613     0.2394576
     8753.497     0.2392224
     8754.381     0.2389874
     8755.271      0.238751
     8756.155     0.2385157
     8757.034     0.2382831
     8757.924     0.2380464
     8758.809      0.237812
     8759.698      0.237576
     8760.583     0.2375045
     8761.468     0.2375165
     8762.358     0.2375284
     8763.243     0.2375404
     8764.128     0.2375515
     8765.019     0.2375625
     8765.904     0.2375737
     8766.789     0.2375852
      8767.68     0.2375967
     8768.565     0.2376069
     8769.451     0.2376173
     8770.337     0.2375585
     8771.223      0.237386
     8772.114     0.2372114
        8773.     0.2370383
     8773.887     0.2368656
     8774.777     0.2366918
     8775.664     0.2365189
     8776.551     0.2363463
     8777.441     0.2361727
     8778.328     0.2359998
      8779.22     0.2358263
     8780.106     0.2356685
     8780.989     0.2356181
     8781.881     0.2355671
     8782.768     0.2355164
     8783.655      0.235465
     8784.547     0.2354134
     8785.435     0.2353622
     8786.322     0.2353111
     8787.215     0.2352598
     8788.103     0.2352086
     8788.995     0.2351561
     8789.883     0.2351052
     8790.771     0.2350217
     8791.663     0.2349334
     8792.552     0.2348453
     8793.435     0.2347578
     8794.328     0.2346694
     8795.217     0.2345814
     8796.104     0.2344934
     8796.998     0.2344043
     8797.887     0.2343161
      8798.78     0.2342274
     8799.669     0.2341391
     8800.559     0.2340035
     8801.452     0.2338395
     8802.341     0.2336763
      8803.23     0.2335126
      8804.12     0.2333495
     8805.009     0.2331858
     8805.898     0.2330228
     8806.793     0.2328586
     8807.683     0.2326952
     8808.577     0.2325306
     8809.467     0.2323675
     8810.356     0.2322463
     8811.252     0.2321863
     8812.142     0.2321268
     8813.032     0.2320669
     8813.927     0.2320069
     8814.817     0.2319472
     8815.708     0.2318869
     8816.599     0.2318267
     8817.489     0.2317666
     8818.385      0.231706
     8819.275     0.2316457
     8820.166     0.2315361
     8821.063     0.2312097
     8821.953     0.2308856
     8822.845     0.2305609
      8823.74     0.2302355
     8824.632      0.229912
     8825.523     0.2295884
      8826.42     0.2292633
     8827.312     0.2289405
     8828.203     0.2286179
     8829.095     0.2282961
     8829.986     0.2279736
     8830.884     0.2278773
     8831.775     0.2277846
     8832.668     0.2276917
     8833.564     0.2275989
     8834.457     0.2275061
      8835.35     0.2274131
     8836.247     0.2273202
      8837.14     0.2272274
     8838.037      0.227134
      8838.93     0.2270407
     8839.823      0.226948
     8840.716     0.2270031
     8841.608     0.2270937
     8842.502      0.227184
       8843.4     0.2272749
     8844.293      0.227365
     8845.187     0.2274546
     8846.085     0.2275442
     8846.979     0.2276332
     8847.877     0.2277228
     8848.771     0.2278117
     8849.665     0.2279002
     8850.563     0.2278479
     8851.458     0.2277125
     8852.348     0.2275781
     8853.246      0.227442
     8854.141      0.227307
     8855.035     0.2271718
     8855.935     0.2270359
     8856.829     0.2269008
     8857.729     0.2267649
     8858.623     0.2266297
     8859.519     0.2264937
     8860.418     0.2263644
     8861.313     0.2262443
     8862.208     0.2261242
     8863.108     0.2260029
     8863.999     0.2258829
     8864.895     0.2257622
     8865.795     0.2256421
      8866.69     0.2255216
     8867.591     0.2253998
     8868.486      0.225279
     8869.383     0.2251583
     8870.283     0.2250357
      8871.18     0.2249112
     8872.075     0.2247861
     8872.977     0.2246606
     8873.873     0.2245352
      8874.77     0.2244103
     8875.671     0.2242847
     8876.563     0.2241604
     8877.464     0.2240347
      8878.36     0.2239097
     8879.258     0.2237848
     8880.159     0.2236614
     8881.057     0.2235449
     8881.954     0.2234293
     8882.855     0.2233127
     8883.753     0.2231969
      8884.65     0.2230804
     8885.553     0.2229633
      8886.45      0.222847
     8887.353     0.2227304
     8888.246     0.2226153
     8889.144     0.2224992
     8890.047     0.2223827
     8890.944     0.2222809
     8891.843     0.2221793
     8892.746     0.2220772
     8893.645     0.2219756
     8894.543     0.2218739
     8895.446     0.2217716
     8896.345     0.2216698
     8897.248     0.2215673
     8898.146     0.2214654
     8899.046     0.2213632
     8899.949     0.2212601
     8900.844     0.2211141
     8901.743     0.2209659
     8902.647     0.2208157
     8903.547     0.2206661
     8904.446     0.2205164
     8905.351     0.2203662
      8906.25     0.2202177
     8907.154     0.2200678
     8908.054     0.2199184
     8908.954     0.2197693
     8909.858      0.219619
     8910.759     0.2194007
     8911.654     0.2191709
      8912.56     0.2189389
      8913.46     0.2187078
      8914.36     0.2184765
     8915.266     0.2182446
     8916.166     0.2180141
     8917.066     0.2177836
     8917.973     0.2175518
     8918.873     0.2173215
     8919.779     0.2170904
      8920.68     0.2170067
     8921.581     0.2169698
     8922.487     0.2169333
     8923.389      0.216897
     8924.285     0.2168601
     8925.191     0.2168225
     8926.094     0.2167862
     8926.995     0.2167488
     8927.901      0.216711
     8928.804     0.2166737
      8929.71     0.2166361
     8930.612     0.2165734
     8931.515     0.2164986
     8932.422     0.2164234
     8933.324     0.2163491
     8934.227     0.2162748
     8935.134     0.2161995
     8936.031      0.216124
     8936.935     0.2160494
     8937.842      0.215974
     8938.745     0.2158991
     8939.652     0.2158235
     8940.556     0.2156972
     8941.459     0.2155395
     8942.367     0.2153813
     8943.271     0.2152235
     8944.174     0.2150657
     8945.082     0.2149081
     8945.986     0.2147503
      8946.89     0.2145927
     8947.798     0.2144342
     8948.697     0.2142781
     8949.606     0.2141198
      8950.51     0.2139586
     8951.414     0.2137951
     8952.323     0.2136312
     8953.228     0.2134679
     8954.132     0.2133051
     8955.042     0.2131405
     8955.946     0.2129779
     8956.851     0.2128144
     8957.761     0.2126507
     8958.666     0.2124868
      8959.57     0.2123237
     8960.476     0.2121965
     8961.381     0.2121015
     8962.291     0.2120064
     8963.196     0.2119114
     8964.102     0.2118163
     8965.013     0.2117209
     8965.918     0.2116256
     8966.823     0.2115303
     8967.734     0.2114343
     8968.641      0.211339
     8969.551      0.211243
     8970.457     0.2111036
     8971.363     0.2109214
      8972.27     0.2107391
     8973.176     0.2105565
     8974.082     0.2103743
     8974.994     0.2101905
       8975.9     0.2100091
     8976.808     0.2098264
     8977.719     0.2096434
     8978.626     0.2094613
     8979.538     0.2092786
     8980.445     0.2091626
     8981.353     0.2091152
     8982.265     0.2090681
     8983.172     0.2090204
     8984.074     0.2089737
     8984.986     0.2089254
     8985.895     0.2088781
     8986.802     0.2088303
     8987.715     0.2087824
     8988.623     0.2087346
     8989.536     0.2086856
     8990.443     0.2085969
     8991.352     0.2084665
     8992.266     0.2083347
     8993.174     0.2082032
     8994.082     0.2080725
     8994.995     0.2079411
     8995.904     0.2078097
     8996.808     0.2076791
     8997.722     0.2075478
     8998.631     0.2074169
     8999.545     0.2072852
     9000.454     0.2071566
     9001.363      0.207031
     9002.277     0.2069054
     9003.187     0.2067797
     9004.096     0.2066545
     9005.011     0.2065288
      9005.92     0.2064023
      9006.83     0.2062772
      9007.74     0.2061511
     9008.649     0.2060254
     9009.564     0.2058994
     9010.475     0.2057175
     9011.385     0.2054837
       9012.3     0.2052488
     9013.211     0.2050155
     9014.121     0.2047822
     9015.037     0.2045475
     9015.947     0.2043143
     9016.858     0.2040816
     9017.774     0.2038472
     9018.685     0.2036144
     9019.601     0.2033809
     9020.507     0.2032421
     9021.418      0.203176
     9022.335     0.2031104
     9023.246     0.2030451
     9024.157      0.202979
     9025.074     0.2029123
     9025.985      0.202847
     9026.897     0.2027803
     9027.814     0.2027137
     9028.727     0.2026473
     9029.644     0.2025801
     9030.556     0.2024291
     9031.468      0.202224
      9032.38     0.2020188
     9033.292     0.2018134
     9034.205     0.2016078
     9035.122     0.2014021
     9036.035     0.2011964
     9036.948     0.2009918
     9037.866     0.2007862
     9038.779     0.2005812
     9039.697     0.2003748
      9040.61     0.2002393
     9041.523     0.2001383
     9042.441      0.200037
     9043.355     0.1999362
     9044.269     0.1998352
     9045.183     0.1997335
     9046.096     0.1996327
      9047.01     0.1995317
     9047.929     0.1994305
     9048.843     0.1993288
     9049.762     0.1992265
     9050.676     0.1990791
      9051.59     0.1989153
      9052.51     0.1987506
     9053.424     0.1985872
     9054.339     0.1984236
     9055.258     0.1982592
     9056.173     0.1980952
     9057.083      0.197933
     9058.003     0.1977686
     9058.918     0.1976051
     9059.838     0.1974407
     9060.753      0.197297
     9061.668     0.1971583
     9062.589     0.1970183
     9063.504     0.1968791
      9064.42     0.1967404
      9065.34     0.1966015
     9066.256     0.1964626
     9067.172     0.1963232
     9068.093     0.1961828
     9069.004     0.1960442
      9069.92     0.1959053
     9070.841     0.1957888
     9071.758     0.1956765
     9072.679     0.1955628
     9073.596     0.1954496
     9074.512     0.1953363
     9075.434     0.1952217
     9076.351     0.1951082
     9077.268     0.1949954
     9078.189     0.1948809
     9079.106      0.194767
     9080.023     0.1946539
     9080.945     0.1945587
     9081.858     0.1944646
      9082.78     0.1943692
     9083.698     0.1942736
     9084.615     0.1941782
     9085.538     0.1940823
     9086.456     0.1939868
     9087.374     0.1938914
     9088.297     0.1937954
     9089.215     0.1936992
     9090.133     0.1935826
     9091.057      0.193342
     9091.975     0.1931026
     9092.898     0.1928618
     9093.812     0.1926243
      9094.73     0.1923851
     9095.654     0.1921446
     9096.573     0.1919062
     9097.492     0.1916678
     9098.416     0.1914277
     9099.335     0.1911892
     9100.254     0.1910075
     9101.179     0.1909728
     9102.098     0.1909379
     9103.022      0.190903
     9103.941     0.1908682
     9104.861     0.1908322
     9105.786     0.1907967
     9106.701     0.1907615
     9107.621     0.1907263
     9108.546     0.1906907
     9109.466     0.1906548
     9110.387     0.1905573
     9111.312     0.1903742
     9112.232     0.1901923
     9113.157     0.1900096
     9114.078     0.1898279
     9114.999     0.1896466
     9115.925     0.1894639
     9116.846     0.1892826
     9117.762     0.1891011
     9118.688     0.1889186
     9119.608     0.1887372
     9120.529     0.1886082
     9121.456     0.1885179
     9122.378     0.1884279
     9123.304     0.1883366
     9124.226     0.1882461
     9125.147     0.1881557
     9126.074     0.1880645
     9126.996     0.1879741
     9127.918     0.1878825
     9128.845     0.1877917
     9129.768     0.1877006
     9130.685     0.1875042
     9131.612     0.1872694
     9132.534     0.1870359
     9133.462     0.1868014
     9134.385     0.1865681
     9135.308     0.1863343
     9136.235     0.1861003
     9137.158     0.1858679
     9138.081     0.1856347
     9139.009     0.1854009
     9139.933     0.1851688
     9140.855     0.1850704
     9141.784     0.1849822
     9142.702      0.184895
     9143.631     0.1848067
     9144.555     0.1847187
     9145.479     0.1846309
     9146.407     0.1845421
     9147.331     0.1844533
     9148.256     0.1843654
     9149.185     0.1842768
     9150.108     0.1841787
     9151.033     0.1840089
     9151.963     0.1838376
     9152.887      0.183668
     9153.816     0.1834964
     9154.741     0.1833265
     9155.661     0.1831573
     9156.591     0.1829869
     9157.516     0.1828174
     9158.441     0.1826471
     9159.371     0.1824759
     9160.297     0.1823806
     9161.222     0.1824427
     9162.152     0.1825049
     9163.078     0.1825659
     9164.009      0.182627
     9164.935     0.1826879
      9165.86     0.1827479
     9166.786     0.1828082
     9167.712     0.1828681
     9168.638     0.1829273
     9169.569     0.1829871
     9170.495     0.1828046
     9171.422     0.1824119
     9172.354      0.182018
      9173.28     0.1816261
     9174.212     0.1812322
     9175.139     0.1808413
     9176.065     0.1804513
     9176.997     0.1800591
     9177.925     0.1796689
     9178.852     0.1792802
     9179.778     0.1788913
     9180.706     0.1787254
     9181.634     0.1786291
     9182.566     0.1785319
     9183.493     0.1784353
     9184.427     0.1783379
     9185.354     0.1782411
     9186.282     0.1781445
     9187.215     0.1780468
     9188.143     0.1779497
     9189.071     0.1778527
     9190.005     0.1777545
     9190.933     0.1776166
     9191.856     0.1774783
      9192.79     0.1773385
     9193.719     0.1771993
     9194.652     0.1770601
     9195.581     0.1769216
      9196.51     0.1767826
     9197.444     0.1766424
     9198.373     0.1765034
     9199.303     0.1763643
     9200.236     0.1762418
     9201.166     0.1761699
     9202.096     0.1760983
      9203.03     0.1760263
      9203.96     0.1759543
      9204.89     0.1758824
     9205.819     0.1758103
     9206.749     0.1757372
     9207.685     0.1756646
     9208.614     0.1755922
     9209.545     0.1755195
      9210.48     0.1753577
      9211.41     0.1751136
     9212.341     0.1748695
     9213.276     0.1746249
     9214.207     0.1743807
     9215.144     0.1741355
     9216.069     0.1738933
        9217.     0.1736505
     9217.937     0.1734053
     9218.867     0.1731622
     9219.799     0.1729195
     9220.735      0.172829
     9221.667     0.1727802
     9222.599     0.1727314
     9223.535     0.1726824
     9224.467      0.172634
     9225.403     0.1725852
     9226.335     0.1725358
     9227.268     0.1724861
     9228.205     0.1724369
     9229.132     0.1723883
     9230.064     0.1723297
     9231.002     0.1721533
     9231.934      0.171978
     9232.866     0.1718035
     9233.805     0.1716271
     9234.737     0.1714522
      9235.67      0.171277
     9236.608     0.1711006
     9237.541     0.1709257
     9238.479     0.1707498
     9239.412     0.1705752
     9240.346     0.1704297
     9241.279     0.1703338
     9242.213     0.1702382
     9243.146     0.1701431
     9244.085     0.1700465
      9245.02     0.1699513
     9245.953     0.1698556
     9246.892     0.1697592
     9247.826     0.1696633
     9248.766     0.1695662
       9249.7     0.1694694
     9250.634     0.1693013
     9251.573     0.1690979
     9252.508      0.168895
     9253.443     0.1686926
     9254.378     0.1684906
     9255.312     0.1682882
     9256.247     0.1680864
     9257.188     0.1678828
     9258.123     0.1676802
     9259.063     0.1674775
     9259.998     0.1672756
     9260.934     0.1672397
     9261.874     0.1672038
      9262.81     0.1671683
     9263.746     0.1671327
     9264.687     0.1670963
     9265.622     0.1670602
     9266.554     0.1670239
     9267.494     0.1669869
     9268.431     0.1669497
     9269.372     0.1669123
     9270.309     0.1668424
     9271.245     0.1667065
     9272.187     0.1665698
     9273.123     0.1664334
      9274.06     0.1662974
     9275.002       0.16616
     9275.938     0.1660246
     9276.876     0.1658874
     9277.818     0.1657503
      9278.75      0.165615
     9279.692      0.165478
      9280.63     0.1653442
     9281.567     0.1652112
      9282.51     0.1650777
     9283.448     0.1649448
     9284.386     0.1648121
     9285.329     0.1646785
     9286.267     0.1645457
     9287.205     0.1644128
     9288.148      0.164279
     9289.086     0.1641461
     9290.029     0.1640122
     9290.968     0.1638931
     9291.901     0.1637746
     9292.846     0.1636551
     9293.784     0.1635355
     9294.723     0.1634161
     9295.667      0.163296
     9296.605     0.1631766
     9297.545     0.1630576
     9298.489     0.1629375
     9299.429     0.1628172
     9300.373     0.1626816
     9301.313      0.162524
     9302.252     0.1623659
     9303.197     0.1622076
     9304.132     0.1620512
     9305.071     0.1618938
     9306.017     0.1617345
     9306.957     0.1615771
     9307.896     0.1614194
     9308.843       0.16126
     9309.782      0.161103
     9310.729     0.1609019
     9311.669     0.1606899
     9312.609     0.1604773
     9313.556     0.1602635
     9314.496     0.1600516
     9315.438     0.1598393
     9316.383      0.159626
     9317.319     0.1594149
     9318.261      0.159203
     9319.207     0.1589899
     9320.148     0.1587967
     9321.095     0.1586975
     9322.036     0.1585997
     9322.979     0.1585012
     9323.925     0.1584027
     9324.867     0.1583046
     9325.809     0.1582059
     9326.756     0.1581069
     9327.698     0.1580084
     9328.636     0.1579107
     9329.583     0.1578114
     9330.525      0.157714
     9331.473     0.1576174
     9332.416     0.1575219
     9333.358     0.1574268
     9334.307     0.1573304
     9335.249     0.1572343
     9336.192     0.1571376
     9337.141     0.1570404
     9338.084      0.156944
     9339.027     0.1568482
     9339.976     0.1567511
     9340.919     0.1565855
     9341.862     0.1564183
     9342.807     0.1562513
      9343.75     0.1560841
     9344.699     0.1559151
     9345.643     0.1557486
     9346.587     0.1555815
     9347.536     0.1554131
      9348.48     0.1552456
     9349.425     0.1550784
     9350.375     0.1549137
     9351.319     0.1547542
     9352.269     0.1545945
     9353.214     0.1544345
     9354.153     0.1542763
     9355.104     0.1541158
     9356.049     0.1539562
     9356.993     0.1537967
     9357.944     0.1536366
      9358.89     0.1534771
     9359.835     0.1533175
     9360.785     0.1531999
      9361.73     0.1530923
     9362.682      0.152984
     9363.628     0.1528755
     9364.573     0.1527673
     9365.524     0.1526584
     9366.471     0.1525503
     9367.412     0.1524428
     9368.363     0.1523334
      9369.31     0.1522247
     9370.256     0.1520975
     9371.208     0.1519184
     9372.154     0.1517402
     9373.106     0.1515613
     9374.053     0.1513832
        9375.     0.1512059
     9375.952     0.1510261
     9376.899     0.1508489
     9377.847     0.1506708
     9378.794     0.1504936
     9379.741     0.1503157
     9380.688     0.1501809
     9381.642     0.1500615
     9382.589     0.1499425
     9383.542      0.149823
      9384.49     0.1497038
     9385.438     0.1495842
     9386.392     0.1494649
      9387.34     0.1493461
     9388.288     0.1492261
     9389.241     0.1491062
     9390.189     0.1489642
     9391.139     0.1487311
     9392.087      0.148498
     9393.036     0.1482642
      9393.99     0.1480306
     9394.938     0.1477974
     9395.888     0.1475646
     9396.842     0.1473313
     9397.791     0.1470985
      9398.74     0.1468661
     9399.695     0.1466326
     9400.645     0.1465001
     9401.595     0.1464142
      9402.55     0.1463277
     9403.499     0.1462419
     9404.444      0.146156
     9405.399      0.146069
      9406.35     0.1459827
     9407.305     0.1458955
     9408.255     0.1458085
     9409.205     0.1457216
     9410.161     0.1456148
     9411.111     0.1454163
     9412.062     0.1452168
     9413.019     0.1450164
     9413.969     0.1448183
      9414.92     0.1446191
     9415.876     0.1444194
     9416.827     0.1442208
     9417.778     0.1440218
      9418.73      0.143823
     9419.682     0.1436246
     9420.638     0.1434907
      9421.59     0.1433893
     9422.542     0.1432879
     9423.499      0.143186
      9424.45     0.1430845
     9425.402     0.1429828
     9426.359     0.1428807
     9427.313     0.1427783
      9428.27     0.1426757
     9429.217     0.1425747
     9430.169     0.1424636
     9431.127     0.1423151
      9432.08     0.1421669
     9433.032     0.1420188
      9433.99     0.1418692
     9434.943      0.141722
     9435.896     0.1415738
     9436.855     0.1414235
     9437.809     0.1412754
     9438.767     0.1411264
     9439.721     0.1409778
     9440.674     0.1408532
     9441.633     0.1407376
     9442.581     0.1406236
     9443.535     0.1405087
     9444.494     0.1403926
     9445.448     0.1402772
     9446.402     0.1401618
     9447.362     0.1400454
     9448.316     0.1399303
     9449.276     0.1398141
      9450.23     0.1396756
     9451.186     0.1394672
     9452.146     0.1392571
       9453.1     0.1390494
     9454.055      0.138841
      9455.01     0.1386332
     9455.965     0.1384251
      9456.92     0.1382175
     9457.881     0.1380073
     9458.836     0.1378007
     9459.797     0.1375915
     9460.753     0.1374537
     9461.708     0.1373342
     9462.669     0.1372144
     9463.625     0.1370954
     9464.581     0.1369757
     9465.542     0.1368554
     9466.499     0.1367361
     9467.455     0.1366165
     9468.411     0.1364965
     9469.368     0.1363764
     9470.329     0.1362514
     9471.286     0.1361185
     9472.243     0.1359846
     9473.205     0.1358499
     9474.162     0.1357169
     9475.119      0.135583
     9476.081     0.1354489
     9477.039     0.1353147
     9477.996     0.1351805
     9478.959     0.1350467
     9479.916     0.1349119
     9480.874     0.1347765
     9481.831     0.1346395
     9482.789     0.1345036
     9483.753     0.1343662
     9484.711     0.1342294
     9485.669     0.1340928
     9486.632     0.1339557
      9487.59     0.1338193
     9488.549     0.1336823
     9489.513     0.1335445
     9490.471     0.1333843
     9491.435     0.1331987
     9492.394     0.1330145
     9493.348      0.132831
     9494.312     0.1326453
     9495.271     0.1324609
     9496.229     0.1322773
     9497.194      0.132092
     9498.154     0.1319074
     9499.113     0.1317235
     9500.078     0.1315382
     9501.038     0.1313562
     9502.003     0.1311724
     9502.963     0.1309895
     9503.923     0.1308071
     9504.888      0.130624
     9505.848     0.1304423
     9506.803     0.1302602
     9507.769     0.1300767
     9508.729     0.1298949
     9509.689     0.1297127
     9510.655     0.1295323
     9511.616     0.1293537
     9512.582     0.1291742
     9513.543     0.1289959
     9514.504     0.1288173
     9515.471      0.128638
     9516.432     0.1284598
