WAVELENGTH       R          %15.7g  angstroms
THROUGHPUT       R          %15.7g  ""
GRFTABLE t mtab$o4g13576m_tmg.fits
CMPTABLE t mtab$o9k1612hm_tmc.fits
EXPR     t stis,nuvmama,f25qtz
APERAREA r 45238.93
ZEROPT   r -21.1
URESP    r 6.213953E-18
PIVWV    r 2361.421
BANDW    r 422.6842
TPEAK    r 0.0260163
EQUVW    r 29.4468
RECTW    r 1131.859
EMFLX    r 7.033336E-15
     1829.429     0.0109615
     1829.799    0.01097029
     1830.169    0.01097919
      1830.54    0.01098831
      1830.91    0.01099741
     1831.281    0.01100653
     1831.652    0.01101566
     1832.022    0.01102476
     1832.394    0.01103393
     1832.764    0.01104305
     1833.135     0.0110522
     1833.506    0.01106132
     1833.877    0.01107047
     1834.249    0.01107962
     1834.619    0.01108876
     1834.991    0.01109793
     1835.363    0.01110709
     1835.734    0.01111623
     1836.106    0.01112541
     1836.478    0.01113458
      1836.85    0.01114376
     1837.221    0.01115292
     1837.593    0.01116211
     1837.964    0.01117127
     1838.337    0.01118047
     1838.709    0.01118967
     1839.082    0.01119887
     1839.454    0.01120808
     1839.826    0.01121732
     1840.198    0.01122681
      1840.57    0.01123662
     1840.943    0.01124647
     1841.316    0.01125631
     1841.688    0.01126613
     1842.061    0.01127599
     1842.433    0.01128582
     1842.808    0.01129571
      1843.18    0.01130555
     1843.554    0.01131542
     1843.927    0.01132529
       1844.3    0.01133514
     1844.673    0.01134502
     1845.046    0.01135488
      1845.42    0.01136476
     1845.795    0.01137469
     1846.168    0.01138456
     1846.542    0.01139446
     1846.915    0.01140433
     1847.289    0.01141424
     1847.662    0.01142413
     1848.036    0.01143404
     1848.411    0.01144396
     1848.784    0.01145385
     1849.159    0.01146377
     1849.533    0.01147371
     1849.908    0.01148365
     1850.282    0.01149407
     1850.657    0.01150465
     1851.032    0.01151526
     1851.406    0.01152584
     1851.781    0.01153645
     1852.155    0.01154704
     1852.531    0.01155769
     1852.905    0.01156828
     1853.281    0.01157892
     1853.656    0.01158955
     1854.031    0.01160017
     1854.406    0.01161081
     1854.782    0.01162145
     1855.157    0.01163207
     1855.533    0.01164272
     1855.908    0.01165335
     1856.285    0.01166404
      1856.66    0.01167467
     1857.036    0.01168533
     1857.411    0.01169598
     1857.787    0.01170666
     1858.164    0.01171734
     1858.539    0.01172799
     1858.916    0.01173868
     1859.292    0.01174937
     1859.669    0.01176007
     1860.045     0.0117709
     1860.422    0.01178212
     1860.798    0.01179343
     1861.174    0.01180471
     1861.552    0.01181604
     1861.928    0.01182734
     1862.305    0.01183867
     1862.682    0.01185001
     1863.059    0.01186135
     1863.437    0.01187268
     1863.813    0.01188399
     1864.191    0.01189535
     1864.568    0.01190667
     1864.945    0.01191804
     1865.323     0.0119294
       1865.7    0.01194073
     1866.079    0.01195213
     1866.456    0.01196348
     1866.834    0.01197486
     1867.213    0.01198624
      1867.59    0.01199759
     1867.968    0.01200898
     1868.346    0.01202035
     1868.724    0.01203174
     1869.103    0.01204314
      1869.48    0.01205452
     1869.859    0.01206593
     1870.238    0.01207774
     1870.617    0.01208972
     1870.995     0.0121017
     1871.374    0.01211372
     1871.752     0.0121257
     1872.131    0.01213773
      1872.51    0.01214976
      1872.89    0.01216178
     1873.269    0.01217382
     1873.648    0.01218583
     1874.027    0.01219787
     1874.406    0.01220989
     1874.786    0.01222195
     1875.165      0.012234
     1875.544    0.01224603
     1875.924    0.01225809
     1876.303    0.01227013
     1876.683    0.01228221
     1877.064    0.01229428
     1877.444    0.01230637
     1877.824    0.01231846
     1878.204    0.01233051
     1878.584    0.01234261
     1878.965     0.0123547
     1879.344    0.01236677
     1879.725    0.01237887
     1880.106    0.01239123
     1880.487    0.01240382
     1880.867    0.01241647
     1881.248    0.01242916
     1881.629    0.01244185
     1882.009    0.01245451
      1882.39     0.0124672
     1882.771    0.01247987
     1883.152    0.01249258
     1883.533    0.01250526
     1883.915    0.01251801
     1884.297    0.01253073
     1884.678    0.01254342
     1885.059    0.01255615
      1885.44    0.01256885
     1885.822    0.01258159
     1886.204    0.01259432
     1886.587    0.01260707
     1886.969    0.01261982
      1887.35    0.01263254
     1887.732    0.01264529
     1888.114    0.01265802
     1888.496    0.01267079
     1888.878    0.01268352
      1889.26     0.0126963
     1889.643    0.01270908
     1890.025    0.01272199
     1890.408    0.01273518
     1890.791     0.0127485
     1891.174    0.01276183
     1891.556    0.01277513
     1891.939    0.01278847
     1892.323    0.01280181
     1892.705    0.01281512
     1893.088    0.01282847
     1893.472    0.01284182
     1893.856    0.01285518
     1894.238     0.0128685
     1894.622    0.01288187
     1895.006    0.01289524
     1895.389    0.01290858
     1895.773    0.01292195
     1896.157    0.01293534
      1896.54    0.01294869
     1896.924    0.01296208
     1897.307    0.01297544
     1897.693    0.01298888
     1898.076    0.01300224
     1898.461    0.01301565
     1898.844    0.01302903
     1899.229    0.01304245
     1899.614    0.01305588
     1899.998    0.01306938
     1900.384     0.0130833
     1900.767    0.01309727
     1901.153    0.01311128
     1901.537    0.01312526
     1901.922    0.01313928
     1902.307    0.01315331
     1902.692    0.01316731
     1903.077    0.01318134
     1903.463    0.01319539
     1903.847    0.01320939
     1904.233    0.01322344
     1904.619    0.01323749
     1905.005    0.01325154
     1905.389    0.01326557
     1905.776    0.01327964
     1906.162    0.01329371
     1906.547    0.01330775
     1906.933    0.01332184
     1907.319    0.01333592
     1907.706    0.01335002
     1908.091    0.01336408
     1908.478    0.01337817
     1908.863    0.01339224
      1909.25    0.01340634
     1909.637    0.01342046
     1910.023    0.01343467
      1910.41    0.01344914
     1910.796    0.01346367
     1911.183    0.01347826
     1911.571    0.01349288
     1911.957    0.01350742
     1912.345    0.01352202
     1912.731    0.01353658
     1913.118    0.01355118
     1913.505    0.01356575
     1913.893    0.01358037
     1914.281    0.01359502
     1914.668     0.0136096
     1915.056    0.01362422
     1915.443    0.01363881
     1915.831    0.01365345
     1916.218    0.01366805
     1916.606     0.0136827
     1916.995    0.01369735
     1917.383      0.013712
      1917.77    0.01372662
     1918.159    0.01374128
     1918.548    0.01375595
     1918.936    0.01377062
     1919.324    0.01378526
     1919.713    0.01379994
     1920.101    0.01381474
      1920.49    0.01382979
     1920.879    0.01384488
     1921.268    0.01385999
     1921.657     0.0138751
     1922.045    0.01389018
     1922.435    0.01390529
     1922.823    0.01392037
     1923.213     0.0139355
     1923.602    0.01395064
     1923.991    0.01396573
     1924.381    0.01398088
      1924.77    0.01399598
      1925.16    0.01401113
      1925.55    0.01402629
      1925.94    0.01404145
      1926.33    0.01405661
     1926.719    0.01407173
     1927.109    0.01408691
     1927.499    0.01410205
     1927.889    0.01411723
      1928.28    0.01413242
     1928.671    0.01414761
      1929.06    0.01416276
     1929.451    0.01417796
     1929.842    0.01419319
     1930.232    0.01420855
     1930.623    0.01422412
     1931.013    0.01423966
     1931.404    0.01425523
     1931.796    0.01427082
     1932.186    0.01428636
     1932.578      0.014302
     1932.969    0.01431755
      1933.36    0.01433315
     1933.752    0.01434876
     1934.143    0.01436433
     1934.535    0.01437995
     1934.926    0.01439554
     1935.319     0.0144112
      1935.71    0.01442679
     1936.102     0.0144424
     1936.494    0.01445795
     1936.885    0.01447347
     1937.278    0.01448902
     1937.669    0.01450454
     1938.062    0.01452011
     1938.453    0.01453563
     1938.846     0.0145512
     1939.239    0.01456682
     1939.632    0.01458248
     1940.025    0.01459825
     1940.417    0.01461415
      1940.81    0.01463018
     1941.203    0.01464621
     1941.595     0.0146622
     1941.988    0.01467824
     1942.382    0.01469429
     1942.775    0.01471035
     1943.168    0.01472636
     1943.562    0.01474242
     1943.955    0.01475849
     1944.348    0.01477452
     1944.742     0.0147906
     1945.135    0.01480663
     1945.529    0.01482271
     1945.923     0.0148388
     1946.316    0.01485485
     1946.711    0.01487095
     1947.105    0.01488706
       1947.5    0.01490318
     1947.893    0.01491924
     1948.288    0.01493536
     1948.682    0.01495147
     1949.076    0.01496756
     1949.471    0.01498369
     1949.866    0.01499987
     1950.261     0.0150164
     1950.655    0.01503315
      1951.05    0.01504995
     1951.444    0.01506671
      1951.84    0.01508352
     1952.235    0.01510035
      1952.63    0.01511713
     1953.025    0.01513396
     1953.421    0.01515079
     1953.815    0.01516758
     1954.211    0.01518442
     1954.607    0.01520126
     1955.003    0.01521811
     1955.398    0.01523492
     1955.794    0.01525178
     1956.191    0.01526864
     1956.586    0.01528547
     1956.982    0.01530234
     1957.379    0.01531922
     1957.775     0.0153361
     1958.172    0.01535299
     1958.568    0.01536983
     1958.964    0.01538672
      1959.36    0.01540358
     1959.757    0.01542049
     1960.153    0.01543746
      1960.55    0.01545458
     1960.947    0.01547171
     1961.345    0.01548886
     1961.742    0.01550602
     1962.138    0.01552313
     1962.536    0.01554029
     1962.932    0.01555741
      1963.33    0.01557458
     1963.728    0.01559177
     1964.126    0.01560894
     1964.524    0.01562613
      1964.92    0.01564327
     1965.318    0.01566046
     1965.716    0.01567761
     1966.114    0.01569481
     1966.511    0.01571196
      1966.91    0.01572917
     1967.308    0.01574638
     1967.705    0.01576355
     1968.104    0.01578078
     1968.503      0.015798
     1968.902    0.01581523
     1969.299    0.01583242
     1969.698    0.01584966
     1970.098    0.01586697
     1970.495    0.01588432
     1970.895    0.01590176
     1971.294    0.01591918
     1971.693    0.01593661
     1972.093    0.01595405
     1972.491    0.01597145
     1972.891    0.01598889
      1973.29     0.0160063
     1973.689    0.01602375
     1974.089     0.0160412
     1974.488    0.01605862
     1974.888    0.01607609
     1975.287    0.01609351
     1975.688    0.01611104
     1976.088    0.01612847
     1976.488    0.01614595
     1976.888    0.01616343
     1977.288    0.01618088
     1977.688    0.01619837
     1978.088    0.01621583
      1978.49    0.01623338
     1978.889    0.01625084
      1979.29    0.01626835
     1979.691    0.01628587
     1980.091    0.01630339
     1980.492    0.01632101
     1980.894    0.01633866
     1981.294    0.01635626
     1981.695    0.01637392
     1982.096    0.01639153
     1982.497    0.01640919
     1982.899    0.01642686
     1983.301    0.01644454
     1983.701    0.01646217
     1984.103    0.01647985
     1984.505    0.01649753
     1984.906    0.01651517
     1985.308    0.01653286
     1985.711    0.01655056
     1986.113    0.01656825
     1986.514     0.0165859
     1986.917     0.0166036
     1987.319    0.01662132
     1987.721    0.01663899
     1988.123    0.01665671
     1988.525    0.01667438
     1988.928    0.01669211
      1989.33    0.01670979
     1989.733    0.01672752
     1990.137    0.01674533
     1990.539    0.01676308
     1990.942     0.0167809
     1991.345    0.01679868
     1991.748     0.0168165
      1992.15    0.01683428
     1992.554    0.01685211
     1992.959    0.01686998
     1993.361    0.01688777
     1993.765    0.01690561
     1994.168    0.01692341
     1994.572    0.01694126
     1994.976    0.01695912
     1995.379    0.01697692
     1995.784    0.01699478
     1996.188    0.01701265
     1996.591    0.01703047
     1996.996    0.01704834
       1997.4     0.0170662
     1997.805    0.01708408
     1998.209    0.01710191
     1998.613     0.0171198
     1999.017    0.01713764
     1999.422    0.01715552
     1999.827    0.01717337
     2000.232    0.01719156
     2000.638     0.0172099
     2001.042    0.01722819
     2001.447    0.01724654
     2001.852    0.01726485
     2002.257     0.0172832
     2002.663    0.01730157
     2003.068    0.01731989
     2003.473    0.01733826
     2003.878    0.01735658
     2004.284    0.01737496
      2004.69    0.01739335
     2005.096    0.01741174
     2005.502    0.01743014
