WAVELENGTH       R          %15.7g  angstroms
THROUGHPUT       R          %15.7g  ""
GRFTABLE t mtab$o4g13576m_tmg.fits
CMPTABLE t mtab$o9k1612hm_tmc.fits
EXPR     t acs,sbc,f122m
APERAREA r 45238.93
ZEROPT   r -21.1
URESP    r 2.809785E-16
PIVWV    r 1273.737
BANDW    r 90.86664
TPEAK    r 0.0095276
EQUVW    r 1.223294
RECTW    r 128.3948
EMFLX    r 7.300118E-14
     1991.495   1.336522E-6
     1991.633   1.317067E-6
      1991.77   1.297746E-6
     1991.908   1.278282E-6
     1992.045   1.258797E-6
     1992.183   1.239307E-6
     1992.321   1.219812E-6
     1992.459   1.200313E-6
     1992.597   1.180810E-6
     1992.734   1.161302E-6
     1992.872   1.141789E-6
      1993.01   1.122255E-6
     1993.148   1.102733E-6
     1993.286   1.083190E-6
     1993.423   1.063815E-6
     1993.561   1.044263E-6
     1993.698   1.024723E-6
     1993.838   1.005006E-6
     1993.975   9.854400E-7
     1994.113   9.658696E-7
     1994.251   9.462946E-7
     1994.388   9.268712E-7
     1994.526   9.072872E-7
     1994.664   8.876987E-7
     1994.803   8.679323E-7
      1994.94   8.484908E-7
     1995.079   8.287153E-7
     1995.216   8.092649E-7
     1995.354   7.896365E-7
     1995.492   7.700036E-7
      1995.63   7.503835E-7
     1995.768   7.307415E-7
     1995.906   7.110950E-7
     1996.044   6.914439E-7
     1996.182   6.717882E-7
      1996.32   6.521283E-7
     1996.459   6.324462E-7
     1996.597   6.127772E-7
     1996.735   5.931035E-7
     1996.872   5.735645E-7
      1997.01   5.538644E-7
     1997.149   5.340206E-7
     1997.287   5.143115E-7
     1997.426   4.945978E-7
     1997.564   4.748796E-7
     1997.702   4.551567E-7
     1997.839   4.355864E-7
     1997.977   4.158546E-7
     1998.115   3.961183E-7
     1998.255   3.762205E-7
     1998.393   3.564576E-7
     1998.531   3.367077E-7
     1998.669   3.169532E-7
     1998.807   2.973339E-7
     1998.945   2.775530E-7
     1999.083   2.577675E-7
     1999.221   2.379950E-7
      1999.36   2.182004E-7
     1999.498   1.984013E-7
     1999.636   1.785977E-7
     1999.775   1.587895E-7
     1999.913   1.389593E-7
     2000.051   1.264494E-7
      2000.19   1.263432E-7
     2000.328   1.262368E-7
     2000.465   1.261314E-7
     2000.605   1.260243E-7
     2000.743   1.259180E-7
     2000.881   1.258118E-7
      2001.02   1.257056E-7
     2001.158   1.255993E-7
     2001.296   1.254940E-7
     2001.434   1.253878E-7
     2001.573   1.252816E-7
     2001.711   1.251753E-7
     2001.851   1.250684E-7
     2001.989   1.249622E-7
     2002.126   1.248569E-7
     2002.265   1.247508E-7
     2002.403   1.246446E-7
     2002.542   1.245385E-7
      2002.68   1.244324E-7
     2002.819   1.243263E-7
     2002.958   1.242202E-7
     2003.096   1.241142E-7
     2003.235   1.240081E-7
     2003.373   1.239021E-7
     2003.512   1.237960E-7
      2003.65   1.236900E-7
     2003.789   1.235840E-7
     2003.927   1.234788E-7
     2004.065   1.233727E-7
     2004.205   1.232660E-7
     2004.344   1.231600E-7
     2004.482   1.230540E-7
      2004.62   1.229489E-7
     2004.758   1.228429E-7
     2004.897   1.227370E-7
     2005.036   1.226311E-7
     2005.174   1.225252E-7
     2005.314   1.224185E-7
     2005.453   1.223125E-7
     2005.591   1.222075E-7
     2005.729   1.221017E-7
     2005.868   1.219958E-7
     2006.007   1.218900E-7
     2006.146   1.217842E-7
     2006.284   1.216783E-7
     2006.422   1.215734E-7
     2006.562   1.214667E-7
     2006.701   1.213610E-7
     2006.839   1.212552E-7
     2006.978   1.211494E-7
     2007.117   1.210436E-7
     2007.255   1.209388E-7
     2007.395   1.208322E-7
     2007.533   1.207273E-7
     2007.673   1.206208E-7
     2007.812   1.205151E-7
      2007.95   1.204094E-7
     2008.089   1.203038E-7
     2008.227   1.201989E-7
     2008.366   1.200933E-7
     2008.505   1.199877E-7
     2008.645   1.198812E-7
     2008.784   1.197755E-7
     2008.923   1.196699E-7
     2009.061   1.195652E-7
       2009.2   1.194596E-7
     2009.339   1.193541E-7
     2009.478   1.192485E-7
     2009.617   1.191430E-7
     2009.757   1.190367E-7
     2009.895   1.189320E-7
     2010.034   1.188264E-7
     2010.173   1.187209E-7
     2010.312   1.186154E-7
     2010.451   1.185098E-7
      2010.59   1.184043E-7
     2010.728   1.182997E-7
     2010.867   1.181942E-7
     2011.007   1.180879E-7
     2011.146   1.179824E-7
     2011.285   1.178771E-7
     2011.425   1.177716E-7
     2011.564   1.176662E-7
     2011.702   1.175616E-7
     2011.841   1.174562E-7
      2011.98   1.173508E-7
      2012.12   1.172446E-7
      2012.26   1.171393E-7
     2012.398   1.170348E-7
     2012.537   1.169294E-7
     2012.676   1.168241E-7
     2012.815   1.167188E-7
     2012.954   1.166135E-7
     2013.094   1.165082E-7
     2013.233   1.164030E-7
     2013.372   1.162977E-7
     2013.512   1.161924E-7
     2013.651   1.160872E-7
      2013.79   1.159820E-7
     2013.929   1.158768E-7
     2014.069   1.157716E-7
     2014.207   1.156673E-7
     2014.346   1.155621E-7
     2014.487   1.154561E-7
     2014.626   1.153510E-7
     2014.765   1.152459E-7
     2014.905   1.151408E-7
     2015.044   1.150356E-7
     2015.182   1.149313E-7
     2015.322   1.148263E-7
     2015.461   1.147212E-7
     2015.601   1.146162E-7
     2015.741   1.145103E-7
     2015.881   1.144053E-7
     2016.019   1.143010E-7
     2016.158   1.141961E-7
     2016.298   1.140910E-7
     2016.437   1.139861E-7
     2016.577   1.138811E-7
     2016.716   1.137762E-7
     2016.856   1.136713E-7
     2016.995   1.135664E-7
     2017.135   1.134614E-7
     2017.274   1.133566E-7
     2017.414   1.132517E-7
     2017.554   1.131467E-7
     2017.693   1.130419E-7
     2017.832   1.129379E-7
     2017.972   1.128322E-7
     2018.112   1.127275E-7
     2018.251   1.126226E-7
     2018.391   1.125179E-7
      2018.53   1.124139E-7
     2018.669   1.123091E-7
     2018.809   1.122044E-7
     2018.948   1.120996E-7
     2019.088   1.119949E-7
     2019.229   1.118894E-7
     2019.369   1.117846E-7
     2019.507   1.116808E-7
     2019.647   1.115762E-7
     2019.787   1.114714E-7
     2019.926   1.113669E-7
     2020.066   1.112622E-7
     2020.206   1.111575E-7
     2020.345   1.110529E-7
     2020.485   1.109482E-7
     2020.625   1.108435E-7
     2020.765   1.107389E-7
     2020.905   1.106343E-7
     2021.044   1.105297E-7
     2021.183   1.104259E-7
     2021.323   1.103213E-7
     2021.463   1.102168E-7
     2021.604   1.101114E-7
     2021.744   1.100068E-7
     2021.883   1.099024E-7
     2022.022   1.097987E-7
     2022.162   1.096942E-7
     2022.302   1.095897E-7
     2022.442   1.094852E-7
     2022.582   1.093808E-7
     2022.723   1.092755E-7
     2022.863   1.091711E-7
     2023.001   1.090676E-7
     2023.141   1.089631E-7
     2023.281   1.088588E-7
     2023.421   1.087544E-7
     2023.561   1.086501E-7
     2023.702   1.085449E-7
      2023.84   1.084422E-7
     2023.981   1.083370E-7
     2024.121   1.082327E-7
     2024.261   1.081285E-7
     2024.401   1.080242E-7
     2024.541   1.079200E-7
      2024.68   1.078166E-7
      2024.82   1.077124E-7
     2024.961   1.076073E-7
     2025.101   1.075032E-7
     2025.242   1.073990E-7
     2025.382   1.072948E-7
     2025.522   1.071907E-7
     2025.661   1.070873E-7
     2025.801   1.069832E-7
     2025.941   1.068791E-7
     2026.082   1.067742E-7
     2026.222   1.066701E-7
     2026.363   1.065661E-7
     2026.502   1.064629E-7
     2026.642   1.063588E-7
     2026.782   1.062548E-7
     2026.922   1.061508E-7
     2027.062   1.060468E-7
     2027.204   1.059420E-7
     2027.343   1.058389E-7
     2027.483   1.057349E-7
     2027.623   1.056309E-7
     2027.764   1.055270E-7
     2027.904   1.054231E-7
     2028.044   1.053193E-7
     2028.183   1.052162E-7
     2028.324   1.051124E-7
     2028.465   1.050077E-7
     2028.605   1.049039E-7
     2028.746   1.048001E-7
     2028.886   1.046963E-7
     2029.026   1.045925E-7
     2029.166   1.044896E-7
     2029.306   1.043858E-7
     2029.446   1.042820E-7
     2029.588   1.041775E-7
     2029.728   1.040738E-7
     2029.868   1.039710E-7
     2030.008   1.038673E-7
     2030.148   1.037635E-7
     2030.289   1.036598E-7
     2030.429   1.035562E-7
      2030.57   1.034524E-7
      2030.71   1.033487E-7
     2030.851   1.032451E-7
     2030.991   1.031415E-7
     2031.132   1.030378E-7
     2031.272   1.029342E-7
     2031.413   1.028306E-7
     2031.553   1.027270E-7
     2031.693   1.026243E-7
     2031.833   1.025207E-7
     2031.975   1.024164E-7
     2032.115   1.023128E-7
     2032.256   1.022093E-7
     2032.396   1.021058E-7
     2032.536   1.020032E-7
     2032.677   1.018997E-7
     2032.817   1.017963E-7
     2032.958   1.016928E-7
     2033.098   1.015894E-7
      2033.24   1.014852E-7
     2033.381   1.013819E-7
      2033.52   1.012792E-7
     2033.661   1.011759E-7
     2033.802   1.010726E-7
     2033.942   1.009692E-7
     2034.083   1.008660E-7
     2034.224   1.007627E-7
     2034.365   1.006594E-7
     2034.505   1.005561E-7
     2034.646   1.004529E-7
     2034.787   1.003496E-7
     2034.927   1.002464E-7
     2035.068   1.001433E-7
     2035.209   1.000401E-7
     2035.349   9.993777E-8
     2035.489   9.983467E-8
     2035.631   9.973068E-8
     2035.772   9.962754E-8
     2035.913   9.952451E-8
     2036.053   9.942221E-8
     2036.193   9.931922E-8
     2036.334   9.921617E-8
     2036.476   9.911233E-8
     2036.616   9.901012E-8
     2036.758   9.890625E-8
     2036.899   9.880328E-8
     2037.039   9.870114E-8
      2037.18   9.859823E-8
     2037.321   9.849525E-8
     2037.462   9.839237E-8
     2037.603   9.828945E-8
     2037.743   9.818663E-8
     2037.884   9.808375E-8
     2038.025   9.798089E-8
     2038.166   9.787805E-8
     2038.307   9.777522E-8
     2038.448   9.767244E-8
     2038.589   9.756968E-8
     2038.729   9.746773E-8
     2038.871   9.736419E-8
     2039.012   9.726144E-8
     2039.153   9.715874E-8
     2039.295   9.705602E-8
     2039.436   9.695341E-8
     2039.576   9.685151E-8
     2039.717   9.674885E-8
     2039.858   9.664629E-8
     2039.999   9.654368E-8
     2040.141   9.652525E-8
     2040.282   9.650770E-8
     2040.423   9.649014E-8
     2040.563   9.647272E-8
     2040.704   9.645513E-8
     2040.846   9.643755E-8
     2040.987   9.641996E-8
     2041.128   9.640236E-8
      2041.27   9.638459E-8
      2041.41   9.636713E-8
     2041.552   9.634950E-8
     2041.693   9.633187E-8
     2041.834   9.631422E-8
     2041.975   9.629657E-8
     2042.117   9.627892E-8
     2042.257   9.626140E-8
     2042.398   9.624373E-8
      2042.54   9.622592E-8
     2042.682   9.620823E-8
     2042.823   9.619052E-8
     2042.964   9.617282E-8
     2043.106   9.615511E-8
     2043.246   9.613751E-8
     2043.387   9.611981E-8
     2043.528   9.610207E-8
     2043.671   9.608418E-8
     2043.812   9.606642E-8
     2043.953   9.604881E-8
     2044.094   9.603104E-8
     2044.235   9.601327E-8
     2044.377   9.599549E-8
     2044.518   9.597770E-8
      2044.66   9.595990E-8
     2044.801   9.594210E-8
     2044.943   9.592428E-8
     2045.084   9.590644E-8
     2045.225   9.588862E-8
     2045.367   9.587079E-8
     2045.508   9.585295E-8
      2045.65   9.583508E-8
      2045.79   9.581736E-8
     2045.932   9.579950E-8
     2046.074   9.578147E-8
     2046.216   9.576359E-8
     2046.358   9.574569E-8
     2046.499   9.572780E-8
      2046.64   9.571003E-8
     2046.781   9.569210E-8
     2046.923   9.567419E-8
     2047.064   9.565624E-8
     2047.207   9.563817E-8
     2047.349   9.562022E-8
     2047.489   9.560240E-8
     2047.631   9.558445E-8
     2047.772   9.556648E-8
     2047.914   9.554847E-8
     2048.056   9.553050E-8
     2048.197   9.551250E-8
     2048.339   9.549449E-8
     2048.481   9.547648E-8
     2048.623   9.545843E-8
     2048.764   9.544042E-8
     2048.906   9.542240E-8
     2049.048   9.540433E-8
     2049.189   9.538627E-8
      2049.33   9.536835E-8
     2049.472   9.535031E-8
     2049.615   9.533210E-8
     2049.756   9.531399E-8
     2049.898   9.529590E-8
      2050.04   9.527776E-8
     2050.181   9.525970E-8
     2050.323   9.524148E-8
     2050.464   9.522324E-8
     2050.606   9.520501E-8
     2050.748   9.518675E-8
     2050.891   9.516835E-8
     2051.033   9.515008E-8
     2051.174   9.513197E-8
     2051.315   9.511368E-8
     2051.457   9.509541E-8
     2051.599   9.507710E-8
     2051.741   9.505879E-8
     2051.883   9.504048E-8
     2052.025   9.502215E-8
     2052.167   9.500385E-8
     2052.309   9.498549E-8
     2052.451   9.496715E-8
     2052.593   9.494879E-8
     2052.735   9.493045E-8
     2052.876   9.491223E-8
     2053.019   9.489371E-8
      2053.16   9.487544E-8
     2053.303   9.485693E-8
     2053.445   9.483851E-8
     2053.587   9.482014E-8
     2053.728   9.480185E-8
      2053.87   9.478341E-8
     2054.012   9.476499E-8
     2054.155   9.474642E-8
     2054.297   9.472797E-8
     2054.439   9.470952E-8
     2054.582   9.469106E-8
     2054.723   9.467271E-8
     2054.865   9.465425E-8
     2055.007   9.463576E-8
     2055.149   9.461726E-8
     2055.291   9.459875E-8
     2055.433   9.458025E-8
     2055.575   9.456175E-8
     2055.718   9.454319E-8
      2055.86   9.452467E-8
     2056.002   9.450611E-8
     2056.144   9.448757E-8
     2056.287   9.446902E-8
     2056.428   9.445058E-8
     2056.571   9.443188E-8
     2056.713   9.441329E-8
     2056.856   9.439469E-8
     2056.998   9.437611E-8
      2057.14   9.435750E-8
     2057.281   9.433901E-8
     2057.424   9.432041E-8
     2057.566   9.430178E-8
     2057.708   9.428314E-8
     2057.852   9.426434E-8
     2057.994   9.424569E-8
     2058.135   9.422715E-8
     2058.278   9.420849E-8
      2058.42   9.418982E-8
     2058.562   9.417114E-8
     2058.705   9.415245E-8
     2058.847   9.413372E-8
     2058.991   9.411486E-8
     2059.132   9.409632E-8
     2059.275   9.407757E-8
     2059.417   9.405885E-8
      2059.56   9.404009E-8
     2059.702   9.402136E-8
     2059.844   9.400258E-8
     2059.986   9.398397E-8
     2060.128   9.396508E-8
     2060.272   9.394604E-8
     2060.415   9.392713E-8
     2060.557   9.390823E-8
     2060.699   9.388931E-8
     2060.842   9.387037E-8
     2060.983   9.385160E-8
     2061.126   9.383264E-8
     2061.269   9.381368E-8
     2061.412   9.379456E-8
     2061.555   9.377560E-8
     2061.697   9.375675E-8
     2061.839   9.373777E-8
     2061.982   9.371877E-8
     2062.124   9.369978E-8
     2062.267   9.368078E-8
      2062.41   9.366173E-8
     2062.552   9.364272E-8
     2062.695   9.362368E-8
     2062.838   9.360464E-8
      2062.98   9.358561E-8
     2063.123   9.356653E-8
     2063.266   9.354748E-8
     2063.408   9.352840E-8
      2063.55   9.350946E-8
     2063.693   9.349036E-8
     2063.837   9.347112E-8
     2063.979   9.345201E-8
     2064.122   9.343290E-8
     2064.265   9.341377E-8
     2064.407   9.339480E-8
      2064.55   9.337565E-8
     2064.692   9.335650E-8
     2064.835   9.333735E-8
     2064.979   9.331805E-8
     2065.122   9.329889E-8
     2065.264   9.327985E-8
     2065.406   9.326065E-8
     2065.549   9.324147E-8
     2065.692   9.322228E-8
     2065.835   9.320305E-8
     2065.978   9.318384E-8
     2066.121   9.316463E-8
     2066.264   9.314538E-8
     2066.407   9.312614E-8
      2066.55   9.310688E-8
     2066.693   9.308764E-8
     2066.836   9.306834E-8
     2066.979   9.304907E-8
     2067.121   9.302992E-8
     2067.263   9.301067E-8
     2067.408   9.299119E-8
     2067.551   9.297191E-8
     2067.694   9.295259E-8
     2067.837   9.293326E-8
     2067.979   9.291410E-8
     2068.122   9.289476E-8
     2068.265   9.287540E-8
     2068.409   9.285588E-8
     2068.552   9.283652E-8
     2068.695   9.281714E-8
     2068.838   9.279776E-8
      2068.98   9.277854E-8
     2069.123   9.275914E-8
     2069.266   9.273975E-8
     2069.409   9.272035E-8
     2069.553   9.270090E-8
     2069.696   9.268148E-8
     2069.839   9.266203E-8
     2069.982   9.264260E-8
     2070.125   9.262305E-8
     2070.269   9.260344E-8
     2070.412   9.258381E-8
     2070.555   9.256421E-8
     2070.697   9.254474E-8
     2070.842   9.252494E-8
     2070.985   9.250531E-8
     2071.128   9.248568E-8
     2071.271   9.246602E-8
     2071.415   9.244633E-8
     2071.557   9.242683E-8
       2071.7   9.240716E-8
     2071.843   9.238747E-8
     2071.987   9.236776E-8
     2072.131   9.234790E-8
     2072.274   9.232819E-8
     2072.417   9.230865E-8
      2072.56   9.228889E-8
     2072.703   9.226917E-8
     2072.847   9.224943E-8
      2072.99   9.222968E-8
     2073.134   9.220991E-8
     2073.277   9.219016E-8
      2073.42   9.217036E-8
     2073.564   9.215058E-8
     2073.707   9.213079E-8
     2073.851   9.211101E-8
     2073.994   9.209118E-8
     2074.137   9.207138E-8
      2074.28   9.205171E-8
     2074.425   9.203172E-8
     2074.568   9.201189E-8
     2074.711   9.199206E-8
     2074.855   9.197219E-8
     2074.999   9.195231E-8
     2075.141   9.193261E-8
     2075.284   9.191272E-8
     2075.428   9.189284E-8
     2075.572   9.187294E-8
     2075.716   9.185288E-8
      2075.86   9.183296E-8
     2076.002   9.181319E-8
     2076.146   9.179327E-8
      2076.29   9.177334E-8
     2076.433   9.175342E-8
     2076.577   9.173344E-8
      2076.72   9.171349E-8
     2076.865   9.169336E-8
     2077.008   9.167353E-8
     2077.151   9.165357E-8
     2077.295   9.163357E-8
     2077.439   9.161356E-8
     2077.583   9.159356E-8
     2077.726   9.157353E-8
     2077.869   9.155366E-8
     2078.013   9.153363E-8
     2078.157   9.151344E-8
     2078.301   9.149338E-8
     2078.445   9.147333E-8
     2078.589   9.145325E-8
     2078.731   9.143335E-8
     2078.875   9.141327E-8
     2079.019   9.139318E-8
     2079.163   9.137307E-8
     2079.308   9.135280E-8
     2079.452   9.133271E-8
     2079.594   9.131277E-8
     2079.738   9.129260E-8
     2079.882   9.127248E-8
     2080.026   9.125231E-8
      2080.17   9.123203E-8
     2080.314   9.121170E-8
     2080.458   9.119139E-8
     2080.602   9.117105E-8
     2080.745   9.115072E-8
     2080.889   9.113037E-8
     2081.033   9.111004E-8
     2081.177   9.108967E-8
      2081.32   9.106946E-8
     2081.464   9.104907E-8
     2081.608   9.102871E-8
     2081.753   9.100815E-8
     2081.897   9.098774E-8
     2082.041   9.096733E-8
     2082.185   9.094692E-8
     2082.328   9.092666E-8
     2082.472   9.090623E-8
     2082.616   9.088580E-8
     2082.761   9.086518E-8
     2082.904   9.084489E-8
      2083.05   9.082427E-8
     2083.192   9.080398E-8
     2083.337   9.078347E-8
     2083.481   9.076300E-8
     2083.625   9.074252E-8
     2083.769   9.072198E-8
     2083.914   9.070131E-8
     2084.057   9.068099E-8
     2084.201   9.066044E-8
     2084.346   9.063989E-8
      2084.49   9.061937E-8
     2084.634   9.059880E-8
     2084.778   9.057826E-8
     2084.922   9.055768E-8
     2085.065   9.053726E-8
     2085.211   9.051650E-8
     2085.355   9.049594E-8
     2085.499   9.047534E-8
     2085.644   9.045473E-8
     2085.788   9.043411E-8
     2085.931   9.041366E-8
     2086.075   9.039302E-8
     2086.219   9.037238E-8
     2086.365   9.035158E-8
     2086.509   9.033091E-8
     2086.654   9.031024E-8
     2086.798   9.028957E-8
     2086.941   9.026906E-8
     2087.086   9.024836E-8
      2087.23   9.022767E-8
     2087.374   9.020698E-8
     2087.519   9.018624E-8
     2087.663   9.016555E-8
     2087.808   9.014479E-8
     2087.952   9.012408E-8
     2088.096   9.010332E-8
     2088.241   9.008254E-8
     2088.385   9.006182E-8
      2088.53   9.004105E-8
     2088.673   9.002043E-8
     2088.819   8.999950E-8
     2088.963   8.997871E-8
     2089.108   8.995790E-8
     2089.252   8.993708E-8
     2089.397   8.991626E-8
      2089.54   8.989561E-8
     2089.685   8.987477E-8
     2089.829   8.985394E-8
     2089.974   8.983306E-8
     2090.119   8.981193E-8
     2090.264   8.979087E-8
     2090.407   8.977003E-8
     2090.552   8.974897E-8
     2090.697   8.972793E-8
     2090.841   8.970687E-8
     2090.986   8.968579E-8
     2091.131   8.966473E-8
     2091.275   8.964363E-8
      2091.42   8.962255E-8
     2091.565   8.960144E-8
     2091.709   8.958036E-8
     2091.854   8.955924E-8
     2091.999   8.953810E-8
     2092.143   8.951700E-8
     2092.287   8.949603E-8
     2092.432   8.947487E-8
     2092.578   8.945353E-8
     2092.722   8.943237E-8
     2092.867   8.941119E-8
     2093.012   8.939001E-8
     2093.156   8.936900E-8
       2093.3   8.934781E-8
     2093.445   8.932661E-8
      2093.59   8.930541E-8
     2093.736   8.928401E-8
     2093.881   8.926279E-8
     2094.024   8.924171E-8
     2094.169   8.922048E-8
     2094.314   8.919920E-8
     2094.459   8.917796E-8
     2094.604   8.915671E-8
     2094.749   8.913541E-8
     2094.895   8.911397E-8
     2095.039   8.909285E-8
     2095.184   8.907153E-8
     2095.328   8.905025E-8
     2095.473   8.902892E-8
     2095.618   8.900759E-8
     2095.762   8.898643E-8
     2095.907   8.896508E-8
     2096.052   8.894377E-8
     2096.198   8.892222E-8
     2096.343   8.890085E-8
     2096.488   8.887948E-8
     2096.633   8.885810E-8
     2096.777   8.883689E-8
     2096.922   8.881550E-8
     2097.067   8.879410E-8
     2097.212   8.877266E-8
     2097.359   8.875107E-8
     2097.504   8.872964E-8
     2097.647   8.870839E-8
     2097.793   8.868692E-8
     2097.938   8.866549E-8
     2098.083   8.864401E-8
     2098.228   8.862255E-8
     2098.374   8.860093E-8
     2098.518   8.857960E-8
     2098.664   8.855810E-8
     2098.809   8.853663E-8
     2098.954   8.851509E-8
     2099.099   8.849356E-8
     2099.244   8.847207E-8
     2099.388   8.845071E-8
     2099.533   8.842915E-8
      2099.68   8.840743E-8
     2099.825   8.838586E-8
      2099.97   8.836430E-8
     2100.116   8.834258E-8
     2100.261   8.832084E-8
     2100.405   8.829925E-8
      2100.55   8.827747E-8
     2100.696   8.825570E-8
     2100.842   8.823373E-8
     2100.988   8.821190E-8
     2101.133   8.819012E-8
     2101.277   8.816848E-8
     2101.422   8.814663E-8
     2101.568   8.812482E-8
     2101.713   8.810296E-8
     2101.858   8.808114E-8
     2102.004   8.805927E-8
     2102.149   8.803742E-8
     2102.295   8.801553E-8
      2102.44   8.799365E-8
     2102.585   8.797178E-8
     2102.731   8.794988E-8
     2102.876   8.792797E-8
     2103.022   8.790605E-8
     2103.166   8.788432E-8
     2103.313   8.786225E-8
     2103.458   8.784030E-8
     2103.604   8.781836E-8
     2103.749   8.779642E-8
     2103.895   8.777445E-8
     2104.039   8.775263E-8
     2104.185   8.773067E-8
      2104.33   8.770868E-8
     2104.477   8.768652E-8
     2104.623   8.766452E-8
     2104.768   8.764250E-8
     2104.913   8.762068E-8
     2105.058   8.759864E-8
     2105.204   8.757662E-8
      2105.35   8.755456E-8
     2105.495   8.753253E-8
     2105.641   8.751046E-8
     2105.786   8.748842E-8
     2105.932   8.746635E-8
     2106.078   8.744425E-8
     2106.223   8.742220E-8
     2106.369   8.740009E-8
     2106.515   8.737798E-8
     2106.661   8.735586E-8
     2106.805   8.733392E-8
     2106.952   8.731161E-8
     2107.098   8.728947E-8
     2107.244   8.726732E-8
     2107.389   8.724518E-8
     2107.534   8.722321E-8
      2107.68   8.720104E-8
     2107.825   8.717888E-8
     2107.971   8.715665E-8
     2108.117   8.713447E-8
     2108.264   8.711211E-8
      2108.41   8.708991E-8
     2108.555   8.706785E-8
       2108.7   8.704565E-8
     2108.846   8.702339E-8
     2108.992   8.700118E-8
     2109.138   8.697891E-8
     2109.284   8.695669E-8
      2109.43   8.693440E-8
     2109.576   8.691212E-8
     2109.722   8.688988E-8
     2109.868   8.686757E-8
     2110.014   8.684524E-8
      2110.16   8.682274E-8
     2110.304   8.680043E-8
      2110.45   8.677792E-8
     2110.596   8.675541E-8
     2110.744   8.673269E-8
      2110.89   8.671017E-8
     2111.036   8.668763E-8
     2111.182   8.666509E-8
     2111.326   8.664273E-8
     2111.473   8.662014E-8
     2111.619   8.659759E-8
     2111.765   8.657501E-8
     2111.912   8.655225E-8
     2112.058   8.652964E-8
     2112.203   8.650724E-8
     2112.349   8.648461E-8
     2112.495   8.646200E-8
     2112.641   8.643936E-8
     2112.787   8.641675E-8
     2112.935   8.639392E-8
      2113.08   8.637144E-8
     2113.226   8.634881E-8
     2113.372   8.632612E-8
     2113.518   8.630345E-8
     2113.665   8.628076E-8
     2113.811   8.625807E-8
     2113.956   8.623555E-8
     2114.103   8.621270E-8
     2114.249   8.618999E-8
     2114.396   8.616723E-8
     2114.542   8.614450E-8
     2114.688   8.612176E-8
     2114.834   8.609904E-8
     2114.979   8.607647E-8
     2115.126   8.605368E-8
     2115.272   8.603092E-8
      2115.42   8.600796E-8
     2115.566   8.598519E-8
     2115.712   8.596238E-8
     2115.857   8.593979E-8
     2116.004   8.591696E-8
      2116.15   8.589416E-8
     2116.297   8.587132E-8
     2116.443   8.584847E-8
     2116.591   8.582546E-8
     2116.736   8.580280E-8
     2116.882   8.577993E-8
     2117.029   8.575706E-8
     2117.175   8.573421E-8
     2117.322   8.571132E-8
     2117.468   8.568843E-8
     2117.613   8.566572E-8
      2117.76   8.564281E-8
     2117.907   8.561971E-8
     2118.054   8.559680E-8
       2118.2   8.557387E-8
     2118.347   8.555091E-8
     2118.494   8.552797E-8
     2118.639   8.550521E-8
     2118.786   8.548221E-8
     2118.932   8.545926E-8
      2119.08   8.543611E-8
     2119.226   8.541313E-8
     2119.373   8.539013E-8
     2119.519   8.536730E-8
     2119.665   8.534432E-8
     2119.812   8.532128E-8
     2119.958   8.529827E-8
     2120.105   8.521914E-8
     2120.252   8.511771E-8
     2120.398   8.501650E-8
     2120.545   8.491516E-8
     2120.692   8.481385E-8
     2120.838   8.471258E-8
     2120.985   8.461133E-8
     2121.132   8.451014E-8
     2121.279   8.440900E-8
     2121.424   8.430870E-8
     2121.572   8.420677E-8
     2121.719   8.410571E-8
     2121.865   8.400470E-8
     2122.012   8.390371E-8
     2122.158   8.380344E-8
     2122.305   8.370254E-8
     2122.451   8.360167E-8
     2122.598   8.350067E-8
     2122.745   8.339986E-8
     2122.893   8.329827E-8
      2123.04   8.319737E-8
     2123.186   8.309736E-8
     2123.333   8.299671E-8
     2123.479   8.289593E-8
     2123.626   8.279520E-8
     2123.773   8.269465E-8
      2123.92   8.259398E-8
     2124.067   8.249334E-8
     2124.214   8.239275E-8
     2124.361   8.229236E-8
     2124.508   8.219182E-8
     2124.655   8.209134E-8
     2124.802   8.199090E-8
     2124.949   8.189048E-8
     2125.095   8.179079E-8
     2125.243   8.168978E-8
      2125.39   8.158931E-8
     2125.537   8.148905E-8
     2125.684   8.138882E-8
      2125.83   8.128930E-8
     2125.977   8.118915E-8
     2126.124   8.108903E-8
     2126.271   8.098878E-8
     2126.418   8.088875E-8
     2126.566   8.078791E-8
     2126.713   8.068778E-8
     2126.859   8.058852E-8
     2127.006   8.048862E-8
     2127.154   8.038860E-8
     2127.301   8.028862E-8
     2127.448   8.018885E-8
     2127.595   8.008894E-8
     2127.742   7.998906E-8
     2127.889   7.988924E-8
     2128.037   7.978943E-8
     2128.184   7.968968E-8
     2128.331   7.958997E-8
     2128.478   7.949027E-8
     2128.624   7.939146E-8
     2128.773   7.929103E-8
     2128.919   7.919228E-8
     2129.067   7.909191E-8
     2129.215   7.899227E-8
     2129.362   7.889280E-8
     2129.509   7.879338E-8
     2129.655   7.869466E-8
     2129.802   7.859533E-8
      2129.95   7.849584E-8
     2130.098   7.839562E-8
     2130.246   7.829620E-8
     2130.393   7.819664E-8
     2130.539   7.809795E-8
     2130.687   7.799863E-8
     2130.834   7.789919E-8
     2130.981   7.779980E-8
     2131.129   7.770043E-8
     2131.277   7.760044E-8
     2131.424   7.750199E-8
