WAVELENGTH       R          %15.7g  angstroms
THROUGHPUT       R          %15.7g  ""
GRFTABLE t mtab$o4g13576m_tmg.fits
CMPTABLE t mtab$o9k1612hm_tmc.fits
EXPR     t stis,nuvmama,f25cn270
APERAREA r 45238.93
ZEROPT   r -21.1
URESP    r 4.067560E-17
PIVWV    r 2723.154
BANDW    r 122.2169
TPEAK    r 0.01936391
EQUVW    r 3.957886
RECTW    r 204.395
EMFLX    r 8.822664E-15
     5126.441   1.349188E-5
     5127.201   1.347038E-5
     5127.958   1.344896E-5
     5128.718   1.342748E-5
     5129.476   1.340606E-5
     5130.236   1.338486E-5
     5130.994   1.336403E-5
     5131.754   1.334323E-5
     5132.515   1.332242E-5
     5133.273   1.330168E-5
     5134.034   1.328088E-5
     5134.792   1.326015E-5
     5135.551   1.323945E-5
     5136.312   1.321867E-5
     5137.073   1.319790E-5
     5137.832   1.317719E-5
     5138.591   1.315652E-5
     5139.353   1.313577E-5
     5140.112   1.311508E-5
     5140.874   1.309364E-5
     5141.633   1.307237E-5
     5142.395   1.305103E-5
     5143.154   1.302978E-5
     5143.917   1.300845E-5
     5144.676   1.298723E-5
     5145.439   1.296593E-5
     5146.202   1.294463E-5
     5146.962   1.292340E-5
     5147.725   1.290214E-5
     5148.485   1.288094E-5
     5149.248   1.285968E-5
     5150.009   1.283859E-5
     5150.772   1.281640E-5
     5151.533   1.279439E-5
     5152.293   1.277241E-5
     5153.058   1.275034E-5
     5153.818   1.272837E-5
     5154.583   1.270633E-5
     5155.347   1.268430E-5
     5156.108   1.266238E-5
     5156.872   1.264036E-5
     5157.634   1.261845E-5
     5158.396   1.259654E-5
      5159.16   1.257457E-5
     5159.925   1.255269E-5
     5160.687   1.252829E-5
     5161.452   1.250365E-5
     5162.214   1.247912E-5
     5162.979   1.245451E-5
     5163.742   1.243002E-5
     5164.507   1.240546E-5
      5165.27   1.238099E-5
     5166.033   1.235653E-5
     5166.799   1.233203E-5
     5167.562   1.230761E-5
     5168.328   1.228315E-5
     5169.094   1.225869E-5
     5169.857   1.223438E-5
     5170.624   1.220746E-5
     5171.387   1.218015E-5
     5172.154   1.215276E-5
     5172.918   1.212550E-5
     5173.685   1.209818E-5
     5174.452   1.207088E-5
     5175.216   1.204370E-5
      5175.98   1.201655E-5
     5176.748   1.198931E-5
     5177.512   1.196223E-5
     5178.279   1.193506E-5
     5179.044   1.190801E-5
     5179.809   1.188101E-5
     5180.577   1.185248E-5
     5181.342   1.182365E-5
      5182.11   1.179475E-5
     5182.878   1.176588E-5
     5183.644   1.173714E-5
     5184.412   1.170832E-5
     5185.178   1.167964E-5
     5185.946   1.165089E-5
     5186.715   1.162218E-5
     5187.481   1.159360E-5
      5188.25   1.156493E-5
     5189.016   1.153643E-5
     5189.783   1.150794E-5
     5190.552   1.147742E-5
     5191.318   1.144629E-5
     5192.088   1.141507E-5
     5192.855   1.138401E-5
     5193.622   1.135300E-5
     5194.392   1.132190E-5
     5195.159   1.129097E-5
     5195.929   1.125996E-5
     5196.699   1.122896E-5
     5197.469   1.119803E-5
     5198.237   1.116724E-5
     5199.007   1.113636E-5
     5199.775   1.110565E-5
     5200.546   1.107463E-5
     5201.314   1.104368E-5
     5202.083   1.101278E-5
     5202.854   1.098180E-5
     5203.625   1.095085E-5
     5204.393   1.092008E-5
     5205.162   1.088931E-5
     5205.934   1.085851E-5
     5206.702   1.082785E-5
     5207.474   1.079709E-5
     5208.243   1.076650E-5
     5209.015   1.073583E-5
     5209.785   1.070530E-5
     5210.557   1.067484E-5
     5211.326   1.064458E-5
     5212.099   1.061425E-5
     5212.869   1.058404E-5
     5213.641   1.055380E-5
     5214.414   1.052358E-5
     5215.184   1.049350E-5
     5215.958   1.046333E-5
     5216.728   1.043336E-5
     5217.501   1.040329E-5
     5218.271   1.037337E-5
     5219.045   1.034339E-5
     5219.816   1.031354E-5
      5220.59   1.028431E-5
     5221.358   1.025557E-5
     5222.132   1.022664E-5
     5222.903   1.019786E-5
     5223.677   1.016900E-5
     5224.449   1.014030E-5
     5225.226   1.011143E-5
     5225.998   1.008279E-5
     5226.772   1.005408E-5
     5227.544   1.002551E-5
     5228.322   9.996766E-6
     5229.094   9.968280E-6
     5229.869   9.939733E-6
     5230.642   9.913054E-6
     5231.417   9.886674E-6
     5232.187   9.860510E-6
     5232.959   9.834298E-6
     5233.735   9.808005E-6
     5234.508   9.781847E-6
     5235.284   9.755631E-6
     5236.057   9.729560E-6
     5236.833   9.703390E-6
     5237.607   9.677355E-6
     5238.383   9.651257E-6
     5239.157   9.625298E-6
     5239.934   9.599263E-6
      5240.71   9.576562E-6
     5241.487   9.554222E-6
     5242.261   9.531992E-6
     5243.039   9.509681E-6
     5243.813   9.487490E-6
      5244.59   9.465241E-6
     5245.365   9.443082E-6
     5246.142   9.420872E-6
     5246.917   9.398756E-6
     5247.695   9.376584E-6
      5248.47   9.354527E-6
     5249.245   9.332511E-6
     5250.023   9.310532E-6
     5250.798   9.292533E-6
     5251.577   9.274506E-6
     5252.352   9.256562E-6
     5253.131   9.238554E-6
     5253.907   9.220628E-6
     5254.686   9.202649E-6
     5255.461   9.184764E-6
     5256.241   9.166816E-6
     5257.017   9.148951E-6
     5257.796   9.131022E-6
     5258.573   9.113164E-6
     5259.352   9.095281E-6
     5260.129   9.077998E-6
     5260.909   9.063426E-6
     5261.686   9.048927E-6
     5262.465   9.034368E-6
     5263.243   9.019859E-6
     5264.023   9.005318E-6
       5264.8   8.990835E-6
     5265.581   8.976304E-6
     5266.361   8.961772E-6
     5267.139   8.947297E-6
      5267.92   8.932760E-6
     5268.698   8.918299E-6
     5269.479   8.903809E-6
     5270.257   8.890803E-6
     5271.038   8.880730E-6
     5271.817   8.870688E-6
     5272.598   8.860599E-6
     5273.377   8.850540E-6
     5274.159   8.840448E-6
     5274.938   8.830388E-6
     5275.719   8.820283E-6
     5276.499   8.810207E-6
     5277.281   8.800082E-6
      5278.06   8.789982E-6
     5278.843   8.779845E-6
     5279.622   8.769790E-6
     5280.402   8.761715E-6
     5281.185   8.755592E-6
     5281.965   8.749457E-6
     5282.748   8.743309E-6
     5283.528   8.737161E-6
     5284.311   8.730975E-6
     5285.091   8.724796E-6
     5285.875   8.718563E-6
     5286.655   8.712354E-6
     5287.439   8.706106E-6
      5288.22   8.699856E-6
     5289.004   8.693562E-6
     5289.788   8.687320E-6
     5290.572   8.683358E-6
     5291.354   8.680337E-6
     5292.138   8.677289E-6
     5292.919   8.674216E-6
     5293.701   8.671117E-6
     5294.486   8.667983E-6
     5295.268   8.664843E-6
     5296.053   8.661678E-6
     5296.835   8.658486E-6
      5297.62   8.655259E-6
     5298.402   8.652029E-6
     5299.188   8.648763E-6
      5299.97   8.645557E-6
     5300.756   8.643934E-6
     5301.539   8.642449E-6
     5302.325   8.640937E-6
     5303.108   8.639398E-6
     5303.894   8.637814E-6
     5304.677   8.636222E-6
     5305.463   8.634589E-6
     5306.247   8.632928E-6
     5307.034   8.631235E-6
     5307.817   8.629536E-6
     5308.602   8.627808E-6
     5309.388   8.626037E-6
     5310.172   8.624509E-6
     5310.959   8.623583E-6
     5311.744   8.622677E-6
     5312.531   8.621748E-6
     5313.316   8.620791E-6
     5314.104   8.619795E-6
     5314.891   8.618781E-6
     5315.679   8.617739E-6
     5316.464   8.616664E-6
     5317.252   8.615553E-6
     5318.038   8.614426E-6
     5318.826   8.613254E-6
     5319.611   8.612068E-6
       5320.4   8.611007E-6
     5321.186   8.609983E-6
     5321.975   8.608955E-6
      5322.76   8.607891E-6
     5323.549   8.606802E-6
     5324.336   8.605693E-6
     5325.122   8.604554E-6
     5325.912   8.603383E-6
     5326.698   8.602189E-6
     5327.488   8.600951E-6
     5328.274   8.599687E-6
     5329.064   8.598401E-6
     5329.851   8.597090E-6
     5330.641   8.594803E-6
     5331.429   8.592273E-6
     5332.219   8.589708E-6
     5333.006   8.587119E-6
     5333.797   8.584508E-6
     5334.584   8.581883E-6
     5335.375   8.579221E-6
     5336.164   8.576546E-6
     5336.955   8.573835E-6
     5337.743   8.571097E-6
     5338.534   8.568331E-6
     5339.322   8.565570E-6
     5340.117   8.562355E-6
     5340.905   8.556844E-6
     5341.697   8.551311E-6
     5342.486   8.545785E-6
     5343.275   8.540239E-6
     5344.067   8.534656E-6
     5344.856   8.529075E-6
     5345.648   8.523471E-6
     5346.438   8.517863E-6
      5347.23   8.512210E-6
     5348.021   8.506559E-6
     5348.813   8.500871E-6
     5349.603   8.495225E-6
     5350.396   8.487758E-6
     5351.186   8.478618E-6
     5351.979   8.469441E-6
      5352.77   8.460304E-6
     5353.563   8.451118E-6
     5354.354   8.441954E-6
     5355.147   8.432751E-6
     5355.938   8.423568E-6
     5356.732   8.414348E-6
     5357.523   8.405163E-6
     5358.315   8.395963E-6
     5359.109   8.386723E-6
       5359.9   8.377569E-6
     5360.695   8.365718E-6
     5361.487   8.353622E-6
     5362.282   8.341476E-6
     5363.073   8.329383E-6
     5363.869   8.317236E-6
     5364.661   8.305142E-6
     5365.459   8.292960E-6
     5366.251   8.280872E-6
     5367.047   8.268732E-6
     5367.839   8.256638E-6
     5368.635   8.244494E-6
     5369.428   8.232404E-6
     5370.224   8.219556E-6
     5371.017   8.204755E-6
      5371.81   8.190030E-6
     5372.606   8.175241E-6
       5373.4   8.160513E-6
     5374.196   8.145739E-6
      5374.99   8.131020E-6
     5375.787   8.116270E-6
     5376.581   8.101575E-6
     5377.378   8.086832E-6
     5378.172   8.072156E-6
     5378.969   8.057437E-6
     5379.764   8.042774E-6
     5380.561   8.026885E-6
     5381.356   8.010574E-6
     5382.153   7.994222E-6
     5382.948   7.977925E-6
     5383.746   7.961596E-6
     5384.542   7.945332E-6
     5385.339   7.929034E-6
     5386.135   7.912800E-6
      5386.93   7.896579E-6
     5387.729   7.880293E-6
     5388.524   7.864099E-6
     5389.323   7.847871E-6
     5390.122   7.831460E-6
     5390.921   7.813881E-6
     5391.717   7.796445E-6
     5392.517   7.778947E-6
     5393.313   7.761527E-6
     5394.113   7.744050E-6
     5394.909   7.726666E-6
     5395.709   7.709240E-6
     5396.506   7.691887E-6
     5397.306   7.674485E-6
     5398.103   7.657158E-6
     5398.903   7.639806E-6
       5399.7   7.622533E-6
     5400.501   7.605093E-6
     5401.298   7.587695E-6
     5402.096   7.570318E-6
     5402.897   7.552908E-6
     5403.695   7.535569E-6
     5404.496   7.518184E-6
     5405.294   7.500870E-6
     5406.095   7.483515E-6
     5406.894   7.466240E-6
     5407.695   7.448921E-6
     5408.494   7.431689E-6
     5409.295   7.414397E-6
     5410.094   7.397398E-6
     5410.896   7.381539E-6
     5411.695   7.365788E-6
     5412.498   7.349983E-6
     5413.297   7.334253E-6
       5414.1   7.318477E-6
     5414.899   7.302785E-6
     5415.705   7.286985E-6
     5416.504   7.271315E-6
     5417.308   7.255586E-6
     5418.107   7.239935E-6
     5418.911   7.224245E-6
     5419.711   7.208645E-6
     5420.511   7.193848E-6
     5421.315   7.179491E-6
     5422.116   7.165194E-6
     5422.919   7.150845E-6
      5423.72   7.136576E-6
     5424.524   7.122266E-6
     5425.325   7.108012E-6
     5426.129   7.093717E-6
     5426.931   7.079486E-6
     5427.735   7.065196E-6
     5428.537   7.050978E-6
     5429.342   7.036732E-6
     5430.144   7.023027E-6
     5430.948   7.011243E-6
      5431.75   6.999539E-6
     5432.556   6.987794E-6
     5433.358   6.976104E-6
     5434.164   6.964374E-6
     5434.966   6.952690E-6
     5435.771   6.940973E-6
     5436.574   6.929305E-6
     5437.377   6.917630E-6
     5438.183   6.905918E-6
     5438.986   6.894247E-6
     5439.792   6.882571E-6
     5440.596   6.872418E-6
     5441.406   6.862707E-6
     5442.209   6.853094E-6
     5443.016   6.843426E-6
      5443.82   6.833812E-6
     5444.627   6.824147E-6
     5445.431   6.814525E-6
     5446.238   6.804861E-6
     5447.042   6.795228E-6
      5447.85   6.785574E-6
     5448.654   6.775939E-6
     5449.462   6.766282E-6
     5450.267   6.757412E-6
     5451.075   6.750081E-6
      5451.88   6.742755E-6
     5452.685   6.735431E-6
     5453.493   6.728072E-6
     5454.299   6.720728E-6
     5455.107   6.713358E-6
     5455.913   6.706010E-6
     5456.722   6.698617E-6
     5457.527   6.691253E-6
     5458.336   6.683851E-6
     5459.143   6.676465E-6
     5459.952   6.669116E-6
     5460.758   6.663871E-6
     5461.568   6.658789E-6
     5462.375   6.653716E-6
     5463.184   6.648618E-6
     5463.991   6.643516E-6
     5464.801   6.638380E-6
     5465.608   6.633259E-6
     5466.415   6.628124E-6
     5467.229   6.622935E-6
     5468.036   6.617779E-6
     5468.846   6.612581E-6
     5469.654   6.607395E-6
     5470.465   6.602636E-6
     5471.273   6.598147E-6
     5472.084   6.593653E-6
     5472.892   6.589161E-6
     5473.703   6.584639E-6
     5474.512   6.580118E-6
     5475.323   6.575566E-6
     5476.132   6.571017E-6
     5476.943   6.566440E-6
     5477.752   6.561861E-6
     5478.564   6.557254E-6
     5479.374   6.552665E-6
     5480.186   6.548272E-6
     5480.995   6.544743E-6
     5481.805   6.541189E-6
     5482.617   6.537615E-6
     5483.427   6.534041E-6
      5484.24   6.530433E-6
      5485.05   6.526813E-6
     5485.863   6.523175E-6
     5486.673   6.519536E-6
     5487.486   6.515863E-6
     5488.297   6.512186E-6
      5489.11   6.508472E-6
     5489.921   6.504823E-6
     5490.735   6.500934E-6
     5491.545   6.497097E-6
     5492.363   6.493214E-6
     5493.174   6.489341E-6
     5493.988   6.485446E-6
     5494.799   6.481540E-6
     5495.614   6.477604E-6
     5496.426   6.473670E-6
      5497.24   6.469711E-6
     5498.052   6.465742E-6
     5498.864   6.461768E-6
     5499.679   6.457757E-6
     5500.492   6.451852E-6
     5501.307   6.444977E-6
      5502.12   6.437991E-6
     5502.935   6.430952E-6
     5503.748   6.423928E-6
     5504.563   6.416855E-6
     5505.376   6.409789E-6
     5506.193   6.402674E-6
     5507.006   6.395566E-6
     5507.822   6.388399E-6
     5508.636   6.381246E-6
     5509.452   6.374087E-6
     5510.266   6.366111E-6
     5511.083   6.356366E-6
     5511.896   6.346697E-6
     5512.714   6.336978E-6
     5513.528   6.327291E-6
     5514.345   6.317554E-6
      5515.16   6.307844E-6
     5515.977   6.298089E-6
     5516.792   6.288361E-6
     5517.606   6.278618E-6
     5518.427   6.268795E-6
     5519.242   6.259033E-6
     5520.061   6.249289E-6
     5520.875   6.239487E-6
     5521.694   6.229669E-6
      5522.51   6.219890E-6
     5523.328   6.210068E-6
     5524.144   6.200274E-6
     5524.963   6.190437E-6
     5525.779   6.180628E-6
     5526.598   6.170776E-6
     5527.414   6.160939E-6
     5528.233   6.151058E-6
      5529.05   6.141213E-6
      5529.87   6.131389E-6
     5530.686   6.119975E-6
     5531.506   6.108311E-6
     5532.323   6.096693E-6
      5533.14   6.085067E-6
      5533.96   6.073397E-6
     5534.777   6.061771E-6
     5535.598   6.050089E-6
     5536.416   6.038454E-6
     5537.236   6.026773E-6
     5538.054   6.015148E-6
     5538.875   6.003468E-6
     5539.693   5.991842E-6
     5540.514   5.979728E-6
     5541.333   5.967328E-6
     5542.154   5.954929E-6
     5542.972   5.942577E-6
     5543.794   5.930176E-6
     5544.616   5.917781E-6
     5545.438   5.905388E-6
     5546.257   5.893036E-6
     5547.076   5.880696E-6
     5547.898   5.868308E-6
     5548.717   5.855968E-6
      5549.54   5.843618E-6
     5550.359   5.830927E-6
     5551.182   5.817823E-6
     5552.002   5.804779E-6
     5552.825   5.791678E-6
     5553.645   5.778648E-6
     5554.468   5.765574E-6
     5555.289   5.752551E-6
     5556.112   5.739472E-6
     5556.933   5.726466E-6
     5557.756   5.713403E-6
     5558.577   5.700402E-6
     5559.401   5.687350E-6
     5560.222   5.674379E-6
     5561.046   5.661096E-6
     5561.868   5.647948E-6
     5562.689   5.634799E-6
     5563.514   5.621610E-6
     5564.335   5.608480E-6
      5565.16   5.595311E-6
     5565.982   5.582188E-6
     5566.807   5.569032E-6
     5567.629   5.555923E-6
     5568.455   5.542778E-6
     5569.277   5.529711E-6
     5570.103   5.516656E-6
     5570.928   5.504045E-6
     5571.754   5.491468E-6
     5572.577   5.478951E-6
     5573.403   5.466398E-6
     5574.226   5.453887E-6
     5575.052   5.441342E-6
     5575.876   5.428850E-6
     5576.702   5.416322E-6
     5577.526   5.403835E-6
      5578.35   5.391356E-6
     5579.177   5.378834E-6
        5580.   5.366455E-6
     5580.828   5.355239E-6
     5581.652   5.344137E-6
     5582.479   5.332998E-6
     5583.304   5.321906E-6
     5584.131   5.310771E-6
     5584.956   5.299676E-6
     5585.784   5.288548E-6
     5586.609   5.277464E-6
     5587.437   5.266334E-6
     5588.262   5.255250E-6
     5589.091   5.244136E-6
     5589.916   5.233108E-6
     5590.745   5.223351E-6
      5591.57   5.213843E-6
     5592.399   5.204294E-6
     5593.225   5.194788E-6
     5594.054   5.185240E-6
      5594.88   5.175723E-6
      5595.71   5.166159E-6
      5596.54   5.156595E-6
     5597.366   5.147073E-6
     5598.196   5.137501E-6
     5599.022   5.127960E-6
     5599.853   5.118416E-6
     5600.679   5.110327E-6
      5601.51   5.102508E-6
     5602.337   5.094731E-6
     5603.167   5.086908E-6
     5603.995   5.079108E-6
     5604.826   5.071275E-6
     5605.653   5.063456E-6
     5606.484   5.055595E-6
     5607.312   5.047760E-6
     5608.144   5.039880E-6
     5608.972   5.032033E-6
     5609.803   5.024200E-6
     5610.632   5.018180E-6
     5611.463   5.012783E-6
     5612.292   5.007387E-6
     5613.124   5.001959E-6
     5613.953   4.996533E-6
     5614.782   4.991090E-6
     5615.614   4.985604E-6
     5616.444   4.980119E-6
     5617.276   4.974603E-6
     5618.106   4.969087E-6
     5618.938   4.963527E-6
     5619.769   4.957974E-6
     5620.602   4.954238E-6
     5621.432   4.951160E-6
     5622.265   4.948064E-6
     5623.098   4.944938E-6
     5623.932   4.941782E-6
     5624.763   4.938623E-6
     5625.596   4.935420E-6
     5626.427   4.932199E-6
     5627.261   4.928940E-6
     5628.092   4.925669E-6
     5628.926   4.922366E-6
     5629.758   4.919104E-6
     5630.589   4.917109E-6
     5631.424   4.915707E-6
     5632.255   4.914286E-6
      5633.09   4.912826E-6
     5633.922   4.911340E-6
     5634.757   4.909808E-6
      5635.59   4.908254E-6
     5636.425   4.906665E-6
     5637.257   4.905050E-6
     5638.093   4.903396E-6
     5638.926   4.901720E-6
     5639.762   4.900016E-6
     5640.595   4.900002E-6
     5641.431   4.900670E-6
     5642.264   4.901297E-6
     5643.101   4.901884E-6
     5643.934   4.902430E-6
     5644.767   4.902928E-6
     5645.604   4.903394E-6
     5646.438   4.903821E-6
     5647.275   4.904210E-6
     5648.109   4.904556E-6
     5648.946   4.904864E-6
     5649.784   4.905173E-6
     5650.621   4.906830E-6
     5651.456   4.908927E-6
     5652.293   4.911017E-6
     5653.128   4.913055E-6
     5653.966   4.915049E-6
     5654.801   4.916990E-6
     5655.639   4.918892E-6
     5656.475   4.920742E-6
     5657.313   4.922557E-6
     5658.148   4.924322E-6
     5658.987   4.926041E-6
     5659.823   4.927771E-6
     5660.659   4.930718E-6
     5661.498   4.934064E-6
     5662.334   4.937342E-6
     5663.173   4.940580E-6
      5664.01   4.943763E-6
      5664.85   4.946905E-6
     5665.686   4.949985E-6
     5666.526   4.953026E-6
     5667.363   4.956002E-6
     5668.203   4.958937E-6
      5669.04   4.961814E-6
      5669.88   4.964653E-6
     5670.718   4.968108E-6
     5671.558   4.971607E-6
     5672.396   4.975056E-6
     5673.237   4.978467E-6
     5674.075   4.981810E-6
     5674.916   4.985117E-6
     5675.754   4.988365E-6
     5676.598   4.991576E-6
     5677.437   4.994714E-6
     5678.275   4.997802E-6
     5679.117   5.000846E-6
     5679.956   5.003918E-6
     5680.797   5.006796E-6
     5681.637   5.009696E-6
     5682.479   5.012555E-6
     5683.318   5.015361E-6
     5684.161   5.018127E-6
        5685.   5.020831E-6
     5685.843   5.023488E-6
     5686.682   5.026090E-6
     5687.525   5.028656E-6
     5688.365   5.031157E-6
     5689.208   5.033633E-6
     5690.049   5.036117E-6
     5690.892   5.039082E-6
     5691.732   5.042035E-6
     5692.576   5.044950E-6
     5693.417   5.047807E-6
     5694.261   5.050627E-6
     5695.102   5.053379E-6
     5695.946   5.056098E-6
     5696.788   5.058757E-6
     5697.629   5.061359E-6
     5698.473   5.063918E-6
     5699.315   5.066420E-6
      5700.16   5.068703E-6
     5701.001   5.069975E-6
     5701.847   5.071226E-6
     5702.692   5.072442E-6
     5703.537   5.073611E-6
     5704.379   5.074730E-6
     5705.225   5.075807E-6
     5706.068   5.076835E-6
     5706.914   5.077824E-6
     5707.756   5.078770E-6
     5708.603   5.079672E-6
     5709.446   5.080524E-6
     5710.292   5.081168E-6
     5711.135   5.081226E-6
     5711.982   5.081298E-6
     5712.826   5.081337E-6
     5713.669   5.081338E-6
     5714.516   5.081296E-6
      5715.36   5.081212E-6
     5716.208   5.081085E-6
     5717.052   5.080923E-6
     5717.899   5.080720E-6
     5718.744   5.080472E-6
     5719.591   5.080234E-6
     5720.436   5.079203E-6
     5721.284   5.077557E-6
     5722.129   5.075877E-6
     5722.977   5.074158E-6
     5723.822   5.072419E-6
     5724.671   5.070634E-6
     5725.516   5.068825E-6
     5726.365   5.066979E-6
      5727.21   5.065102E-6
     5728.057   5.063187E-6
     5728.906   5.061232E-6
     5729.755   5.059249E-6
     5730.604   5.056476E-6
     5731.451   5.053372E-6
       5732.3   5.050230E-6
     5733.146   5.047075E-6
     5733.997   5.043878E-6
     5734.843   5.040662E-6
     5735.693   5.037409E-6
     5736.541   5.034141E-6
     5737.391   5.030835E-6
     5738.238   5.027509E-6
     5739.089   5.024140E-6
     5739.937   5.020824E-6
     5740.787   5.016754E-6
     5741.635   5.012655E-6
     5742.486   5.008535E-6
     5743.334   5.004405E-6
     5744.183   5.000252E-6
     5745.034   4.996059E-6
     5745.882   4.991858E-6
     5746.734   4.987616E-6
     5747.583   4.983367E-6
     5748.435   4.979077E-6
     5749.284   4.974784E-6
     5750.136   4.970410E-6
     5750.985   4.965338E-6
     5751.838   4.960295E-6
     5752.688   4.955255E-6
      5753.54   4.950175E-6
      5754.39   4.945094E-6
     5755.243   4.939975E-6
     5756.093   4.934855E-6
     5756.949   4.929672E-6
     5757.799   4.924513E-6
     5758.653   4.919310E-6
     5759.503   4.914140E-6
     5760.354   4.908900E-6
     5761.208   4.903676E-6
     5762.059   4.898454E-6
     5762.913   4.893192E-6
     5763.764   4.887931E-6
     5764.618   4.882629E-6
      5765.47   4.877324E-6
     5766.324   4.871988E-6
     5767.176   4.866651E-6
     5768.031   4.861274E-6
     5768.883   4.855897E-6
     5769.738   4.850484E-6
      5770.59   4.845721E-6
     5771.445   4.841192E-6
     5772.298   4.836666E-6
     5773.153   4.832101E-6
     5774.006   4.827534E-6
     5774.862   4.822925E-6
     5775.715   4.818318E-6
     5776.571   4.813671E-6
     5777.424   4.809015E-6
      5778.28   4.804324E-6
     5779.134   4.799626E-6
     5779.987   4.794975E-6
     5780.844   4.791102E-6
     5781.698   4.787271E-6
     5782.555   4.783415E-6
     5783.409   4.779552E-6
      5784.27   4.775637E-6
     5785.124   4.771724E-6
     5785.981   4.767775E-6
     5786.836   4.763819E-6
     5787.693   4.759825E-6
     5788.548   4.755816E-6
     5789.406   4.751780E-6
     5790.261   4.748118E-6
      5791.12   4.745077E-6
     5791.975   4.742074E-6
     5792.833   4.739041E-6
     5793.689   4.735991E-6
     5794.548   4.732900E-6
     5795.404   4.729793E-6
     5796.263   4.726652E-6
     5797.119   4.723497E-6
     5797.975   4.720312E-6
     5798.834   4.717085E-6
     5799.691   4.713904E-6
     5800.551   4.711989E-6
     5801.407   4.710897E-6
     5802.267   4.709768E-6
     5803.124   4.708610E-6
     5803.984   4.707412E-6
     5804.841   4.706180E-6
     5805.702   4.704913E-6
      5806.56   4.703618E-6
      5807.42   4.702285E-6
     5808.278   4.700923E-6
     5809.139   4.699536E-6
     5809.997   4.698139E-6
     5810.861   4.697743E-6
     5811.719   4.697362E-6
     5812.581   4.696944E-6
     5813.439   4.696490E-6
     5814.298   4.695999E-6
      5815.16   4.695470E-6
     5816.019   4.694907E-6
     5816.881   4.694305E-6
      5817.74   4.693668E-6
     5818.602   4.692991E-6
     5819.461   4.692282E-6
     5820.324   4.692180E-6
     5821.184   4.693083E-6
     5822.047   4.693957E-6
     5822.907   4.694782E-6
      5823.77   4.695574E-6
      5824.63   4.696317E-6
     5825.493   4.697024E-6
     5826.354   4.697685E-6
     5827.217   4.698305E-6
     5828.078   4.698887E-6
     5828.938   4.699426E-6
     5829.803   4.699938E-6
     5830.664   4.701302E-6
     5831.528   4.702866E-6
     5832.389   4.704403E-6
     5833.254   4.705902E-6
     5834.115   4.707352E-6
      5834.98   4.708766E-6
     5835.842   4.710125E-6
     5836.707   4.711447E-6
     5837.569   4.712716E-6
     5838.438   4.713952E-6
       5839.3   4.715133E-6
     5840.165   4.716457E-6
     5841.028   4.718079E-6
     5841.894   4.719726E-6
     5842.756   4.721326E-6
     5843.623   4.722889E-6
     5844.485   4.724397E-6
     5845.349   4.725859E-6
     5846.215   4.727285E-6
     5847.079   4.728660E-6
     5847.945   4.729995E-6
     5848.809   4.731275E-6
     5849.676   4.732568E-6
      5850.54   4.733646E-6
     5851.407   4.734634E-6
     5852.271   4.735600E-6
     5853.139   4.736528E-6
     5854.003   4.737407E-6
     5854.871   4.738246E-6
     5855.736   4.739039E-6
     5856.604   4.739791E-6
     5857.469   4.740502E-6
     5858.337   4.741172E-6
     5859.202   4.741800E-6
     5860.071   4.742375E-6
     5860.936   4.741918E-6
     5861.805   4.741492E-6
      5862.67   4.741034E-6
     5863.537   4.740536E-6
     5864.406   4.740001E-6
     5865.271   4.739431E-6
     5866.145   4.738819E-6
     5867.011   4.738170E-6
      5867.88   4.737486E-6
     5868.747   4.736763E-6
     5869.617   4.736047E-6
     5870.484   4.734575E-6
     5871.354   4.732611E-6
     5872.221   4.730619E-6
     5873.092   4.728590E-6
     5873.959   4.726538E-6
      5874.83   4.724442E-6
     5875.697   4.722324E-6
     5876.568   4.720169E-6
     5877.436   4.717992E-6
     5878.308   4.715773E-6
     5879.176   4.713546E-6
     5880.047   4.711157E-6
     5880.916   4.706395E-6
     5881.787   4.701633E-6
     5882.656   4.696868E-6
     5883.525   4.692081E-6
     5884.397   4.687259E-6
     5885.266   4.682435E-6
     5886.138   4.677576E-6
     5887.008   4.672708E-6
      5887.88   4.667804E-6
      5888.75   4.662897E-6
     5889.623   4.657969E-6
     5890.493   4.651598E-6
     5891.366   4.644133E-6
     5892.236   4.636685E-6
     5893.109   4.629199E-6
     5893.983   4.621705E-6
     5894.856   4.614198E-6
     5895.727   4.606711E-6
     5896.601   4.599188E-6
     5897.472   4.591681E-6
     5898.346   4.584142E-6
     5899.217   4.576620E-6
     5900.088   4.568827E-6
     5900.963   4.558643E-6
     5901.834   4.548503E-6
     5902.709   4.538323E-6
     5903.581   4.528185E-6
     5904.457   4.518009E-6
     5905.328   4.507881E-6
     5906.204   4.497709E-6
     5907.076   4.487575E-6
     5907.952   4.477410E-6
     5908.824   4.467287E-6
       5909.7   4.457124E-6
     5910.573   4.445547E-6
     5911.449   4.433138E-6
     5912.322   4.420796E-6
     5913.198   4.408420E-6
     5914.072   4.396099E-6
     5914.945   4.383792E-6
     5915.822   4.371456E-6
     5916.696   4.359168E-6
     5917.573   4.346853E-6
     5918.447   4.334592E-6
     5919.324   4.322304E-6
     5920.198   4.309687E-6
     5921.079   4.295533E-6
     5921.954   4.281522E-6
     5922.832   4.267486E-6
     5923.706   4.253522E-6
     5924.584   4.239528E-6
     5925.459   4.225603E-6
     5926.337   4.211643E-6
     5927.213   4.197751E-6
     5928.091   4.183836E-6
